0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,active_hand
0.3176209,9.082197,3.9414768,7.868648,6.80867,9.017713,-0.1044181,2.7512717,-1.2018722,8.158521,3.3425913,6.568375,4.3312573,3.1049578,4.589804,3.864016,7.8361015,6.771803,8.285446,1
0.44249988,4.7583766,10.970084,6.631841,7.056952,8.810714,2.183874,-0.91462374,9.402818,8.26571,3.9579642,3.0354402,1.0839055,0.4033368,4.332705,3.3772845,7.6419244,6.7516346,8.090754,0
0.3232658,9.085375,3.944535,7.873437,6.8093495,9.018444,-0.11012782,2.7575476,-1.1992131,8.155656,3.34546,6.5701475,4.3251534,3.0991755,4.59327,3.8617375,7.8325453,6.777317,8.285952,1
0.4364652,4.7579055,10.963549,6.6380506,7.061985,8.814934,2.1883452,-0.91345435,9.401529,8.268383,3.957847,3.0330622,1.0806471,0.40066013,4.328365,3.372254,7.6398654,6.7547045,8.096209,0
0.31677684,9.082107,3.9414792,7.8677897,6.808361,9.018581,-0.103540555,2.7503927,-1.2010899,8.158578,3.3422945,6.568239,4.3321505,3.105798,4.5909667,3.863266,7.8348002,6.7723594,8.28573,1
0.43929604,4.757232,10.9664545,6.6350684,7.0584316,8.811428,2.1848125,-0.9126067,9.401474,8.267382,3.9577048,3.0358343,1.0836982,0.4037099,4.3319044,3.375133,7.6411734,6.7515717,8.09267,0
0.31381556,9.049565,3.9092383,7.875838,6.7787495,9.047489,-0.09958921,2.7390218,-1.178068,8.190639,3.3096886,6.537498,4.3415637,3.1104734,4.5940585,3.8886514,7.8458557,6.789825,8.314098,1
0.43436095,4.7529025,10.961338,6.641056,7.058315,8.8095045,2.1827872,-0.9049552,9.3972,8.272725,3.956915,3.040999,1.0877143,0.40991354,4.334157,3.3715627,7.6399407,6.747394,8.093551,0
0.34229577,9.084146,3.9426148,7.88627,6.8034596,9.024135,-0.12928702,2.7807486,-1.1900607,8.157798,3.3447251,6.5658317,4.303055,3.0792365,4.600988,3.860566,7.82685,6.7932205,8.289787,1
0.43808538,4.7574716,10.965296,6.6385098,7.0575867,8.810483,2.1833556,-0.9135923,9.401537,8.269762,3.957285,3.0338898,1.0825381,0.40405822,4.333278,3.3734343,7.638869,6.752478,8.091442,0
0.33173448,9.088007,3.9469764,7.8796015,6.8093357,9.019849,-0.118678704,2.7675734,-1.195668,8.153385,3.34781,6.5712314,4.3155355,3.09037,4.597097,3.8597088,7.829055,6.7845807,8.286983,1
0.44251359,4.75873,10.970099,6.6347785,7.053204,8.806594,2.1791625,-0.9162701,9.40349,8.268618,3.9568422,3.0334926,1.083745,0.40432093,4.3373127,3.3772693,7.6387515,6.751574,8.08651,0
0.33389184,9.090001,3.9489958,7.880137,6.8105483,9.019548,-0.12088212,2.7708597,-1.1951865,8.151438,3.3495393,6.5728517,4.312544,3.0879765,4.5986433,3.857447,7.8268805,6.786103,8.286247,1
0.4454392,4.7459717,10.970417,6.643984,7.034847,8.783436,2.155176,-0.89871347,9.395029,8.287175,3.9502003,3.0486317,1.0998414,0.4292542,4.361848,3.382993,7.631488,6.734967,8.06867,0
0.33138332,9.08974,3.9486942,7.8795776,6.811108,9.018186,-0.11838597,2.7670643,-1.197242,8.151655,3.349505,6.5729914,4.3159857,3.090756,4.596121,3.8594048,7.8295913,6.7831693,8.285841,1
0.48002046,4.7478075,11.006743,6.608935,7.0148816,8.767936,2.140389,-0.92057884,9.41392,8.29713,3.933182,3.045187,1.1169477,0.43997914,4.3760033,3.414825,7.612904,6.7175455,8.047518,0
0.33561856,9.093033,3.9519396,7.882912,6.812742,9.017802,-0.12267372,2.77194,-1.1960808,8.148527,3.352506,6.575379,4.3112764,3.0863853,4.5980983,3.8574343,7.8272786,6.7865586,8.285508,1
0.46418303,4.7537055,10.990962,6.622228,7.0326223,8.786953,2.1586065,-0.9157537,9.403991,8.275969,3.9522119,3.0399816,1.0931077,0.4149104,4.3574367,3.3965573,7.634685,6.742611,8.063225,0
