0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,active_hand
8.757306,6.3912992,5.322025,5.937643,5.154599,4.551763,6.13684,5.4037566,13.800014,5.5310564,5.104827,4.400604,4.966165,4.1391983,4.7992992,5.5174603,5.6244044,4.733077,5.106986,4.3936667,4.142768,3.2857292,4.940978,4.8116183,4.827524,5.337996,1
9.469734,4.1009555,10.477691,7.248179,5.317674,5.073057,5.4624677,10.662809,5.2659736,5.077318,5.1134458,2.3970842,7.1737766,1.8897089,4.6917334,5.2329984,5.5446315,4.936933,5.5008574,4.2943215,4.655471,3.4308095,4.8097568,5.0086217,4.7959957,6.2415953,0
8.753217,6.3896365,5.316089,5.9393544,5.1544127,4.557523,6.135452,5.405108,13.796454,5.528604,5.1059146,4.393914,4.9668627,4.133155,4.796401,5.515869,5.616503,4.732772,5.11381,4.401529,4.142016,3.2879674,4.939118,4.8129582,4.8196535,5.339423,1
9.472432,4.103177,10.477097,7.2456203,5.317369,5.0763874,5.466098,10.664574,5.267886,5.0756664,5.1168857,2.3942628,7.1746736,1.8891796,4.6907597,5.231251,5.5453296,4.935205,5.500192,4.2937264,4.6571603,3.4317477,4.8138304,5.0071054,4.794493,6.242682,0
8.747241,6.380788,5.3155613,5.939485,5.1401954,4.555773,6.1442432,5.41512,13.80162,5.5391045,5.1159806,4.3987737,4.9585133,4.1328273,4.806332,5.5154324,5.634308,4.7475367,5.107772,4.3835664,4.1384997,3.2865086,4.931225,4.8001046,4.8382215,5.3311334,1
9.472174,4.1020765,10.477426,7.246028,5.317927,5.075711,5.4649897,10.663834,5.268096,5.07539,5.1160417,2.3949947,7.1742387,1.8894464,4.690977,5.2320967,5.5447097,4.9350214,5.500803,4.293493,4.656043,3.4319685,4.8127036,5.0068655,4.7941527,6.2423186,0
8.742383,6.392634,5.317351,5.9129925,5.1335077,4.554488,6.160737,5.4083877,13.821974,5.556514,5.107598,4.4016848,4.943468,4.1321564,4.8255305,5.5415163,5.6466165,4.7548413,5.1040125,4.3709993,4.153728,3.2601647,4.9472585,4.7880735,4.8524795,5.314097,1
9.468274,4.100125,10.477847,7.249779,5.3178015,5.0714993,5.460567,10.661948,5.2651687,5.0780644,5.1116815,2.3987265,7.173244,1.889731,4.6920967,5.233857,5.544328,4.9375806,5.501197,4.294354,4.654985,3.4304285,4.8081036,5.009234,4.7967587,6.2414527,0
8.748234,6.3889165,5.3137984,5.9317374,5.1449776,4.5593004,6.1460414,5.4079227,13.803643,5.5403743,5.1078715,4.3932214,4.958328,4.130689,4.808549,5.5232377,5.6224313,4.7425323,5.113815,4.3954744,4.145079,3.279428,4.940196,4.8023214,4.8265314,5.3288093,1
9.474979,4.1031117,10.478243,7.243655,5.3183637,5.0787077,5.467773,10.664397,5.27096,5.073228,5.118941,2.392948,7.17464,1.8901633,4.6904407,5.231138,5.544733,4.93247,5.50076,4.2924995,4.6562734,3.433604,4.8160977,5.0044713,4.7920465,6.2420154,0
8.754833,6.389946,5.317556,5.9396877,5.1546774,4.5558643,6.1347685,5.404805,13.797044,5.528079,5.105546,4.395206,4.967574,4.1345286,4.7959723,5.5154996,5.617418,4.732207,5.1126575,4.400653,4.141865,3.2883203,4.9394884,4.813757,4.820484,5.339905,1
9.475892,4.107662,10.480317,7.2430625,5.3167224,5.081041,5.471022,10.665085,5.270044,5.074843,5.121537,2.39112,7.175882,1.8918453,4.69206,5.227964,5.5492687,4.933191,5.496414,4.2965336,4.660432,3.4304497,4.8195868,5.0054297,4.7936473,6.240466,0
8.757189,6.390519,5.3188696,5.9419804,5.1577287,4.5548153,6.1316485,5.4035997,13.795021,5.5247293,5.104562,4.3957825,4.9704213,4.1359706,4.7926035,5.513263,5.6153226,4.7290173,5.1123667,4.4028077,4.141062,3.2908292,4.939567,4.817081,4.818057,5.3429427,1
9.477311,4.0927677,10.480839,7.243092,5.3259754,5.0769815,5.4612803,10.657794,5.2811065,5.064537,5.1150937,2.398021,7.169817,1.8930312,4.6883626,5.239394,5.534472,4.9230685,5.510799,4.282162,4.6447062,3.4439065,4.811573,4.9949875,4.783167,6.2395687,0
8.756803,6.390548,5.3193226,5.9404736,5.1566505,4.5544205,6.1334386,5.403926,13.796817,5.526821,5.104857,4.3966193,4.9688277,4.1363983,4.7948046,5.5147443,5.6175733,4.730371,5.111323,4.4005294,4.141611,3.2891178,4.9398737,4.8152814,4.820489,5.3412347,1
9.474881,4.0980906,10.479469,7.24451,5.321553,5.0766997,5.4636464,10.661254,5.27429,5.070332,5.1159816,2.3960936,7.172344,1.8913093,4.6898837,5.2352104,5.5403423,4.929357,5.5050797,4.2885313,4.6511445,3.437323,4.812679,5.0012794,4.789045,6.2408476,0
8.757877,6.391182,5.31981,5.941256,5.1584234,4.5540075,6.1318197,5.40303,13.795918,5.5251765,5.1040483,4.396749,4.9701815,4.1369214,4.7931767,5.514007,5.6164913,4.7285867,5.111346,4.4016395,4.1414995,3.2900343,4.94027,4.817031,4.819235,5.3428698,1
9.4770355,4.093376,10.482135,7.2435484,5.3253603,5.0773993,5.4616537,10.657412,5.2806726,5.0655675,5.1155076,2.398052,7.170044,1.8942189,4.6893654,5.2387104,5.535453,4.9234123,5.509811,4.283225,4.644884,3.4430006,4.8125515,4.995486,4.7841187,6.23835,0
8.760939,6.3931966,5.32241,5.9415913,5.161762,4.5517507,6.1296086,5.4007277,13.795645,5.523108,5.1019707,4.3988066,4.9721985,4.139557,4.791299,5.513733,5.616618,4.725331,5.1095138,4.401563,4.1419306,3.2904878,4.9419556,4.819743,4.819067,5.345059,1
9.503976,4.112304,10.466249,7.2149215,5.3218517,5.1052227,5.498031,10.683699,5.2968407,5.0457244,5.1467466,2.3660495,7.1801295,1.8788786,4.6753044,5.2243223,5.5377703,4.912474,5.507691,4.273861,4.664286,3.4538682,4.8441296,4.9853063,4.7660604,6.2590857,0
8.758927,6.3927727,5.320765,5.9402676,5.1597314,4.5531797,6.131272,5.4015093,13.796471,5.524708,5.102536,4.397421,4.9706306,4.137731,4.7928643,5.514991,5.616528,4.727232,5.110776,4.4016137,4.1424475,3.28916,4.9418836,4.8180213,4.819197,5.3433375,1
9.482806,4.1029043,10.480765,7.237506,5.322259,5.0853086,5.472773,10.663234,5.2820497,5.064062,5.124637,2.3898387,7.173645,1.893048,4.688747,5.231807,5.541303,4.9228687,5.504212,4.2860975,4.6540046,3.4412777,4.822821,4.9952693,4.782941,6.2407436,0
9.480452,4.1156683,10.479525,7.238414,5.3139877,5.087554,5.480261,10.670355,5.2705727,5.074342,5.129158,2.3841228,7.1791024,1.8906711,4.691714,5.222078,5.5546765,4.9329596,5.491278,4.2995496,4.6680856,3.4284904,4.828256,5.005465,4.7934484,6.242435,0
