0,1,2,3,4,5,6,7,8,9,10,11,12,13,active_hand
6.7834563,5.379367,6.81638,6.2153907,6.8837814,1.0130858,0.6282203,1.6384764,6.60189,3.2209756,2.5347924,2.4402168,0.8563798,0.88202024,1
2.2726054,1.2692348,3.530363,2.636022,3.8706324,6.8928537,4.925829,5.5116954,8.057688,5.3418803,4.5607705,5.634233,9.702864,1.0717965,0
6.787844,5.3847985,6.811969,6.210115,6.8798976,1.007516,0.6207912,1.6331258,6.6096287,3.2166662,2.5294309,2.4392686,0.8503919,0.8771309,1
2.273574,1.2678295,3.5300348,2.6398036,3.869722,6.8914695,4.922287,5.512603,8.058717,5.3410697,4.5571156,5.6325107,9.7049675,1.0754052,0
6.7866282,5.3830485,6.8136916,6.212413,6.880973,1.0087628,0.622759,1.6334504,6.607389,3.2176116,2.5306675,2.4402697,0.8521801,0.8783449,1
2.2722993,1.2698919,3.5306132,2.6353261,3.8713737,6.8936315,4.9265985,5.5104914,8.056643,5.34273,4.561484,5.6350513,9.701878,1.0710726,0
6.778359,5.372187,6.8248963,6.226415,6.8842473,1.0108243,0.63456506,1.6363779,6.5949917,3.2246106,2.532741,2.4440866,0.86334795,0.8800109,1
2.2690518,1.2696111,3.529426,2.6281571,3.8744369,6.8981376,4.933006,5.506071,8.0526085,5.3432894,4.5684543,5.6398454,9.697203,1.0642315,0
6.7897243,5.3855066,6.811264,6.208878,6.882185,1.0099478,0.6204083,1.6312349,6.610525,3.2146113,2.5319302,2.4413273,0.8498201,0.8798472,1
2.2739024,1.2606552,3.5240579,2.6476364,3.86816,6.885403,4.9155188,5.5203733,8.064785,5.3406606,4.549442,5.625578,9.711698,1.0829625,0
6.7968154,5.3905177,6.806303,6.2008295,6.88603,1.0127469,0.6136987,1.6257118,6.618063,3.207692,2.5349941,2.4450202,0.8438861,0.88372064,1
2.2726057,1.2640148,3.525493,2.641449,3.8701274,6.8892903,4.921271,5.5159564,8.061275,5.3423157,4.5554447,5.6301,9.707168,1.0769867,0
6.7960057,5.389923,6.806771,6.200554,6.8836327,1.0116131,0.61433065,1.6276989,6.6179137,3.2087438,2.533665,2.442229,0.84484476,0.8820116,1
2.2700405,1.2733506,3.5294652,2.626635,3.8777547,6.8966465,4.937363,5.508727,8.052823,5.352541,4.570357,5.6383877,9.696131,1.0619278,0
6.7978625,5.3900805,6.805677,6.199833,6.8894954,1.0161898,0.61476445,1.6269681,6.616533,3.2067084,2.5384533,2.4465723,0.844222,0.887208,1
2.2770576,1.2344762,3.4993718,2.6725264,3.856777,6.8631086,4.8911724,5.5429525,8.087466,5.329662,4.524618,5.603273,9.734428,1.1076263,0
6.8624277,5.4146104,6.781985,6.143778,6.925644,1.0374557,0.5800923,1.566719,6.6708055,3.142075,2.5616972,2.4882793,0.8167827,0.916573,1
2.2743347,1.2787443,3.533973,2.6230173,3.8748777,6.8945293,4.940845,5.5112166,8.055086,5.3519917,4.5737734,5.636762,9.696856,1.0585626,0
6.79922,5.389573,6.8061843,6.1978045,6.892227,1.0196072,0.6147105,1.626668,6.6180253,3.2055483,2.5418313,2.447822,0.8445507,0.8907111,1
2.2740796,1.2874848,3.5380876,2.6063333,3.879944,6.8991756,4.957683,5.5078554,8.050322,5.3575606,4.5902085,5.6428895,9.687313,1.0421436,0
6.8281755,5.4117417,6.785452,6.169476,6.9185486,1.0353423,0.58568686,1.5957395,6.648372,3.176398,2.5596955,2.476078,0.8166919,0.9136035,1
2.2696543,1.2800562,3.5330677,2.614639,3.8808,6.900202,4.9489326,5.507156,8.050014,5.3559484,4.5820436,5.643048,9.689189,1.0502831,0
2.265888,1.2908541,3.5516918,2.6157324,3.8865037,6.917544,4.9477735,5.488558,8.0331,5.358408,4.581368,5.6580787,9.679331,1.0509677,0
6.796902,5.38922,6.807471,6.1997805,6.8888783,1.0169536,0.6153233,1.6271282,6.618218,3.2079966,2.5391014,2.4452095,0.84528005,0.88786393,1
