0,1,2,3,class_numeric
10.260787,0.63747764,3.4050574,6.017984,0
10.385981,0.38968036,3.2278004,5.734328,1
10.692383,-0.08747428,3.359531,6.4517965,2
10.370737,0.5221447,3.3671222,5.9513164,3
10.311522,0.49548808,3.2799299,5.838524,4
10.309865,0.44703272,3.263449,5.739748,5
2.0921974,2.7253406,9.246215,4.4448013,0
2.6224644,2.117625,9.148367,3.616526,1
2.3858874,2.4251585,9.483772,3.5989048,2
2.3091404,2.4648986,9.611819,3.4533474,3
2.4448707,2.4152968,9.342972,3.8436704,4
2.5754054,2.2769418,9.297288,3.6060119,5
10.245226,0.64991516,3.4343245,6.0840755,0
10.403574,0.4254413,3.2347991,5.752259,1
10.870334,-0.07995021,3.2128623,6.6629705,2
10.855962,-0.07326281,3.2218409,6.6355596,3
10.466672,0.4524023,3.1416013,5.740205,4
10.417119,0.44519866,3.2029865,5.770119,5
2.1758902,2.6508634,9.277191,4.294954,0
2.5966952,2.146343,9.18,3.6049917,1
2.3356886,2.4703681,9.508942,3.6322012,2
2.284861,2.5018134,9.601652,3.505636,3
2.4376683,2.4206798,9.367727,3.8044136,4
2.6130712,2.136176,9.172776,3.6183956,5
10.26604,0.63355607,3.429456,6.0710993,0
10.413269,0.40442917,3.2119868,5.745557,1
10.604098,-0.19458188,3.491233,6.518216,2
10.825679,-0.08827258,3.2532825,6.624958,3
10.500752,0.30653343,3.2521155,5.795951,4
10.42431,0.3670395,3.1355717,5.720808,5
2.1885796,2.6411989,9.3064165,4.2350335,0
2.658886,2.0862021,9.11746,3.6574845,1
2.3797412,2.4336882,9.539805,3.5755997,2
2.3120084,2.4696453,9.593786,3.4669807,3
2.4145784,2.4482758,9.398365,3.8092346,4
2.619955,2.1482704,9.192559,3.6117065,5
10.253713,0.65339375,3.4110036,6.0341887,0
10.438715,0.37526816,3.1805515,5.7049975,1
10.715595,-0.06544646,3.2967517,6.4274397,2
10.859159,-0.08005908,3.216405,6.6394486,3
10.454802,0.3773596,3.192981,5.839724,4
10.518732,0.27581134,3.0919182,5.6046066,5
2.1907835,2.6363554,9.304219,4.2418046,0
2.605557,2.1404674,9.170791,3.6224873,1
2.3499577,2.4784577,9.465777,3.698931,2
2.3014581,2.4818072,9.624975,3.4666753,3
2.4572053,2.414122,9.339513,3.8377697,4
2.497759,2.3423295,9.368865,3.6636317,5
10.352701,0.5899889,3.287373,5.8905425,0
10.431555,0.38516673,3.2033606,5.7192287,1
10.783825,-0.07811478,3.2756424,6.5370765,2
10.853834,-0.08922974,3.233419,6.651256,3
