0,1,2,3,4,class_numeric
18.319366,1.9183015,6.891694,5.9305525,6.8248324,0
18.309523,1.9329789,6.9033246,5.915826,6.819236,0
18.313593,1.9240553,6.895612,5.9248567,6.820416,0
18.317295,1.9123164,6.8894987,5.93667,6.822229,0
18.323122,1.9225348,6.899609,5.92907,6.829357,0
18.312347,1.9391671,6.9098945,5.9108763,6.823039,0
18.318726,1.9607669,6.9323597,5.894006,6.83326,0
18.31632,1.9508953,6.9225984,5.900976,6.8296013,0
18.317253,1.9530467,6.9239974,5.899162,6.8306227,0
18.300102,1.9503324,6.923121,5.898907,6.8220906,0
18.308212,1.9509469,6.91802,5.899095,6.8227363,0
18.31916,1.9588175,6.931664,5.8946924,6.835492,0
18.77794,1.5420263,1.6214011,11.261866,13.92819,1
18.757256,1.5394552,1.6425893,11.282846,13.951924,1
18.754852,1.5249121,1.6729704,11.308968,13.972972,1
18.765575,1.5168997,1.6760798,11.312556,13.965635,1
18.753576,1.5242264,1.6816722,11.317514,13.97904,1
18.781008,1.4998118,1.6846439,11.320862,13.956379,1
18.81015,1.4756444,1.6824102,11.320258,13.92712,1
18.761204,1.5171356,1.6804292,11.316043,13.969865,1
18.766737,1.5143745,1.6784,11.314509,13.964637,1
18.79939,1.4760519,1.7003976,11.336682,13.942085,1
18.7956,1.4830674,1.6889064,11.324736,13.945285,1
18.820524,1.4614613,1.6853476,11.321516,13.920595,1
12.177881,5.626423,5.135952,-4.2821097,7.1776714,2
12.178953,5.6283274,5.1341777,-4.280567,7.1766024,2
12.176551,5.6245546,5.1316237,-4.277841,7.179256,2
12.184176,5.643686,5.135131,-4.282696,7.1701756,2
12.202813,5.6426744,5.1208367,-4.2691283,7.156406,2
12.29715,5.7175765,5.1093636,-4.2647257,7.0705895,2
12.330014,5.7465725,5.0984373,-4.2564025,7.039348,2
12.33283,5.750548,5.1006594,-4.2583456,7.0362606,2
12.334143,5.751872,5.105842,-4.263546,7.035288,2
12.347952,5.7784276,5.1016293,-4.2595553,7.017744,2
12.348517,5.767329,5.088242,-4.245931,7.0203886,2
12.356495,5.7728357,5.083402,-4.2420855,7.013595,2
12.562767,4.1308293,7.9250174,2.1685905,13.380956,3
12.562363,4.1307497,7.926024,2.1674159,13.381452,3
12.562291,4.131276,7.9249277,2.168471,13.380434,3
12.562229,4.131876,7.9236617,2.1697392,13.379278,3
12.562307,4.131375,7.9247074,2.1687014,13.380253,3
12.562308,4.131326,7.924845,2.1685636,13.38037,3
12.56224,4.1319613,7.9235363,2.1698494,13.379142,3
12.562191,4.132383,7.922692,2.1706853,13.378342,3
12.56219,4.132401,7.922708,2.1706834,13.378347,3
12.562122,4.132917,7.9215074,2.1718163,13.377285,3
12.56194,4.1343694,7.917879,2.1752942,13.374187,3
12.562012,4.135401,7.916515,2.1766841,13.372626,3
