0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,class_numeric
-0.35475112384095747,-0.040508428008950034,-0.20300414725435828,-0.38922142186353764,0.10636817256276417,-0.218043854052713,-0.27350577935173437,-0.016669782062820753,0.004617643635019477,-0.011083095133128152,0.038327933983676975,0.2835133543432612,-0.24415528900533243,0.02354394337297706,0.041640921336442635,0.05498434133426797,-0.11651200355346308,-0.11840286146030193,-0.030228956495095473,-0.05870285185253544,-0.014811896588713994,-0.08422525641443426,0.028074037902780624,0.1688330840894267,0.060397404029656675,-0.04578935013175902,0.04954919302022605,-0.06788965817325128,0
-0.35653475795895406,0.06259332070581047,-0.2820396466888844,-0.44329969055149054,0.20575180111582558,-0.2638633891307769,-0.20272233578366936,-0.027053570525172092,0.06570782709010296,0.11691177512315376,-0.057080592752569985,0.3283108629004456,-0.16921839510379075,-0.06808586207018251,0.015204128122189204,0.00622533409892218,-0.04271398167473412,0.006881175491807992,0.03961374330539281,-0.08273464124873516,-0.029676347596879354,0.01625405327373741,0.052025986452830394,0.024284670038185546,0.025536307505426736,-0.029736843163308324,0.03920339895619874,-0.13853933345683647,1
-0.45657693542284133,-0.1312514412633084,-0.1460839388428175,-0.27444442931039936,0.044963990735731804,-0.1502030896841596,0.08641794218491454,-0.14824464084731998,-0.07716916735195573,0.10693393615334565,0.121749106599697,0.19374361460866624,0.03444480248963862,0.20322770439140375,0.09339634697658497,0.00814334225933253,-0.08592525736848484,0.0064848806512908565,0.05052870785226309,0.10371612352841868,0.028332686964093245,-0.03871293028375615,0.0810551637107355,-0.0045849070474576455,0.03315773356784871,0.0027696316366602027,-0.03927121464782366,0.016931430806375797,2
-0.4406588792273958,-0.17122369896415401,-0.14587693209488473,-0.2404112202137623,0.11351956256392655,-0.11032980023838623,-0.2904106850206502,-0.03013455384577524,0.07373913614394405,0.03419564781106,0.07951229463792121,0.16982717905605244,-0.10625734387537573,0.02766081713663827,0.07920107629821067,0.10786149850578695,-0.07813248824727438,0.03000610293848736,-0.035799132550640086,0.04293513850879096,-0.03441942393755657,-0.0036831602780486856,0.08931876737408696,0.07163713271698947,0.0908003266200969,0.04231563211046412,0.03772944868403706,-0.08803562801072475,3
-0.42096040700544274,-0.012120599062320348,-0.3261673288843716,-0.3929330339401972,0.20701664727433133,-0.2349485381855239,-0.2267811099848684,-0.03875558255635966,0.04832557697209868,0.09065005682590824,-0.008321596229196662,0.29977568670529536,-0.16508176348695264,-0.03449836089703538,0.028664974306044283,0.032165554971798,-0.05691120178597019,-0.01783254891164499,0.018198787944361926,-0.08456371300860506,-0.04457400817281002,0.0039628271134989615,0.04055649220085855,0.038769545574209904,0.055462523245360364,-0.034022536214396604,0.0462605473146764,-0.07671563505805819,4
-0.3853335053473012,0.03440943350820503,-0.2990110482959692,-0.41355270284008355,0.21620167880237315,-0.24481088589980932,-0.23791276625026295,-0.02551849926550977,0.06880992613680054,0.10743938981245586,-0.03580132618827981,0.3163504265768329,-0.1929322541473962,-0.05943103369661057,0.03605022825043703,0.011513483295154992,-0.06683891893721998,-0.01265363887817538,0.039829327116778813,-0.09751564308562764,-0.06641972869711502,0.003931057137729341,0.053621716851203156,0.047903098623032,0.044930155353093554,-0.10237237492997704,0.08336212728214942,-0.05562271660575982,5
0.14604848351029012,0.07611000225753524,0.19052870418623818,-0.3744666554933729,-0.03166251277928286,0.01257948550276111,-0.02660208056549254,0.15805267477297505,-0.08495536531672439,-0.057178660555735,0.18551908067343023,-0.07121381969972759,-0.05819522536219287,-0.0012840802828341157,-0.07510492736627315,-0.1521597825173896,0.14457397703748134,0.031895563601172024,0.0017005580714909558,0.017257185953315685,-0.03259464122030432,0.017575938587135423,0.19863159241361333,-0.07521321513704185,0.029857150469742945,-0.010084468158370248,0.00030898564650926296,-0.09274538181680536,0
0.2070279391914466,0.16874929914354572,0.0032036725993401256,-0.43407398848090023,-0.24609548674613768,0.29918045773137975,-0.056507723082446136,0.04420585115004571,0.16957342162814748,0.1948549757297188,0.20184381357793976,0.02133050283357046,0.05471327705767261,-0.09903361172264176,-0.0996341166334982,-0.01660336523203599,-0.007541473060724013,-0.3107188213510097,0.0430595397834635,0.164971437034759,-0.1394316969193413,0.31091281112398744,-0.25317564193866676,0.06596150653125674,-0.10637447778371628,0.05527924703493468,0.07221624718381696,0.007203062600581225,1
0.4358381628655552,0.02702370507503628,-0.14566388238221678,-0.34921773378812526,-0.17752387755980162,0.41733384187840517,-0.004655402520360011,-0.007722899289539387,0.021948275555941848,0.21136901223376905,0.20245410265147717,0.016258785677803853,-0.005092214269163687,-0.14628792596082055,-0.02405758236968437,0.06890395634682216,-0.06406084451535127,0.01638053304553187,-0.003748747678726012,-0.01655244506679141,0.054553820059663485,-0.04905574888926852,-0.04014182715064006,-0.011161383382531495,-0.04262396737800115,-0.004159708317679083,-0.007886155664378449,-0.0021998678532006628,2
0.3968304394382358,0.016057112085551235,-0.10240360757662322,-0.33239680617413836,-0.16970868558847907,0.34600661934562993,0.08114832107259984,-0.030725154289043252,-0.06119342934392659,0.15238076678440154,0.1645442092906393,0.007133827685243515,-0.11226638878529901,-0.23208362039852093,0.029911532892408693,0.11962473276141734,-0.07992930246409596,0.13555856788303908,-0.018199834850643373,0.025966046920635165,0.09568815770748801,-0.1513380893470375,0.02041836902552845,-0.008961336260682646,-0.05223341201640669,0.02264935461684518,-0.07948626795993781,0.0355692612799898,3
