0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,class_numeric
-0.33912358053178265,-0.09396523484378023,-0.202133975161122,-0.33998310779491103,0.04230976300042097,-0.1147500014191622,0.3275272109904843,-0.18530577756511601,-0.051977838259625264,-0.010290330584733812,0.010958776842511815,-0.15817005148512212,0.16688079077427642,0.2922376025876562,0.09404562911296559,0.21395001367527097,-0.018810438127831185,0
-0.33829215541872915,-0.12449111214906558,-0.20492931520099067,-0.35349767892883127,0.06048515171669682,-0.12689070060222835,0.31900718672622835,-0.178441577261727,-0.061021286743262446,-0.005744322441062896,-0.0033970290962702173,-0.15509999755077966,0.1603595989952908,0.30831757297261186,0.0895691541205804,0.19483551093356613,-0.0071835584839258235,0
-0.34733624808393954,-0.09417291385906283,-0.20571488849878106,-0.3455948361716924,0.045664974308386216,-0.11731600077395991,0.3216074328070308,-0.17797046852802284,-0.07634383582187167,-0.019283054475531445,0.0037506898590457536,-0.16256956777027678,0.1728775563563743,0.2868372164537957,0.08122440129097859,0.20674119893300524,-0.0069310387962464885,0
-0.358532708456088,-0.07530990934019409,-0.21150550430463355,-0.3362101872936914,0.03751347968389425,-0.1099333881359409,0.3249048160848943,-0.17364163323953427,-0.08371783165448422,-0.02642642492171012,0.004892395034115454,-0.16782599464903306,0.18016554407362784,0.2687620000162787,0.0744424846071489,0.21217174838707303,-0.006144003045787713,0
-0.35776407357333917,-0.0814358296332898,-0.2092043917492085,-0.3325099092558376,0.04231756167902864,-0.11215449388879718,0.32683574824948686,-0.16850382704063388,-0.05877688697998954,-0.010772892566670217,0.006595870395274712,-0.16282330702561132,0.1818432322973093,0.27778651180533226,0.08375116301321073,0.2178213458758482,-0.01105532873464526,0
-0.3377998643321583,-0.13312403054085106,-0.20230396930906563,-0.3541371821354203,0.06499903722873233,-0.12994831961631942,0.3163447234534082,-0.17140615543825838,-0.05653000236557913,-0.0002473638790939011,-0.006421021885958897,-0.1519475528612904,0.15911427317125898,0.31397271028412843,0.090727740912004,0.19407241267864406,-0.006696969018500843,0
-0.324491878106658,-0.15983404950640082,-0.18975214434797447,-0.36510606678430296,0.07684735052793143,-0.13946792698599197,0.3069814891839816,-0.16940197366989457,-0.048019413068504074,0.011927408455990546,-0.01428062431449464,-0.14275358571556276,0.14494908712525933,0.33093828975056283,0.0953141620168407,0.18343588295217972,-0.007770183920221025,0
-0.3337544481823875,-0.13648272758826513,-0.1921858126830409,-0.35429044131335263,0.06907004867278266,-0.12843582490472702,0.31665782227922623,-0.17196395993633887,-0.04635366893746991,0.011201778457705602,-0.006305984246647619,-0.1478503497216896,0.15700380673419953,0.3173186388316369,0.0967988693185703,0.1983497635255957,-0.009466135061639042,0
-0.3410318121384361,-0.12908970884640664,-0.1872050296839095,-0.3547330553311688,0.0734264376920532,-0.1262450001922476,0.3185820204891712,-0.17007350401920235,-0.04544667749759564,0.015478813145568638,-0.008037503435175978,-0.14769430125555302,0.16734622294589324,0.3107269482721197,0.09603995155076081,0.20856450689781966,-0.003521556857599913,0
-0.32276514689907165,-0.1532727194544976,-0.1691482335274091,-0.37350703630898735,0.0911820823152468,-0.13658859432460696,0.30492866086447484,-0.18114240136099102,-0.04647314290207818,0.027458305258120763,-0.01957858333805347,-0.13223923362042317,0.15368727516926373,0.33480213359888417,0.09972323299559062,0.19251510158757285,0.010424751382981733,0
