0,1,2,3,4,active_hand
-0.33800500406098233,-0.4080985193432569,-0.148385799728821,-0.03752768579926296,0.11106946176746109,1
0.4308505440165619,0.058619150826128556,-0.3657983699551238,0.26762821312155727,0.15904076648781929,0
-0.33898200850368876,-0.40627397065114573,-0.15176582683104348,-0.04298546266490617,0.12939870571106907,1
0.4335627630671025,0.058792004243252066,-0.3673096039826167,0.2672492000165033,0.1547704938825861,0
-0.33519984153950116,-0.4089250112714747,-0.1469284213966511,-0.044086014617740026,0.1121117226377385,1
0.44142119350513664,0.06066222879005729,-0.3659625254344599,0.26063657672429175,0.14529381580056688,0
-0.33974108504941564,-0.4157346031748993,-0.14660559107345839,-0.04678458544049011,0.09953484717164397,1
0.44327681043854145,0.061015665875325385,-0.36749289469472873,0.2608763854699813,0.14109127027731203,0
-0.3414393910405414,-0.41576320412587564,-0.14961160051949757,-0.04925068997574998,0.10476571158711019,1
0.4425241126614166,0.060719949805095166,-0.36885097201161643,0.2497198411951599,0.1429308782504812,0
-0.3372387688661609,-0.40208125640589215,-0.15259258984871565,-0.04683960211871554,0.1343458167843062,1
0.44653702964601705,0.06241945610167887,-0.3693980364767038,0.24793671744411383,0.1420887969106889,0
-0.33416514994793717,-0.39540077500516035,-0.15351106633704734,-0.04797767542808953,0.15547246739140333,1
0.4594326686063693,0.06477205450080954,-0.3738857039784426,0.23431103517576635,0.13221850213342742,0
-0.3328808194335446,-0.39851218143658856,-0.14751066122058423,-0.05163614248750589,0.14278802787929526,1
0.4493732581927308,0.0630106906382669,-0.3709255379307457,0.2422551212608311,0.14126307807530333,0
-0.3312933622163165,-0.40579979790270354,-0.14508886972885562,-0.059615549018446574,0.14874143129465914,1
0.460595614735963,0.06400755723553675,-0.37531981594308567,0.22760420591473807,0.12762892052403133,0
-0.3169333679767486,-0.39212475630943366,-0.1341520738281915,-0.06426768710324969,0.17317202026579054,1
0.46730189446895415,0.06452382661615433,-0.37509716078555594,0.2228068063306691,0.11763964001316247,0
-0.3051380852101793,-0.38904517662966137,-0.12700767536465662,-0.06805407450350406,0.1827622183011128,1
0.46371123025326316,0.06454779829661532,-0.3716705570352933,0.22368301303386365,0.11900254253521808,0
0.4495762923552793,0.06249472410314633,-0.37053166258080145,0.23653577585684357,0.13493080568428006,0
-0.2932986360841043,-0.3773296075164742,-0.11485592623998689,-0.06648479258894627,0.19636814548576378,1
0.48975207394530657,0.0671339331875971,-0.37702347917823015,0.19352366393267376,0.09351657708457752,0
-0.3179727324616127,-0.3533617469224147,-0.13765176438433704,-0.10375082678035605,0.2551319893680275,1
0.4884180194035028,0.06630505508862027,-0.37494506678670275,0.1946075041272797,0.09768477225501254,0
-0.3176593255532686,-0.35379256201105475,-0.13784383706478057,-0.1034262578471039,0.2577274843277763,1
0.4824647646215148,0.06489986984974311,-0.37405753556743376,0.20843649998979488,0.10665292150347089,0
-0.32208526794948106,-0.362147687218215,-0.14072319208010922,-0.10351812052254551,0.2513162202673407,1
0.4804008386272546,0.06623204346690964,-0.3738331610876159,0.2075665711161566,0.11189150729982383,0
-0.33464471237929055,-0.38247324619904555,-0.1451758370811574,-0.10864449620804831,0.23030159894561084,1
0.45076229717543687,0.06149307558232347,-0.37131794349505387,0.24673769466426987,0.13828702128787812,0
-0.32462646709101906,-0.3763476751094827,-0.13861944837785412,-0.10525039943348391,0.23693897598465596,1
0.477723028828131,0.06570282866673573,-0.37858334356622714,0.2123316229038372,0.10640380240095208,0
