0,1,2,3,class_numeric
-0.3802569553639669,0.17368586802130875,-0.17300467853289656,0.5562975825092349,0
-0.34173735879007067,0.16913046874043466,-0.28092225276978783,0.5535488337234514,1
0.2525939724279493,0.3681196876305644,0.021104554248070402,0.0075607659386846505,0
0.20072617373346155,0.32222883300847693,-0.20260821796396244,0.06496212477546962,1
-0.42447419662216057,0.08544303106912586,-0.10186716358324481,0.530164915238144,0
-0.40820281026522504,0.07176098678462431,-0.23858586792164632,0.543744441602335,1
0.3329609188460676,0.37101987207094494,-0.049844712733364105,0.04262500734674676,0
0.21636261110501748,0.3249739534027252,-0.18730608029019816,0.05783425214250795,1
-0.3993592512936053,0.09607094233641536,-0.0871537221507083,0.5592093444817321,0
-0.3647642805874356,0.09466852037336687,-0.29404304342700077,0.566365600777205,1
0.414808490447189,0.28381530162529467,0.03753167375651768,0.08412839611599746,0
0.09420184470295148,0.36882433853215013,-0.1993575971013532,-0.01012348308374062,1
-0.39740819046263937,0.10953835021393858,-0.1564591833739693,0.5758814548852603,0
-0.3340956774089921,0.1107027656235859,-0.3155693007290523,0.5410455018950712,1
0.3984772301151116,0.31304595073267616,0.025941725856576777,0.056627995772155985,0
0.26185548346551024,0.31731078410002683,-0.16869817507275237,0.07083195311636527,1
-0.3799214091373265,0.09985783383366614,-0.2001649066301452,0.5543927805356749,0
-0.34052862994874755,0.09809981274376475,-0.32603347234554075,0.5219227813983722,1
0.3353279979479617,0.3630674464091829,0.04730913064022352,0.010234539584555521,0
0.45975949660135157,0.18802309100569056,-0.0705627404549618,0.14342861694227405,1
-0.34990235006510034,-0.19981215918816625,0.15592021651936988,0.17751144625359008,0
-0.3282204451008325,-0.27685918361275763,0.32719369724117464,-0.17468796605122336,1
0.1533793981520079,0.20926708481393846,0.11153916264631362,0.09372712021343499,0
0.16789527765325268,-0.12586210182960836,0.30358735980561696,-0.22210749404939087,1
-0.1443695876968919,0.19013459922500592,0.1288533128087529,0.04211832727437879,0
-0.26631324556765434,-0.2114667063838451,0.348856527746221,-0.24865082378646838,1
