0,active_hand,class_numeric
-0.3592006033767205,1,0
0.4064984431728235,0,0
-0.35697595887017575,1,0
0.4095454870739014,0,0
-0.353534728883424,1,0
0.4178290184091559,0,0
-0.357923240817509,1,0
0.41957719978598873,0,0
-0.3591949489374184,1,0
0.4180300670313254,0,0
-0.35366286616100756,1,0
0.4221988224963752,0,0
-0.34931679560956225,1,0
0.4349336921180023,0,0
-0.3523352247217438,1,0
0.4247948259108346,0,0
-0.3500386429096964,1,0
0.43595672967780985,0,0
-0.3390863557981054,1,0
0.44270591715649726,0,0
-0.32673792676373836,1,0
0.4394836297195351,0,0
0.4249518626713236,0,0
-0.3225747269651344,1,0
0.46514321903311734,0,1
-0.32105664872399287,1,1
0.46394884279030807,0,1
-0.3204799382022117,1,1
0.4582762637598656,0,1
-0.32490040332774645,1,1
0.45608501718397026,0,1
-0.33997413175573327,1,1
0.4262676998534382,0,1
-0.33234358908950745,1,1
0.45263187279933337,0,1
-0.34553287206415156,1,1
0.44473915306921963,0,1
-0.34881654897372455,1,1
0.44129330859283605,0,1
-0.3338977484459921,1,1
0.4416020275751715,0,1
-0.33565426280549393,1,1
0.4338816273176728,0,1
-0.34502861162556325,1,1
0.41893319949470326,0,1
-0.3510229362002547,1,1
0.4239517449824601,0,1
-0.3551940891165463,1,1
0.020831560917725044,0,0
0.1874491671580964,1,0
0.01943322639664624,1,0
0.20799208694518043,0,0
-0.002818049379674322,1,0
0.22548808194732017,0,0
-0.028654883164829274,1,0
0.23748013785488492,0,0
-0.09674028065595329,1,0
0.24254014760424647,0,0
-0.12782832583417614,1,0
0.223874851292815,0,0
-0.1581225124941172,1,0
0.228338963442007,0,0
-0.18358408399952011,1,0
0.26409028341066704,0,0
-0.20236931939493458,1,0
0.2500110278348289,0,0
-0.2159762306108709,1,0
0.24538853305477706,0,0
-0.21540470261269784,1,0
0.23250067258881965,0,0
-0.22047831441288684,1,0
0.23776973368877258,0,0
-0.21658714837657034,1,1
0.24624929114413488,0,1
-0.20926648860598793,1,1
0.24550550770101565,0,1
-0.2259194456387663,1,1
0.24190176481393827,0,1
-0.22092777654688786,1,1
0.22634111119900413,0,1
-0.2091591130437016,1,1
0.2210069445639945,0,1
-0.19854777806751067,1,1
0.23008449945892176,0,1
-0.21006737778785192,1,1
0.2284020300744925,0,1
-0.18081559016712315,1,1
0.20869061899917318,0,1
-0.15588875870811011,1,1
0.21253604726522554,0,1
-0.16058243548162163,1,1
0.21530701461678195,0,1
-0.1421232653473745,1,1
0.21921913589678582,0,1
-0.15719964191677127,1,1
0.24201688465445198,0,1
0.5416696158563885,0,0
-0.38254606259116697,1,0
-0.395117715145968,1,0
0.5461083743142681,0,0
-0.3937541144930426,1,0
0.5460571497024426,0,0
-0.3975211443997347,1,0
0.548458473970452,0,0
-0.4006823995602661,1,0
0.5354828701198179,0,0
-0.39185134907691305,1,0
0.5340715540297607,0,0
-0.3836924577287966,1,0
0.519803395188517,0,0
-0.3736780167082979,1,0
0.5510090293525929,0,0
-0.3749915785308235,1,0
0.5485405549272304,0,0
-0.37780833340452835,1,0
0.5440360695731544,0,0
-0.37031324934830506,1,0
0.5221853504246629,0,0
-0.378267976566174,1,0
0.5249990596895195,0,0
-0.3431496726559096,1,1
0.4848108748949254,0,1
-0.342539199750706,1,1
0.4668762826139309,0,1
-0.3847229520717668,1,1
0.4600699497105581,0,1
-0.3834531005932691,1,1
0.48445767971467996,0,1
-0.3737240373174791,1,1
0.47353390518298,0,1
-0.381024952287278,1,1
0.4965726261163411,0,1
0.5048871079624605,0,1
-0.39315513494997933,1,1
0.4832677674360338,0,1
-0.3854838808541832,1,1
0.4426655916831137,0,1
-0.38562037206925937,1,1
0.48553496517578715,0,1
-0.3856158500864857,1,1
-0.37907343968480967,1,1
0.49609030851866776,0,1
-0.37891011632579735,1,1
0.5059665509388664,0,1
0.014122370212966806,1,0
0.2073886344543098,0,0
-0.02382794124534209,1,0
0.23496914221299636,0,0
-0.053311150236334356,1,0
0.2224044230639945,0,0
-0.107651404037725,1,0
0.26561459624666084,0,0
-0.13129330753132806,1,0
0.1982153134526986,0,0
-0.16192515764591203,1,0
0.23678372115190294,0,0
-0.1702503091984559,1,0
0.24260798762716815,0,0
-0.18057466636101488,1,0
0.2324298975282716,0,0
-0.1738295007545861,1,0
0.21021004457054684,0,0
-0.180153889364874,1,0
0.24481439680939354,0,0
-0.17231473498104033,1,0
0.259253643619653,0,0
-0.15637102567608668,1,0
0.24103974060381966,0,0
-0.14373114937166126,1,1
0.20561790157659374,0,1
-0.1526433946352768,1,1
0.20786086317228739,0,1
-0.1695760104336206,1,1
0.2280808900642626,0,1
-0.16474461231684678,1,1
0.2126017513943657,0,1
-0.1438532644605758,1,1
0.1923711936716695,0,1
-0.15332964640916422,1,1
0.19201615461253396,0,1
-0.16579679987526108,1,1
0.20480318844707274,0,1
-0.17343736170902957,1,1
0.21816344217777972,0,1
-0.16535289759211166,1,1
0.2128917290976529,0,1
-0.17190169140221617,1,1
0.2038362458416986,0,1
-0.16176683605262113,1,1
0.2022979524050426,0,1
-0.1496221095381835,1,1
0.22711389432738757,0,1
-0.4049566225731497,1,0
0.5594730349141455,0,0
0.5604911776460665,0,0
-0.39436107435033396,1,0
0.5615644485754715,0,0
-0.4009945805330466,1,0
0.5626239384843891,0,0
-0.4027226355778111,1,0
0.5608292340211143,0,0
-0.393479600632347,1,0
0.5526977651855032,0,0
