0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,active_hand
-0.3598123661909999,-0.4171422038338079,-0.16523779456275103,0.06492998670560282,-0.14756726348759616,-0.16553567393706747,-0.22104373540167124,-0.25653733067172574,-0.30100218901999193,-0.09443828601977795,-0.028436435999630257,0.1573580052760598,0.017496966885689396,-0.0010503135197818066,-0.14896091987571342,-0.06979450563742774,0.05664124129192281,0.10222645474139368,0.055737051025190686,0.1466408950021038,0.09551891792105523,1
0.4072686991283396,0.07200266051947725,-0.413874482798348,-0.20224863793369172,-0.24957913925163472,-0.2609734454593635,0.0923336426006282,0.06175908994497241,0.27848156446459216,-0.17984221015370255,0.014067260133502759,0.029247225859012176,-0.050684062518282426,-0.008696602869620271,-0.1853717034162324,0.05234460487094441,-0.017521996833247133,0.04761667757885952,-0.02754237613764628,-0.010956959068572875,-0.019051318489837134,0
-0.3574712522216851,-0.41126833191453704,-0.16580850622006357,0.06890709422702271,-0.1691395731385546,-0.17130328539870518,-0.2189631046247284,-0.2643302684770344,-0.3208891998866313,-0.09645914499302588,-0.028796333353674482,0.15729082443711165,0.01951973561524941,-0.007993935509196129,-0.1567904435765974,-0.07457840998065998,0.05572026595141546,0.0912363983442685,0.055626834508887904,0.1403697638954435,0.08920372150911172,1
0.41033955637674846,0.07218017695915596,-0.4159030386610307,-0.20213351059467985,-0.24628528218584977,-0.26428126365902355,0.09260745882472501,0.06381027460873506,0.27471586033344586,-0.17609333445977013,0.018292926629745212,0.027935990263959858,-0.05187622120145418,-0.007523006656285172,-0.1837843861950502,0.04831208366747638,-0.022007767228378997,0.042635811139284024,-0.024918043536164943,-0.011742247395653584,-0.016476179489923665,0
-0.3540822933111209,-0.41491304353855357,-0.16246470218488604,0.06801112388253268,-0.153222844395024,-0.17915978836861654,-0.22766029785882186,-0.25481857068902064,-0.3131277651727734,-0.08608856906942412,-0.014405098861942347,0.1618672748338535,0.002939912873397109,-0.0199667577103147,-0.15001634307900952,-0.06504187708351777,0.06516420626043963,0.09710004954434835,0.04900582520308077,0.1450595945285914,0.0910750734556282,1
0.41865740104665033,0.07421406300703677,-0.41290198857102367,-0.19508133971997527,-0.23633569585039627,-0.2655887445033545,0.08479953233192233,0.07184531099899784,0.267849577414107,-0.18564529678438849,0.024886228826390477,0.007522494764301168,-0.06184876919586649,0.005665685015706779,-0.189870842935743,0.04149075021876912,-0.02709786313043381,0.04204139842880695,-0.016327953738260927,-0.006792463740579023,-0.023972048390745522,0
-0.35857614951581435,-0.4220164081659969,-0.16206691659940436,0.0704444279040611,-0.14063320374942484,-0.18069641367810554,-0.23161161406561792,-0.2466637971779983,-0.30541476751764696,-0.08117852125091786,-0.010143762641092199,0.16046736203205048,-0.005955009415725785,-0.025212235484401983,-0.14623735563805368,-0.0592584442568922,0.06920489625439886,0.0963515785216935,0.04334695711937589,0.14481484784563317,0.08977218298526236,1
0.42043007429166374,0.07438344892670455,-0.41487398003873943,-0.1957683790946281,-0.23348428129876478,-0.2694753155107745,0.08626416298402323,0.07313861093897153,0.26484292377462937,-0.18074109030192115,0.027443551307027362,0.007680148098750435,-0.06207810937699121,0.006858405089818787,-0.18779186113329688,0.038071534033134596,-0.028144649482979636,0.03641638813657802,-0.013182270188921767,-0.005412797903371889,-0.020853518725964602,0
-0.3598484848475671,-0.42182079190962285,-0.16367665091867062,0.07375301343753257,-0.14321488853196726,-0.17425328425123185,-0.22273985467685103,-0.2531845806379824,-0.2981269603098662,-0.08909733525101256,-0.027536831718890344,0.1612398946448549,0.02275724335247569,-0.0009131548411215068,-0.14995856305059685,-0.06886650701222012,0.057471478801776235,0.09437262707263178,0.04823985565937943,0.15019542053237145,0.09111862946981183,1
0.4188605817036469,0.07396178293927498,-0.4138385041846887,-0.18507326404789648,-0.23292909577154666,-0.26423879743648554,0.09519604484960191,0.07113160850277306,0.26962004913797694,-0.1841663123542745,-0.0035526129591766597,0.029693759322919944,-0.05879389338126616,-0.004964331522712016,-0.1850017525433797,0.04687124812427658,-0.01548063688802434,0.04862627010240238,-0.03327578131947563,-0.004641304266415004,-0.02111881024934264,0
-0.354070163028944,-0.40564637623622507,-0.16535038771074634,0.0713434317869929,-0.17460447265451495,-0.17447798321992353,-0.21273019103031723,-0.2682121021906893,-0.32368473633427414,-0.09485132222320229,-0.030670613185607896,0.16161702713280002,0.029042205686737724,-0.0006788553912726722,-0.15505575726230816,-0.07795230946654261,0.050013545495259146,0.09214591305912614,0.05653303331484132,0.14145316374643344,0.08938017282544303,1
0.42306592986781444,0.07572414115993717,-0.4133253514554376,-0.181966740995115,-0.22897329226356292,-0.2541129911898293,0.08834505953649252,0.07224300629636182,0.2664885564492519,-0.1903071853495234,-0.003485081487761656,0.019776848361850542,-0.06485996298721784,4.0694122193715324e-05,-0.18631812274880885,0.04537704427973334,-0.02230447895050654,0.052907954046032414,-0.03674055993632616,-0.005824937246292675,-0.02481426201633583,0
-0.3495703102136293,-0.39694238615605815,-0.16486695208732577,0.07223813928741345,-0.1958938732444223,-0.17204797705419636,-0.2035143334788418,-0.27180518548134047,-0.3344665814482274,-0.09572943563507416,-0.03721852642715264,0.1605984343270442,0.04235727123376101,0.00334664008402599,-0.15471858692360102,-0.08635484225401771,0.03847449948579741,0.09054839580376557,0.061698843680413715,0.13772878649957787,0.08749606448028731,1
