0,1,2,3,4,5,6,7,8,9,10,class_numeric
-0.38025695536396686,0.17368586802130836,-0.17300467853289664,0.5562975825092351,0.05365152617064584,0.13353779296184434,-0.11828839554313585,-0.05434861146844952,-0.22691842564643452,-0.04809735655753736,-0.27362318364976407,0
-0.34173735879007006,0.16913046874043416,-0.2809222527697887,0.553548833723452,0.13500189701664253,0.28428557139922667,-0.03564501162319254,-0.1437733682181102,-0.17044755960997454,-0.03710043262977773,-0.18739615796721662,1
0.2525939724279486,0.36811968763056324,0.021104554248070673,0.007560765938682049,0.20722364213717992,-0.03379424373360366,0.08016939023756789,0.17481679131202038,-0.027470906634601326,-0.19692944376739602,0.17188887774138412,0
0.20072617373346158,0.32222883300847605,-0.20260821796396225,0.06496212477547006,0.1535963970527683,-0.3268429813282866,0.5562643552133325,-0.3294678751956507,0.06354424249370984,-0.11860542039747073,-0.14219393878977865,1
-0.42447419662216007,0.0854430310691263,-0.10186716358324469,0.5301649152381425,0.04957564556478673,0.09823166593426669,-0.09375548320512045,-0.019424062103166127,-0.18136156452717048,-0.04910972043096144,-0.2321054798653707,0
-0.40820281026522476,0.07176098678462338,-0.2385858679216459,0.543744441602335,0.14389419355732602,0.2618624274337157,-0.018667796425350422,-0.1162496666095291,-0.11051253190822069,-0.015466538221759463,-0.11534317935091212,1
0.33296091884606704,0.3710198720709453,-0.04984471273336356,0.04262500734674694,0.3378189262914976,-0.1836701560448048,0.3065380982669838,0.07158063424535509,-0.027421842493512597,-0.19262076713950008,0.08624432011738457,0
0.2163626111050174,0.32497395340272506,-0.18730608029019843,0.05783425214250814,0.17904125657687298,-0.31038958803335487,0.5560755053858086,-0.3116616038681482,0.0979377777779283,-0.11682026812230638,-0.15514041287487781,1
-0.39935925129360494,0.09607094233641497,-0.0871537221507081,0.559209344481731,0.010950628761154917,0.06926383283182114,-0.11506598801194745,-0.031097743235131994,-0.16008617030010575,-0.062037579663720456,-0.220679224757687,0
-0.36476428058743504,0.09466852037336569,-0.2940430434270004,0.5663656007772045,0.13272291406790548,0.2567494469515957,-0.015090623316200468,-0.1307752109160072,-0.1355078283105857,-0.017168794509855177,-0.1261980052888444,1
0.41480849044718854,0.28381530162529467,0.03753167375651728,0.08412839611599741,0.35100483519514214,-0.11677315465929033,0.1519192873473285,0.13142274739668935,0.064702923566058,-0.20691106855895217,0.04551425926884241,0
0.09420184470295132,0.3688243385321499,-0.19935759710135365,-0.010123483083740328,0.12219656073339005,-0.2283449986160176,0.5043070030414933,-0.32289877800087663,0.02408553342760293,-0.11009136007025867,-0.13719673908482594,1
-0.3974081904626391,0.10953835021393808,-0.15645918337396922,0.5758814548852594,0.04081232448693394,0.09982157601929181,-0.11344458184286431,-0.039056213383833346,-0.19342692336681394,-0.049693902978764345,-0.22953067082940437,0
