0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,active_hand
-0.3598123661909998,-0.41714220383380785,-0.16523779456275106,0.06492998670560282,-0.14756726348759602,-0.16553567393706747,-0.22104373540167124,-0.25653733067172557,-0.30100218901999165,-0.09443828601977856,-0.028436435999630222,0.15735800527605986,0.017496966885689403,-0.0010503135197818061,-0.1489609198757133,-0.06979450563742769,0.05664124129192279,1
0.4072686991283395,0.07200266051947725,-0.41387448279834754,-0.20224863793369177,-0.2495791392516348,-0.26097344545936346,0.0923336426006282,0.06175908994497242,0.278481564464592,-0.179842210153702,0.014067260133502754,0.029247225859012193,-0.0506840625182823,-0.00869660286962043,-0.18537170341623244,0.05234460487094453,-0.01752199683324693,0
-0.35747125222168213,-0.4112683319145369,-0.16580850622006466,0.06890709422702226,-0.16913957313855418,-0.1713032853987048,-0.2189631046247284,-0.2643302684770344,-0.32088919988663056,-0.09645914499302656,-0.02879633335367435,0.1572908244371115,0.019519735615249365,-0.00799393550919617,-0.15679044357659758,-0.07457840998066025,0.05572026595141519,1
0.4103395563767484,0.07218017695915596,-0.41590303866103073,-0.20213351059468,-0.24628528218584966,-0.2642812636590234,0.09260745882472501,0.06381027460873565,0.2747158603334457,-0.17609333445976985,0.018292926629745115,0.027935990263959876,-0.051876221201454215,-0.007523006656285121,-0.18378438619504994,0.04831208366747652,-0.022007767228378983,0
-0.35408229331112084,-0.41491304353855357,-0.16246470218488607,0.06801112388253269,-0.15322284439502395,-0.17915978836861615,-0.22766029785882186,-0.2548185706890205,-0.31312776517277313,-0.08608856906942461,-0.01440509886194231,0.1618672748338536,0.002939912873397084,-0.019966757710314722,-0.15001634307900968,-0.06504187708351783,0.06516420626044005,1
0.41865740104665067,0.07421406300703677,-0.41290198857102584,-0.19508133971997554,-0.236335695850396,-0.2655887445033548,0.08479953233192233,0.07184531099899728,0.2678495774141066,-0.18564529678438818,0.02488622882639043,0.007522494764301344,-0.06184876919586651,0.005665685015706876,-0.18987084293574294,0.04149075021876925,-0.027097863130434025,0
-0.3585761495158142,-0.4220164081659969,-0.16206691659940542,0.07044442790406111,-0.14063320374942478,-0.18069641367810582,-0.23161161406561792,-0.24666379717799805,-0.30541476751764624,-0.08117852125091866,-0.010143762641092074,0.1604673620320508,-0.005955009415725749,-0.025212235484402087,-0.14623735563805348,-0.05925844425689219,0.06920489625439899,1
0.42043007429166374,0.07438344892670451,-0.4148739800387395,-0.19576837909462813,-0.2334842812987647,-0.26947531551077447,0.08626416298402323,0.07313861093897141,0.2648429237746292,-0.18074109030192098,0.02744355130702741,0.0076801480987504405,-0.062078109376991264,0.006858405089818747,-0.18779186113329704,0.038071534033134534,-0.028144649482980087,0
-0.35984848484756693,-0.42182079190962274,-0.16367665091867079,0.07375301343753259,-0.1432148885319672,-0.1742532842512318,-0.22273985467685103,-0.25318458063798244,-0.29812696030986574,-0.0890973352510131,-0.027536831718890303,0.1612398946448551,0.02275724335247565,-0.0009131548411214573,-0.1499585630505964,-0.06886650701222,0.05747147880177629,1
0.4188605817036469,0.07396178293927493,-0.4138385041846889,-0.18507326404789654,-0.23292909577154655,-0.2642387974364855,0.09519604484960191,0.07113160850277295,0.2696200491379768,-0.18416631235427436,-0.0035526129591765977,0.029693759322919733,-0.05879389338126617,-0.00496433152271204,-0.18500175254337964,0.046871248124276524,-0.015480636888024236,0
