0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,active_hand
-0.3598123661909999,-0.41714220383380785,-0.16523779456275103,0.06492998670560282,-0.14756726348759616,-0.16553567393706747,-0.22104373540167113,-0.25653733067172574,-0.3010021890199917,-0.09443828601977795,-0.0284364359996302,0.15735800527605986,0.017496966885689396,-0.0010503135197818079,-0.14896091987571336,-0.0697945056374276,0.05664124129192278,0.1022264547413939,0.0557370510251909,0.1466408950021039,0.09551891792105503,0.015035363838509756,0.039574991144656506,1
0.4072686991283396,0.07200266051947725,-0.413874482798348,-0.20224863793369172,-0.24957913925163472,-0.26097344545936346,0.09233364260062847,0.06175908994497241,0.27848156446459243,-0.17984221015370255,0.014067260133502636,0.029247225859012207,-0.050684062518282426,-0.00869660286962038,-0.18537170341623213,0.052344604870944667,-0.017521996833247018,0.047616677578859644,-0.02754237613764623,-0.010956959068573038,-0.019051318489837262,-0.03381530268357711,0.019604587612478366,0
-0.3574712522216851,-0.41126833191453704,-0.16580850622006357,0.06890709422702271,-0.1691395731385546,-0.1713032853987048,-0.2189631046247283,-0.2643302684770344,-0.3208891998866302,-0.09645914499302588,-0.028796333353674236,0.1572908244371116,0.01951973561524941,-0.007993935509196104,-0.15679044357659733,-0.07457840998066001,0.05572026595141554,0.09123639834426837,0.05562683450888812,0.14036976389544398,0.08920372150911172,0.019831902514680786,0.03968228748339898,1
0.41033955637674846,0.07218017695915596,-0.4159030386610307,-0.20213351059467985,-0.24628528218584977,-0.2642812636590234,0.09260745882472529,0.06381027460873506,0.27471586033344614,-0.17609333445977013,0.018292926629745177,0.02793599026396012,-0.05187622120145418,-0.007523006656285211,-0.18378438619505008,0.04831208366747678,-0.022007767228379115,0.04263581113928382,-0.024918043536164607,-0.011742247395653995,-0.016476179489923477,-0.03160923470509823,0.018453076844863813,0
-0.3540822933111209,-0.41491304353855357,-0.16246470218488604,0.06801112388253268,-0.153222844395024,-0.17915978836861615,-0.2276602978588208,-0.25481857068902064,-0.31312776517277313,-0.08608856906942412,-0.014405098861942254,0.16186727483385369,0.002939912873397109,-0.01996675771031465,-0.1500163430790094,-0.06504187708351779,0.06516420626044012,0.0971000495443485,0.04900582520308116,0.14505959452859205,0.09107507345562821,0.013626593203812105,0.04007784563179484,1
0.41865740104665033,0.07421406300703677,-0.41290198857102367,-0.19508133971997527,-0.23633569585039627,-0.2655887445033548,0.08479953233192229,0.07184531099899784,0.2678495774141067,-0.18564529678438849,0.0248862288263904,0.007522494764301233,-0.06184876919586649,0.005665685015706766,-0.18987084293574297,0.04149075021876947,-0.027097863130434014,0.0420413984288072,-0.016327953738260587,-0.006792463740578197,-0.023972048390745643,-0.03588581252282294,0.02657177035936758,0
-0.35857614951581435,-0.4220164081659969,-0.16206691659940436,0.0704444279040611,-0.14063320374942484,-0.18069641367810582,-0.2316116140656178,-0.2466637971779983,-0.3054147675176464,-0.08117852125091786,-0.010143762641092076,0.16046736203205086,-0.005955009415725785,-0.025212235484401973,-0.1462373556380536,-0.05925844425689218,0.06920489625439886,0.09635157852169396,0.04334695711937625,0.14481484784563323,0.08977218298526238,0.008735734163752075,0.038207548304601456,1
0.42043007429166374,0.07438344892670454,-0.41487398003873943,-0.1957683790946281,-0.23348428129876478,-0.26947531551077447,0.08626416298402319,0.07313861093897153,0.2648429237746295,-0.18074109030192115,0.027443551307027237,0.007680148098750444,-0.06207810937699121,0.0068584050898187815,-0.18779186113329677,0.03807153403313471,-0.02814464948297989,0.0364163881365779,-0.013182270188921643,-0.005412797903371888,-0.020853518725964484,-0.03700255187299201,0.024622253410923296,0
-0.3598484848475671,-0.42182079190962296,-0.16367665091867062,0.07375301343753257,-0.14321488853196726,-0.1742532842512318,-0.22273985467685078,-0.2531845806379824,-0.2981269603098657,-0.08909733525101256,-0.027536831718890275,0.16123989464485505,0.02275724335247569,-0.0009131548411213845,-0.14995856305059635,-0.06886650701221995,0.05747147880177636,0.09437262707263247,0.04823985565937991,0.1501954205323721,0.09111862946981152,0.018075294331946944,0.03786429052150295,1
0.4188605817036469,0.07396178293927495,-0.4138385041846887,-0.18507326404789648,-0.23292909577154666,-0.2642387974364855,0.09519604484960187,0.07113160850277306,0.26962004913797694,-0.1841663123542745,-0.0035526129591765382,0.029693759322919976,-0.05879389338126616,-0.004964331522712037,-0.18500175254337956,0.04687124812427679,-0.01548063688802423,0.048626270102402454,-0.03327578131947539,-0.004641304266414508,-0.021118810249342763,-0.032911722640984915,0.027190895374884297,0
-0.354070163028944,-0.405646376236225,-0.16535038771074634,0.0713434317869929,-0.17460447265451495,-0.17447798321992347,-0.21273019103031715,-0.2682121021906893,-0.32368473633427375,-0.09485132222320229,-0.03067061318560783,0.16161702713280018,0.029042205686737724,-0.000678855391272692,-0.15505575726230808,-0.07795230946654273,0.050013545495259,0.09214591305912656,0.05653303331484119,0.14145316374643377,0.08938017282544287,0.023574014894776486,0.039849594194586765,1
0.42306592986781444,0.07572414115993714,-0.4133253514554376,-0.181966740995115,-0.22897329226356292,-0.25411299118982916,0.08834505953649248,0.07224300629636182,0.26648855644925246,-0.1903071853495234,-0.0034850814877617152,0.019776848361850563,-0.06485996298721784,4.069412219366791e-05,-0.18631812274880874,0.045377044279733644,-0.02230447895050633,0.052907954046032685,-0.036740559936326016,-0.005824937246292674,-0.024814262016335544,-0.031810126172451235,0.030888890889140527,0
