class_list,accuracy,data_unit,PH2,PH3,reducer,kernel,n,k
alpha-classes,0.974703557312253,AHpf,True,True,pca,None,2,15
alpha-classes,0.9573122529644269,AHpf,True,True,kpca,poly,2,1
alpha-classes,0.9590370104204097,AHpf,True,True,kpca,poly,2,2
alpha-classes,0.9698886094143011,AHpf,True,True,kpca,poly,2,3
alpha-classes,0.9693855551563061,AHpf,True,True,kpca,poly,2,4
alpha-classes,0.971900826446281,AHpf,True,True,kpca,poly,2,5
alpha-classes,0.9711821775062882,AHpf,True,True,kpca,poly,2,6
alpha-classes,0.9714696370822853,AHpf,True,True,kpca,poly,2,7
alpha-classes,0.9720445562342795,AHpf,True,True,kpca,poly,2,8
alpha-classes,0.9724757455982752,AHpf,True,True,kpca,poly,2,9
alpha-classes,0.9720445562342795,AHpf,True,True,kpca,poly,2,10
alpha-classes,0.9721882860222781,AHpf,True,True,kpca,poly,2,11
alpha-classes,0.972403880704276,AHpf,True,True,kpca,poly,2,12
alpha-classes,0.9728350700682716,AHpf,True,True,kpca,poly,2,13
alpha-classes,0.9719726913402803,AHpf,True,True,kpca,poly,2,14
alpha-classes,0.9725476104922746,AHpf,True,True,kpca,poly,2,15
alpha-classes,0.69500538986705,AHpf,True,True,kpca,rbf,2,1
alpha-classes,0.6730147323032698,AHpf,True,True,kpca,rbf,2,2
alpha-classes,0.718792669780812,AHpf,True,True,kpca,rbf,2,3
alpha-classes,0.7083722601509163,AHpf,True,True,kpca,rbf,2,4
alpha-classes,0.7260510240747395,AHpf,True,True,kpca,rbf,2,5
alpha-classes,0.7191519942508084,AHpf,True,True,kpca,rbf,2,6
alpha-classes,0.72799137621272,AHpf,True,True,kpca,rbf,2,7
alpha-classes,0.7249730506647503,AHpf,True,True,kpca,rbf,2,8
alpha-classes,0.7307222421846927,AHpf,True,True,kpca,rbf,2,9
alpha-classes,0.7272008623787279,AHpf,True,True,kpca,rbf,2,10
alpha-classes,0.7323751347466763,AHpf,True,True,kpca,rbf,2,11
alpha-classes,0.7308659719726913,AHpf,True,True,kpca,rbf,2,12
alpha-classes,0.7323751347466763,AHpf,True,True,kpca,rbf,2,13
alpha-classes,0.7292130794107079,AHpf,True,True,kpca,rbf,2,14
alpha-classes,0.7310097017606899,AHpf,True,True,kpca,rbf,2,15
alpha-classes,0.5147682357168523,AHpf,True,True,kpca,sigmoid,2,1
alpha-classes,0.5116061803808839,AHpf,True,True,kpca,sigmoid,2,2
alpha-classes,0.5172116421128279,AHpf,True,True,kpca,sigmoid,2,3
alpha-classes,0.5190801293568093,AHpf,True,True,kpca,sigmoid,2,4
alpha-classes,0.5274883219547252,AHpf,True,True,kpca,sigmoid,2,5
alpha-classes,0.5268415379087316,AHpf,True,True,kpca,sigmoid,2,6
alpha-classes,0.5305785123966942,AHpf,True,True,kpca,sigmoid,2,7
alpha-classes,0.5299317283507007,AHpf,True,True,kpca,sigmoid,2,8
alpha-classes,0.5368307581746317,AHpf,True,True,kpca,sigmoid,2,9
alpha-classes,0.5305066475026949,AHpf,True,True,kpca,sigmoid,2,10
alpha-classes,0.5379805964786202,AHpf,True,True,kpca,sigmoid,2,11
alpha-classes,0.5360402443406396,AHpf,True,True,kpca,sigmoid,2,12
alpha-classes,0.5391304347826087,AHpf,True,True,kpca,sigmoid,2,13
alpha-classes,0.5356809198706431,AHpf,True,True,kpca,sigmoid,2,14
alpha-classes,0.5425799496945742,AHpf,True,True,kpca,sigmoid,2,15
alpha-classes,0.960402443406396,AHpf,True,True,kpca,cosine,2,1
alpha-classes,0.9624865253323751,AHpf,True,True,kpca,cosine,2,2
alpha-classes,0.9718289615522817,AHpf,True,True,kpca,cosine,2,3
alpha-classes,0.9718289615522817,AHpf,True,True,kpca,cosine,2,4
alpha-classes,0.9730506647502695,AHpf,True,True,kpca,cosine,2,5
alpha-classes,0.9739130434782609,AHpf,True,True,kpca,cosine,2,6
alpha-classes,0.9743442328422566,AHpf,True,True,kpca,cosine,2,7
alpha-classes,0.9740567732662594,AHpf,True,True,kpca,cosine,2,8
alpha-classes,0.9740567732662594,AHpf,True,True,kpca,cosine,2,9
alpha-classes,0.974200503054258,AHpf,True,True,kpca,cosine,2,10
alpha-classes,0.9747754222062522,AHpf,True,True,kpca,cosine,2,11
alpha-classes,0.9744879626302552,AHpf,True,True,kpca,cosine,2,12
alpha-classes,0.9749191519942508,AHpf,True,True,kpca,cosine,2,13
alpha-classes,0.9744879626302552,AHpf,True,True,kpca,cosine,2,14
alpha-classes,0.9746316924182536,AHpf,True,True,kpca,cosine,2,15
alpha-classes,0.9744160977362558,AHpf,True,True,umap,None,2,1
alpha-classes,0.9798778296802012,AHpf,True,True,umap,None,2,2
alpha-classes,0.9823931009701761,AHpf,True,True,umap,None,2,3
alpha-classes,0.9829680201221703,AHpf,True,True,umap,None,2,4
alpha-classes,0.9831836148041682,AHpf,True,True,umap,None,2,5
alpha-classes,0.9831836148041682,AHpf,True,True,umap,None,2,6
alpha-classes,0.9828961552281711,AHpf,True,True,umap,None,2,7
alpha-classes,0.983399209486166,AHpf,True,True,umap,None,2,8
alpha-classes,0.9832554796981674,AHpf,True,True,umap,None,2,9
alpha-classes,0.9830398850161696,AHpf,True,True,umap,None,2,10
alpha-classes,0.9830398850161696,AHpf,True,True,umap,None,2,11
alpha-classes,0.9830398850161696,AHpf,True,True,umap,None,2,12
alpha-classes,0.9828242903341717,AHpf,True,True,umap,None,2,13
alpha-classes,0.9827524254401725,AHpf,True,True,umap,None,2,14
alpha-classes,0.9826805605461731,AHpf,True,True,umap,None,2,15
alpha-classes,0.9734099892202659,AHpf,True,True,pca,None,3,1
alpha-classes,0.9773625583902263,AHpf,True,True,pca,None,3,2
alpha-classes,0.9792310456342077,AHpf,True,True,pca,None,3,3
alpha-classes,0.9800215594681998,AHpf,True,True,pca,None,3,4
alpha-classes,0.9808120733021919,AHpf,True,True,pca,None,3,5
alpha-classes,0.9808839381961911,AHpf,True,True,pca,None,3,6
alpha-classes,0.9808120733021919,AHpf,True,True,pca,None,3,7
alpha-classes,0.9803090190441969,AHpf,True,True,pca,None,3,8
alpha-classes,0.9804527488321955,AHpf,True,True,pca,None,3,9
alpha-classes,0.9805246137261947,AHpf,True,True,pca,None,3,10
alpha-classes,0.9803090190441969,AHpf,True,True,pca,None,3,11
alpha-classes,0.9803808839381962,AHpf,True,True,pca,None,3,12
alpha-classes,0.9804527488321955,AHpf,True,True,pca,None,3,13
alpha-classes,0.9803090190441969,AHpf,True,True,pca,None,3,14
alpha-classes,0.9804527488321955,AHpf,True,True,pca,None,3,15
alpha-classes,0.9626302551203737,AHpf,True,True,kpca,poly,3,1
alpha-classes,0.9660079051383399,AHpf,True,True,kpca,poly,3,2
alpha-classes,0.9721164211282788,AHpf,True,True,kpca,poly,3,3
alpha-classes,0.9716133668702839,AHpf,True,True,kpca,poly,3,4
alpha-classes,0.9731943945382681,AHpf,True,True,kpca,poly,3,5
alpha-classes,0.9732662594322673,AHpf,True,True,kpca,poly,3,6
alpha-classes,0.9734099892202659,AHpf,True,True,kpca,poly,3,7
alpha-classes,0.9740567732662594,AHpf,True,True,kpca,poly,3,8
alpha-classes,0.9740567732662594,AHpf,True,True,kpca,poly,3,9
alpha-classes,0.9736974487962631,AHpf,True,True,kpca,poly,3,10
alpha-classes,0.9737693136902623,AHpf,True,True,kpca,poly,3,11
alpha-classes,0.9740567732662594,AHpf,True,True,kpca,poly,3,12
alpha-classes,0.9738411785842616,AHpf,True,True,kpca,poly,3,13
alpha-classes,0.9739130434782609,AHpf,True,True,kpca,poly,3,14
alpha-classes,0.9739130434782609,AHpf,True,True,kpca,poly,3,15
alpha-classes,0.8266618756737334,AHpf,True,True,kpca,rbf,3,1
alpha-classes,0.8237154150197629,AHpf,True,True,kpca,rbf,3,2
alpha-classes,0.8337765001796622,AHpf,True,True,kpca,rbf,3,3
alpha-classes,0.8333453108156665,AHpf,True,True,kpca,rbf,3,4
alpha-classes,0.8404599353215954,AHpf,True,True,kpca,rbf,3,5
alpha-classes,0.839094502335609,AHpf,True,True,kpca,rbf,3,6
alpha-classes,0.8411785842615882,AHpf,True,True,kpca,rbf,3,7
alpha-classes,0.8380165289256198,AHpf,True,True,kpca,rbf,3,8
alpha-classes,0.8403162055335969,AHpf,True,True,kpca,rbf,3,9
alpha-classes,0.8383039885016169,AHpf,True,True,kpca,rbf,3,10
alpha-classes,0.8387351778656127,AHpf,True,True,kpca,rbf,3,11
alpha-classes,0.8373697448796263,AHpf,True,True,kpca,rbf,3,12
alpha-classes,0.8376572044556234,AHpf,True,True,kpca,rbf,3,13
alpha-classes,0.8362917714696371,AHpf,True,True,kpca,rbf,3,14
alpha-classes,0.8395256916996048,AHpf,True,True,kpca,rbf,3,15
alpha-classes,0.5941070786920589,AHpf,True,True,kpca,sigmoid,3,1
alpha-classes,0.5826805605461732,AHpf,True,True,kpca,sigmoid,3,2
alpha-classes,0.6162414660438376,AHpf,True,True,kpca,sigmoid,3,3
alpha-classes,0.6107078692058929,AHpf,True,True,kpca,sigmoid,3,4
alpha-classes,0.6247933884297521,AHpf,True,True,kpca,sigmoid,3,5
alpha-classes,0.6191160618038088,AHpf,True,True,kpca,sigmoid,3,6
alpha-classes,0.6286022278117139,AHpf,True,True,kpca,sigmoid,3,7
alpha-classes,0.6279554437657204,AHpf,True,True,kpca,sigmoid,3,8
alpha-classes,0.6338483650736615,AHpf,True,True,kpca,sigmoid,3,9
alpha-classes,0.6293208767517068,AHpf,True,True,kpca,sigmoid,3,10
alpha-classes,0.631692418253683,AHpf,True,True,kpca,sigmoid,3,11
alpha-classes,0.6311893639956881,AHpf,True,True,kpca,sigmoid,3,12
alpha-classes,0.6364355012576356,AHpf,True,True,kpca,sigmoid,3,13
alpha-classes,0.6362199065756378,AHpf,True,True,kpca,sigmoid,3,14
alpha-classes,0.6389507725476105,AHpf,True,True,kpca,sigmoid,3,15
alpha-classes,0.9695292849443047,AHpf,True,True,kpca,cosine,3,1
alpha-classes,0.9731943945382681,AHpf,True,True,kpca,cosine,3,2
alpha-classes,0.9772188286022279,AHpf,True,True,kpca,cosine,3,3
alpha-classes,0.9786561264822135,AHpf,True,True,kpca,cosine,3,4
alpha-classes,0.9785842615882142,AHpf,True,True,kpca,cosine,3,5
alpha-classes,0.9789435860582105,AHpf,True,True,kpca,cosine,3,6
alpha-classes,0.9793747754222063,AHpf,True,True,kpca,cosine,3,7
alpha-classes,0.9790873158462091,AHpf,True,True,kpca,cosine,3,8
alpha-classes,0.9790873158462091,AHpf,True,True,kpca,cosine,3,9
alpha-classes,0.9790873158462091,AHpf,True,True,kpca,cosine,3,10
alpha-classes,0.9790873158462091,AHpf,True,True,kpca,cosine,3,11
alpha-classes,0.9789435860582105,AHpf,True,True,kpca,cosine,3,12
alpha-classes,0.9786561264822135,AHpf,True,True,kpca,cosine,3,13
alpha-classes,0.9787279913762127,AHpf,True,True,kpca,cosine,3,14
alpha-classes,0.9786561264822135,AHpf,True,True,kpca,cosine,3,15
alpha-classes,0.9744160977362558,AHpf,True,True,umap,None,3,1
alpha-classes,0.9803808839381962,AHpf,True,True,umap,None,3,2
alpha-classes,0.9823931009701761,AHpf,True,True,umap,None,3,3
alpha-classes,0.9830398850161696,AHpf,True,True,umap,None,3,4
alpha-classes,0.9834710743801653,AHpf,True,True,umap,None,3,5
alpha-classes,0.9835429392741646,AHpf,True,True,umap,None,3,6
alpha-classes,0.9834710743801653,AHpf,True,True,umap,None,3,7
alpha-classes,0.9832554796981674,AHpf,True,True,umap,None,3,8
alpha-classes,0.9834710743801653,AHpf,True,True,umap,None,3,9
alpha-classes,0.9835429392741646,AHpf,True,True,umap,None,3,10
alpha-classes,0.9836148041681638,AHpf,True,True,umap,None,3,11
alpha-classes,0.9836148041681638,AHpf,True,True,umap,None,3,12
alpha-classes,0.9837585339561624,AHpf,True,True,umap,None,3,13
alpha-classes,0.9836148041681638,AHpf,True,True,umap,None,3,14
alpha-classes,0.9833273445921668,AHpf,True,True,umap,None,3,15
alpha-classes,0.9756378009342436,AHpf,True,True,pca,None,4,1
alpha-classes,0.9788717211642113,AHpf,True,True,pca,None,4,2
alpha-classes,0.9805964786201941,AHpf,True,True,pca,None,4,3
alpha-classes,0.9819619116061804,AHpf,True,True,pca,None,4,4
alpha-classes,0.982105641394179,AHpf,True,True,pca,None,4,5
alpha-classes,0.981890046712181,AHpf,True,True,pca,None,4,6
alpha-classes,0.9819619116061804,AHpf,True,True,pca,None,4,7
alpha-classes,0.981602587136184,AHpf,True,True,pca,None,4,8
alpha-classes,0.981602587136184,AHpf,True,True,pca,None,4,9
alpha-classes,0.9814588573481854,AHpf,True,True,pca,None,4,10
alpha-classes,0.9815307222421847,AHpf,True,True,pca,None,4,11
alpha-classes,0.9813869924541861,AHpf,True,True,pca,None,4,12
alpha-classes,0.9815307222421847,AHpf,True,True,pca,None,4,13
alpha-classes,0.9812432626661876,AHpf,True,True,pca,None,4,14
alpha-classes,0.9816744520301832,AHpf,True,True,pca,None,4,15
alpha-classes,0.971397772188286,AHpf,True,True,kpca,poly,4,1
alpha-classes,0.9751347466762487,AHpf,True,True,kpca,poly,4,2
alpha-classes,0.9787279913762127,AHpf,True,True,kpca,poly,4,3
alpha-classes,0.9795185052102048,AHpf,True,True,kpca,poly,4,4
alpha-classes,0.9795903701042041,AHpf,True,True,kpca,poly,4,5
alpha-classes,0.979302910528207,AHpf,True,True,kpca,poly,4,6
alpha-classes,0.9795185052102048,AHpf,True,True,kpca,poly,4,7
alpha-classes,0.9795903701042041,AHpf,True,True,kpca,poly,4,8
alpha-classes,0.979805964786202,AHpf,True,True,kpca,poly,4,9
alpha-classes,0.9795903701042041,AHpf,True,True,kpca,poly,4,10
alpha-classes,0.9795903701042041,AHpf,True,True,kpca,poly,4,11
alpha-classes,0.9794466403162055,AHpf,True,True,kpca,poly,4,12
alpha-classes,0.9795185052102048,AHpf,True,True,kpca,poly,4,13
alpha-classes,0.9795903701042041,AHpf,True,True,kpca,poly,4,14
alpha-classes,0.9794466403162055,AHpf,True,True,kpca,poly,4,15
alpha-classes,0.8460653970535393,AHpf,True,True,kpca,rbf,4,1
alpha-classes,0.8442687747035573,AHpf,True,True,kpca,rbf,4,2
alpha-classes,0.8523176428314768,AHpf,True,True,kpca,rbf,4,3
alpha-classes,0.8517427236794826,AHpf,True,True,kpca,rbf,4,4
alpha-classes,0.8523176428314768,AHpf,True,True,kpca,rbf,4,5
alpha-classes,0.8517427236794826,AHpf,True,True,kpca,rbf,4,6
alpha-classes,0.853898670499461,AHpf,True,True,kpca,rbf,4,7
alpha-classes,0.852102048149479,AHpf,True,True,kpca,rbf,4,8
alpha-classes,0.8533956162414661,AHpf,True,True,kpca,rbf,4,9
alpha-classes,0.8523176428314768,AHpf,True,True,kpca,rbf,4,10
alpha-classes,0.851598993891484,AHpf,True,True,kpca,rbf,4,11
alpha-classes,0.8501616960114984,AHpf,True,True,kpca,rbf,4,12
alpha-classes,0.8493711821775063,AHpf,True,True,kpca,rbf,4,13
alpha-classes,0.848293208767517,AHpf,True,True,kpca,rbf,4,14
alpha-classes,0.8495867768595041,AHpf,True,True,kpca,rbf,4,15
alpha-classes,0.6073302191879267,AHpf,True,True,kpca,sigmoid,4,1
alpha-classes,0.5966223499820338,AHpf,True,True,kpca,sigmoid,4,2
alpha-classes,0.6259432267337406,AHpf,True,True,kpca,sigmoid,4,3
alpha-classes,0.6226374416097736,AHpf,True,True,kpca,sigmoid,4,4
alpha-classes,0.6357887172116421,AHpf,True,True,kpca,sigmoid,4,5
alpha-classes,0.6278117139777218,AHpf,True,True,kpca,sigmoid,4,6
alpha-classes,0.6356449874236435,AHpf,True,True,kpca,sigmoid,4,7
alpha-classes,0.6317642831476824,AHpf,True,True,kpca,sigmoid,4,8
alpha-classes,0.6335609054976644,AHpf,True,True,kpca,sigmoid,4,9
alpha-classes,0.6308300395256917,AHpf,True,True,kpca,sigmoid,4,10
alpha-classes,0.6339202299676608,AHpf,True,True,kpca,sigmoid,4,11
alpha-classes,0.6348544735896514,AHpf,True,True,kpca,sigmoid,4,12
alpha-classes,0.6377290693496227,AHpf,True,True,kpca,sigmoid,4,13
alpha-classes,0.6352856629536472,AHpf,True,True,kpca,sigmoid,4,14
alpha-classes,0.6395256916996047,AHpf,True,True,kpca,sigmoid,4,15
alpha-classes,0.9735537190082645,AHpf,True,True,kpca,cosine,4,1
alpha-classes,0.977793747754222,AHpf,True,True,kpca,cosine,4,2
alpha-classes,0.9798778296802012,AHpf,True,True,kpca,cosine,4,3
alpha-classes,0.9805246137261947,AHpf,True,True,kpca,cosine,4,4
alpha-classes,0.9813869924541861,AHpf,True,True,kpca,cosine,4,5
alpha-classes,0.9807402084081926,AHpf,True,True,kpca,cosine,4,6
alpha-classes,0.981099532878189,AHpf,True,True,kpca,cosine,4,7
alpha-classes,0.9813151275601868,AHpf,True,True,kpca,cosine,4,8
alpha-classes,0.9813151275601868,AHpf,True,True,kpca,cosine,4,9
alpha-classes,0.9814588573481854,AHpf,True,True,kpca,cosine,4,10
alpha-classes,0.9809558030901905,AHpf,True,True,kpca,cosine,4,11
alpha-classes,0.9810276679841897,AHpf,True,True,kpca,cosine,4,12
alpha-classes,0.9809558030901905,AHpf,True,True,kpca,cosine,4,13
alpha-classes,0.9808839381961911,AHpf,True,True,kpca,cosine,4,14
alpha-classes,0.9808839381961911,AHpf,True,True,kpca,cosine,4,15
alpha-classes,0.9763564498742364,AHpf,True,True,umap,None,4,1
alpha-classes,0.9810276679841897,AHpf,True,True,umap,None,4,2
alpha-classes,0.9814588573481854,AHpf,True,True,umap,None,4,3
alpha-classes,0.9823931009701761,AHpf,True,True,umap,None,4,4
alpha-classes,0.9823931009701761,AHpf,True,True,umap,None,4,5
alpha-classes,0.9830398850161696,AHpf,True,True,umap,None,4,6
alpha-classes,0.9827524254401725,AHpf,True,True,umap,None,4,7
alpha-classes,0.9833273445921668,AHpf,True,True,umap,None,4,8
alpha-classes,0.9832554796981674,AHpf,True,True,umap,None,4,9
alpha-classes,0.9833273445921668,AHpf,True,True,umap,None,4,10
alpha-classes,0.9828961552281711,AHpf,True,True,umap,None,4,11
alpha-classes,0.9828961552281711,AHpf,True,True,umap,None,4,12
alpha-classes,0.9828961552281711,AHpf,True,True,umap,None,4,13
alpha-classes,0.9827524254401725,AHpf,True,True,umap,None,4,14
alpha-classes,0.9828961552281711,AHpf,True,True,umap,None,4,15
alpha-classes,0.9769313690262307,AHpf,True,True,pca,None,5,1
alpha-classes,0.9807402084081926,AHpf,True,True,pca,None,5,2
alpha-classes,0.9819619116061804,AHpf,True,True,pca,None,5,3
alpha-classes,0.981890046712181,AHpf,True,True,pca,None,5,4
alpha-classes,0.9825368307581747,AHpf,True,True,pca,None,5,5
alpha-classes,0.9820337765001796,AHpf,True,True,pca,None,5,6
alpha-classes,0.9822493711821775,AHpf,True,True,pca,None,5,7
alpha-classes,0.9823931009701761,AHpf,True,True,pca,None,5,8
alpha-classes,0.9823212360761768,AHpf,True,True,pca,None,5,9
alpha-classes,0.9823212360761768,AHpf,True,True,pca,None,5,10
alpha-classes,0.9823931009701761,AHpf,True,True,pca,None,5,11
alpha-classes,0.9824649658641753,AHpf,True,True,pca,None,5,12
alpha-classes,0.9823931009701761,AHpf,True,True,pca,None,5,13
alpha-classes,0.9824649658641753,AHpf,True,True,pca,None,5,14
alpha-classes,0.9821775062881782,AHpf,True,True,pca,None,5,15
alpha-classes,0.9718289615522817,AHpf,True,True,kpca,poly,5,1
alpha-classes,0.9752784764642473,AHpf,True,True,kpca,poly,5,2
alpha-classes,0.9787279913762127,AHpf,True,True,kpca,poly,5,3
alpha-classes,0.9792310456342077,AHpf,True,True,kpca,poly,5,4
alpha-classes,0.9798778296802012,AHpf,True,True,kpca,poly,5,5
alpha-classes,0.9802371541501976,AHpf,True,True,kpca,poly,5,6
alpha-classes,0.979805964786202,AHpf,True,True,kpca,poly,5,7
alpha-classes,0.9799496945742006,AHpf,True,True,kpca,poly,5,8
alpha-classes,0.980093424362199,AHpf,True,True,kpca,poly,5,9
alpha-classes,0.980093424362199,AHpf,True,True,kpca,poly,5,10
alpha-classes,0.980093424362199,AHpf,True,True,kpca,poly,5,11
alpha-classes,0.9803090190441969,AHpf,True,True,kpca,poly,5,12
