0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,class_numeric
-0.3957571192585071,0.05420291254331864,-0.0845232209727331,-0.40244134745816235,0.07217227975995077,-0.3423841538972472,0.07299355895268952,0.2705960291835144,-0.12575948396474493,0.029109286140195815,-0.031671225269616084,0.026864520944251694,0.2516780841049981,-0.003526604063147884,0.1401963781312369,0
-0.39264726590705806,-0.020584113426417104,-0.2094062323132505,-0.4410907311013072,0.16140915561157163,-0.3327126098970576,-0.049020272389974744,0.17871678657687498,-0.17488809123153995,0.12839647597698553,0.04616501587995828,0.06288915594696301,0.1634729402427747,0.04915123158251606,0.06022346154754038,1
-0.46242250271807106,0.014572758454009757,0.041468810127052357,-0.33203517503319196,0.04864416358835361,0.003832940282013377,-0.1694942239514951,0.15530100802384136,0.01537838830407374,0.1653212075661392,-0.06803482228191236,-0.1377625545616542,0.18698759410085775,0.06026766351052957,0.012574565395952338,2
0.21446868499074817,0.39897801721206677,-0.11474373447927508,-0.10902043525478645,0.13537415286671034,-0.06098548783979096,0.05483816898021331,-0.10402172676270703,0.15324734081070931,0.0945858712685829,-0.22070268533882273,-0.05771748203326955,-0.2247937678744531,-0.023597435362444245,0.05322783869075814,0
0.2388548626750363,0.21513462992135643,-0.2735264163814887,-0.18889669478108229,0.03576365305018657,0.21562636507641322,0.39847758411560363,-0.08771179318543294,-0.14854725387613768,0.3683902479144696,-0.08528126781372203,-0.1341269402189415,0.008526405163933196,-0.15116205408610559,0.003272279276977649,1
0.4697236250685361,0.05917546484587097,-0.0996034059825127,-0.2580493293303538,0.11862146665970123,0.22893264771654664,0.3448866721369712,-0.06760564630843653,0.043957918452915586,0.2545758149739677,0.009030947891626678,-0.024079587391002587,0.007331541984347938,-0.12173624360098083,-0.007525740789000251,2
-0.41843789817362465,0.028330844668312267,-0.0073017861804583134,-0.34571747271974396,0.08281348887782655,-0.3675921673723507,0.14763008531674993,0.2676368077127236,-0.13016499132386494,0.021947628936311653,-0.005301914288701275,0.02272620783091263,0.18685343949252886,0.015197356498982736,0.13497192509365474,0
-0.44717350636511666,-0.07472953454371938,-0.13260583699366377,-0.3916945308958817,0.18522712283981171,-0.32627188521917205,-0.008330959546878234,0.154453849907519,-0.16445904401155692,0.12388101838598209,0.07638731638287789,0.021009824201460595,0.09716579392582486,0.049665431361913974,0.06110898146903722,1
-0.30326104900615847,-0.009911997904808702,-0.32238822848824733,-0.4199358459826431,0.07450491024703011,-0.03610964699562106,-0.2983155758015573,-0.021291304251511683,-0.06544675829401653,0.1319889773153785,-0.08055799522125233,0.08688778813234664,0.1739918406826353,0.09373759632734276,-0.12466181387286455,2
0.3006457996821306,0.3771230925677812,-0.16719419645091244,-0.15496340672941233,0.24542735268818305,0.025997145779758084,0.205584515828369,-0.14941656991876395,0.06765949009065994,0.270063222256049,-0.29152443281281104,-0.20730882092762573,-0.2010759234289865,-0.0714822253319311,0.0131126811708053,0
0.23762400561783978,0.24323882157596666,-0.2662054679456785,-0.1792261397040063,0.06847236310413683,0.20530368208123395,0.39849188312451017,-0.10732409310022212,-0.13616699262509607,0.3996486795680066,-0.05841228329940803,-0.17168843909244624,0.023905633174508056,-0.13333620565279905,-0.027037341325191606,1
0.5125499251967711,0.15756019101837487,-0.024693516883204494,-0.21087657186306089,0.24836312093243226,0.15368260843960813,0.1890919488081633,-0.08966343826613231,0.086733924699963,0.22316665258859325,-0.0017946166114776645,-0.013169976555574739,-0.024985286159771858,-0.12566473088845456,-0.027218876785160162,2
-0.403221080776873,0.014957778701011271,0.017623077324059117,-0.3873114980126956,0.03567253907737252,-0.3235094011229577,0.12097823148596917,0.26951429060972126,-0.07586223184501838,0.01639683250018003,-0.013714979933882349,0.005250943775834423,0.19017971066454892,0.017493606305165343,0.13452536495100462,0
-0.4296685586123653,-0.12359943825160859,-0.19450353021805847,-0.4458227023015163,0.17207165089952192,-0.2975789109471144,-0.044086184930276426,0.1408013561922495,-0.1490575348939196,0.1050840267494245,0.04611775899656686,0.06281559718562672,0.10046943944661064,0.03034892076349043,0.037071059343262006,1
-0.4648890413545666,-0.09172106414726404,0.09721986301153845,-0.307311907967889,0.02257441341287867,0.10227546076690443,-0.20246725932197152,0.06872981133670966,0.058229487302571374,0.1370171695203268,-0.0977452996471031,-0.14624304906885646,0.15788783316262445,0.011437673467522771,0.04906036971552154,2
0.39473715395021236,0.32672859558468353,-0.06611762427212425,-0.17535827814800029,0.304479386193293,0.0036553632217848878,0.16417332667771203,-0.094456376824647,0.14520341650960847,0.22793766467262877,-0.2168721550011352,-0.16454737433802194,-0.21912790375754906,-0.04087456973895149,-0.06442101291435237,0
0.11683841056286544,0.28220028604322717,-0.29536797988424357,-0.12176577338642704,-0.0011302939276610835,0.17183079164100126,0.29096211578770603,-0.08357064217874127,-0.17870181906658075,0.3378108365199016,-0.07752882562273707,-0.11125048983796539,0.016172773295420995,-0.11052634847828932,0.017256924271414228,1
0.47441791930751576,0.1283298311305047,-0.09538161395484077,-0.2415747201633394,0.17360177981634303,0.26080274511769685,0.24612742210288133,-0.054433148491029495,0.020028162697423895,0.17809236209610116,-0.018905140046353647,0.017699070014262346,-0.027629986025031875,-0.13958113110775885,0.014111580634269776,2
-0.4178482798265408,-0.01316589073303871,-0.04187923601295477,-0.4112510302487683,0.07000158623866089,-0.3227451700769967,0.08479155053689515,0.26406925446358825,-0.0929063108232492,0.01955817067583441,-0.03412808121338904,0.017686620289971373,0.2113777924866053,0.012561827848505153,0.1333486130010155,0
-0.40026852716403655,-0.11872070721407457,-0.23653856180216623,-0.4351356573209895,0.17073917189878854,-0.28508199966650155,-0.055305725226306335,0.12968397308922475,-0.15092675243198936,0.10460975778145967,0.04615436004842714,0.08334165962838591,0.08225535654523601,0.04126544239271279,0.014853676010284932,1
-0.4470033738107833,-0.11812119431750208,-0.10296838771430529,-0.4201801653081112,0.0956035286661316,-0.06258418382235482,-0.19340639650075683,0.09841354193287735,0.004022360158109342,0.12679660029026182,-0.05777781290798313,-0.060229320843066876,0.1679761574799058,0.042214044541053986,0.02071963470366721,2
0.37256103610007935,0.3543076396525343,-0.08853310808016258,-0.1582446437374456,0.31497505856994606,-0.012498906237446077,0.14535299808221563,-0.12418074851479953,0.1290858106942951,0.2533075907431066,-0.22782319448437732,-0.1774190852066735,-0.21176913411988632,-0.03310369080784642,-0.06487341536700074,0
0.2792886999299686,0.2457550181361803,-0.24526914768493344,-0.18710779357461016,0.10894247341316136,0.19578280268167572,0.39710552013402606,-0.10472960436471662,-0.12102705229748865,0.3957056201670325,-0.09108914190511667,-0.1947679532075499,-0.003399414856999669,-0.15087520914684183,-0.026049937297536557,1
0.522540495179727,0.1407839621403082,-0.07631367339364102,-0.2367066917758023,0.23184511569974697,0.20585332132278653,0.28077487740839263,-0.08100622225512549,0.024119749105803407,0.24166454086357422,-0.018577167061438204,-0.05373851158722831,-0.013367508419148038,-0.15096459049375013,-0.02466092473851401,2
-0.42032700201945117,-0.06257873104730673,-0.0770014185100996,-0.4105971927514962,0.07906357259552683,-0.3028274742728133,0.062200930241743314,0.2057265487580962,-0.09222811124362484,-0.0057588600120161175,-0.06435821092889661,0.025485697344352232,0.2000674871605397,-0.010550300476383584,0.12205097609342683,0
-0.3990339841154738,-0.11436879173292994,-0.24758566769611035,-0.3982457533659409,0.19318894000867526,-0.306557808310603,-0.04556327007440837,0.1014251693398254,-0.17557321734305634,0.10532713633849931,0.0626547280330666,0.07740963725875954,0.061807673125369195,0.04417037997586376,0.005922386689924525,1
-0.4546571605177028,-0.12985965365855992,-0.13952996117362051,-0.4067649157724159,0.11683769190998163,-0.0010202162108678972,-0.2633859734967843,0.034958057545917624,-0.0025424206946457126,0.12296150405680371,-0.07616980074039023,-0.07697391294532381,0.16122755231715347,0.036763707451215356,-0.017257449449133756,2
0.2980235097517705,0.40758143125011304,-0.08684959767594436,-0.11992613175212892,0.22978272107892003,-0.07356522293070102,0.05698360742748917,-0.16161481717573475,0.15145987912538966,0.14326884449688387,-0.2870697993580412,-0.0943017772395702,-0.23683229663532926,0.004377942164205885,0.04202949074408053,0
0.4937468319162355,0.15312906679008437,-0.10418739417697014,-0.22864465601696,0.20605049917755222,0.15354192568659705,0.3491251370423966,-0.12378316428613244,0.00373480277507235,0.3066634544046484,-0.06800331698353361,-0.14310486135546235,0.011272584419602617,-0.15775309356519626,-0.025920287136179596,1
0.5422260304919251,0.12354049226618641,0.029105104827536924,-0.203803481918726,0.22401870380882127,0.13659092943403014,0.1427305143454734,-0.10285970283906248,0.1148481693925969,0.14191413592566374,-0.017352922209390883,0.028237398549181805,0.001327979800710575,-0.08281127858837511,-0.0019518375302289594,2
-0.33029171365203447,-0.08208512635669034,0.2894042136613575,-0.0056743888542953366,-0.024043002137094226,-0.23866366735503716,0.2350312822130884,-0.009193890500464345,-0.09957402507024433,-0.1551220029498858,-0.06290633636914307,-0.05285034099951532,0.015914006077023698,0.035276764740145516,0.05217512624391199,0
