0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,class_numeric
-0.4101776538824931,-0.058233712829565014,0.08917713370563048,-0.3776973653468622,-0.11512672131350273,-0.3720422610615845,0.07110472893258955,-0.20646791124422725,0.11461849334867767,0.01036814753808386,0.08915405559571889,-0.007594660879455883,0.2930338280617425,0.01629328977432209,-0.1487328255251091,-0.15433222668980306,0.06035989079333518,0.015645530380660844,0
-0.4088855706843214,-0.09378500080981947,0.10149298669890734,-0.38846612671568226,-0.12729592604328882,-0.362694579116224,0.049633291255459386,-0.2105628530319643,0.12090696829991698,0.014441020917823278,0.10327948523340257,-0.0068764423757588684,0.2934446363600118,0.01320803715460989,-0.135117945562787,-0.16615564264506222,0.040672677964930896,0.018521469832666435,0
-0.4174926757784292,-0.061364701305356296,0.09172295972518565,-0.3862980696572628,-0.11760159022502932,-0.3488676096018251,0.06537231150103225,-0.23100084358400808,0.10725062847487242,0.013206781542343005,0.09787949699527358,-0.015686473727199887,0.2886707131300376,0.01074740898991667,-0.13659390728169224,-0.14898710370194057,0.04997961258406215,0.01884580334482155,0
-0.4282963639626012,-0.04157714123772332,0.07749050039316559,-0.3849267524186686,-0.11252157978925993,-0.3384394685311555,0.07358486011058697,-0.23769031914415767,0.09833450417660913,0.012325092117472784,0.093004813991085,-0.020715395823917047,0.2790225604269732,0.007654887488001777,-0.13540494672272163,-0.13297768903732732,0.05475279910338307,0.019210369617322035,0
-0.42720777058771187,-0.048156132736671124,0.07793479818043021,-0.37882227028258336,-0.11631961033516842,-0.35268281490155584,0.06481704262714759,-0.20802509388531268,0.11314648880923657,0.007697568705979054,0.0891329662932673,-0.019745885632119778,0.2883195705223374,0.007901999113320412,-0.15121620054837204,-0.13653712133349374,0.05742445728072822,0.019595199183983558,0
-0.4073018673129396,-0.10346787594538931,0.10545120728577674,-0.38613227161654023,-0.1306407034100358,-0.3611847837989788,0.04306354948836383,-0.2043293876521242,0.12638042031798605,0.009247393537324662,0.10229562045725679,-0.0072740631876568275,0.29861217075266194,0.013641876305945377,-0.13763098094564427,-0.16748561280114108,0.03782675748770871,0.019932875375841437,0
-0.39408062324161613,-0.13262912711147912,0.12566158396667607,-0.3812446520767109,-0.13895616548607315,-0.3639458347076506,0.0293452545237217,-0.19292826444839473,0.14000280802762263,0.005987846327449437,0.10680815053636118,0.0017165625292899624,0.30175706563544474,0.014167117017736009,-0.13336198058977142,-0.18187527636273482,0.03146005840865006,0.019142147053566334,0
-0.40425008405162777,-0.10472377874647637,0.11154876871751222,-0.3761946366872373,-0.13665269960954923,-0.3680679147742108,0.04395743292955521,-0.19381588449339054,0.13900207401331324,0.007344272514165059,0.10051645774372013,-0.0036975560407509437,0.30004243609003933,0.015433144675812,-0.14321829907030068,-0.1691934601833981,0.04191139452159529,0.022552097796034908,0
-0.4120961902600596,-0.09746675511292914,0.11498966779850096,-0.3716560582108982,-0.14353923858046183,-0.3665083158968175,0.0413049078449919,-0.19316239858201364,0.14539645839945595,0.010864256310448855,0.10471480982930362,-0.0075924302125656325,0.30091611231651155,0.008609515710690062,-0.15067369067033218,-0.1591427299244766,0.042345981977261256,0.025320422436170123,0
-0.394275521691258,-0.11918891031998584,0.1429334010086534,-0.36772570473257665,-0.15439908124950388,-0.3684665531142298,0.02903637459257398,-0.19521000359995544,0.160323979005633,0.017288791600754232,0.1282324619587699,0.001823414086523132,0.3051949586324319,0.011547620062324081,-0.1378913929851276,-0.17551936643202976,0.021779394923284484,0.03140888677134896,0
