0,1,2,3,4,5,6,7,8,9,10,11,class_numeric
-0.3957571192585071,0.05420291254331858,-0.0845232209727331,-0.4024413474581624,0.07217227975995077,-0.34238415389724736,0.07299355895268952,0.2705960291835145,-0.1257594839647447,0.029109286140195815,-0.03167122526961604,0.026864520944251666,0
-0.39264726590705806,-0.02058411342641746,-0.2094062323132505,-0.44109073110130764,0.16140915561157165,-0.33271260989705775,-0.049020272389974744,0.17871678657687506,-0.1748880912315399,0.12839647597698553,0.0461650158799583,0.062889155946963,1
-0.46242250271807106,0.014572758454009906,0.041468810127052357,-0.33203517503319174,0.04864416358835361,0.0038329402820127647,-0.1694942239514951,0.15530100802384103,0.01537838830407361,0.1653212075661392,-0.0680348222819123,-0.1377625545616542,2
0.21446868499074817,0.3989780172120665,-0.11474373447927508,-0.10902043525478645,0.13537415286671028,-0.060985487839790985,0.05483816898021331,-0.10402172676270686,0.15324734081070931,0.0945858712685829,-0.22070268533882265,-0.057717482033269506,0
0.2388548626750363,0.21513462992135654,-0.2735264163814887,-0.18889669478108229,0.03576365305018665,0.2156263650764127,0.39847758411560363,-0.08771179318543285,-0.1485472538761377,0.3683902479144696,-0.08528126781372194,-0.13412694021894164,1
0.4697236250685361,0.05917546484587097,-0.0996034059825127,-0.2580493293303538,0.11862146665970132,0.22893264771654676,0.3448866721369712,-0.0676056463084365,0.04395791845291572,0.2545758149739677,0.009030947891626746,-0.024079587391002615,2
-0.41843789817362465,0.028330844668312267,-0.0073017861804583134,-0.345717472719744,0.08281348887782664,-0.3675921673723512,0.14763008531674993,0.2676368077127235,-0.13016499132386458,0.021947628936311653,-0.0053019142887012136,0.022726207830912556,0
-0.44717350636511666,-0.07472953454371938,-0.13260583699366377,-0.3916945308958818,0.18522712283981171,-0.3262718852191723,-0.008330959546878234,0.1544538499075192,-0.16445904401155678,0.12388101838598209,0.07638731638287784,0.021009824201460636,1
-0.30326104900615847,-0.009911997904808702,-0.32238822848824733,-0.4199358459826432,0.07450491024703003,-0.036109646995621233,-0.2983155758015573,-0.021291304251511677,-0.0654467582940167,0.1319889773153785,-0.08055799522125237,0.08688778813234663,2
0.3006457996821306,0.3771230925677811,-0.16719419645091244,-0.15496340672941233,0.24542735268818305,0.025997145779758056,0.205584515828369,-0.1494165699187639,0.06765949009065994,0.270063222256049,-0.2915244328128109,-0.20730882092762568,0
0.23762400561783978,0.2432388215759665,-0.2662054679456785,-0.17922613970400633,0.06847236310413683,0.20530368208123406,0.39849188312451017,-0.10732409310022208,-0.13616699262509607,0.3996486795680066,-0.058412283299407945,-0.17168843909244627,1
0.5125499251967711,0.15756019101837487,-0.024693516883204494,-0.2108765718630609,0.24836312093243226,0.15368260843960818,0.1890919488081633,-0.08966343826613227,0.0867339246999627,0.22316665258859325,-0.0017946166114776634,-0.01316997655557474,2
-0.403221080776873,0.014957778701011434,0.017623077324059117,-0.3873114980126956,0.03567253907737256,-0.32350940112295784,0.12097823148596917,0.26951429060972115,-0.07586223184501835,0.01639683250018003,-0.013714979933882454,0.005250943775834335,0
