0,1,2,class_numeric
-0.39575711925850654,0.0542029125433183,-0.08452322097273332,0
-0.3926472659070551,-0.020584113426417257,-0.20940623231325065,1
-0.4624225027180684,0.014572758454010527,0.04146881012705161,2
0.21446868499074798,0.39897801721206605,-0.1147437344792756,0
0.2388548626750362,0.21513462992135549,-0.2735264163814878,1
0.4697236250685358,0.05917546484586806,-0.09960340598251241,2
-0.4184378981736233,0.028330844668311265,-0.007301786180458379,0
-0.44717350636511577,-0.07472953454371971,-0.1326058369936633,1
-0.3032610490061577,-0.009911997904810451,-0.3223882284882487,2
0.3006457996821305,0.3771230925677805,-0.16719419645091307,0
0.2376240056178394,0.24323882157596594,-0.26620546794567873,1
0.512549925196771,0.1575601910183746,-0.02469351688320477,2
-0.4032210807768717,0.014957778701011453,0.01762307732405913,0
-0.42966855861236436,-0.123599438251609,-0.19450353021805855,1
-0.46488904135456594,-0.09172106414726404,0.0972198630115381,2
0.39473715395021236,0.32672859558468303,-0.06611762427212507,0
0.11683841056286541,0.2822002860432261,-0.2953679798842436,1
0.47441791930751537,0.12832983113050433,-0.09538161395484093,2
-0.4178482798265395,-0.013165890733038636,-0.04187923601295493,0
-0.40026852716403544,-0.11872070721407513,-0.23653856180216615,1
-0.4470033738107825,-0.11812119431750241,-0.10296838771430568,2
0.37256103610007923,0.35430763965253353,-0.08853310808016339,0
0.2792886999299686,0.24575501813617934,-0.24526914768493369,1
0.5225404951797269,0.14078396214030775,-0.07631367339364117,2
-0.42032700201945006,-0.06257873104730666,-0.07700141851009967,0
-0.399033984115473,-0.1143687917329305,-0.24758566769611046,1
-0.4546571605177022,-0.12985965365856034,-0.13952996117362085,2
0.2980235097517705,0.4075814312501125,-0.08684959767594523,0
0.49374683191623525,0.15312906679008373,-0.1041873941769701,1
0.5422260304919249,0.12354049226618631,0.029105104827536695,2
-0.3302917136520338,-0.08208512635668967,0.289404213661358,0
-0.304009930188873,-0.027238083268462134,0.40941394944273957,1
-0.3307324372615626,-0.15569485528650923,0.15546144006510226,2
0.15166919257329567,0.2734124095620915,0.06353830521413976,0
0.17856261729645867,0.07935442373675787,0.31666895183151966,1
0.04984080632881454,-0.2720099638349669,-0.2216737338861687,2
-0.11766775310290475,0.2730996615067561,0.05170964083923672,0
-0.24275625945899112,0.04551589931217063,0.38265847193229163,1
-0.28545312131107525,-0.10513934370029251,0.12657779798546076,2
-0.028117655472435207,0.4078360349198206,-0.28007106674734505,0
0.28485519598509784,0.11090944299664053,0.2947041522556893,1
