score,data_unit,n,k,subcode,sub2code,reducer_name,kernel_name
0.9913304434811604,AHpf,6,19,w2,reduce,pca,
0.9906635545181727,AHpf,6,20,w2,reduce,pca,
0.9923307769256419,AHpf,6,21,w2,reduce,pca,
0.9879959986662221,AHpf,6,22,w2,reduce,pca,
0.991997332444148,AHpf,6,23,w2,reduce,pca,
0.9886628876292097,AHpf,6,24,w2,reduce,pca,
0.9893297765921975,AHpf,6,25,w2,reduce,pca,
0.9883294431477159,AHpf,6,26,w2,reduce,pca,
0.9899966655551851,AHpf,6,27,w2,reduce,pca,
0.9926642214071357,AHpf,6,28,w2,reduce,pca,
0.9873291097032344,AHpf,6,29,w2,reduce,pca,
0.9889963321107036,AHpf,6,30,w2,reduce,pca,
0.9849949983327776,AHpf,6,31,w2,reduce,pca,
0.9886628876292097,AHpf,7,1,w2,reduce,pca,
0.9903301100366789,AHpf,7,2,w2,reduce,pca,
0.9926642214071357,AHpf,7,3,w2,reduce,pca,
0.9949983327775925,AHpf,7,4,w2,reduce,pca,
0.9903301100366789,AHpf,7,5,w2,reduce,pca,
0.9893297765921975,AHpf,7,6,w2,reduce,pca,
0.9899966655551851,AHpf,7,7,w2,reduce,pca,
0.9899966655551851,AHpf,7,8,w2,reduce,pca,
0.9906635545181727,AHpf,7,9,w2,reduce,pca,
0.9916638879626543,AHpf,7,10,w2,reduce,pca,
0.9906635545181727,AHpf,7,11,w2,reduce,pca,
0.9916638879626543,AHpf,7,12,w2,reduce,pca,
0.9879959986662221,AHpf,7,13,w2,reduce,pca,
0.9939979993331111,AHpf,7,14,w2,reduce,pca,
0.9909969989996665,AHpf,7,15,w2,reduce,pca,
0.9913304434811604,AHpf,7,16,w2,reduce,pca,
0.9899966655551851,AHpf,7,17,w2,reduce,pca,
0.9869956652217405,AHpf,7,18,w2,reduce,pca,
0.9886628876292097,AHpf,7,19,w2,reduce,pca,
0.9906635545181727,AHpf,7,20,w2,reduce,pca,
0.9879959986662221,AHpf,7,21,w2,reduce,pca,
0.9923307769256419,AHpf,7,22,w2,reduce,pca,
0.9849949983327776,AHpf,7,23,w2,reduce,pca,
0.9909969989996665,AHpf,7,24,w2,reduce,pca,
0.9906635545181727,AHpf,7,25,w2,reduce,pca,
0.9866622207402468,AHpf,7,26,w2,reduce,pca,
0.9899966655551851,AHpf,7,27,w2,reduce,pca,
0.9889963321107036,AHpf,7,28,w2,reduce,pca,
0.9899966655551851,AHpf,7,29,w2,reduce,pca,
0.9896632210736912,AHpf,7,30,w2,reduce,pca,
0.9899966655551851,AHpf,7,31,w2,reduce,pca,
0.9906635545181727,AHpf,8,1,w2,reduce,pca,
0.9936645548516172,AHpf,8,2,w2,reduce,pca,
0.9926642214071357,AHpf,8,3,w2,reduce,pca,
0.991997332444148,AHpf,8,4,w2,reduce,pca,
0.9916638879626543,AHpf,8,5,w2,reduce,pca,
0.9929976658886296,AHpf,8,6,w2,reduce,pca,
0.9903301100366789,AHpf,8,7,w2,reduce,pca,
0.9916638879626543,AHpf,8,8,w2,reduce,pca,
0.9936645548516172,AHpf,8,9,w2,reduce,pca,
0.9913304434811604,AHpf,8,10,w2,reduce,pca,
0.9929976658886296,AHpf,8,11,w2,reduce,pca,
0.9923307769256419,AHpf,8,12,w2,reduce,pca,
0.9916638879626543,AHpf,8,13,w2,reduce,pca,
0.9909969989996665,AHpf,8,14,w2,reduce,pca,
0.9916638879626543,AHpf,8,15,w2,reduce,pca,
0.9906635545181727,AHpf,8,16,w2,reduce,pca,
0.9916638879626543,AHpf,8,17,w2,reduce,pca,
0.991997332444148,AHpf,8,18,w2,reduce,pca,
0.9933311103701233,AHpf,8,19,w2,reduce,pca,
0.9906635545181727,AHpf,8,20,w2,reduce,pca,
0.9933311103701233,AHpf,8,21,w2,reduce,pca,
0.9903301100366789,AHpf,8,22,w2,reduce,pca,
0.9923307769256419,AHpf,8,23,w2,reduce,pca,
0.9893297765921975,AHpf,8,24,w2,reduce,pca,
0.9903301100366789,AHpf,8,25,w2,reduce,pca,
0.9879959986662221,AHpf,8,26,w2,reduce,pca,
0.9876625541847283,AHpf,8,27,w2,reduce,pca,
0.9899966655551851,AHpf,8,28,w2,reduce,pca,
0.9896632210736912,AHpf,8,29,w2,reduce,pca,
0.9893297765921975,AHpf,8,30,w2,reduce,pca,
0.9909969989996665,AHpf,8,31,w2,reduce,pca,
0.9909969989996665,AHpf,9,1,w2,reduce,pca,
0.9933311103701233,AHpf,9,2,w2,reduce,pca,
0.9913304434811604,AHpf,9,3,w2,reduce,pca,
0.9913304434811604,AHpf,9,4,w2,reduce,pca,
0.9909969989996665,AHpf,9,5,w2,reduce,pca,
0.9909969989996665,AHpf,9,6,w2,reduce,pca,
0.9929976658886296,AHpf,9,7,w2,reduce,pca,
0.9913304434811604,AHpf,9,8,w2,reduce,pca,
0.9913304434811604,AHpf,9,9,w2,reduce,pca,
0.9923307769256419,AHpf,9,10,w2,reduce,pca,
0.991997332444148,AHpf,9,11,w2,reduce,pca,
0.9916638879626543,AHpf,9,12,w2,reduce,pca,
0.9923307769256419,AHpf,9,13,w2,reduce,pca,
0.9923307769256419,AHpf,9,14,w2,reduce,pca,
0.9886628876292097,AHpf,9,15,w2,reduce,pca,
0.9906635545181727,AHpf,9,16,w2,reduce,pca,
0.9909969989996665,AHpf,9,17,w2,reduce,pca,
0.9913304434811604,AHpf,9,18,w2,reduce,pca,
0.9899966655551851,AHpf,9,19,w2,reduce,pca,
0.9943314438146049,AHpf,9,20,w2,reduce,pca,
0.9873291097032344,AHpf,9,21,w2,reduce,pca,
0.9889963321107036,AHpf,9,22,w2,reduce,pca,
0.9926642214071357,AHpf,9,23,w2,reduce,pca,
0.9876625541847283,AHpf,9,24,w2,reduce,pca,
0.9886628876292097,AHpf,9,25,w2,reduce,pca,
0.9886628876292097,AHpf,9,26,w2,reduce,pca,
0.9889963321107036,AHpf,9,27,w2,reduce,pca,
0.9923307769256419,AHpf,9,28,w2,reduce,pca,
0.9903301100366789,AHpf,9,29,w2,reduce,pca,
0.9913304434811604,AHpf,9,30,w2,reduce,pca,
0.9936645548516172,AHpf,9,31,w2,reduce,pca,
0.9909969989996665,AHpf,10,1,w2,reduce,pca,
0.9939979993331111,AHpf,10,2,w2,reduce,pca,
0.9939979993331111,AHpf,10,3,w2,reduce,pca,
0.9909969989996665,AHpf,10,4,w2,reduce,pca,
0.9903301100366789,AHpf,10,5,w2,reduce,pca,
0.9916638879626543,AHpf,10,6,w2,reduce,pca,
0.9896632210736912,AHpf,10,7,w2,reduce,pca,
0.9903301100366789,AHpf,10,8,w2,reduce,pca,
0.9916638879626543,AHpf,10,9,w2,reduce,pca,
0.9899966655551851,AHpf,10,10,w2,reduce,pca,
0.9899966655551851,AHpf,10,11,w2,reduce,pca,
0.9876625541847283,AHpf,10,12,w2,reduce,pca,
0.9896632210736912,AHpf,10,13,w2,reduce,pca,
0.9906635545181727,AHpf,10,14,w2,reduce,pca,
0.9923307769256419,AHpf,10,15,w2,reduce,pca,
0.9933311103701233,AHpf,10,16,w2,reduce,pca,
0.9923307769256419,AHpf,10,17,w2,reduce,pca,
0.9889963321107036,AHpf,10,18,w2,reduce,pca,
0.9933311103701233,AHpf,10,19,w2,reduce,pca,
0.9936645548516172,AHpf,10,20,w2,reduce,pca,
0.9906635545181727,AHpf,10,21,w2,reduce,pca,
0.9906635545181727,AHpf,10,22,w2,reduce,pca,
0.9896632210736912,AHpf,10,23,w2,reduce,pca,
0.9903301100366789,AHpf,10,24,w2,reduce,pca,
0.9933311103701233,AHpf,10,25,w2,reduce,pca,
0.9883294431477159,AHpf,10,26,w2,reduce,pca,
0.9893297765921975,AHpf,10,27,w2,reduce,pca,
0.9933311103701233,AHpf,10,28,w2,reduce,pca,
0.9869956652217405,AHpf,10,29,w2,reduce,pca,
0.9883294431477159,AHpf,10,30,w2,reduce,pca,
0.9946648882960987,AHpf,10,31,w2,reduce,pca,
0.9916638879626543,AHpf,11,1,w2,reduce,pca,
0.9896632210736912,AHpf,11,2,w2,reduce,pca,
0.9906635545181727,AHpf,11,3,w2,reduce,pca,
0.9929976658886296,AHpf,11,4,w2,reduce,pca,
0.9929976658886296,AHpf,11,5,w2,reduce,pca,
0.9936645548516172,AHpf,11,6,w2,reduce,pca,
0.9913304434811604,AHpf,11,7,w2,reduce,pca,
0.9909969989996665,AHpf,11,8,w2,reduce,pca,
0.9879959986662221,AHpf,11,9,w2,reduce,pca,
0.9909969989996665,AHpf,11,10,w2,reduce,pca,
0.9903301100366789,AHpf,11,11,w2,reduce,pca,
0.9923307769256419,AHpf,11,12,w2,reduce,pca,
0.9926642214071357,AHpf,11,13,w2,reduce,pca,
0.9916638879626543,AHpf,11,14,w2,reduce,pca,
0.9933311103701233,AHpf,11,15,w2,reduce,pca,
0.9899966655551851,AHpf,11,16,w2,reduce,pca,
0.9913304434811604,AHpf,11,17,w2,reduce,pca,
0.9909969989996665,AHpf,11,18,w2,reduce,pca,
0.9879959986662221,AHpf,11,19,w2,reduce,pca,
0.9906635545181727,AHpf,11,20,w2,reduce,pca,
0.9889963321107036,AHpf,11,21,w2,reduce,pca,
0.9933311103701233,AHpf,11,22,w2,reduce,pca,
0.9909969989996665,AHpf,11,23,w2,reduce,pca,
0.9923307769256419,AHpf,11,24,w2,reduce,pca,
0.9896632210736912,AHpf,11,25,w2,reduce,pca,
0.9906635545181727,AHpf,11,26,w2,reduce,pca,
0.9876625541847283,AHpf,11,27,w2,reduce,pca,
0.9899966655551851,AHpf,11,28,w2,reduce,pca,
0.9926642214071357,AHpf,11,29,w2,reduce,pca,
0.9899966655551851,AHpf,11,30,w2,reduce,pca,
0.9859953317772591,AHpf,11,31,w2,reduce,pca,
0.9896632210736912,AHpf,12,1,w2,reduce,pca,
0.9896632210736912,AHpf,12,2,w2,reduce,pca,
0.9913304434811604,AHpf,12,3,w2,reduce,pca,
0.9896632210736912,AHpf,12,4,w2,reduce,pca,
0.9916638879626543,AHpf,12,5,w2,reduce,pca,
0.9933311103701233,AHpf,12,6,w2,reduce,pca,
0.9926642214071357,AHpf,12,7,w2,reduce,pca,
0.9889963321107036,AHpf,12,8,w2,reduce,pca,
0.9926642214071357,AHpf,12,9,w2,reduce,pca,
0.9933311103701233,AHpf,12,10,w2,reduce,pca,
0.991997332444148,AHpf,12,11,w2,reduce,pca,
0.9929976658886296,AHpf,12,12,w2,reduce,pca,
0.9893297765921975,AHpf,12,13,w2,reduce,pca,
0.9933311103701233,AHpf,12,14,w2,reduce,pca,
0.9936645548516172,AHpf,12,15,w2,reduce,pca,
0.9916638879626543,AHpf,12,16,w2,reduce,pca,
0.9913304434811604,AHpf,12,17,w2,reduce,pca,
0.9899966655551851,AHpf,12,18,w2,reduce,pca,
0.9913304434811604,AHpf,12,19,w2,reduce,pca,
0.9923307769256419,AHpf,12,20,w2,reduce,pca,
0.9953317772590864,AHpf,12,21,w2,reduce,pca,
0.9859953317772591,AHpf,12,22,w2,reduce,pca,
0.9886628876292097,AHpf,12,23,w2,reduce,pca,
0.9876625541847283,AHpf,12,24,w2,reduce,pca,
0.9926642214071357,AHpf,12,25,w2,reduce,pca,
0.9889963321107036,AHpf,12,26,w2,reduce,pca,
0.9916638879626543,AHpf,12,27,w2,reduce,pca,
0.9913304434811604,AHpf,12,28,w2,reduce,pca,
0.9893297765921975,AHpf,12,29,w2,reduce,pca,
0.9909969989996665,AHpf,12,30,w2,reduce,pca,
0.9906635545181727,AHpf,12,31,w2,reduce,pca,
0.9923307769256419,AHpf,13,1,w2,reduce,pca,
0.9913304434811604,AHpf,13,2,w2,reduce,pca,
0.9913304434811604,AHpf,13,3,w2,reduce,pca,
0.9913304434811604,AHpf,13,4,w2,reduce,pca,
0.9909969989996665,AHpf,13,5,w2,reduce,pca,
0.991997332444148,AHpf,13,6,w2,reduce,pca,
0.9923307769256419,AHpf,13,7,w2,reduce,pca,
0.9899966655551851,AHpf,13,8,w2,reduce,pca,
0.9909969989996665,AHpf,13,9,w2,reduce,pca,
0.9926642214071357,AHpf,13,10,w2,reduce,pca,
0.9923307769256419,AHpf,13,11,w2,reduce,pca,
0.9916638879626543,AHpf,13,12,w2,reduce,pca,
0.9896632210736912,AHpf,13,13,w2,reduce,pca,
0.991997332444148,AHpf,13,14,w2,reduce,pca,
0.9903301100366789,AHpf,13,15,w2,reduce,pca,
0.9929976658886296,AHpf,13,16,w2,reduce,pca,
0.9916638879626543,AHpf,13,17,w2,reduce,pca,
0.9876625541847283,AHpf,13,18,w2,reduce,pca,
0.9903301100366789,AHpf,13,19,w2,reduce,pca,
0.9903301100366789,AHpf,13,20,w2,reduce,pca,
0.9929976658886296,AHpf,13,21,w2,reduce,pca,
0.9916638879626543,AHpf,13,22,w2,reduce,pca,
0.9896632210736912,AHpf,13,23,w2,reduce,pca,
0.991997332444148,AHpf,13,24,w2,reduce,pca,
0.9906635545181727,AHpf,13,25,w2,reduce,pca,
0.9913304434811604,AHpf,13,26,w2,reduce,pca,
0.9903301100366789,AHpf,13,27,w2,reduce,pca,
0.9899966655551851,AHpf,13,28,w2,reduce,pca,
0.9886628876292097,AHpf,13,29,w2,reduce,pca,
0.9896632210736912,AHpf,13,30,w2,reduce,pca,
0.9893297765921975,AHpf,13,31,w2,reduce,pca,
0.9923307769256419,AHpf,14,1,w2,reduce,pca,
0.9893297765921975,AHpf,14,2,w2,reduce,pca,
0.9946648882960987,AHpf,14,3,w2,reduce,pca,
0.9893297765921975,AHpf,14,4,w2,reduce,pca,
0.9916638879626543,AHpf,14,5,w2,reduce,pca,
0.9899966655551851,AHpf,14,6,w2,reduce,pca,
0.9916638879626543,AHpf,14,7,w2,reduce,pca,
0.9933311103701233,AHpf,14,8,w2,reduce,pca,
0.9906635545181727,AHpf,14,9,w2,reduce,pca,
0.9939979993331111,AHpf,14,10,w2,reduce,pca,
0.9889963321107036,AHpf,14,11,w2,reduce,pca,
0.9916638879626543,AHpf,14,12,w2,reduce,pca,
0.9936645548516172,AHpf,14,13,w2,reduce,pca,
0.991997332444148,AHpf,14,14,w2,reduce,pca,
0.9889963321107036,AHpf,14,15,w2,reduce,pca,
0.9893297765921975,AHpf,14,16,w2,reduce,pca,
0.9899966655551851,AHpf,14,17,w2,reduce,pca,
0.9913304434811604,AHpf,14,18,w2,reduce,pca,
0.9913304434811604,AHpf,14,19,w2,reduce,pca,
0.991997332444148,AHpf,14,20,w2,reduce,pca,
0.9913304434811604,AHpf,14,21,w2,reduce,pca,
0.9896632210736912,AHpf,14,22,w2,reduce,pca,
0.9889963321107036,AHpf,14,23,w2,reduce,pca,
0.9916638879626543,AHpf,14,24,w2,reduce,pca,
0.991997332444148,AHpf,14,25,w2,reduce,pca,
0.9899966655551851,AHpf,14,26,w2,reduce,pca,
0.9923307769256419,AHpf,14,27,w2,reduce,pca,
0.991997332444148,AHpf,14,28,w2,reduce,pca,
0.9906635545181727,AHpf,14,29,w2,reduce,pca,
0.9876625541847283,AHpf,14,30,w2,reduce,pca,
0.9889963321107036,AHpf,14,31,w2,reduce,pca,
0.9903301100366789,AHpf,15,1,w2,reduce,pca,
0.9869956652217405,AHpf,15,2,w2,reduce,pca,
0.9909969989996665,AHpf,15,3,w2,reduce,pca,
0.9929976658886296,AHpf,15,4,w2,reduce,pca,
0.9896632210736912,AHpf,15,5,w2,reduce,pca,
0.9929976658886296,AHpf,15,6,w2,reduce,pca,
0.9913304434811604,AHpf,15,7,w2,reduce,pca,
0.9926642214071357,AHpf,15,8,w2,reduce,pca,
0.9913304434811604,AHpf,15,9,w2,reduce,pca,
0.9926642214071357,AHpf,15,10,w2,reduce,pca,
0.9909969989996665,AHpf,15,11,w2,reduce,pca,
0.9933311103701233,AHpf,15,12,w2,reduce,pca,
0.9916638879626543,AHpf,15,13,w2,reduce,pca,
0.9909969989996665,AHpf,15,14,w2,reduce,pca,
0.9923307769256419,AHpf,15,15,w2,reduce,pca,
0.9913304434811604,AHpf,15,16,w2,reduce,pca,
0.9889963321107036,AHpf,15,17,w2,reduce,pca,
0.9906635545181727,AHpf,15,18,w2,reduce,pca,
0.9916638879626543,AHpf,15,19,w2,reduce,pca,
0.9896632210736912,AHpf,15,20,w2,reduce,pca,
