PCA1,PCA2,PCA3,active_hand
6.7303244486294025,-17.234713848148765,-0.30045062155233176,0
7.153711616439813,-16.56616651463288,-6.244699245159325,1
-27.64985074595944,-6.247162239621006,-7.996898094398082,0
-27.486181164579257,-4.900072641916353,-16.75325954048658,1
9.563255215943352,-16.80730499350419,-4.632722611857297,0
7.917172178022077,-17.503525474333472,-9.827767604799842,1
-29.25344089637472,-3.0302482486776605,-11.277457653809211,0
-29.801256202233997,-5.174528486640064,-17.908450664997556,1
-2.608718972537216,-22.483642738603617,-5.511657010799723,0
-5.447386854234156,-22.749390080504213,-12.00175568475119,1
-28.925365584840144,-2.65943410873009,-11.653852061746997,0
-29.93831717032782,-5.077952892005657,-17.94687092924777,1
-1.9483075191061283,-21.10002906865471,-5.291107388110653,0
-4.249350063008857,-23.249495652092193,-12.847286997312551,1
-30.28890932240721,-6.117462362264303,-10.158320153602306,0
-31.039106713938057,-5.271819510885862,-19.730463733965003,1
-3.8627399062234047,-24.974358624541694,-10.825313445262863,0
-7.12545146842981,-24.21769064117156,-16.151533868548476,1
-7.505743091743378,2.039523240097358,-4.5237803894543385,0
13.302206376596335,-11.510573757922726,0.8691764951638242,0
7.808842937003211,-17.89548370931493,10.08925797751067,1
-2.5035523827198345,11.441158942332004,-5.179821186813245,0
-3.3813625000633807,7.684946170637876,-5.560304888953287,1
14.640365223425006,-7.103921151784517,2.20290428613948,0
11.37857930322152,-8.973516591932253,-0.7976367458444114,1
-1.4094019237864188,17.648723600654545,-11.916711992753578,0
-1.5821709036760963,11.86279866905061,-8.795565870527673,1
15.88269956698666,-7.625999247163934,-0.4541585223323093,0
11.346015182717693,-10.403034369538195,-0.07282273951066823,1
-3.3308631189321876,12.510404521267251,-11.26548285728468,0
-5.60244109182461,7.2476175511417,-9.212698887151477,1
13.832765047307838,-11.910814581498531,-3.972316222826125,0
9.725222933805647,-15.666472915151527,-0.3881443671495134,1
-1.7753813632302633,12.784633299371498,-8.746707475271453,0
-4.062379342310231,6.494729731556029,-8.373303334703495,1
18.057100801558295,-9.601465712528979,-2.569129098921824,0
14.077142169488166,-13.106297314951304,-4.701726170283117,1
-10.329895809902503,4.005125027298062,-8.219620610804476,0
-12.161591307421029,-0.7407833982831643,-0.1253865368400616,1
10.941641365757333,-7.152275233099551,-2.981240653267284,0
9.625086436266484,-3.0598265198509504,-12.072280277351336,1
-11.357610306165265,10.509851348737534,-11.024630814006304,0
-11.98055677753955,2.5036244694684,-6.545951573783575,1
10.823732128492619,-5.7655139475248385,-2.3837531242305725,0
-9.299331905946303,9.267779320881125,-14.237950544757597,0
-6.75588052316992,-7.489796138251862,-3.8980694634455246,1
-9.47930262322794,16.394648161029142,-11.422102694059076,0
-22.80684642496396,-2.805996047851252,6.08227105366871,1
3.6452163350802946,-7.123606342537527,-4.26747818447533,0
-0.0029877814261390578,-10.00359724737018,-3.221802688153569,1
-14.351735295365499,-0.3217496568718128,-7.177702369227562,0
-15.595903042305368,-3.546764351915883,-5.22292052657109,1
4.296833532561716,-13.704292295225372,-0.1421839219513115,0
1.5024147496796216,-12.601552357173528,-1.7287783018785157,1
-17.23040910091504,19.073123512534888,-22.97929587473592,0
-21.513823404467033,-0.33802287245385276,-10.561657457503037,1
22.67013815533331,-14.963739741505972,-6.912186124778513,0
16.055988103660436,-14.706592941957252,-11.708356254249432,1
-16.056691623452576,12.572032580707967,-4.474229625583661,0
-14.357569538840133,7.076734479692896,-8.803714962220905,1
25.042866005114632,-5.875235929732536,-11.449003968943082,0
20.48631725321102,-8.984743248391792,-9.745248447539284,1
-11.429024751287457,7.889443505560726,-3.767394990062294,0
-15.745134624059359,5.114672037741536,-3.891780561821337,1
26.198152202242326,-5.946096718772183,-8.022327024222218,0
14.988132541787218,-10.859327174938517,-3.131074387940378,1
-14.162944173201144,8.785293713649883,-9.334739164729276,0
-14.709063199425046,1.6445508299965803,-9.021409900478478,1
20.53229264936643,19.984346582205294,-13.343972966597743,0
17.194565745797647,-5.510813498017982,-5.413991813181281,1
-4.933910435693569,22.196459545822474,-11.118715645001785,0
-15.452510715168582,2.6916449726702676,-4.168897834059551,1
41.155473149601896,21.60435410187262,-10.133623326082088,0
14.629898935727015,-9.827180096434356,-2.9794099201151587,1
-18.78363856447196,-8.093587019713286,-5.02496945162729,0
-23.641921608703008,-6.179388150454892,-0.8958265666123942,1
18.23614417621939,-12.413458452932245,4.06596672670686,0
16.113054265969975,-14.262146898548272,-1.6639064646555672,1
-22.84836862822121,2.4326972738144486,7.118324205315557,0
-20.542494689113592,-0.5897385424024253,5.411209845336727,1
13.704907570166977,-16.43685706301279,0.4908579006567028,0
12.263741439545658,-20.13677396024118,1.210278469902113,1
-23.823775321755818,-0.5085874596340474,-6.299799548178808,0
-25.737769658185893,-7.666054522846525,0.38550640654606716,1
30.067294179720616,13.411687821496988,-19.36562199740631,0
6.687812003604718,-22.934754800982336,0.6791590194533741,1
-15.955540769466118,1.227643790511371,1.4027705827689128,0
-17.60131364053949,-3.089397274555983,1.7284702568338128,1
26.711882570298823,5.8296427739665715,-15.844181177944332,0
6.372372422551152,-24.94505112143381,0.3170299313500416,1
-20.397302260073406,7.445988361334714,-5.531686956739337,0
-24.300280375205062,-4.968072066531955,-0.4170361928929883,1
10.086801733967457,-20.683917542281264,3.5595418494500946,0
8.980153451466457,-21.41710585381621,6.104328949437394,1
