data_unit,class_list,difficulty,num_classes,class_name_list,PH2,PH3,reducer,kernel,num_components,batch_size,num_epochs,loadable,accuracy,top2accuracy,macro_f1,macro_precision,macro_recall
Spf,two-classes,unspecified,2,"['a', 'b']",False,True,pca,None,4,1024,1440,gaunernst/bert-tiny-uncased,0.794921875,1,0.7949148339596009,0.7956993354212818,0.7954961832061068
Spf,two-classes,unspecified,2,"['a', 'b']",False,True,pca,None,4,1024,576,gaunernst/bert-mini-uncased,0.84765625,1,0.8475725190839695,0.8502116174937128,0.8486717557251908
Spf,two-classes,unspecified,2,"['a', 'b']",False,True,pca,None,4,1024,192,gaunernst/bert-small-uncased,0.8203125,1,0.8199801268822136,0.8254880158141833,0.8217709923664123
Spf,two-classes,unspecified,2,"['a', 'b']",False,True,pca,None,4,1024,144,gaunernst/bert-medium-uncased,0.83984375,1,0.8398413061722744,0.84010989010989,0.8402137404580152
Spf,two-classes,unspecified,2,"['a', 'b']",False,True,pca,None,4,1024,96,distilbert-base-uncased,0.845703125,1,0.8457025364018875,0.8460640197829372,0.8461221374045802
Spf,two-classes,unspecified,2,"['a', 'b']",False,False,None,None,72,1024,1440,gaunernst/bert-tiny-uncased,0.974609375,1,0.9745813522751141,0.9749828021096079,0.9743664122137404
Spf,two-classes,unspecified,2,"['a', 'b']",False,False,None,None,72,1024,576,gaunernst/bert-mini-uncased,0.955078125,1,0.9550491459108693,0.9550979583734176,0.9550076335877862
Spf,two-classes,unspecified,2,"['a', 'b']",False,False,None,None,72,1024,192,gaunernst/bert-small-uncased,0.970703125,1,0.9706438850983314,0.9720063757720661,0.9701832061068703
Spf,two-classes,unspecified,2,"['a', 'b']",False,False,None,None,72,1024,144,gaunernst/bert-medium-uncased,0.951171875,1,0.9510731418305525,0.9523886155685319,0.9506412213740458
Spf,two-classes,unspecified,2,"['a', 'b']",False,False,None,None,72,1024,96,distilbert-base-uncased,0.974609375,1,0.9745813522751141,0.9749828021096079,0.9743664122137404
Spv,two-classes,unspecified,2,"['a', 'b']",True,True,pca,None,4,1024,5760,gaunernst/bert-tiny-uncased,0.9069767441860465,1,0.9069264069264069,0.9097826086956522,0.9080086580086579
Spv,two-classes,unspecified,2,"['a', 'b']",True,True,pca,None,4,1024,2304,gaunernst/bert-mini-uncased,0.7906976744186046,1,0.7906976744186046,0.7911255411255411,0.7911255411255411
Spv,two-classes,unspecified,2,"['a', 'b']",True,True,pca,None,4,1024,768,gaunernst/bert-small-uncased,0.9069767441860465,1,0.9069264069264069,0.9097826086956522,0.9080086580086579
Spv,two-classes,unspecified,2,"['a', 'b']",True,True,pca,None,4,1024,576,gaunernst/bert-medium-uncased,0.8372093023255814,1,0.8368563685636856,0.8380434782608696,0.8365800865800865
Spv,two-classes,unspecified,2,"['a', 'b']",True,True,pca,None,4,1024,384,distilbert-base-uncased,0.7906976744186046,1,0.7865416436845009,0.8238095238095238,0.7943722943722944
Spv,two-classes,unspecified,2,"['a', 'b']",True,False,None,None,75,1024,5760,gaunernst/bert-tiny-uncased,0.9069767441860465,1,0.9065217391304348,0.9111842105263157,0.9058441558441559
Spv,two-classes,unspecified,2,"['a', 'b']",True,False,None,None,75,1024,2304,gaunernst/bert-mini-uncased,0.9302325581395349,1,0.9300813008130082,0.9315217391304347,0.9296536796536796
Spv,two-classes,unspecified,2,"['a', 'b']",True,False,None,None,75,1024,768,gaunernst/bert-small-uncased,1.0,1,1.0,1.0,1.0
Spv,two-classes,unspecified,2,"['a', 'b']",True,False,None,None,75,1024,576,gaunernst/bert-medium-uncased,0.9767441860465116,1,0.9766937669376694,0.9782608695652174,0.9761904761904762
Spv,two-classes,unspecified,2,"['a', 'b']",True,False,None,None,75,1024,384,distilbert-base-uncased,0.9534883720930233,1,0.9532608695652174,0.9583333333333333,0.9523809523809523
Spv,two-classes,unspecified,2,"['a', 'b']",False,True,pca,None,4,1024,5760,gaunernst/bert-tiny-uncased,0.7906976744186046,1,0.7902439024390244,0.7960526315789473,0.7922077922077921
Spv,two-classes,unspecified,2,"['a', 'b']",False,True,pca,None,4,1024,2304,gaunernst/bert-mini-uncased,0.8372093023255814,1,0.8372093023255814,0.8376623376623377,0.8376623376623377
Spv,two-classes,unspecified,2,"['a', 'b']",False,True,pca,None,4,1024,768,gaunernst/bert-small-uncased,0.8372093023255814,1,0.8368563685636856,0.8380434782608696,0.8365800865800865
Spv,two-classes,unspecified,2,"['a', 'b']",False,True,pca,None,4,1024,576,gaunernst/bert-medium-uncased,0.7674418604651163,1,0.7663043478260869,0.7697368421052632,0.7662337662337663
Spv,two-classes,unspecified,2,"['a', 'b']",False,True,pca,None,4,1024,384,distilbert-base-uncased,0.7674418604651163,1,0.7673160173160173,0.7673160173160173,0.7673160173160173
Spv,two-classes,unspecified,2,"['a', 'b']",False,False,None,None,72,1024,5760,gaunernst/bert-tiny-uncased,0.9302325581395349,1,0.9300813008130082,0.9375,0.9318181818181819
Spv,two-classes,unspecified,2,"['a', 'b']",False,False,None,None,72,1024,2304,gaunernst/bert-mini-uncased,1.0,1,1.0,1.0,1.0
Spv,two-classes,unspecified,2,"['a', 'b']",False,False,None,None,72,1024,768,gaunernst/bert-small-uncased,0.9534883720930233,1,0.9532608695652174,0.9583333333333333,0.9523809523809523
Spv,two-classes,unspecified,2,"['a', 'b']",False,False,None,None,72,1024,576,gaunernst/bert-medium-uncased,0.9534883720930233,1,0.9534632034632035,0.9534632034632035,0.9534632034632035
Spv,two-classes,unspecified,2,"['a', 'b']",False,False,None,None,72,1024,384,distilbert-base-uncased,0.9534883720930233,1,0.9534632034632035,0.9534632034632035,0.9534632034632035
