0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,class_numeric
13.545372,2.6671026,5.318435,3.7009785,4.9998674,3.8255084,4.11882,4.07891,8.294049,3.7206857,3.8338645,4.9729514,4.944106,6.376818,4.462978,3.086505,7.5279593,5.116002,4.821672,4.3154655,4.489353,5.8643355,5.202799,7.746064,3.348035,4.317835,5.8526945,0
13.673652,2.7396955,5.2267413,3.693548,4.9525976,3.854257,4.079476,4.0937734,8.305981,3.7038412,3.7985437,4.9351335,4.939524,6.4030666,4.4529457,3.075373,7.509029,5.155284,4.8432217,4.3185835,4.4700894,5.885277,5.2190647,7.7701926,3.2995956,4.3234525,5.853369,1
8.169238,1.1347708,6.6273155,3.2084763,6.001019,4.0409255,5.131476,3.85209,7.369861,4.262514,5.1842504,5.531886,4.9107943,5.570126,5.1597776,3.3992388,7.1539307,4.527963,5.209532,4.3908834,5.258774,5.4016047,5.5206637,6.087414,4.584977,3.9531631,6.2519946,2
13.650114,2.7216008,5.250597,3.7098954,4.9396906,3.8752182,4.0665627,4.106899,8.311408,3.717316,3.8102727,4.9510436,4.953045,6.4125924,4.4363904,3.0725892,7.5246396,5.156661,4.8258786,4.338244,4.478648,5.860637,5.2369633,7.7592936,3.2911174,4.347271,5.836518,3
13.661418,2.701147,5.2674737,3.6959465,4.9867673,3.8466327,4.120375,4.053885,8.295857,3.6933098,3.8329527,4.964807,4.9580617,6.354743,4.4934907,3.122048,7.482032,5.1242704,4.8858695,4.3067102,4.499859,5.888159,5.2112474,7.740273,3.3445601,4.301016,5.8828473,4
13.687833,2.649319,5.318515,3.6781273,5.0012746,3.8640487,4.148796,4.0050583,8.264906,3.699104,3.8886478,4.998612,4.988551,6.3049936,4.5200415,3.1705759,7.46684,5.108637,4.917872,4.3349566,4.5458527,5.845643,5.242317,7.6915536,3.3939347,4.315713,5.8819056,5
-5.1614337,6.123137,5.8288627,4.7354493,6.030137,3.934193,6.0190473,2.124162,5.9701767,4.3993254,5.8184714,6.796909,6.5892067,5.4788613,4.696265,2.964381,6.2217937,5.160739,3.1392345,4.0547886,3.0062735,5.9888215,5.1524196,8.571027,4.311681,3.2481208,5.0485573,0
-5.021856,6.067703,5.8391237,4.7320504,6.15676,3.8979557,6.0034857,2.1412897,6.002908,4.374444,5.772208,6.72003,6.5474496,5.5611806,4.6932783,2.8293884,6.2729278,5.0881743,3.2672477,4.1034007,3.1353297,6.004765,5.0632453,8.546019,4.221596,3.2622294,5.1129265,1
-5.189939,5.950923,5.817065,4.750972,6.0351095,3.8555152,6.0356245,2.1080763,5.9725,4.391556,5.8428187,6.8227267,6.6114607,5.4492188,4.6965218,2.987597,6.1924853,5.1868644,3.1834695,4.0277534,2.9920382,5.966817,5.142394,8.5643835,4.330276,3.2710965,5.0243316,2
-5.1712933,5.420717,5.8533893,4.814037,6.125482,3.5731862,6.0791216,2.122555,6.010665,4.3662043,5.820539,6.7943354,6.5777025,5.4466243,4.6926236,2.9134965,6.168551,5.166809,3.3467202,4.0304503,3.1020083,5.9389343,5.027138,8.567949,4.2573214,3.371201,5.0706725,3
-5.1733546,6.046877,5.823243,4.734928,6.0338664,3.9035954,6.021723,2.110116,5.959314,4.402493,5.8386335,6.8192925,6.598612,5.468956,4.6931024,2.976011,6.212941,5.184673,3.173439,4.050359,2.993736,5.988246,5.157059,8.5756445,4.3254304,3.2492619,5.025425,4
