0,1,2,3,4,5,6,7,8,9,10,class_numeric
-2.850152,2.2883527,5.862016,4.590986,4.651817,2.7666438,4.1567497,6.7171283,1.1789473,6.4278116,4.8818917,0
-3.002643,2.394422,5.8052197,4.5212536,4.65547,2.6570394,4.0966964,6.7245274,1.0780832,6.503377,4.8824835,1
1.3058734,0.60189414,6.9903464,4.184504,4.0817685,5.2977624,5.937292,6.842548,2.8647583,4.900601,4.7200336,2
-2.9765692,2.3785346,5.856134,4.5303545,4.619232,2.6770685,4.090199,6.721936,1.0849026,6.4892273,4.9090023,3
-2.9406092,2.3417487,5.777926,4.5626135,4.6956067,2.6904655,4.190431,6.704032,1.1599711,6.4709725,4.8353734,4
-2.9830585,2.398644,5.7056475,4.4982543,4.7491636,2.619753,4.3088007,6.747214,1.2215277,6.534386,4.7599435,5
11.543819,6.9372864,6.1231275,1.7773602,3.498554,5.8864574,5.16825,9.4722395,2.9461782,5.458428,8.639545,0
11.597571,6.965299,6.0699124,1.7115428,3.5160282,5.882855,4.975774,9.445889,2.9131663,5.258107,8.526778,1
11.547476,6.8523517,6.0422573,1.6695296,3.5449078,5.972006,5.0469046,9.328507,2.8145595,5.3402457,8.453567,2
11.3483305,6.6813216,5.8681493,1.5474657,3.5580661,6.071741,4.9167476,9.002171,2.5815203,5.239524,8.077343,3
11.55338,6.887625,6.07379,1.7054114,3.495034,5.9231763,5.086403,9.390888,2.8628464,5.377138,8.527959,4
11.534684,6.853861,6.049949,1.6778977,3.5259407,5.9656377,5.0565867,9.338638,2.821551,5.349878,8.476634,5
-2.748953,2.2117429,5.897123,4.6143036,4.6304784,2.8431966,4.2480564,6.7176156,1.2582859,6.386683,4.849108,0
-2.91228,2.3195455,5.8430653,4.57053,4.6354456,2.7253327,4.1948466,6.739127,1.1786549,6.448985,4.831354,1
0.39594814,0.7460045,7.0612383,4.52753,4.10714,5.020457,5.5736804,6.727018,2.6683688,5.1345677,4.8347898,2
1.2281066,0.59966195,6.9922338,4.235251,4.0463653,5.267969,5.9107456,6.836158,2.8605857,4.8750973,4.7687807,3
-2.9687295,2.351467,5.824648,4.555789,4.653501,2.6982982,4.133986,6.751655,1.1091888,6.4725356,4.884303,4
-2.9357264,2.3578098,5.7360687,4.5309525,4.7066464,2.6656437,4.2810907,6.741008,1.2197802,6.495832,4.771439,5
11.547355,6.944041,6.1271544,1.7838153,3.5022213,5.878036,5.175614,9.47842,2.954066,5.465609,8.646808,0
11.597915,6.9865737,6.042018,1.6978643,3.5464623,5.867713,4.9511275,9.4404335,2.9310946,5.234196,8.507236,1
11.443812,6.7755075,5.9336233,1.5856729,3.536288,5.9995995,4.933996,9.164255,2.704048,5.2369556,8.24554,2
11.348855,6.678282,5.861925,1.540174,3.5548966,6.0768504,4.912869,9.009942,2.581777,5.2372837,8.086978,3
11.548084,6.8703527,6.0848093,1.7229933,3.5275967,5.968775,5.151544,9.403292,2.8776002,5.4431157,8.573343,4
11.533357,6.8926816,6.0098367,1.6496468,3.5096517,5.9151206,4.9571705,9.347518,2.8492918,5.2421927,8.446402,5
-2.6800318,2.1831596,5.9495187,4.635173,4.6208115,2.8933532,4.2437673,6.7218328,1.2868207,6.358734,4.876268,0
-2.940513,2.3181038,5.7919316,4.5917854,4.687653,2.7372026,4.0499444,6.769848,1.0493017,6.4444056,4.891651,1
1.2724384,0.60354584,7.031581,4.208418,4.054504,5.3168607,5.912543,6.836245,2.8662555,4.886432,4.7455773,2
0.6225674,0.77222335,6.798561,4.45023,4.173851,4.842822,5.6902666,6.698879,2.7126687,5.169463,4.7554684,3
-3.0310163,2.4187598,5.7835345,4.526911,4.6940064,2.6355386,4.0774074,6.657345,1.0604179,6.523315,4.91032,4
-3.0004797,2.4048119,5.7152534,4.502785,4.736853,2.6157417,4.2669945,6.7360163,1.1962639,6.530518,4.7743416,5
11.542756,6.94579,6.1492085,1.8033693,3.5107856,5.86831,5.196815,9.492344,2.9613364,5.4865646,8.654166,0
11.617441,7.0555887,6.028988,1.7100673,3.6007493,5.819285,4.928757,9.475543,2.9872344,5.211072,8.520455,1
11.395877,6.7312207,5.897501,1.5572126,3.535342,6.040004,4.9148283,9.069899,2.6406813,5.2271986,8.149912,2
