0,1,2,3,4,5,class_numeric
-3.899741,3.1669528,6.6431975,5.610003,4.5075707,5.7320747,0
-4.086683,3.3484745,6.696518,5.7167625,4.4799156,5.7473273,1
1.4973171,1.2252477,7.339403,4.897874,6.958401,7.659186,2
-4.0700836,3.3467,6.656382,5.686922,4.43154,5.6941304,3
-4.0109897,3.3567965,6.7739697,5.645723,4.555452,5.819525,4
-3.9565694,3.3028088,6.8277884,5.687207,4.62501,5.8830733,5
13.57694,5.287589,8.507212,4.5003266,3.5042675,6.4301777,0
13.657302,5.206552,8.423798,4.364268,3.7529173,6.6766677,1
13.489442,5.1344767,8.370928,4.5425344,3.5905719,6.4910336,2
13.29029,4.71395,7.980906,4.437663,3.7847202,6.5792727,3
13.528309,5.1940036,8.419406,4.5079947,3.5714312,6.461282,4
13.45896,5.148104,8.384181,4.58615,3.5669909,6.4640875,5
-3.7871296,3.0196276,6.6175494,5.6108475,4.540339,5.753754,0
-3.918406,3.1616273,6.5603275,5.682548,4.3831253,5.643506,1
0.6293542,0.90731925,7.14042,5.188615,6.7450266,7.018731,2
1.3643864,1.1696916,7.283285,5.0209394,6.925932,7.5800157,3
-3.9879677,3.2751484,6.7025776,5.669742,4.512083,5.7649293,4
-3.9548445,3.3166568,6.809568,5.7449546,4.5828624,5.8642187,5
13.60827,5.3206873,8.53902,4.4777927,3.4813404,6.420012,0
13.713826,5.2607327,8.47444,4.3256845,3.7497916,6.7126684,1
13.429143,4.954007,8.203559,4.4740267,3.7150226,6.5548234,2
13.353937,4.786735,8.054986,4.509158,3.7194517,6.5181994,3
13.576664,5.1988516,8.425938,4.4686227,3.598072,6.5161133,4
13.625229,5.1741276,8.379163,4.3805513,3.838722,6.644075,5
-3.6946561,2.9080312,6.616132,5.5195,4.6215,5.6574526,0
-4.0453625,3.332092,6.692931,5.7152324,4.465638,5.7302227,1
1.4539952,1.2405367,7.3592205,4.907194,6.973411,7.673049,2
0.76365864,0.9720041,7.01239,5.188032,6.665802,7.118526,3
-4.0327525,3.3205204,6.7026296,5.6880884,4.4897647,5.752033,4
-4.032548,3.37106,6.8449492,5.69827,4.620647,5.8874254,5
13.582339,5.30272,8.520411,4.510747,3.49147,6.419105,0
13.727533,5.263879,8.48323,4.3249907,3.7311988,6.7420306,1
13.339933,4.7910447,8.054073,4.4531198,3.7460597,6.5793962,2
13.307227,4.739147,8.004705,4.442675,3.7745535,6.582,3
13.526216,5.1820188,8.411823,4.5410547,3.596251,6.510759,4
13.538869,5.140519,8.37193,4.493199,3.6620553,6.561273,5
-3.9308455,3.2048836,6.6620207,5.605461,4.5410814,5.756626,0
-4.076533,3.374498,6.726436,5.694574,4.504462,5.7714396,1
1.4476002,1.2349532,7.3629217,4.9294043,6.9828677,7.6465325,2
1.409171,1.17037,7.2339497,5.010234,6.882562,7.586443,3
-3.9705307,3.2674625,6.8128457,5.7450504,4.6255407,5.9019547,4
-3.9643447,3.3081656,6.846365,5.7264214,4.639323,5.9152794,5
13.617466,5.3194184,8.539603,4.4853,3.488471,6.4378176,0
13.7193,5.2648797,8.476963,4.3235965,3.7498312,6.721817,1
13.477029,4.9938755,8.236414,4.4556866,3.756361,6.6189084,2
13.264251,4.704531,7.968414,4.4740458,3.7401237,6.5463347,3
13.576875,5.235977,8.464717,4.5132103,3.6273336,6.540839,4
13.502387,5.0951166,8.335058,4.578217,3.6397128,6.560067,5
-3.7041779,2.9296246,6.6314435,5.6916704,4.597545,5.8629456,0
-3.6531334,2.846558,6.5918,5.683831,4.5778146,5.850901,1
1.3744702,1.2090253,7.3363094,4.9721694,6.9590416,7.623455,2
1.3905599,1.2123948,7.3354115,4.9678283,6.9589267,7.6335216,3
-3.736653,2.9918437,6.693525,5.750885,4.6354904,5.938154,4
-3.7639587,3.0255165,6.7295713,5.7671275,4.6480584,5.9520116,5
13.585361,5.2980556,8.517237,4.4985414,3.4826381,6.412107,0
13.630772,5.2297964,8.451274,4.4175205,3.6862128,6.613166,1
13.378205,4.812898,8.055439,4.390194,3.823167,6.6462097,2
13.35582,4.753904,8.019261,4.4742117,3.7429407,6.5730133,3
13.6050625,5.1757326,8.390121,4.4123225,3.7612734,6.6232,4
13.630254,5.138076,8.336091,4.3220644,3.9005573,6.697092,5
-2.555273,1.2052165,6.705651,6.559905,5.2863812,6.8111506,0
-2.5500348,1.1897857,6.6834874,6.70001,5.2242904,6.93759,1
0.8237196,1.1632441,7.6808705,5.2067146,7.193594,7.5616293,2
0.9192047,1.2391683,7.7429547,5.1541743,7.2569747,7.6422935,3
-2.193456,1.3144139,6.410694,6.6235576,5.1490035,7.087217,4
-0.32068813,1.2761099,6.0021653,5.8007827,5.925965,7.397784,5
13.10056,1.0488974,3.2937186,1.373852,8.286233,4.8457117,0
