0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,active_hand
10.029782,5.5080934,4.9240384,3.8391714,4.851403,4.8120704,5.700812,4.7910757,4.851146,4.9886594,5.0333295,5.109975,13.118913,4.8648252,5.0205173,5.0688252,5.073383,6.0615005,5.3472557,4.688336,5.473237,4.93487,4.556826,4.9607973,5.4268813,4.609133,4.9700265,5.1190734,1
2.3215659,12.360579,6.1301208,5.6376667,1.5510943,4.938129,5.0265937,5.2022805,4.935668,5.193682,5.022864,5.060584,4.6692643,4.952359,4.79011,5.4778337,4.1112604,4.957274,5.5960298,4.4677353,5.042479,4.919475,4.8164515,5.1347733,4.8745074,4.5270023,5.0505505,4.956462,0
10.139574,5.474265,4.8564644,3.870973,4.9015484,4.7941875,5.6605935,4.813913,4.8396626,5.016535,5.110134,5.137524,13.137089,4.8970666,5.143124,5.049864,5.074957,5.982469,5.402884,4.6289506,5.52363,4.922701,4.56701,5.0133214,5.55258,4.5957093,4.924185,5.049505,1
2.307846,12.353519,6.110747,5.6218567,1.542672,4.956032,5.0504236,5.1842675,4.9593973,5.1896944,5.0252266,5.047496,4.6817937,4.962649,4.811052,5.4583883,4.128673,4.9779243,5.584853,4.4874897,5.0632606,4.898762,4.83119,5.1431684,4.863001,4.5422745,5.0299125,4.9360847,0
10.016778,5.5473976,4.8995495,3.8576505,4.849265,4.834216,5.674622,4.806178,4.8466067,4.990425,5.0095677,5.1273384,13.102463,4.8962827,5.0027905,5.054897,5.096156,6.0067725,5.3377595,4.697178,5.4816337,4.918856,4.5236273,4.965264,5.4433413,4.6132402,4.9654703,5.12493,1
2.2706497,12.386993,6.0747538,5.6271763,1.5098742,4.946092,5.071211,5.19326,4.990222,5.228431,4.9874825,5.049603,4.719267,4.97516,4.8374414,5.458775,4.13163,5.0136995,5.5474834,4.523589,5.0994077,4.8635516,4.8321366,5.1808643,4.858181,4.5789595,5.032405,4.9493484,0
10.041243,5.5280805,4.9083624,3.8476381,4.844648,4.8510914,5.6856465,4.823723,4.8282237,4.973564,5.030261,5.110555,13.111827,4.882392,5.029423,5.080278,5.080725,6.022228,5.3525596,4.6898146,5.494004,4.930356,4.546699,4.978582,5.4732685,4.618784,4.9531536,5.1013618,1
2.3090436,12.357789,6.114742,5.6258445,1.5414698,4.952844,5.0459156,5.187634,4.9547043,5.193424,5.022317,5.0510707,4.680711,4.9604144,4.806741,5.461493,4.1243486,4.97359,5.5852995,4.4833474,5.05877,4.9028735,4.827472,5.142766,4.865628,4.5394754,5.0360026,4.9410334,0
10.020268,5.5372624,4.9122376,3.8433204,4.8359175,4.8613706,5.6901436,4.825844,4.830299,4.965701,5.015334,5.106721,13.101138,4.879853,5.0031047,5.083012,5.0831413,6.0274377,5.3419867,4.699555,5.4849095,4.92547,4.5398703,4.9740644,5.4575925,4.6220613,4.9633975,5.111419,1
2.3060844,12.359961,6.1109715,5.6269245,1.5391909,4.9522576,5.0476165,5.188167,4.9579935,5.195319,5.0201983,5.052445,4.6838565,4.962477,4.810323,5.462137,4.12434,4.97758,5.58265,4.487589,5.0630345,4.8994546,4.8267593,5.146296,4.8641825,4.543473,5.0342536,4.9405594,0
9.984497,5.5355654,4.922857,3.823794,4.817038,4.900346,5.711482,4.83675,4.8353124,4.936865,5.0022197,5.0890236,13.079028,4.8598385,4.9489765,5.106117,5.073756,6.055765,5.330472,4.7121334,5.4644504,4.918181,4.546652,4.9695396,5.441721,4.627799,4.9860096,5.1192894,1
2.3459694,12.371345,6.1598973,5.6741257,1.5926582,4.9062324,4.992472,5.235218,4.8962846,5.1930857,5.0226254,5.10362,4.647452,4.9349523,4.7501035,5.514026,4.0718684,4.921153,5.614128,4.4324183,5.0065536,4.953405,4.7732935,5.1109014,4.8919272,4.4982452,5.0782976,4.9868636,0
10.010355,5.542918,4.910942,3.8440275,4.8341866,4.867022,5.6894608,4.8267694,4.832772,4.963295,5.007607,5.106324,13.095443,4.88066,4.9888225,5.0824614,5.0849094,6.0256214,5.338971,4.702083,5.482534,4.922013,4.5358505,4.9725347,5.44979,4.6213536,4.966326,5.1150026,1
2.3140347,12.3675165,6.1232667,5.645715,1.5580866,4.9369745,5.030334,5.204126,4.940162,5.1973453,5.0170913,5.077061,4.676778,4.958046,4.794637,5.48177,4.105088,4.9638743,5.5880475,4.4748874,5.049051,4.9132476,4.8038626,5.141158,4.868961,4.5345926,5.0433383,4.952697,0
9.976181,5.5678163,4.9192047,3.8443973,4.8223777,4.873975,5.6871085,4.823904,4.8338404,4.9614286,4.978037,5.1098046,13.088949,4.8875966,4.9538107,5.0744677,5.094348,6.020405,5.3225107,4.7198534,5.474169,4.9216166,4.516586,4.958297,5.4147162,4.626329,4.9740996,5.1363726,1
2.32611,12.363118,6.137748,5.6437764,1.560231,4.9338846,5.018281,5.2069936,4.9262156,5.19407,5.0217104,5.0706944,4.665514,4.9517117,4.782235,5.485261,4.103994,4.948568,5.5985336,4.4595766,5.033348,4.9275956,4.8072734,5.1327696,4.874477,4.52174,5.0523567,4.959294,0
9.989252,5.549805,4.9190903,3.8369374,4.8237133,4.8787827,5.696219,4.828056,4.833597,4.9544415,4.994526,5.1021204,13.088688,4.876255,4.9638224,5.086978,5.0846825,6.0347743,5.3293343,4.7130733,5.4732156,4.921478,4.5321813,4.965703,5.433782,4.6258,4.9757714,5.124983,1
2.3330405,12.362579,6.1435046,5.64899,1.5626926,4.927601,5.012583,5.2131176,4.9210114,5.191099,5.0251136,5.0731153,4.658681,4.9465256,4.7765265,5.4905944,4.0990896,4.942747,5.6058607,4.453749,5.027901,4.933701,4.80368,5.1254525,4.8802023,4.5151997,5.0595894,4.966089,0
9.996583,5.536234,4.91984,3.8323326,4.8292966,4.8721123,5.702089,4.8228173,4.8392725,4.9564843,5.0062823,5.100531,13.092753,4.86837,4.97006,5.0870447,5.077168,6.0465045,5.3360667,4.705217,5.470274,4.923242,4.5418053,4.965966,5.4324346,4.622063,4.977788,5.1203847,1
