0,1,2,3,4,5,6,7,8,9,10,11,12,13,active_hand
10.064376,5.2378244,4.969764,3.070562,4.6023974,5.466024,4.7487564,4.827687,5.102486,4.743361,4.8973236,5.703437,13.760688,5.227774,1
3.8965135,12.583687,2.783832,5.0475426,0.7086902,4.935592,5.4639325,4.491714,4.843947,5.3064675,4.882417,4.731849,5.3460217,4.901276,0
9.963368,5.371963,5.0692983,3.0651078,4.5769615,5.5137672,4.7220407,4.7368894,5.19067,4.800744,4.822949,5.6591196,13.752246,5.335434,1
3.8976717,12.570164,2.7919905,5.0590425,0.6970864,4.9520526,5.463901,4.5024695,4.84722,5.2935677,4.8709197,4.71477,5.3359704,4.9124274,0
10.078206,5.26414,5.0040483,3.049715,4.6135774,5.4524465,4.7296767,4.808543,5.126796,4.7739344,4.884814,5.6567607,13.73451,5.223077,1
3.8989418,12.572147,2.7908368,5.055758,0.6981223,4.9483438,5.4651546,4.499568,4.8443174,5.2967577,4.8744864,4.7186165,5.337751,4.9099565,0
10.111965,5.273485,5.019806,3.0262127,4.626024,5.4693265,4.6994987,4.792274,5.112364,4.7841067,4.8827815,5.683166,13.755917,5.225576,1
3.8972046,12.571961,2.790388,5.056792,0.69895387,4.94867,5.463468,4.50035,4.8468747,5.296582,4.873275,4.7182946,5.3377113,4.9104457,0
10.110663,5.2552238,5.0085564,3.0231314,4.614711,5.4575253,4.700242,4.8037057,5.1259103,4.774511,4.884943,5.655051,13.7270155,5.2167435,1
3.897075,12.5745945,2.7891693,5.05654,0.7021455,4.9470124,5.4627023,4.5001593,4.847773,5.2976384,4.8732815,4.720215,5.3383646,4.9098797,0
10.106516,5.189289,4.940455,3.0764077,4.6126966,5.4155564,4.784064,4.877503,5.078812,4.741031,4.931458,5.6391196,13.722492,5.167652,1
3.8817217,12.635112,2.740214,5.0339565,0.77576387,4.8812466,5.4215865,4.4797006,4.8830833,5.3562045,4.893157,4.788214,5.365925,4.880124,0
10.099029,5.2404046,4.9933753,3.0370002,4.598483,5.4410305,4.725255,4.823681,5.132774,4.7763314,4.8960996,5.6328306,13.71018,5.212967,1
3.8945882,12.595492,2.7876475,5.0395885,0.7234674,4.935363,5.472019,4.483277,4.8365145,5.3008547,4.8900676,4.7348485,5.3559175,4.8922267,0
10.110945,5.1993766,4.9479837,3.0609028,4.6095343,5.428896,4.7617106,4.86174,5.086695,4.7441416,4.9240184,5.6470523,13.720796,5.1805787,1
3.891051,12.598181,2.7736866,5.0414133,0.72703034,4.9188914,5.4575486,4.485482,4.850459,5.3188233,4.887811,4.7492967,5.354705,4.8930526,0
10.111424,5.207254,4.961001,3.0520315,4.6099887,5.4304504,4.749755,4.853082,5.097904,4.751151,4.9165683,5.6463275,13.720596,5.185686,1
3.8923788,12.601115,2.7755332,5.0368576,0.72764695,4.9198475,5.4613233,4.481322,4.845543,5.3173385,4.8923535,4.748518,5.3582034,4.889109,0
10.107964,5.2005954,4.9503517,3.0619314,4.611229,5.434848,4.7579036,4.8567953,5.0872316,4.740907,4.921508,5.662392,13.730662,5.184583,1
3.8922548,12.6147785,2.771191,5.0332546,0.7473579,4.9053864,5.4594474,4.4776874,4.8483496,5.32544,4.895343,4.7635303,5.363741,4.8838778,0
10.055105,5.177724,4.919056,3.1255949,4.6048293,5.3961854,4.851389,4.9097342,5.0717797,4.7348356,4.9435525,5.6351895,13.729819,5.165812,1
3.881032,12.702418,2.6823137,5.044468,0.8815355,4.8061376,5.3545594,4.4934053,4.946982,5.4251566,4.879129,4.8669953,5.3619604,4.880657,0
3.881661,12.72608,2.664354,5.0394588,0.9131151,4.7833176,5.337492,4.4901023,4.960592,5.445739,4.883039,4.8908186,5.3676004,4.872997,0
10.023159,5.1682835,4.905679,3.159338,4.603565,5.371362,4.9048104,4.9378915,5.0683837,4.7371216,4.954525,5.6128016,13.722327,5.155904,1
3.8939075,12.595552,2.7723665,5.053797,0.7298511,4.922088,5.4480233,4.497994,4.861725,5.3189507,4.8750362,4.7458715,5.3434806,4.9042573,0
9.718354,5.464328,5.062948,3.251815,4.515129,5.423624,4.9491625,4.8154116,5.2131305,4.865559,4.86481,5.518117,13.734968,5.4315257,1
3.8970428,12.577052,2.7845786,5.05942,0.7061237,4.9416122,5.457233,4.5031314,4.853674,5.3030944,4.8701663,4.725345,5.3363376,4.911878,0
9.758977,5.4712462,5.091097,3.1963022,4.519956,5.4810233,4.867398,4.7605414,5.2323294,4.856185,4.8214817,5.5709524,13.754305,5.4375973,1
3.8882399,12.598497,2.7638578,5.057125,0.73468876,4.9144063,5.4372725,4.500997,4.8738475,5.32758,4.8713856,4.753628,5.3421397,4.905981,0
9.72105,5.4750037,5.077758,3.2329617,4.509584,5.460917,4.9123387,4.785362,5.2287245,4.8585224,4.835064,5.5489492,13.754838,5.4461126,1
3.891442,12.591296,2.7674358,5.058978,0.72617847,4.9184055,5.4403305,4.5029583,4.8697886,5.325061,4.87014,4.748972,5.3385167,4.909131,0
9.727905,5.4653487,5.0740647,3.2395213,4.5144715,5.440812,4.9298763,4.8019614,5.2176538,4.8665724,4.853145,5.5283666,13.74484,5.434386,1
3.8777874,12.681523,2.7013736,5.0383177,0.8503324,4.8293447,5.376253,4.486321,4.9263024,5.4032855,4.8861985,4.84288,5.3664756,4.877191,0
9.734836,5.411616,5.0235195,3.2752588,4.5154552,5.394036,4.992892,4.865957,5.187743,4.8478513,4.89349,5.5022388,13.735754,5.392844,1
3.8807623,12.697469,2.6874502,5.0442104,0.874425,4.8115687,5.3602324,4.4929514,4.9419646,5.4197035,4.8794694,4.861449,5.3617883,4.881248,0
9.718191,5.4070883,5.016476,3.3006575,4.517429,5.362198,5.033341,4.895073,5.17495,4.8635464,4.9195395,5.4647903,13.72143,5.3896728,1
3.8885953,12.601529,2.7654605,5.0440373,0.7314166,4.914088,5.4456625,4.4884834,4.861547,5.3271704,4.8849463,4.7539916,5.3524265,4.894667,0
9.697199,5.458574,5.0567145,3.2827303,4.512785,5.3947525,4.9972496,4.848944,5.201919,4.8794713,4.888876,5.4738507,13.729642,5.4326277,1
3.88914,12.601419,2.7656171,5.043514,0.73011523,4.9143715,5.4464016,4.488074,4.8607407,5.3268466,4.8854375,4.7535996,5.3527083,4.894296,0
9.692932,5.4616346,5.0583353,3.2855592,4.512735,5.3920736,5.0009837,4.8502593,5.2020473,4.8830104,4.8905926,5.468578,13.727948,5.4354424,1
3.9049568,12.585105,2.7823796,5.048059,0.7073475,4.93194,5.464621,4.4936357,4.8400264,5.3107443,4.88259,4.7351527,5.3416753,4.9033666,0
9.676887,5.486798,5.073174,3.2805643,4.5055394,5.4125247,4.9845643,4.8273306,5.2184258,4.883938,4.870705,5.47975,13.73778,5.459483,1
3.8961005,12.584238,2.7816515,5.0461116,0.70611507,4.9348984,5.4625826,4.4905553,4.844313,5.308571,4.8839602,4.7323008,5.346794,4.9000273,0
9.709393,5.472404,5.0754185,3.2590826,4.5134754,5.418657,4.9610114,4.8190794,5.213549,4.8807073,4.8694067,5.4950476,13.735664,5.440228,1
3.8855586,12.617909,2.75541,5.0312448,0.74711573,4.9008846,5.440015,4.4766135,4.8643613,5.338252,4.896979,4.7675176,5.365544,4.880718,0
9.716414,5.4387784,5.0395722,3.2801526,4.5091248,5.394289,4.999271,4.857428,5.200498,4.857359,4.8886313,5.486116,13.737269,5.415305,1
3.892122,12.584939,2.7786396,5.0406294,0.7030055,4.9326863,5.4617,4.4849753,4.8445067,5.3114204,4.889425,4.7340255,5.352549,4.894373,0
9.716916,5.45628,5.0597944,3.2640142,4.512731,5.4114313,4.9705496,4.8321037,5.2088776,4.8684573,4.874639,5.495074,13.735764,5.4269943,1
3.8855321,12.616047,2.752549,5.0518303,0.7579426,4.8972683,5.4274077,4.49634,4.882454,5.342334,4.8757997,4.7716017,5.348692,4.898854,0
10.375643,4.448734,5.2440248,2.3400154,5.15164,4.1812205,5.300809,5.368769,4.972351,6.4371343,4.9723086,6.0864244,-3.0516827,5.328031,1
3.8957515,12.577708,2.785049,5.0590143,0.7073082,4.942569,5.4571633,4.502653,4.8540783,5.302096,4.8704457,4.7245827,5.337086,4.9112725,0
10.410611,4.478828,5.2164197,2.3048866,5.133363,4.218923,5.334707,5.3333807,5.009104,6.409955,5.003249,6.052345,-3.0053484,5.3480186,1
3.9105809,12.542872,2.8191538,5.0704217,0.6716031,4.975342,5.492306,4.512089,4.819056,5.269069,4.8616414,4.691775,5.3183365,4.9331117,0
10.377141,4.451935,5.2407665,2.3441544,5.1469483,4.1774993,5.306203,5.3666644,4.9722366,6.433785,4.9752483,6.080058,-3.057499,5.324584,1
3.8790002,12.65737,2.7206619,5.045476,0.8173731,4.8536963,5.3953733,4.4917607,4.9114475,5.3806324,4.880017,4.8174233,5.358804,4.8869667,0
10.381419,4.452857,5.240134,2.3337076,5.150196,4.1881227,5.3050017,5.362971,4.978923,6.433502,4.976882,6.0831966,-3.0432851,5.332585,1
3.8770885,12.702751,2.6830456,5.044894,0.8843004,4.804726,5.354865,4.4937077,4.947654,5.4256954,4.8783746,4.8686795,5.3624144,4.8804917,0
10.374352,4.4456654,5.2463164,2.3351128,5.1558905,4.1857276,5.297099,5.3707027,4.9727793,6.4402857,4.9699464,6.090539,-3.0460114,5.332176,1
3.8825443,12.639267,2.7346187,5.0522246,0.7924601,4.872634,5.4071393,4.4977665,4.9017186,5.364788,4.873997,4.7977037,5.3505554,4.8961773,0
10.382938,4.4560685,5.236544,2.3389452,5.144888,4.18415,5.3104777,5.361238,4.9788866,6.4298296,4.979669,6.076817,-3.0493355,5.3280363,1
3.8998852,12.5643835,2.7877893,5.0652347,0.68941504,4.9475546,5.459142,4.508483,4.8518786,5.2998767,4.8653655,4.7179236,5.329314,4.9188466,0
10.349518,4.4270134,5.264157,2.3463316,5.1665244,4.1691303,5.27447,5.3975167,4.9458733,6.457433,4.950822,6.1086683,-3.0694828,5.3237624,1
3.9062836,12.558918,2.8050997,5.0576367,0.67813087,4.9669633,5.4808607,4.501209,4.828968,5.278818,4.8732314,4.6993775,5.333933,4.9142632,0
10.347464,4.4261026,5.2649326,2.3510427,5.165529,4.1649237,5.275476,5.399775,4.9435754,6.45811,4.949623,6.106961,-3.0756993,5.3211856,1
10.360773,4.4385056,5.2534027,2.3479633,5.1557617,4.1700864,5.290208,5.3850217,4.955562,6.446497,4.9619975,6.093579,-3.068682,5.321074,1
3.8981154,12.57248,2.7899334,5.0590124,0.6991753,4.9487915,5.462776,4.502589,4.8481755,5.2963076,4.8708596,4.71809,5.3360147,4.912297,0
3.897761,12.573588,2.7891896,5.0587473,0.7007609,4.9478073,5.4620323,4.5023136,4.848879,5.297163,4.8710804,4.7191186,5.3364387,4.9118624,0
10.354601,4.4345427,5.257038,2.355011,5.157597,4.161601,5.2846804,5.390755,4.9464793,6.449903,4.957834,6.098351,-3.0784621,5.3160853,1
3.888638,12.619464,2.7526615,5.0503025,0.76175207,4.89517,5.429097,4.495172,4.879522,5.3429623,4.8773656,4.7738495,5.3494997,4.8975463,0
10.340917,4.418296,5.2722383,2.3494992,5.1731453,4.166234,5.2676725,5.407449,4.940134,6.465722,4.9420795,6.1136847,-3.077519,5.326771,1
10.344323,4.418489,5.2718453,2.33667,5.176663,4.177804,5.2635922,5.4044085,4.9461446,6.465937,4.943074,6.119672,-3.0591326,5.33284,1
3.8790164,12.694418,2.6919808,5.042483,0.87038034,4.8141756,5.366649,4.4907146,4.936349,5.415767,4.881415,4.858826,5.363691,4.879886,0
9.664491,5.4529805,5.046158,3.3314815,4.518342,5.332615,5.0746374,4.90473,5.177647,4.9140954,4.9398327,5.3966746,13.699323,5.430205,1
3.876822,12.706791,2.6797333,5.0436816,0.89136165,4.8005652,5.3510733,4.492913,4.950546,5.4295554,4.879374,4.8730907,5.3636684,4.8787384,0
9.656495,5.461948,5.051321,3.3333385,4.5169215,5.3343887,5.075333,4.901146,5.1810455,4.9176292,4.937558,5.3942566,13.700387,5.438334,1
3.869361,12.692901,2.6925135,5.0375276,0.8731236,4.8146954,5.3644166,4.4862113,4.9384947,5.4159913,4.885801,4.8586516,5.3696537,4.8734818,0
9.655712,5.4691324,5.056773,3.3279262,4.5158634,5.343057,5.0652523,4.8916306,5.1859727,4.9165807,4.9301615,5.401538,13.704371,5.4443507,1
3.8765223,12.669364,2.7081923,5.050626,0.83554053,4.838394,5.379763,4.4972177,4.927846,5.3958416,4.8739963,4.833444,5.355597,4.890092,0
9.657251,5.46816,5.0563207,3.327425,4.5161724,5.3426003,5.065184,4.8921247,5.1855025,4.9161034,4.9306874,5.4017615,13.704319,5.443329,1
3.8784287,12.68232,2.6988945,5.050643,0.85343003,4.82571,5.370268,4.497974,4.935752,5.40735,4.8734603,4.846658,5.3559165,4.8888674,0
9.656659,5.4619966,5.0519786,3.3336883,4.517282,5.3320136,5.0769567,4.9022117,5.1812696,4.9191504,4.9385595,5.389288,13.698019,5.437288,1
3.8772724,12.705426,2.6807666,5.045795,0.8885211,4.801868,5.3521476,4.494753,4.9502435,5.4283576,4.8772917,4.871693,5.3617043,4.881064,0
9.653801,5.4686265,5.056022,3.330966,4.515994,5.3393455,5.070054,4.8950295,5.184478,4.9185205,4.9332485,5.397078,13.702885,5.4439673,1
3.8784714,12.706802,2.679065,5.048201,0.88953364,4.800219,5.3502793,4.4971366,4.952455,5.430111,4.874809,4.8733053,5.359443,4.8834352,0
9.65738,5.466239,5.054741,3.328399,4.516262,5.3414774,5.066766,4.893902,5.1844077,4.9156675,4.931814,5.40148,13.704232,5.4418693,1
3.8794408,12.68338,2.6982958,5.0500803,0.8545096,4.8251266,5.3699627,4.4976616,4.9354897,5.4078307,4.8739924,4.847269,5.356089,4.8884277,0
9.656567,5.4641924,5.0532103,3.3316064,4.5170574,5.336697,5.072219,4.898513,5.181884,4.9176974,4.9359236,5.396418,13.701928,5.4399457,1
3.8787088,12.717075,2.670291,5.0493026,0.9041442,4.7890363,5.341002,4.498696,4.9610834,5.440374,4.873232,4.884934,5.359127,4.8832703,0
9.648753,5.468226,5.055012,3.3385026,4.516857,5.33001,5.0816684,4.902918,5.1813564,4.9241667,4.9405003,5.3845243,13.697786,5.4433637,1
3.8806639,12.73712,2.6549215,5.0488205,0.93819475,4.7685485,5.32345,4.4998636,4.9745955,5.4584413,4.873022,4.906301,5.3599114,4.879944,0
9.670489,5.4499516,5.0458894,3.3274572,4.5213146,5.3339844,5.0706224,4.9041524,5.1749177,4.912372,4.940247,5.4020247,13.70059,5.4263024,1
3.878,12.709873,2.6763496,5.0490713,0.89458084,4.796596,5.3470845,4.497975,4.955726,5.433456,4.8738337,4.877087,5.359166,4.883701,0
9.64803,5.4661508,5.0532637,3.341165,4.517338,5.3269215,5.08556,4.9067316,5.17813,4.9254947,4.944242,5.3834047,13.697406,5.4420958,1
3.875419,12.726011,2.6641636,5.0488567,0.9249363,4.779568,5.331574,4.4987435,4.9692593,5.448481,4.873165,4.8949966,5.360838,4.8806443,0
9.648937,5.4654994,5.053424,3.340164,4.518016,5.327208,5.084375,4.906291,5.1779127,4.92573,4.9440713,5.3835835,13.696841,5.441352,1
3.8787208,12.716727,2.6708853,5.0488234,0.90474844,4.789816,5.3412614,4.4982576,4.960393,5.439553,4.8737984,4.88412,5.3594856,4.8826914,0
9.715522,5.4161777,5.010313,3.280522,4.50222,5.4233303,4.9759226,4.8530073,5.1999536,4.8243146,4.867761,5.5434756,13.758352,5.4083223,1
3.8869493,12.604743,2.7455037,5.062878,0.74772507,4.892199,5.4167767,4.5072274,4.8930674,5.349468,4.865693,4.776119,5.33696,4.9099917,0
9.6906,5.429589,5.0010595,3.2819808,4.4860864,5.4668446,4.9551363,4.83087,5.2190814,4.7968473,4.830316,5.600162,13.790284,5.43646,1
3.899681,12.528937,2.7672179,5.1048245,0.65751743,4.938125,5.420864,4.5461416,4.893801,5.322532,4.8279486,4.721341,5.292498,4.955426,0
9.703046,5.421052,5.0064883,3.284463,4.4950237,5.4373536,4.9742966,4.8471007,5.207271,4.816577,4.8546224,5.5600147,13.768862,5.419322,1
3.8877566,12.566607,2.756693,5.07951,0.7016396,4.9158435,5.42241,4.521477,4.892037,5.3314424,4.8512206,4.7500687,5.320429,4.92824,0
9.684199,5.427039,4.994162,3.288897,4.4825654,5.4675813,4.9609094,4.835186,5.2188115,4.7917314,4.829419,5.6041636,13.794393,5.4373274,1
3.9028978,12.518066,2.7745001,5.1075296,0.64267385,4.9486227,5.4274483,4.548634,4.8873835,5.3138742,4.82585,4.7099843,5.2884684,4.959539,0
9.701304,5.423853,4.997049,3.270974,4.4873834,5.4806924,4.9373255,4.8233147,5.220475,4.7846546,4.820811,5.6234303,13.797865,5.434319,1
3.9029655,12.528427,2.7749069,5.1022816,0.6536033,4.9469886,5.4282217,4.5437665,4.886361,5.31446,4.8304033,4.712115,5.294323,4.9536753,0
9.697635,5.42751,5.0001736,3.273157,4.4857016,5.4787493,4.940512,4.8223166,5.2221355,4.788618,4.8211923,5.6173654,13.7964735,5.4356637,1
3.9010918,12.5243225,2.7692256,5.1078134,0.6514763,4.942019,5.4211917,4.5490746,4.893694,5.320608,4.8251443,4.7164974,5.289252,4.9586368,0
9.68833,5.426435,4.993197,3.2833445,4.482634,5.4751797,4.9513535,4.829982,5.2220984,4.7854466,4.8229113,5.6139207,13.797389,5.438127,1
3.9015877,12.526204,2.7713332,5.105421,0.6527422,4.943669,5.424074,4.5468173,4.890635,5.318321,4.8273745,4.7151585,5.2914352,4.9565005,0
9.674426,5.425345,4.989752,3.3009923,4.481367,5.454557,4.9796896,4.8469777,5.214229,4.796577,4.839435,5.5896587,13.78985,5.435895,1
3.896493,12.513641,2.7650514,5.113167,0.6441214,4.93783,5.419063,4.554005,4.8960204,5.32374,4.820226,4.7211127,5.28353,4.9646893,0
9.70681,5.3823442,4.9475017,3.2806976,4.477049,5.506903,4.9318066,4.836852,5.2089686,4.7339144,4.810553,5.7019334,13.834579,5.420291,1
3.902273,12.528501,2.7738376,5.102558,0.6542411,4.945737,5.427397,4.544058,4.8871303,5.3155932,4.8301187,4.713419,5.2941165,4.953878,0
9.688299,5.4228096,4.9892216,3.28389,4.4817924,5.4781976,4.950634,4.8308253,5.2202015,4.78142,4.8222203,5.6233683,13.802003,5.437388,1
3.901753,12.523213,2.770284,5.1081686,0.64932466,4.943679,5.422176,4.5493536,4.892766,5.319358,4.8248825,4.7146244,5.288804,4.9591093,0
3.897364,12.534329,2.7640011,5.1019454,0.66414624,4.933035,5.419685,4.5435143,4.8946905,5.325891,4.830429,4.727236,5.2955866,4.952311,0
9.693015,5.424391,4.9984894,3.283728,4.4871383,5.460262,4.960879,4.8365045,5.217016,4.7978725,4.83457,5.591065,13.785693,5.430686,1
3.9029806,12.491311,2.7554255,5.141765,0.6184595,4.938253,5.3929815,4.5814714,4.9245567,5.337239,4.7933116,4.7139,5.256823,4.9906373,0
9.690555,5.426102,4.995445,3.2814841,4.484123,5.4734006,4.9512324,4.829871,5.220441,4.788509,4.8250723,5.6117396,13.79611,5.4365454,1
8.78433,6.000454,4.49671,5.498671,4.863575,5.485357,5.798254,5.276113,5.2924275,6.6813984,4.975286,4.0196853,14.787455,5.8193774,1
3.8750374,12.670271,2.7078817,5.049239,0.8379631,4.836718,5.379123,4.4959884,4.928135,5.3972573,4.875254,4.835325,5.356997,4.8885393,0
8.784669,6.000172,4.496794,5.497941,4.8634624,5.4853625,5.798012,5.2760334,5.292346,6.6807346,4.97528,4.020292,14.78732,5.8191957,1
3.870111,12.607425,2.7605228,5.070038,0.76401323,4.8984604,5.4302645,4.509781,4.882535,5.3391604,4.8615346,4.7719293,5.329018,4.9236774,0
8.784393,6.0004025,4.49672,5.4985285,4.8635583,5.485363,5.798229,5.2761097,5.2924128,6.6812997,4.975291,4.019764,14.787523,5.819351,1
3.8734322,12.659822,2.71597,5.051941,0.8237384,4.847725,5.386548,4.4975233,4.9229665,5.387356,4.8731127,4.8238025,5.3545756,4.8923407,0
8.784529,6.0002866,4.4967566,5.498233,4.863509,5.4853654,5.798123,5.2760725,5.2923784,6.6810284,4.9752784,4.02002,14.787458,5.819274,1
3.8722749,12.647333,2.725536,5.053168,0.8052604,4.861677,5.3960953,4.4980116,4.915107,5.375023,4.8723145,4.809148,5.3530316,4.8948874,0
8.784465,6.000321,4.4967566,5.498287,4.8635244,5.485376,5.798163,5.2760844,5.292396,6.681127,4.975286,4.019925,14.787543,5.819302,1
3.875895,12.6674385,2.7107208,5.0510974,0.83292264,4.8409786,5.3818493,4.4974313,4.9262304,5.393519,4.873589,4.8308296,5.3551483,4.8908863,0
8.784386,6.0004005,4.4967127,5.498504,4.8635545,5.485362,5.79823,5.276116,5.2924123,6.6812787,4.9752913,4.0197806,14.787608,5.819354,1
3.8756893,12.685669,2.6965158,5.0487,0.8592643,4.821999,5.367709,4.496261,4.9380894,5.4104524,4.875098,4.850714,5.3583574,4.8862987,0
8.7844,6.000388,4.496715,5.4985266,4.863561,5.485364,5.7982283,5.27612,5.292402,6.6812773,4.9752827,4.0197926,14.787563,5.819338,1
3.8715694,12.650528,2.723069,5.0526495,0.8094426,4.858423,5.393527,4.4976163,4.9177527,5.3779836,4.8725386,4.8125777,5.3541393,4.8937407,0
8.784341,6.000415,4.496682,5.4985847,4.8635664,5.4853716,5.7982726,5.276138,5.292407,6.681338,4.975302,4.019728,14.787718,5.8193603,1
