0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,class_numeric
13.318149,2.4704945,4.552963,4.446618,4.407681,4.462376,4.7341638,3.1047008,8.154855,4.543956,5.382611,5.5374374,5.3578076,5.39437,4.638176,2.8543148,7.0708337,5.4001155,5.8813076,4.5479836,4.0061045,3.8341565,5.3727245,6.3524594,5.564568,0
13.470469,2.5439918,4.409718,4.4944696,4.3033614,4.46231,4.8263063,3.0212405,8.179681,4.6449604,5.4778857,5.558839,5.277657,5.3585296,4.5569587,2.789434,7.1053405,5.405978,5.9664025,4.4898343,3.9705348,3.7865725,5.409864,6.277112,5.637367,1
8.587852,1.3669584,6.6847577,4.022146,5.829385,4.336173,3.8815806,3.7882874,7.3708105,3.8538916,4.566624,5.5946474,6.319375,5.610856,5.315722,3.4113734,7.728241,4.749373,4.968298,4.117727,4.4600725,4.416303,5.636213,7.002933,5.718739,2
13.472312,2.5824556,4.4167824,4.508058,4.2787266,4.4516115,4.8478966,2.9851491,8.201733,4.655931,5.501986,5.5998845,5.2400484,5.369761,4.5316772,2.7554321,7.1200156,5.4312496,5.9979744,4.4748535,3.9624684,3.7690256,5.4259624,6.244071,5.6563654,3
13.471334,2.4930272,4.4195967,4.5401325,4.270766,4.4337287,4.8470654,3.0624747,8.10952,4.709162,5.498168,5.503741,5.3109994,5.2914786,4.540416,2.812017,7.149141,5.3621182,5.959627,4.4221635,4.0183983,3.7624016,5.4720726,6.284816,5.662042,4
13.454162,2.4445803,4.4462476,4.6000977,4.283799,4.39007,4.853871,3.1099832,8.038714,4.731505,5.496528,5.457967,5.3552923,5.2474937,4.53841,2.8517249,7.2030964,5.3291283,5.942493,4.3631687,4.0739503,3.752417,5.5447073,6.306676,5.6928616,5
-3.1320343,6.9510565,6.6775546,2.9105606,4.7255425,6.5954447,4.5904765,5.6530023,6.902377,5.5742054,6.3813195,6.914005,4.513403,6.7903705,4.2813277,2.9849312,7.02263,3.9480252,4.7803035,2.4690359,5.4702344,4.481965,5.7294564,8.782388,7.107788,0
-3.0857182,6.907943,6.761093,2.9146552,4.6776223,6.6769624,4.5970335,5.5262756,6.9833612,5.4804516,6.367581,6.7730894,4.4053025,6.82859,4.319299,3.0453818,7.0021567,3.8051548,4.8481855,2.4629574,5.5301566,4.456539,5.6818023,8.766668,7.1071396,1
-3.079559,6.970674,6.6780014,2.9392996,4.7072544,6.608398,4.6191306,5.6021204,6.9141617,5.589274,6.4300933,6.8802567,4.492154,6.7711186,4.3029313,2.9552622,7.0503693,3.8972754,4.756583,2.4046097,5.4699683,4.437268,5.7014914,8.829653,7.0806947,2
-3.045553,6.757255,6.7821608,3.071908,4.6593227,6.7423277,4.748027,5.4351354,6.998742,5.731051,6.6064115,6.7497334,4.4395933,6.57032,4.34398,2.7289593,7.192486,3.730932,4.7869725,2.2548127,5.2522125,4.307712,5.6699796,8.84381,6.8656588,3
-3.1192658,6.967853,6.687834,2.887081,4.700567,6.6033115,4.575019,5.644517,6.924191,5.5311213,6.360268,6.890893,4.4810395,6.8344226,4.291071,3.033874,6.9938273,3.9453833,4.783551,2.4711883,5.5137773,4.4883156,5.7195234,8.783862,7.132463,4
-3.0678196,7.013498,6.656173,2.9369204,4.702972,6.5864015,4.612826,5.6300125,6.8936067,5.60345,6.442984,6.921722,4.5131207,6.775512,4.303692,2.9502428,7.0543838,3.9298263,4.724883,2.3865213,5.47816,4.4338903,5.7030725,8.855976,7.0835733,5
13.241998,2.454921,4.63451,4.475513,4.421229,4.4268246,4.7365627,3.123317,8.106615,4.5365806,5.380968,5.5360746,5.372106,5.381543,4.633333,2.8734624,7.1050777,5.392204,5.881271,4.5117164,4.0367737,3.8378432,5.424192,6.356012,5.5847034,0
13.383775,2.5061407,4.5004554,4.516583,4.356052,4.4179473,4.804799,3.0646703,8.128249,4.6084843,5.449569,5.550022,5.318179,5.3660383,4.574081,2.833717,7.135367,5.4025216,5.944091,4.481198,4.0223293,3.8017066,5.4485397,6.3009353,5.63848,1
9.383242,1.5962882,6.5567074,4.1354957,5.664212,4.2316113,4.0643883,3.745763,7.4327025,3.7694147,4.5715394,5.5761156,6.1812334,5.594629,5.2568016,3.393458,7.580095,4.9959006,5.0915265,4.2854357,4.4660125,4.377029,5.5401006,6.9661255,5.648495,2
8.601521,1.3631563,6.649155,4.014539,5.815931,4.354102,3.8964214,3.792554,7.3892374,3.88034,4.5853186,5.574925,6.2978773,5.6096444,5.293052,3.389035,7.741812,4.746804,4.9810853,4.124937,4.4684887,4.39509,5.6511188,6.98022,5.7203755,3
13.415138,2.5156884,4.4652233,4.5011153,4.332243,4.443142,4.808069,3.0514598,8.151666,4.6272087,5.4570136,5.54708,5.30588,5.35901,4.5715566,2.8165865,7.1158648,5.39938,5.94669,4.487782,3.9983194,3.7955542,5.425208,6.2958536,5.6302314,4
13.445858,2.498138,4.437818,4.5263057,4.293005,4.4350276,4.832228,3.0627398,8.117788,4.6839747,5.4826903,5.5172367,5.3086853,5.3150444,4.5504217,2.8149977,7.1395435,5.3740916,5.953654,4.4442883,4.015768,3.7728624,5.46021,6.287229,5.6487317,5
-3.1460967,6.9704638,6.6760445,2.8845768,4.7241116,6.588801,4.578308,5.693908,6.8962,5.554272,6.352416,6.9400816,4.5189934,6.8200107,4.2698016,3.0259824,7.011734,3.9916725,4.777176,2.495917,5.488388,4.5054693,5.7424636,8.773305,7.1448765,0
-3.08171,6.911264,6.76193,2.922983,4.680508,6.6770735,4.597878,5.5293922,6.979865,5.478506,6.3708386,6.7785316,4.406437,6.827995,4.3216734,3.0470452,7.006059,3.8052852,4.8445883,2.4606042,5.531515,4.4510074,5.6799674,8.772628,7.1068716,1
