0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,class_numeric
-0.17699188,10.5012245,3.1635947,0.72131896,9.601596,6.3131914,1.8994315,-0.73086256,0.9663435,0.46605355,6.1751404,1.5725628,11.207537,-1.9185541,3.69123,4.189215,2.6781838,8.155818,1.8193132,0
-0.21139555,10.456594,3.1396627,0.7233854,9.55584,6.3020163,1.8679723,-0.7434034,1.0059347,0.40799254,6.110857,1.5703223,11.239941,-1.9742032,3.7225597,4.1492796,2.6408226,8.192839,1.8132489,0
-0.19507107,10.477018,3.1525831,0.71962255,9.577838,6.30921,1.8820324,-0.73682714,0.98439777,0.4408127,6.153481,1.5746013,11.227816,-1.9338634,3.709276,4.1664476,2.6593223,8.171391,1.813038,0
-0.20033202,10.471086,3.1499586,0.71847385,9.571899,6.308521,1.8773124,-0.73880595,0.98867667,0.4365427,6.1535087,1.5753372,11.234383,-1.9319162,3.715246,4.160453,2.6540823,8.172295,1.810224,0
-0.19391866,10.478319,3.1570256,0.7152048,9.584284,6.3136196,1.8891193,-0.73446566,0.96958214,0.45907587,6.1966124,1.5805365,11.231415,-1.8823013,3.7112446,4.165053,2.6576083,8.15726,1.8114327,0
-0.18942858,10.485301,3.164037,0.7110223,9.590808,6.3194427,1.8971916,-0.7305139,0.9623532,0.46912834,6.2174406,1.5852238,11.229596,-1.8569062,3.7087796,4.170727,2.6628308,8.147454,1.8130687,0
-0.17949177,10.487796,3.160072,0.719589,9.599322,6.314311,1.8986928,-0.72699434,0.95307463,0.47004312,6.1979647,1.5805061,11.211037,-1.8811637,3.6921914,4.174798,2.6676767,8.16614,1.8216021,0
-0.18527505,10.488566,3.1697905,0.7082028,9.590442,6.3229547,1.8948694,-0.724659,0.9682467,0.4636303,6.199396,1.587738,11.224729,-1.8837837,3.7042303,4.1757946,2.6712608,8.153696,1.8150651,0
-0.18529093,10.487041,3.1745546,0.70372427,9.589815,6.326774,1.8949038,-0.72226673,0.96549684,0.46945214,6.216567,1.5925195,11.228638,-1.8613073,3.706473,4.174196,2.672564,8.147417,1.8125015,0
-0.17713986,10.4974375,3.168112,0.715513,9.599146,6.318595,1.9002093,-0.7257198,0.9634506,0.46697897,6.1852956,1.5804458,11.212051,-1.9039679,3.6934845,4.1852055,2.6777585,8.155733,1.8196074,0
-0.1516899,10.520822,3.1785188,0.7212844,9.62972,6.321541,1.9174219,-0.71344453,0.93790746,0.48520643,6.152326,1.5799688,11.173399,-1.949854,3.6573415,4.2094426,2.7037823,8.177452,1.8368288,0
-0.13826293,10.533264,3.185589,0.7242729,9.644586,6.3237424,1.9308822,-0.7063199,0.9239993,0.49301675,6.1299033,1.5819371,11.153673,-1.9730808,3.6395383,4.222559,2.7176266,8.1881275,1.8470722,0
-0.29539007,10.272797,3.0538223,0.8067245,9.421717,6.246103,1.9420177,-0.7122327,0.9829128,0.0847165,5.317107,1.6726859,11.201298,-2.7490337,3.7040124,4.0091834,2.4953322,8.725476,1.9605472,1
-0.28536293,10.29185,3.074232,0.7865551,9.441437,6.267196,1.9230596,-0.69388235,0.99927425,0.08687602,5.3225117,1.6514668,11.177946,-2.750004,3.6845288,4.030128,2.5104814,8.713272,1.984969,1
-0.28724608,10.302397,3.08135,0.77755564,9.45071,6.2770457,1.9137076,-0.6843766,1.0060025,0.08762042,5.3214607,1.6429443,11.173003,-2.7569635,3.6757255,4.0383635,2.5082543,8.714173,1.9901847,1
-0.28491592,10.287894,3.0646157,0.79388803,9.43553,6.260469,1.9306066,-0.7010332,0.9879413,0.098987356,5.329121,1.659815,11.190719,-2.7483692,3.6923068,4.0225816,2.5058088,8.712077,1.9706682,1
-0.27993923,10.269799,3.0381665,0.8183164,9.414146,6.236655,1.9559695,-0.72592044,0.96340543,0.1224562,5.346552,1.6857508,11.213031,-2.7331243,3.7174606,3.9990206,2.5051267,8.707182,1.9430305,1
-0.2816025,10.266926,3.0325096,0.8228065,9.410283,6.233055,1.9601598,-0.7301439,0.9581865,0.12994044,5.3501425,1.6904876,11.219788,-2.7315865,3.7224376,3.9941685,2.5007472,8.706049,1.9359618,1
-0.28526103,10.274396,3.0442646,0.8118903,9.419938,6.242494,1.9484581,-0.71813554,0.96646434,0.11959633,5.3424754,1.6793351,11.213132,-2.7408822,3.7105458,4.004286,2.49665,8.708002,1.9452813,1
-0.30202186,10.2742405,3.0607946,0.79700017,9.430078,6.2534237,1.9335355,-0.7034524,0.9855638,0.093254566,5.318485,1.6638571,11.202725,-2.7587473,3.6951847,4.018023,2.484126,8.730025,1.9643332,1
-0.29914096,10.264881,3.042878,0.8160901,9.4134245,6.236117,1.9515969,-0.7211702,0.96970206,0.09391282,5.320854,1.6829696,11.216548,-2.7495763,3.7135217,3.9994836,2.4867456,8.728503,1.9447732,1
-0.28525957,10.281034,3.0553901,0.80232704,9.427918,6.252095,1.9392759,-0.7095061,0.9783098,0.1070232,5.3339105,1.6688595,11.201016,-2.7450452,3.7011013,4.0141315,2.5024464,8.711262,1.958941,1
-0.2867406,10.274399,3.0482793,0.8092915,9.421039,6.24422,1.9460366,-0.7159464,0.97317404,0.10500785,5.331584,1.6766671,11.20761,-2.7453747,3.707702,4.0069737,2.5001411,8.716187,1.9519569,1
-0.2886829,10.2703905,3.0433533,0.81395465,9.416398,6.2393494,1.9500877,-0.71919686,0.9683659,0.102775216,5.3275228,1.6822273,11.215301,-2.7485797,3.7116184,4.0014954,2.4944715,8.720851,1.9449277,1
