0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,active_hand
10.646556,5.008813,4.529532,3.4622843,4.779546,4.9607244,4.512804,4.6337557,4.657745,5.2933416,4.4339995,5.179461,13.914116,5.1399975,4.7261434,4.8714585,1
4.032392,12.13285,3.257149,4.735444,0.7971532,4.582422,5.552715,4.938756,4.7735586,4.9083385,4.814004,4.9561415,4.7903337,5.203488,4.780735,5.398942,0
10.646201,4.9389324,4.571314,3.4380953,4.921435,4.8533278,4.484917,4.5748806,4.730915,5.2484903,4.41514,5.2156987,14.0912695,5.0679183,4.7793407,5.025177,1
4.060606,12.148939,3.229071,4.706286,0.7800256,4.589198,5.565856,4.944704,4.802893,4.8984594,4.8264484,4.9269733,4.8178153,5.1822925,4.769511,5.4090605,0
10.641828,5.0174794,4.4941854,3.461879,4.7975645,4.9336605,4.5089974,4.6303444,4.6465015,5.313915,4.40552,5.1836553,13.942689,5.149008,4.752152,4.899092,1
4.043951,12.139483,3.2453763,4.7248945,0.78845984,4.583254,5.559516,4.939892,4.7854533,4.902875,4.8172503,4.9444704,4.801891,5.1969247,4.7780323,5.4042907,0
10.645527,5.0122423,4.496211,3.4616828,4.807629,4.927561,4.507077,4.6246767,4.64968,5.3127513,4.4084435,5.1847873,13.954361,5.1449075,4.7507806,4.908241,1
4.0587683,12.140115,3.2308881,4.7132,0.7732295,4.587075,5.5739117,4.9400697,4.800354,4.897882,4.825136,4.929956,4.817313,5.18704,4.770995,5.4117208,0
10.636828,5.035201,4.4648356,3.4647944,4.781897,4.9355865,4.5129585,4.637343,4.6256347,5.3346868,4.389588,5.176543,13.927238,5.1699495,4.7616024,4.887824,1
4.0446115,12.140684,3.2445166,4.723922,0.7875092,4.583224,5.5604553,4.939176,4.7862144,4.902016,4.816561,4.9437556,4.8027,5.1969695,4.778476,5.4049435,0
10.616804,5.049534,4.4747257,3.4607766,4.761557,4.955251,4.5167003,4.667681,4.6320653,5.3197813,4.379841,5.1919336,13.896923,5.165836,4.772865,4.8695,1
4.007339,12.130909,3.2839398,4.7457867,0.8344085,4.5897484,5.5184283,4.9492874,4.7501583,4.9274573,4.8137736,4.9773893,4.7605734,5.207134,4.7789288,5.377311,0
10.620668,5.039883,4.4717526,3.4631047,4.7760634,4.9393377,4.515887,4.652889,4.6320815,5.3228827,4.3793497,5.1845074,13.91852,5.165821,4.776932,4.8862486,1
4.0372744,12.134873,3.2517028,4.733694,0.78566533,4.577891,5.563888,4.9339986,4.7779527,4.900868,4.8112154,4.95224,4.7966857,5.204622,4.7838597,5.406729,0
10.6204605,5.0491714,4.467991,3.4619977,4.754997,4.956372,4.5170803,4.664013,4.626778,5.3262033,4.3814607,5.1855335,13.890815,5.1716723,4.7686024,4.8640504,1
4.030188,12.1313095,3.2590861,4.739704,0.7931341,4.5778494,5.5576015,4.9342775,4.770853,4.9052258,4.81011,4.9590487,4.7890334,5.2077975,4.7848434,5.4022436,0
