0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,active_hand
10.751127,5.2928786,4.692588,6.369141,5.493188,4.7769456,5.0126934,4.871328,4.8970037,5.0936227,5.1153927,4.710587,-3.1856828,4.7841616,5.137023,5.1915607,5.126355,4.3267784,5.3647485,5.012762,4.80124,5.0949416,4.796502,4.789692,5.141506,5.0940647,5.0687394,1
2.809084,12.136654,6.245618,5.4128957,1.3575957,4.7707124,4.6549363,5.224197,5.022847,4.996893,4.8985667,4.3191113,5.511383,4.9821777,5.1808014,5.149471,5.34323,5.432411,5.2464805,4.85261,5.195314,5.079897,5.0989265,5.0094028,5.052673,5.2636743,5.0295134,0
10.660267,5.2647653,4.692832,6.416652,5.4561377,4.659338,4.9331217,4.921947,4.837081,5.1246796,5.1699533,4.70044,-3.1335309,4.8189664,5.134933,5.230995,5.0133853,4.2975144,5.3687234,5.0029984,4.796043,5.0195255,4.9229546,4.772559,5.092805,5.027259,5.129908,1
2.784566,12.151556,6.2561803,5.434511,1.3156804,4.792875,4.652179,5.2497344,4.9982276,5.0204268,4.872275,4.335541,5.527886,4.987117,5.176812,5.1379476,5.3326507,5.40818,5.231133,4.8277707,5.175993,5.0843244,5.0705843,5.0088553,5.0305033,5.2408166,5.0159965,0
10.721625,5.283696,4.699513,6.3791647,5.5036798,4.7494187,4.9988065,4.8666067,4.8869224,5.0994673,5.110729,4.695843,-3.179794,4.775582,5.1506243,5.1966424,5.10143,4.340452,5.3852463,5.010477,4.784117,5.100729,4.807858,4.7784915,5.1413255,5.072529,5.0580544,1
2.7990005,12.143395,6.2498817,5.421121,1.3406255,4.779131,4.654273,5.2336826,5.0130844,5.0064473,4.8887696,4.3258834,5.516842,4.9847035,5.1799436,5.14667,5.3384314,5.422824,5.239272,4.84377,5.18715,5.081581,5.088985,5.008621,5.04491,5.254612,5.0260124,0
10.719295,5.2876096,4.7043424,6.3787947,5.5062037,4.7479763,4.999248,4.865083,4.8881125,5.100987,5.108673,4.69442,-3.1787896,4.7709937,5.1456656,5.195295,5.1008253,4.341986,5.3885446,5.003115,4.783071,5.100565,4.8069677,4.778861,5.1452293,5.067938,5.0555453,1
2.7979362,12.144021,6.250567,5.4224505,1.3406475,4.780521,4.653846,5.2333064,5.0119843,5.0074887,4.8892417,4.32667,5.5163283,4.985453,5.179885,5.147044,5.33795,5.4217744,5.2385845,4.843281,5.1861634,5.082389,5.088224,5.0084314,5.0453362,5.253589,5.026095,0
10.723403,5.286144,4.7049437,6.377889,5.5137553,4.7550306,5.003367,4.8578477,4.8915277,5.097533,5.0994697,4.6904774,-3.1823747,4.7641706,5.1516523,5.1929812,5.1080456,4.3501954,5.392876,5.009361,4.779101,5.112566,4.7937913,4.7765017,5.1498504,5.071241,5.0440965,1
2.7964718,12.1431875,6.252789,5.423854,1.344358,4.781986,4.653218,5.230287,5.0114627,5.0088334,4.892321,4.3285394,5.5132866,4.9879265,5.18034,5.1490164,5.3383083,5.421513,5.239118,4.844328,5.185651,5.084378,5.088121,5.0079727,5.0483737,5.2516108,5.027086,0
10.7352,5.2739453,4.696741,6.366725,5.529494,4.7843523,5.026266,4.837506,4.9083414,5.080673,5.074352,4.6865296,-3.1997523,4.7514496,5.179091,5.183451,5.136966,4.3760595,5.408214,5.034588,4.762312,5.149349,4.7418365,4.7655616,5.1604676,5.0868635,5.0151362,1
2.8297534,12.123151,6.2379584,5.402685,1.425938,4.7602267,4.6513143,5.1881137,5.04039,4.9783993,4.936374,4.305284,5.4873023,4.9819236,5.181968,5.163571,5.3519554,5.4497824,5.2610083,4.8748665,5.2094703,5.083388,5.1223984,5.0096445,5.0830364,5.2818055,5.0428963,0
10.7241,5.2767158,4.6990933,6.377876,5.51677,4.7594376,5.006115,4.8517985,4.89029,5.0956554,5.096232,4.688038,-3.1859848,4.7652054,5.1667624,5.1934986,5.111449,4.356888,5.397595,5.0229607,4.7723174,5.1236706,4.78697,4.7713785,5.147409,5.074757,5.0385203,1
2.7787812,12.145416,6.2669325,5.4357724,1.3273371,4.7944603,4.6522336,5.2480755,4.99845,5.02542,4.8732967,4.3444405,5.5244756,4.9960523,5.179586,5.1393394,5.3364553,5.4096093,5.235394,4.8292327,5.176357,5.0891848,5.066974,5.00771,5.032905,5.232012,5.014507,0
10.737126,5.282029,4.701907,6.37027,5.528798,4.7789755,5.0200787,4.839941,4.903014,5.087836,5.080413,4.685639,-3.1947834,4.7526116,5.167208,5.1856027,5.13121,4.367783,5.402184,5.024165,4.769731,5.1411257,4.7585354,4.7714267,5.1598186,5.0837865,5.0209527,1
2.811455,12.134423,6.2454314,5.4116464,1.3711458,4.769437,4.65437,5.2168813,5.0254626,4.994721,4.90615,4.317821,5.5061483,4.983385,5.1816506,5.152913,5.344695,5.435201,5.248514,4.857094,5.197069,5.081048,5.1031723,5.0090494,5.0590796,5.2656536,5.0326624,0
10.733786,5.2776237,4.698975,6.3705845,5.5264773,4.776744,5.0192175,4.841275,4.9018807,5.087051,5.081637,4.686222,-3.1949012,4.7551236,5.1718245,5.186601,5.1288424,4.368402,5.4034586,5.0281315,4.767469,5.140498,4.7600694,4.7691183,5.1570487,5.08325,5.022657,1
2.8103988,12.132863,6.2480526,5.413244,1.3783662,4.7712164,4.6534157,5.212749,5.025221,4.995835,4.91053,4.319852,5.5027647,4.985812,5.1815615,5.1537576,5.3454494,5.435214,5.249937,4.858208,5.196928,5.083262,5.102976,5.008956,5.0629086,5.2634864,5.0323315,0
10.741198,5.283477,4.6976457,6.367944,5.517832,4.779954,5.020359,4.848756,4.9036837,5.087434,5.089345,4.694205,-3.1941357,4.762298,5.1614933,5.185912,5.1314254,4.356533,5.3913965,5.022709,4.7780414,5.128467,4.764586,4.776565,5.1548615,5.089576,5.0344567,1
2.81099,12.132531,6.2480993,5.4131436,1.3874454,4.771142,4.652978,5.206288,5.026115,4.995219,4.917228,4.319461,5.4967084,4.987734,5.1827717,5.1596813,5.3453636,5.436229,5.2498965,4.8623924,5.197026,5.08499,5.106954,5.0079336,5.0692925,5.2642856,5.0376754,0
10.751215,5.2572784,4.661008,6.3577905,5.4862566,4.7943344,5.030612,4.8641157,4.9047685,5.0755453,5.1137643,4.717,-3.2056255,4.803434,5.188881,5.1899815,5.1393876,4.33739,5.371016,5.0600615,4.7838154,5.113744,4.768163,4.773757,5.127842,5.1191254,5.070196,1
2.8422186,12.112845,6.2376523,5.401632,1.5041139,4.758945,4.6449986,5.152062,5.0505295,4.967846,4.973896,4.2990203,5.4602437,4.9904456,5.185227,5.1806293,5.3576484,5.460073,5.2702265,4.8921533,5.2164817,5.094136,5.138353,5.006932,5.1141543,5.2917743,5.0572805,0
2.844608,12.107778,6.241293,5.4019294,1.5256587,4.7590017,4.642246,5.1409245,5.0534625,4.9659553,4.9856124,4.2994795,5.4516783,4.995826,5.1867642,5.185064,5.3611813,5.4636436,5.2742696,4.896537,5.218896,5.0987325,5.140846,5.0058064,5.123999,5.2926726,5.059861,0
10.766075,5.2450724,4.6357293,6.3460736,5.458545,4.811412,5.042012,4.879784,4.9132566,5.061762,5.129483,4.739426,-3.2137764,4.831809,5.1973195,5.1889153,5.1520634,4.31922,5.3487554,5.083114,4.7953577,5.096964,4.761405,4.776403,5.1119833,5.1464167,5.098392,1
2.805253,12.13587,6.251664,5.4174533,1.388339,4.775755,4.6525636,5.2038994,5.0217977,5.0003467,4.919921,4.324053,5.4924083,4.9916954,5.183501,5.164394,5.3427005,5.4321713,5.246171,4.8622284,5.1926684,5.0878115,5.1056848,5.006507,5.0728827,5.2589207,5.0406713,0
10.65506,5.205414,4.586039,6.4049544,5.3370695,4.633836,4.9213886,5.0072393,4.811039,5.1120667,5.294609,4.782048,-3.1404448,4.970508,5.18207,5.259567,4.970535,4.1916213,5.267402,5.0888515,4.850762,4.912018,5.0633287,4.789703,4.9922695,5.0985336,5.2881427,1
2.7888348,12.145178,6.258034,5.4307323,1.3369215,4.789277,4.651678,5.2343173,5.0047927,5.0161242,4.8881965,4.3347535,5.5154448,4.9913964,5.179456,5.146567,5.3366776,5.415248,5.2368317,4.838312,5.1806974,5.087582,5.07972,5.007779,5.0449853,5.243484,5.0229526,0
10.637861,5.2101355,4.6085496,6.41613,5.355635,4.615395,4.9059796,4.9996395,4.8039184,5.1196494,5.2797146,4.76081,-3.1290858,4.945353,5.170896,5.263468,4.9551797,4.210771,5.29251,5.0660114,4.834417,4.921473,5.057897,4.7783422,5.002606,5.065526,5.26618,1
2.8125935,12.138166,6.2436037,5.409802,1.3914208,4.767458,4.6553965,5.2025647,5.027491,4.9930067,4.9214725,4.316195,5.4929857,4.9853983,5.1845417,5.166334,5.3420835,5.4372725,5.2443366,4.867491,5.1958838,5.0815406,5.1154985,5.006522,5.0741014,5.2687316,5.0457234,0
10.65428,5.194361,4.5845537,6.404644,5.3415327,4.638003,4.923164,4.997485,4.8049006,5.1163116,5.291651,4.775413,-3.142658,4.9688725,5.1971745,5.263338,4.9720345,4.2021055,5.281754,5.0948496,4.835586,4.924291,5.0612016,4.7783275,4.9898205,5.0904813,5.2815123,1
