0,1,2,3,4,active_hand
6.701934,1.6343167,0.826642,-2.292012,2.9286296,1
4.5416384,1.4403906,-1.7740729,1.0987288,-7.2809243,0
6.5328245,1.5754968,0.9883117,-2.507098,2.8616292,1
4.5534563,1.4290569,-1.7623476,1.0857705,-7.2927227,0
6.699504,1.606129,0.87103057,-2.3312836,2.896041,1
4.549264,1.4326692,-1.7662454,1.0907174,-7.288973,0
6.701293,1.6116709,0.8708745,-2.3340466,2.8910117,1
4.6088095,1.3733652,-1.70691,1.031096,-7.348296,0
6.7263665,1.6176118,0.87266433,-2.323909,2.8716629,1
4.5538483,1.4282397,-1.7617835,1.0860846,-7.293573,0
6.771462,1.5782219,0.8334753,-2.2425241,2.9146578,1
4.5220866,1.4592544,-1.7933232,1.1203548,-7.2611694,0
6.72976,1.6468958,0.8884519,-2.3463812,2.8658648,1
4.5817747,1.400519,-1.7350746,1.0579715,-7.3213387,0
6.7748203,1.6080315,0.83752334,-2.2594972,2.894843,1
4.5710325,1.4110168,-1.745795,1.0693353,-7.3103676,0
6.8025937,1.6358315,0.8406965,-2.2600937,2.8602624,1
4.542977,1.4388015,-1.7726412,1.0975759,-7.2825103,0
6.760013,1.615928,0.82595277,-2.2548776,2.9111598,1
4.547948,1.4336087,-1.7677346,1.0929446,-7.2876353,0
6.7366714,1.5187451,0.8136293,-2.197773,3.0000427,1
4.4677978,1.5117855,-1.8461894,1.1790504,-7.2061834,0
4.4614325,1.5179546,-1.8526182,1.1858249,-7.1998363,0
6.717137,1.452363,0.824687,-2.1746264,3.046342,1
4.5727515,1.4085066,-1.7423252,1.0675118,-7.313372,0
6.282355,1.3056778,0.9963338,-2.5327544,3.154787,1
4.5762596,1.406079,-1.7400105,1.0620326,-7.3167753,0
6.360753,1.388446,0.9926099,-2.5283427,3.0627897,1
4.5466948,1.4332591,-1.7671518,1.0943816,-7.289321,0
6.3425384,1.3255513,1.0045925,-2.5237288,3.1049504,1
4.5447383,1.4354956,-1.7699503,1.096393,-7.2867446,0
6.3373437,1.3294021,1.0049845,-2.5278811,3.1024642,1
4.4691777,1.5103742,-1.8439658,1.1770263,-7.2080216,0
6.3928127,1.225359,1.0494628,-2.4929361,3.124441,1
4.4717703,1.5078534,-1.8421643,1.1744716,-7.2106533,0
6.386233,1.1942854,1.0740879,-2.5067177,3.1282194,1
4.5343227,1.4467882,-1.7808316,1.1066873,-7.274708,0
6.346593,1.2156683,1.0702854,-2.5442035,3.1205635,1
4.5375094,1.4436655,-1.7777708,1.1034019,-7.2779026,0
6.3445797,1.2031659,1.0790987,-2.5488794,3.122102,1
4.5652094,1.415076,-1.7484508,1.0752685,-7.3067913,0
6.287905,1.199496,1.0824971,-2.5946305,3.1229637,1
4.5417833,1.4398305,-1.7737702,1.0984305,-7.2817473,0
6.334374,1.2970821,1.0272894,-2.5432978,3.102994,1
4.5484076,1.4330281,-1.7669026,1.092782,-7.288044,0
6.3510866,1.2651721,1.0313728,-2.5202277,3.1195047,1
4.536806,1.4447304,-1.7789141,1.1035355,-7.276867,0
6.332753,1.2720056,1.0286303,-2.5303717,3.123044,1
4.541058,1.4277158,-1.7593383,1.1034206,-7.296155,0
3.9156725,0.15626055,2.585523,3.025201,2.6383069,1
4.5565076,1.4254141,-1.7589147,1.0826347,-7.2968936,0
3.8977764,0.22251305,2.523642,3.0937471,2.570659,1
4.553752,1.427316,-1.7610955,1.0865408,-7.2949357,0
3.9211342,0.18044153,2.562129,3.0532851,2.609901,1
4.5034795,1.4746426,-1.8085314,1.1407884,-7.2459702,0
3.925877,0.18334459,2.5592165,3.0536413,2.6093378,1
4.4561353,1.5224025,-1.8571293,1.1908847,-7.1957817,0
3.9297009,0.18215962,2.5584486,3.0491035,2.6139045,1
4.4968586,1.4804932,-1.813358,1.1473019,-7.241178,0
3.9231849,0.18400858,2.560693,3.057548,2.6054246,1
4.6286783,1.3535627,-1.6901214,1.0097541,-7.368954,0
