0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,class_numeric
-0.17603463,10.9517765,3.5868907,0.3721727,9.822313,6.6327686,1.7510674,-0.838592,0.8980433,9.164102,5.7639956,1.0874139,11.3911915,12.079387,5.9128246,6.046419,6.9660954,0
-0.15953852,10.9643345,3.5851207,0.3478497,9.771592,6.623029,1.7307179,-0.849217,0.90482324,9.199379,5.689184,1.0580394,11.4071045,12.127827,5.895142,6.109263,6.9744096,0
-0.1761811,10.939456,3.5917592,0.366424,9.816061,6.6281095,1.7596763,-0.8296233,0.89061534,9.162484,5.7541585,1.0817865,11.395879,12.084062,5.920104,6.048593,6.976442,0
-0.17434587,10.942913,3.587428,0.36506245,9.807569,6.627701,1.7551966,-0.8343678,0.89279604,9.169224,5.749724,1.0768869,11.395725,12.088315,5.91591,6.054188,6.9744477,0
-0.20224185,10.925292,3.5555491,0.40048918,9.843818,6.6446347,1.7718376,-0.8310256,0.882758,9.149335,5.798909,1.109332,11.363799,12.053677,5.9225526,5.999858,6.9566207,0
-0.18431225,10.924278,3.584278,0.37502232,9.825796,6.6294646,1.7839941,-0.8141476,0.88179624,9.149644,5.804476,1.0918036,11.388659,12.044572,5.9396915,6.011517,6.9794345,0
-0.1895588,10.930741,3.5753696,0.38353804,9.824908,6.634428,1.7701653,-0.828804,0.886667,9.155095,5.7778406,1.0936012,11.3795395,12.066393,5.9238625,6.023378,6.9669366,0
-0.17836744,10.942133,3.5938084,0.36857486,9.810108,6.6297503,1.756222,-0.83752203,0.89356256,9.167696,5.7568727,1.0790381,11.3952875,12.081626,5.918449,6.0567536,6.9717956,0
-0.20114887,10.917494,3.5637064,0.396267,9.844519,6.642069,1.7873094,-0.8194301,0.8788573,9.140169,5.8114886,1.1090814,11.368735,12.040518,5.934449,5.995645,6.9622507,0
-0.17079279,10.93724,3.600887,0.35754374,9.807925,6.624101,1.7678955,-0.822081,0.88861513,9.164239,5.774231,1.0745381,11.405495,12.065152,5.932827,6.0462294,6.9847393,0
-0.15183169,10.930685,3.6263568,0.3286899,9.7811985,6.6120024,1.7819439,-0.802577,0.8816312,9.171594,5.795143,1.0496467,11.434778,12.040049,5.958281,6.056766,7.00965,0
-0.13206501,10.920614,3.6451707,0.30277917,9.753517,6.5992785,1.7950025,-0.78190887,0.8701069,9.188401,5.806679,1.0250326,11.462377,12.022802,5.9843464,6.0702844,7.036344,0
-0.009246783,11.006535,3.497966,0.12559599,9.270205,6.5366178,1.7284528,-0.77790207,0.89170927,9.50401,4.659851,0.8488934,11.581414,12.538163,5.8841014,6.905003,7.135724,1
-0.013249551,11.018226,3.5082927,0.12132608,9.2588825,6.5466084,1.7168565,-0.7892935,0.8874406,9.514911,4.661523,0.8469472,11.571077,12.540627,5.8896456,6.9051766,7.142314,1
-0.0056417407,11.027013,3.5194697,0.13639827,9.247931,6.558366,1.7070347,-0.79849905,0.9010003,9.524579,4.673793,0.8622739,11.562768,12.526959,5.8722463,6.8908424,7.124937,1
-0.028582117,11.020453,3.5057085,0.13202937,9.263097,6.544548,1.71811,-0.7905978,0.8727872,9.514529,4.676355,0.8331244,11.565725,12.528954,5.901899,6.8923335,7.15309,1
-0.07435809,11.002776,3.4779413,0.17278665,9.302982,6.519347,1.7453,-0.77212465,0.82994366,9.486967,4.7263656,0.7936038,11.569624,12.484359,5.9338045,6.8460627,7.175269,1
-0.07104735,11.011294,3.4861727,0.16294949,9.29069,6.527702,1.7354861,-0.7801598,0.83320034,9.497131,4.7207355,0.7981404,11.564374,12.493452,5.931305,6.853129,7.1754,1
-0.034834456,11.020881,3.50488,0.13517138,9.265169,6.5440483,1.717715,-0.7906674,0.867777,9.51622,4.683094,0.82904434,11.566212,12.524679,5.9016714,6.8875246,7.153384,1
-0.0681276,11.010749,3.48592,0.16780461,9.289451,6.5262218,1.7359166,-0.77905124,0.83625597,9.497975,4.7133436,0.79847056,11.56601,12.492397,5.9270654,6.8593273,7.172269,1
-0.040081363,11.013304,3.4956276,0.14548327,9.274947,6.53476,1.7276896,-0.7829474,0.8624887,9.505728,4.686881,0.82228667,11.569762,12.516113,5.9072647,6.882427,7.15634,1
-0.024051355,11.025253,3.5091035,0.12720977,9.253489,6.547494,1.712549,-0.79464126,0.8764763,9.522843,4.670987,0.8333971,11.5642395,12.535041,5.899106,6.8982353,7.1538615,1
-0.059905134,11.009078,3.4866397,0.15980136,9.287384,6.5274544,1.7357161,-0.7780927,0.84400606,9.498015,4.7098513,0.8062294,11.569109,12.499595,5.921304,6.8622856,7.166886,1
-0.0485137,11.023754,3.5013928,0.15339975,9.260514,6.529535,1.7156869,-0.7885856,0.8542533,9.526197,4.697241,0.81551325,11.565589,12.510654,5.911603,6.873299,7.156655,1
0.15990898,10.038166,3.3296592,1.1140177,10.375338,6.617481,1.5667216,-0.16876553,2.0734687,7.819241,9.474652,1.2323345,7.781842,-0.3956809,8.104575,0.5266302,11.891043,2
0.14526926,10.022635,3.346579,1.1109862,10.386347,6.6053295,1.5532854,-0.14919676,2.079833,7.8327627,9.489368,1.2349066,7.769864,-0.4105804,8.120181,0.5150095,11.892367,2
0.15186878,10.021831,3.339286,1.1153431,10.386313,6.607298,1.5537663,-0.15582593,2.083197,7.8289647,9.483213,1.2303251,7.7673855,-0.41046256,8.114147,0.5154897,11.908103,2
0.1497682,10.034114,3.3458793,1.104266,10.3894415,6.6023884,1.5525429,-0.16124032,2.0626922,7.829912,9.484137,1.2422358,7.7824445,-0.4056313,8.113547,0.51124215,11.898443,2
0.14013371,10.031137,3.359485,1.0931445,10.403278,6.5886755,1.539034,-0.15738302,2.0581896,7.841581,9.490998,1.2485274,7.7817826,-0.4145724,8.123988,0.49720925,11.905445,2
0.14297897,10.023188,3.3626015,1.099176,10.406998,6.5868645,1.5361,-0.15246756,2.0660381,7.8414283,9.48914,1.2430396,7.773733,-0.42040628,8.123145,0.4945074,11.912537,2
0.14896889,9.979168,3.4010437,1.1026467,10.460289,6.5361247,1.4892157,-0.1225241,2.0833354,7.870409,9.488789,1.231134,7.7323384,-0.4696047,8.1392355,0.44088027,11.975561,2
0.16121767,9.975534,3.39293,1.1220754,10.4580555,6.5419517,1.4958901,-0.12490882,2.1015565,7.853861,9.476264,1.2155738,7.7248955,-0.46984416,8.123152,0.44387606,11.979128,2
0.16542396,9.979513,3.4004338,1.1221871,10.459394,6.5416274,1.4907115,-0.12088804,2.0976238,7.8515124,9.474769,1.2154061,7.731004,-0.4689965,8.121144,0.44307595,11.970426,2
0.15295123,9.989627,3.3870778,1.1110986,10.448673,6.5490823,1.5029314,-0.1338068,2.087852,7.854858,9.48253,1.2265362,7.740296,-0.4587656,8.126764,0.45257112,11.964334,2
0.13223647,10.009957,3.3800912,1.089997,10.438009,6.5477242,1.5218586,-0.14271429,2.0678344,7.871813,9.501451,1.2478417,7.759918,-0.43907893,8.145008,0.45352513,11.948894,2
0.12873384,10.013706,3.3793516,1.0857736,10.43355,6.5500045,1.52536,-0.14508255,2.0636919,7.872467,9.504559,1.2516171,7.763872,-0.4349103,8.148342,0.45701882,11.942388,2
-0.30967242,8.71679,2.754406,0.2495254,4.8939657,5.95948,0.87197393,0.113372974,1.4070072,10.13583,-1.6308812,0.812944,6.1830344,-0.7964404,7.8165603,1.3363589,1.4140188,3
-0.30967292,8.716792,2.7544081,0.24952361,4.893957,5.959481,0.8719736,0.11337301,1.4070065,10.135834,-1.6308997,0.81294346,6.183029,-0.7964492,7.816561,1.3363563,1.4140166,3
-0.30967316,8.716794,2.75441,0.24952222,4.8939543,5.9594812,0.8719732,0.11337192,1.4070058,10.135835,-1.630911,0.812943,6.1830273,-0.7964547,7.816561,1.3363556,1.4140116,3
-0.30967367,8.716797,2.7544122,0.24952057,4.8939514,5.9594817,0.87197393,0.11337181,1.4070059,10.135835,-1.6309214,0.81294274,6.183025,-0.79646105,7.816562,1.3363534,1.4140097,3
-0.30967402,8.716794,2.754412,0.24952024,4.8939466,5.9594817,0.8719729,0.11337193,1.407006,10.135837,-1.6309311,0.81294334,6.1830206,-0.7964644,7.816563,1.3363509,1.414007,3
-0.30967477,8.716793,2.754415,0.2495181,4.8939376,5.9594827,0.8719721,0.11337088,1.4070051,10.135842,-1.6309593,0.8129438,6.1830144,-0.7964767,7.8165636,1.3363457,1.414,3
-0.30967358,8.716797,2.754413,0.24952048,4.893951,5.959483,0.87197435,0.113371536,1.4070057,10.135837,-1.6309245,0.81294405,6.1830254,-0.79646194,7.8165617,1.3363541,1.4140043,3
-0.3096807,8.716793,2.7544339,0.24950826,4.893902,5.959485,0.87197006,0.11336546,1.407004,10.135856,-1.6310728,0.8129437,6.1829762,-0.7965355,7.8165684,1.3363245,1.41398,3
-0.30967626,8.716799,2.75442,0.2495135,4.8939204,5.9594836,0.87197185,0.11336888,1.4070035,10.135851,-1.6310091,0.8129426,6.1829987,-0.79650134,7.816565,1.3363366,1.4139904,3
-0.30967432,8.716798,2.7544122,0.24951887,4.8939414,5.959482,0.87197196,0.11337048,1.4070051,10.135838,-1.6309471,0.81294245,6.1830173,-0.7964711,7.8165617,1.3363475,1.4140033,3
-0.3096751,8.716798,2.7544134,0.24951807,4.8939347,5.9594817,0.87197113,0.11336861,1.4070044,10.13584,-1.6309661,0.8129414,6.183013,-0.79648113,7.8165636,1.3363454,1.4140012,3
-0.3096748,8.7168045,2.7544155,0.2495168,4.8939357,5.9594884,0.87197405,0.113369375,1.4070038,10.135841,-1.6309628,0.81294286,6.1830144,-0.79648143,7.816564,1.3363461,1.4139972,3
0.14012858,9.5303955,3.7412481,-0.20484664,-4.0924945,5.068022,0.009796387,0.8464967,1.6215329,7.8840137,10.129023,1.2096635,9.65705,5.5188284,7.6644917,3.5508595,5.624479,4
0.14393598,9.527102,3.733539,-0.2229303,-4.0989733,5.0918036,0.006416529,0.8694584,1.6474926,7.8775053,10.160996,1.1969132,9.664039,5.5256276,7.6524305,3.5560544,5.62639,4
0.147287,9.524933,3.7334406,-0.22086997,-4.0999603,5.0899754,0.0030345602,0.8676473,1.6461042,7.874587,10.160293,1.1992381,9.6632395,5.5249887,7.654616,3.5564728,5.6284475,4
0.14404826,9.527675,3.7322152,-0.22719356,-4.09991,5.09685,0.0056540435,0.8754594,1.6555003,7.8771214,10.174081,1.1939307,9.665972,5.527601,7.647709,3.5570993,5.622701,4
0.14184733,9.528619,3.7334013,-0.22454622,-4.0983834,5.0932155,0.008443291,0.87085056,1.6485744,7.879334,10.161488,1.195751,9.664776,5.5263643,7.6511683,3.5559428,5.6249533,4
0.16103755,9.510583,3.7469234,-0.20502087,-4.099919,5.073773,-0.009900116,0.851382,1.6294985,7.8617797,10.142796,1.2147491,9.646461,5.5080647,7.6702785,3.548806,5.64393,4
0.14414908,9.526877,3.7332318,-0.22369643,-4.099295,5.092865,0.006299974,0.8703357,1.648538,7.8771296,10.161964,1.1962154,9.664305,5.5258703,7.652006,3.556223,5.6267624,4
0.14510924,9.526602,3.7329388,-0.22389805,-4.099761,5.093259,0.0051239305,0.8710867,1.6498526,7.8764257,10.164813,1.1961591,9.664572,5.526154,7.651405,3.556596,5.6261826,4
0.13943762,9.529832,3.734828,-0.22307049,-4.0964656,5.090562,0.010690108,0.86837715,1.6445917,7.8816004,10.155879,1.1977508,9.663527,5.5252533,7.652988,3.554736,5.6245937,4
0.14241064,9.52827,3.7330542,-0.22508335,-4.098849,5.094032,0.007901873,0.87162894,1.6496351,7.878699,10.162978,1.1953272,9.665036,5.5266175,7.6507974,3.5562286,5.6251984,4
0.14229171,9.52873,3.7337973,-0.22548129,-4.0981703,5.094305,0.0071375696,0.87330234,1.6516514,7.87925,10.169006,1.1950655,9.664535,5.5260453,7.648982,3.5558856,5.6225266,4
0.14313549,9.527632,3.7341967,-0.22227784,-4.098478,5.090653,0.00717058,0.8683598,1.6458925,7.87836,10.1586,1.197806,9.663578,5.5252175,7.653207,3.5555427,5.626186,4
