0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,active_hand
10.80145,5.0687003,5.1200404,3.5757735,6.090201,5.1732183,4.7333913,5.0107903,5.079024,5.216758,4.475798,4.834753,14.194793,4.6542106,4.966714,4.647457,4.7132306,1
2.9552124,11.66965,6.292062,5.2813177,9.533902,4.986684,4.427861,4.6241384,5.072293,4.8703375,4.8734283,4.964418,4.87998,5.29214,5.322186,4.800421,4.602518,0
10.775482,4.9010105,5.0343146,3.6614645,6.0900717,5.2087317,4.758288,4.9944673,5.1070867,5.2435,4.4782667,4.781862,14.256135,4.6449203,5.0601335,4.519387,4.743327,1
2.9335752,11.655838,6.3034286,5.2485647,9.564505,5.013849,4.4396114,4.6104603,5.0489144,4.8422213,4.9064517,4.9755435,4.9047165,5.2616005,5.3530245,4.825516,4.631067,0
10.792996,5.0212307,5.0975504,3.569079,6.1101027,5.174957,4.7388234,5.029958,5.0957394,5.2028527,4.49911,4.8357954,14.180713,4.6775894,4.9560137,4.649205,4.74237,1
2.9466805,11.664811,6.2952356,5.273246,9.544775,4.994161,4.4309926,4.6196156,5.0644727,4.862458,4.8818665,4.9669304,4.885918,5.284248,5.330539,4.8059564,4.6086235,0
10.796064,5.0294843,5.109052,3.547198,6.097247,5.1947675,4.7409124,5.0260043,5.1056905,5.211496,4.494753,4.8387527,14.188345,4.6716957,4.9519367,4.6585455,4.732462,1
2.9438581,11.661686,6.298023,5.2692747,9.54895,4.9977126,4.4337573,4.616483,5.060527,4.8584538,4.885978,4.9694963,4.8893523,5.2803426,5.334558,4.8094954,4.612406,0
10.7953005,5.0370026,5.1095915,3.553482,6.1073995,5.1756887,4.738472,5.035266,5.09763,5.200133,4.5014534,4.845098,14.175447,4.6816025,4.9426117,4.666484,4.737878,1
2.9269855,11.6437,6.3143497,5.2499766,9.566655,5.016027,4.4501467,4.598555,5.0420933,4.839424,4.905193,4.9848638,4.9083223,5.2612734,5.353752,4.828662,4.6316824,0
10.803078,5.0833144,5.136237,3.5383327,6.1198974,5.140221,4.7281313,5.0589676,5.082397,5.1755905,4.512922,4.8700476,14.139459,4.7033944,4.9013896,4.7128673,4.7340117,1
2.948124,11.658113,6.3066936,5.2594786,9.539938,4.997292,4.442835,4.611556,5.0636106,4.856199,4.8937116,4.9807205,4.897449,5.272195,5.339087,4.821021,4.625675,0
10.791297,5.039799,5.109438,3.548705,6.118472,5.1628423,4.7397704,5.0516405,5.096288,5.18767,4.514982,4.859616,14.157291,4.6981163,4.924279,4.683682,4.748024,1
2.9479344,11.659456,6.3020263,5.271558,9.54389,4.9949007,4.4377165,4.6139617,5.061099,4.859477,4.883563,4.9740653,4.8891454,5.2821765,5.3327823,4.809797,4.611746,0
10.792237,5.0637617,5.12059,3.5327656,6.119546,5.153581,4.7370834,5.0609694,5.092511,5.1798415,4.5185256,4.8706326,14.138561,4.7056723,4.8980165,4.715112,4.744545,1
2.9526577,11.663568,6.298964,5.275996,9.536996,4.989793,4.434744,4.617842,5.067283,4.865016,4.878708,4.971586,4.8850894,5.286798,5.3274064,4.8063364,4.608316,0
10.79541,5.066336,5.1253633,3.5327392,6.1175337,5.1566715,4.735727,5.057726,5.0926,5.1817064,4.515726,4.869167,14.144583,4.7022257,4.9039493,4.709576,4.740787,1
2.9541814,11.664586,6.2983418,5.274543,9.536171,4.9903955,4.4340835,4.6185713,5.068337,4.8652883,4.8797307,4.9712844,4.885796,5.2861605,5.3274794,4.8075104,4.610348,0
10.794029,5.0694804,5.1244903,3.5383809,6.112446,5.1584086,4.7375493,5.0529118,5.091723,5.187213,4.51145,4.8675814,14.148215,4.6970468,4.9090805,4.705225,4.7374763,1
2.9455447,11.653972,6.3091135,5.262937,9.546686,4.9988756,4.444866,4.6078277,5.05676,4.8534093,4.8913956,4.982058,4.8953915,5.2749047,5.3393745,4.818482,4.621345,0
