0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,class_numeric
-5.082659,8.44998,4.652411,4.448385,4.323313,6.6465807,6.51869,3.488645,3.2217455,5.181923,5.3637357,4.7363095,4.5015616,4.956452,5.6610713,2.8992515,6.5668564,3.4120994,5.10384,4.82668,4.567508,0
-5.185732,8.404577,4.611968,4.397605,4.2388973,6.651841,6.5227766,3.4333806,3.2064157,5.1046405,5.414605,4.6950016,4.5003023,4.972518,5.711812,2.934382,6.5054407,3.342651,5.1963334,4.7465534,4.5667453,1
1.1357666,8.511272,4.1141925,5.4515667,4.9481673,5.4726124,4.9535213,3.2907271,3.623626,6.5441904,4.468578,5.3646073,4.2033134,4.2557693,5.628521,3.6237607,7.002556,4.3787947,3.857279,5.480259,4.075905,2
-5.1515923,8.419419,4.663158,4.393076,4.2948146,6.6873817,6.5583534,3.4622366,3.2459784,5.1162677,5.4093475,4.7116013,4.485256,5.0005584,5.6964793,2.916334,6.521565,3.360153,5.152117,4.763515,4.603492,3
-5.1645684,8.457768,4.694564,4.3934283,4.3154473,6.715507,6.5860243,3.4955144,3.2656054,5.1326237,5.392663,4.7199655,4.5012918,5.010121,5.6606636,2.8694794,6.551496,3.3846242,5.1322765,4.7858706,4.624734,4
-5.164836,8.517467,4.7212334,4.3974643,4.3520823,6.6966968,6.587439,3.559588,3.219798,5.1135416,5.3886657,4.724453,4.5560327,4.956387,5.599683,2.814558,6.619818,3.3818455,5.1037035,4.846282,4.5804367,5
12.89393,0.8552867,4.356454,6.7868342,4.813639,7.334923,6.0700793,2.4633086,2.6055694,5.130178,4.206793,8.106999,4.407243,3.502085,4.7526813,2.162865,6.354242,3.899099,5.750778,7.351547,3.829763,0
13.037332,0.9462394,4.4309545,6.8589907,4.671502,7.2463293,5.9966526,2.5854688,2.7548149,5.243807,4.153156,8.061717,4.3209095,3.4046419,4.8442264,2.2051644,6.495045,3.986641,5.640484,7.2848787,3.8434737,1
12.954909,0.8808089,4.4310327,6.8290205,4.776484,7.320539,6.1624618,2.526787,2.656141,5.196927,4.200048,8.18953,4.494064,3.4748197,4.8680506,2.0556662,6.401537,3.914709,5.622663,7.4565406,3.929025,2
13.081574,0.99354476,4.565515,6.895378,4.648419,7.2769804,6.2221665,2.6403632,2.7710037,5.3099794,4.1715527,8.205554,4.537627,3.4176943,5.0544086,1.9250656,6.4951115,4.0121245,5.4264827,7.5729804,4.0480256,3
12.962222,0.85762215,4.401927,6.7976093,4.788488,7.349653,6.1322584,2.5229342,2.6756363,5.196384,4.233705,8.166524,4.4666524,3.5042043,4.822829,2.106715,6.402014,3.911298,5.654423,7.4052806,3.9048026,4
12.934209,0.8975462,4.4000916,6.8166585,4.7682447,7.3081565,6.106812,2.510156,2.6433527,5.1712227,4.1982846,8.134938,4.438578,3.4660277,4.824151,2.1060834,6.3917475,3.9161696,5.66783,7.404298,3.8792572,5
-4.91512,8.459825,4.6677074,4.5174465,4.3979454,6.6069765,6.471992,3.5103211,3.2245018,5.2810397,5.314935,4.77713,4.480506,4.9270945,5.643532,2.905634,6.600125,3.485825,5.0054626,4.891282,4.5472283,0
-5.1098633,8.427746,4.663418,4.4417973,4.31517,6.643881,6.5111866,3.4719982,3.2208261,5.1593432,5.380211,4.737732,4.490627,4.9689345,5.684119,2.9192564,6.551062,3.4011967,5.115752,4.8016906,4.570469,1
0.27877957,8.312107,4.057661,5.5742927,4.9135013,5.482874,5.121196,3.2409,3.327253,6.6187882,4.563329,5.4187074,4.1464133,4.3973746,5.7672973,3.5495696,6.825221,4.440722,4.023346,5.35767,4.1102314,2
1.0890661,8.549349,4.1772857,5.4195423,5.005128,5.4931912,4.9263425,3.2957685,3.6740062,6.584689,4.46202,5.392824,4.155893,4.2619004,5.633165,3.6409886,7.0496125,4.3436956,3.8161068,5.5232596,4.0287166,3
-5.1214147,8.4644375,4.6904907,4.421935,4.330312,6.685428,6.558898,3.5058658,3.2477744,5.1644835,5.3751874,4.736369,4.5023637,4.9831033,5.6509266,2.8714352,6.5717173,3.4080193,5.1093946,4.815993,4.5996385,4
-5.1352067,8.495604,4.7428975,4.410912,4.3662624,6.7195697,6.5903826,3.5398118,3.2606757,5.1502867,5.378444,4.738401,4.5191975,4.992369,5.6233153,2.8299496,6.595052,3.4123044,5.087234,4.8250933,4.6169124,5
12.880518,0.84244514,4.33421,6.7737136,4.8286624,7.3446155,6.06809,2.4462368,2.5921783,5.115695,4.224828,8.098879,4.4094586,3.512576,4.7294407,2.1701102,6.3383436,3.8904266,5.770156,7.349379,3.814592,0
13.0406685,0.9596062,4.4363346,6.863831,4.667183,7.2338037,6.0012817,2.5914035,2.7556465,5.24816,4.1555777,8.060795,4.324514,3.396056,4.8560934,2.1934986,6.5000753,3.9858441,5.632592,7.296326,3.8478193,1
13.026213,0.9437057,4.4955087,6.8601227,4.7040353,7.2975593,6.179777,2.5860443,2.7206547,5.2522206,4.1817794,8.195953,4.5018454,3.4415765,4.9724708,1.9928534,6.4551487,3.9723065,5.5095243,7.5114384,3.9809053,2
13.063404,0.9663428,4.5631986,6.892321,4.673346,7.2941813,6.2258034,2.6177237,2.7501261,5.289626,4.160353,8.224303,4.541763,3.4335413,5.0587363,1.9212328,6.475995,4.0104876,5.4244657,7.5773406,4.048976,3
12.934976,0.8576522,4.3990717,6.798553,4.7984896,7.3408,6.1253524,2.5078752,2.6517613,5.1719327,4.216602,8.161307,4.4596395,3.4975958,4.815699,2.1087372,6.387616,3.9036796,5.6747537,7.403871,3.8908863,4
13.05101,0.99123544,4.4706764,6.8767204,4.65637,7.2518835,6.0731297,2.614066,2.7485006,5.2780333,4.185057,8.111205,4.3936353,3.4035382,4.914569,2.0969486,6.4983335,3.968919,5.5618634,7.392617,3.9168062,5
-4.863321,8.432355,4.623145,4.5550585,4.3822517,6.5625005,6.428496,3.4827023,3.2007263,5.3108416,5.29323,4.787878,4.474996,4.9051332,5.664337,2.9405138,6.582792,3.502564,5.011575,4.89413,4.519921,0
-5.1801314,8.423515,4.634074,4.399848,4.263884,6.67281,6.5442677,3.4541914,3.2297692,5.1189775,5.4015317,4.7080154,4.4983425,4.990295,5.6932235,2.913602,6.5231724,3.3615975,5.174265,4.7642293,4.5896363,1
1.138304,8.503196,4.1096597,5.452628,4.941327,5.4658475,4.952717,3.28462,3.6208932,6.5434003,4.46432,5.359592,4.208856,4.25195,5.6246543,3.6264405,6.9974194,4.385224,3.859966,5.4763403,4.0794787,2
