0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,active_hand
10.63911,5.322787,4.9560094,6.5537114,5.219692,4.3739624,5.3788595,4.750116,5.1738634,4.8867245,5.2412934,4.622933,13.506346,4.976001,5.373757,5.2356772,5.293716,6.15781,4.963364,4.8240933,4.530171,5.087266,5.886243,1
3.8294296,12.496011,3.6287873,4.3960366,8.808802,4.8622346,5.6661572,5.073656,5.350344,5.023189,4.9891205,4.8771644,5.4087396,4.695714,4.796496,5.2452335,4.605189,5.177866,4.888244,5.1940174,5.448483,4.6185794,4.87764,0
10.62406,5.1805344,4.9159575,6.6079354,5.1751413,4.4232054,5.4121757,4.807318,5.2358565,4.8420873,5.2611766,4.5726056,13.535586,4.952512,5.365305,5.2410617,5.265066,6.209431,4.9444604,4.923207,4.567735,5.0709524,5.929278,1
3.7996635,12.523617,3.6085596,4.42078,8.8405485,4.8771772,5.684338,5.081945,5.358994,4.9942346,5.0038986,4.882091,5.3827577,4.677887,4.7932944,5.2236133,4.5991554,5.156288,4.8733683,5.208251,5.42855,4.5939746,4.862326,0
10.640501,5.268946,4.9341626,6.5914865,5.209803,4.3821216,5.406374,4.7743297,5.20318,4.856168,5.2571383,4.63169,13.491388,4.970702,5.360287,5.217466,5.2930384,6.180554,4.9730735,4.833207,4.546,5.077109,5.8658547,1
3.804931,12.495779,3.636165,4.4053135,8.835713,4.8648944,5.6897316,5.0877924,5.3704786,5.0181336,5.011507,4.8654985,5.4094715,4.673519,4.7864227,5.2275767,4.6172767,5.1785674,4.8729916,5.2042885,5.4403353,4.6215467,4.8748446,0
10.640504,5.2637143,4.92934,6.5978427,5.2084923,4.382771,5.412793,4.7773137,5.207773,4.8492136,5.2616296,4.6331673,13.490191,4.969775,5.359504,5.212779,5.293369,6.184931,4.97318,4.8307133,4.5504956,5.074819,5.8617563,1
3.800557,12.5152445,3.617804,4.415394,8.841074,4.87057,5.6878123,5.084492,5.3633127,5.0015078,5.008143,4.8741655,5.391093,4.674648,4.791631,5.222557,4.6075606,5.163253,4.873421,5.2060313,5.4319234,4.6027246,4.869085,0
10.638305,5.2643332,4.9272957,6.5937057,5.205063,4.3857355,5.414381,4.7730346,5.20562,4.846455,5.265912,4.631391,13.49251,4.969184,5.367002,5.214208,5.292235,6.186972,4.9690723,4.8367743,4.557018,5.07558,5.8630114,1
3.8343258,12.487087,3.6377823,4.3851547,8.806753,4.890187,5.652925,5.050072,5.328011,5.031273,4.9792037,4.881968,5.4190073,4.709789,4.7992277,5.2569537,4.605144,5.190905,4.887418,5.195671,5.460973,4.629606,4.8480067,0
10.648079,5.3139267,4.9673557,6.5624166,5.23528,4.358605,5.372471,4.761715,5.175416,4.897583,5.223211,4.673051,13.456847,4.9800186,5.33654,5.2276263,5.300845,6.1431875,5.0069027,4.8064313,4.503999,5.084952,5.831408,1
3.828591,12.477989,3.6663983,4.3780913,8.819031,4.809577,5.6880646,5.078719,5.363862,5.0368958,4.98774,4.833665,5.4310865,4.6740093,4.822832,5.2217937,4.6502147,5.2042046,4.908638,5.1663165,5.4461503,4.6455927,4.9311852,0
10.647548,5.285469,4.947194,6.5890565,5.2236214,4.3686876,5.3956647,4.7709007,5.1968107,4.8692718,5.2436404,4.665231,13.460238,4.976833,5.344241,5.2165737,5.299825,6.1677823,4.998445,4.810916,4.5274787,5.080567,5.830541,1
3.7920272,12.527592,3.6006253,4.4264426,8.84632,4.874676,5.682195,5.0869284,5.3635683,4.9906588,5.012975,4.891252,5.377163,4.680594,4.7903132,5.2338457,4.5907507,5.149561,4.8708806,5.209666,5.4342504,4.586421,4.865069,0
10.648476,5.3122187,4.962182,6.569329,5.232813,4.3601427,5.380148,4.7577705,5.1781416,4.887698,5.232502,4.6713524,13.457243,4.980909,5.344159,5.222352,5.302309,6.149111,5.001966,4.800747,4.512601,5.0860825,5.828509,1
3.8279886,12.494915,3.6404212,4.3881145,8.818071,4.8327956,5.6775355,5.070797,5.3515334,5.024156,4.981995,4.855351,5.412736,4.684813,4.8242245,5.2299967,4.6273255,5.185895,4.9072905,5.1722274,5.4411793,4.6242604,4.9072423,0
10.647112,5.306377,4.9579196,6.5731277,5.2295403,4.363212,5.3836746,4.762045,5.183004,4.8836346,5.235036,4.6674385,13.461518,4.978668,5.344766,5.221846,5.300497,6.1542096,4.9993396,4.8039827,4.51664,5.083804,5.8318567,1
3.8285103,12.488722,3.6472805,4.3847876,8.818291,4.829504,5.6800976,5.07247,5.354737,5.02918,4.983712,4.8505626,5.4188795,4.6825523,4.8230853,5.229244,4.632355,5.191136,4.907182,5.1712403,5.4427524,4.630818,4.9105773,0
10.64427,5.312497,4.963353,6.560423,5.22703,4.3675003,5.374324,4.753864,5.1743116,4.8931017,5.2314577,4.649795,13.477734,4.9790664,5.35538,5.232221,5.2973547,6.150001,4.9867926,4.8180537,4.51427,5.088691,5.855163,1
3.8519497,12.477787,3.6448047,4.367403,8.799292,4.835615,5.667892,5.0565286,5.3393435,5.0455375,4.9620876,4.8540993,5.427572,4.69616,4.8458815,5.241464,4.627715,5.1972265,4.930486,5.153766,5.444659,4.6355467,4.9036393,0
10.645466,5.3250375,5.0000653,6.5167313,5.2428656,4.3585587,5.3259387,4.762112,5.1497726,4.950928,5.18096,4.664491,13.465748,4.9810877,5.3222027,5.2656426,5.291978,6.1109304,5.0143967,4.8482003,4.464879,5.0935087,5.8635783,1
3.824688,12.442263,3.7263465,4.3586607,8.826059,4.7503395,5.718865,5.104708,5.400379,5.0617585,5.0073347,4.7792273,5.4709835,4.641148,4.8173594,5.1944547,4.707067,5.247899,4.90923,5.154838,5.458098,4.693537,4.9923797,0
3.8248417,12.447924,3.7187476,4.36132,8.825982,4.7564197,5.7150784,5.101077,5.395158,5.057985,5.0048285,4.78516,5.46479,4.645428,4.818894,5.1978483,4.701097,5.240933,4.9095345,5.155718,5.455873,4.686097,4.9862003,0
10.645913,5.338416,5.021423,6.489949,5.2533417,4.352146,5.298649,4.768147,5.135877,4.9840508,5.1506805,4.6760993,13.458843,4.9816766,5.301051,5.284446,5.2884955,6.0874515,5.0318956,4.8622265,4.436509,5.094513,5.866435,1
3.8112738,12.505208,3.635623,4.398593,8.837125,4.8354506,5.6917953,5.077941,5.360547,5.0122833,4.9920225,4.852492,5.403681,4.6711106,4.8223715,5.215251,4.629588,5.178548,4.899688,5.1779757,5.4298234,4.6163087,4.90451,0
10.6062975,5.049431,4.9843717,6.5267634,5.14269,4.494033,5.2693973,4.8201957,5.197894,4.988857,5.1625557,4.4442506,13.601409,4.9473615,5.3628216,5.390218,5.216248,6.1708956,4.9195375,5.1657605,4.469419,5.1179514,6.1082883,1
3.8012106,12.526833,3.6079333,4.417957,8.842973,4.864304,5.6879354,5.0801044,5.3574724,4.9925003,4.9981055,4.8770494,5.3808703,4.6744227,4.805508,5.216584,4.6036816,5.1556206,4.8835006,5.19739,5.4223676,4.5920305,4.875245,0
10.604561,5.0474963,4.965854,6.548987,5.1379986,4.493535,5.297789,4.82905,5.215383,4.9573317,5.1815434,4.4553094,13.598941,4.9424686,5.3628645,5.368772,5.216468,6.187156,4.917379,5.1393714,4.49233,5.1070137,6.0847034,1
3.806239,12.513965,3.6311579,4.4027724,8.844199,4.828542,5.6939483,5.0752172,5.357288,5.003905,4.9897323,4.8499475,5.396028,4.668846,4.8302846,5.2092466,4.6321154,5.1731014,4.902995,5.1739645,5.42432,4.609217,4.9114437,0
10.6082735,5.040351,4.979178,6.541768,5.141117,4.497087,5.2751307,4.8302493,5.2099395,4.9829354,5.1630564,4.449502,13.595912,4.9471126,5.3573775,5.3863277,5.215233,6.1800876,4.923092,5.161314,4.46953,5.114069,6.093925,1
3.8114402,12.516204,3.6261256,4.402409,8.837153,4.833777,5.686222,5.071251,5.35118,5.0034804,4.985185,4.8565936,5.3935375,4.676273,4.830483,5.21606,4.625431,5.170714,4.904007,5.174629,5.4268785,4.6058683,4.9060626,0
10.607757,5.0241933,4.989116,6.532609,5.138664,4.504932,5.2565904,4.8311076,5.2044315,5.00217,5.1494403,4.4352245,13.600712,4.9483366,5.3562937,5.404387,5.2108803,6.1746716,4.9222717,5.18555,4.4538283,5.12149,6.111671,1
3.8279662,12.455901,3.7033603,4.364869,8.822748,4.7748594,5.704395,5.0922165,5.383739,5.052864,4.9969335,4.802448,5.455727,4.6568117,4.8194165,5.207733,4.68292,5.2307277,4.9100447,5.159207,5.4539747,4.6748257,4.96716,0
10.62513,5.056553,5.0139246,6.528117,5.1668086,4.483069,5.2352333,4.8307357,5.196889,5.032491,5.118304,4.479199,13.562716,4.963617,5.3323326,5.404802,5.223012,6.15606,4.955847,5.1673193,4.415653,5.1233563,6.066457,1
3.8267336,12.452537,3.710252,4.3630557,8.82447,4.7665935,5.708888,5.095537,5.388406,5.055073,4.9997063,4.794692,5.4597044,4.6520567,4.819818,5.2036333,4.6910872,5.2351956,4.910395,5.1572285,5.454458,4.679811,4.9757166,0
10.633957,5.0158257,5.029651,6.5332484,5.1706915,4.4910245,5.206321,4.845387,5.2031455,5.0656433,5.089226,4.4742355,13.551594,4.9715304,5.3168216,5.4288964,5.22057,6.1551514,4.969066,5.2187343,4.382085,5.130408,6.0697846,1
3.8214202,12.49839,3.639772,4.3919415,8.825245,4.8325768,5.6814775,5.0720086,5.353313,5.019809,4.9851766,4.8539896,5.4098663,4.68121,4.8232408,5.2260194,4.628782,5.1833806,4.903933,5.1742296,5.4377604,4.6219745,4.907363,0
10.622432,4.972826,4.999214,6.5643396,5.13601,4.527613,5.2210245,4.8689566,5.234823,5.042978,5.107546,4.4295025,13.577587,4.9569964,5.3232584,5.439363,5.20109,6.1938105,4.9457684,5.248604,4.405917,5.1237564,6.102615,1
3.8231282,12.497377,3.6405897,4.390907,8.823396,4.8319197,5.680565,5.0719595,5.353036,5.0209813,4.9844728,4.8537917,5.4109387,4.681962,4.8229966,5.2267303,4.628977,5.184401,4.90451,5.1738653,5.4388123,4.623055,4.9080915,0
10.623814,4.9718413,5.0054464,6.5578847,5.141423,4.5225406,5.2167544,4.8650665,5.229277,5.0483246,5.104022,4.432548,13.576468,4.95966,5.3238955,5.439991,5.204458,6.186853,4.947578,5.2533326,4.4024224,5.126347,6.1050544,1
3.8186424,12.500841,3.636559,4.395105,8.827355,4.8376193,5.6823835,5.0739346,5.3549194,5.0174203,4.988202,4.8569417,5.407318,4.6802883,4.819097,5.225641,4.625637,5.180686,4.900073,5.1783805,5.437005,4.6192517,4.902311,0
