0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,class_numeric
-3.3013759,2.69469,4.4679193,5.816699,4.6801167,3.5418084,5.5188456,4.8628387,7.8370004,3.84808,5.2590165,4.8369327,4.895101,6.693871,4.088768,0
-3.484311,2.6743155,4.37919,5.865995,4.5855193,3.601442,5.387992,4.765956,7.824213,3.8020604,5.1973395,4.8996296,4.8497205,6.787883,4.0350957,1
1.6502475,2.511847,6.3861055,4.0096583,5.6015434,3.0921745,6.2150846,5.045987,6.8823757,4.4508905,4.444595,5.0359516,4.805293,5.396277,4.8493185,2
-3.519179,2.7059023,4.321814,5.9280257,4.522762,3.5854063,5.316948,4.7256556,7.859144,3.7436123,5.204305,4.990628,4.88113,6.8352585,3.9949386,3
-3.4828956,2.7372909,4.3803725,5.937574,4.6027927,3.5479133,5.39083,4.8016667,7.8901405,3.800254,5.248307,4.875937,4.90891,6.7705226,4.073216,4
-3.47433,2.8331988,4.3858757,6.0196843,4.592348,3.5073512,5.38929,4.829648,7.9912195,3.7869904,5.223863,4.960974,4.975382,6.783643,4.05551,5
13.755861,5.694466,6.002954,2.6680553,6.190916,4.8816814,4.8806057,1.3076547,5.2488375,5.113551,7.1992598,4.7873917,5.3773103,5.8618684,3.570875,0
13.71708,5.636707,6.014398,2.7962317,6.2066236,4.9378767,4.864375,1.2893925,5.2843957,5.0812373,7.067046,4.926958,5.4321427,5.90186,3.6625206,1
13.687658,5.6146655,5.870426,2.7791057,6.0724607,4.840871,5.0021596,1.4256475,5.357634,5.0089903,7.07124,4.908153,5.271403,5.9111757,3.6687043,2
13.523098,5.381963,5.762341,2.9766486,5.926858,4.8657575,5.1207614,1.5466889,5.502537,4.8518386,6.8032894,5.1337857,5.201724,6.1189904,3.778244,3
13.749567,5.6952634,5.9250464,2.7506673,6.1705265,4.901365,4.9368467,1.3610396,5.2690864,5.102102,7.1303644,4.8628144,5.343918,5.8469076,3.640381,4
13.696127,5.6326656,5.898563,2.7618773,6.104429,4.849208,4.9738545,1.3961602,5.332805,5.045382,7.0971084,4.8817673,5.2936325,5.888327,3.6531146,5
-3.2589655,2.71118,4.5103245,5.8084307,4.728577,3.5369563,5.551827,4.8810525,7.8640833,3.8872647,5.209578,4.8506083,4.9424057,6.6571217,4.1135826,0
-3.4550617,2.6737852,4.382979,5.860685,4.5971956,3.599389,5.407238,4.7748437,7.828514,3.7985861,5.18459,4.9190073,4.8747945,6.7841825,4.0318847,1
0.52521706,2.3623736,6.273479,4.189038,5.8206244,3.3249023,6.189131,5.0757055,7.0525017,4.6954665,4.4043193,5.2838492,4.912047,5.200147,4.787245,2
1.5718164,2.4774141,6.38432,4.0077944,5.635281,3.0622456,6.278124,5.108277,6.8705153,4.500652,4.4033017,5.098306,4.8109612,5.3489947,4.870756,3
-3.4197319,2.7343984,4.398807,5.910339,4.619677,3.5424147,5.4347453,4.8184505,7.8853292,3.803712,5.238612,4.9012146,4.9171867,6.7624598,4.0557003,4
-3.4231756,2.780311,4.3431506,5.973902,4.5746164,3.5495498,5.3940845,4.8079424,7.9322233,3.7548606,5.278928,4.917712,4.9064655,6.7718744,4.0688305,5
13.7476635,5.7024465,6.0302196,2.673339,6.2166657,4.8979115,4.8542304,1.278293,5.2198715,5.1486306,7.195618,4.7907686,5.3955913,5.852743,3.571537,0
13.770195,5.6755075,6.050145,2.8403873,6.251791,5.0091887,4.8193254,1.2609574,5.2397656,5.093851,7.0263715,4.975257,5.5045547,5.884861,3.6535113,1
13.583648,5.4770894,5.822064,2.9076817,5.9859557,4.862975,5.064576,1.4876214,5.429774,4.9259405,6.899049,5.0608163,5.230797,6.0463634,3.7478476,2
13.531368,5.400032,5.770785,2.9654047,5.9353485,4.8627257,5.1131415,1.538303,5.4911323,4.862994,6.8203583,5.1238866,5.2039547,6.108732,3.7752054,3
13.763044,5.7342877,6.0037627,2.7140067,6.217486,4.914431,4.8625712,1.2883353,5.2198744,5.1480284,7.159083,4.8292785,5.3827825,5.8226643,3.6000981,4
13.656578,5.550291,5.9860015,2.8778021,6.1690025,4.9439964,4.888137,1.3183544,5.3498187,5.0123386,6.9614797,5.030493,5.4564943,5.967405,3.7373493,5
