data_unit,class_list,difficulty,num_classes,class_name_list,PH2,PH3,reducer,kernel,num_components,batch_size,num_epochs,loadable,accuracy,top2accuracy,macro_f1,macro_precision,macro_recall
Spf,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",False,True,pca,None,15,1024,1440,gaunernst/bert-tiny-uncased,0.8865819209039548,0.9525423728813559,0.8867355979382656,0.8895886351426713,0.8861389130601293
Spf,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",False,True,pca,None,15,1024,576,gaunernst/bert-mini-uncased,0.9110169491525424,0.9600282485875706,0.9107290577265312,0.912113699025184,0.9106101534369756
Spf,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",False,True,pca,None,15,1024,192,gaunernst/bert-small-uncased,0.8806497175141242,0.9504237288135593,0.8805004550112159,0.8817448042750481,0.8806766471159769
Spf,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",False,True,pca,None,15,1024,144,gaunernst/bert-medium-uncased,0.8741525423728813,0.9443502824858757,0.87386535921558,0.8762904311909514,0.8739859910894973
Spf,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",False,True,pca,None,15,1024,96,distilbert-base-uncased,0.8799435028248588,0.9542372881355933,0.8796799305006207,0.8816901036509567,0.8798602870067176
Spf,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",False,False,None,None,72,1024,1440,gaunernst/bert-tiny-uncased,0.8937853107344633,0.9596045197740113,0.893045362279301,0.8951521876847995,0.8929272293501775
Spf,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",False,False,None,None,72,1024,576,gaunernst/bert-mini-uncased,0.8995762711864407,0.9651129943502825,0.8989188533314182,0.8995919750187126,0.8990206675854264
Spf,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",False,False,None,None,72,1024,192,gaunernst/bert-small-uncased,0.8573446327683616,0.9525423728813559,0.8564345966620293,0.8589633098447342,0.8564981649392288
Spf,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",False,False,None,None,72,1024,144,gaunernst/bert-medium-uncased,0.8324858757062147,0.9322033898305084,0.8315322791804377,0.8342861114269301,0.8318019329930416
Spf,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",False,False,None,None,72,1024,96,distilbert-base-uncased,0.8651129943502824,0.9502824858757062,0.8646811111679314,0.8667524381201301,0.8645970687057597
Spv,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",True,True,pca,None,15,1024,5760,gaunernst/bert-tiny-uncased,0.588135593220339,0.7813559322033898,0.5867402034254215,0.6057919804636682,0.5874720621901073
Spv,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",True,True,pca,None,15,1024,2304,gaunernst/bert-mini-uncased,0.6338983050847458,0.8084745762711865,0.631420722557227,0.6358196286859056,0.6342729117165206
Spv,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",True,True,pca,None,15,1024,768,gaunernst/bert-small-uncased,0.5644067796610169,0.7610169491525424,0.5604957008232005,0.5706934346212278,0.5626513524069915
Spv,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",True,True,pca,None,15,1024,576,gaunernst/bert-medium-uncased,0.5322033898305085,0.7169491525423729,0.5274350392472053,0.5420032031275613,0.5301888378956048
Spv,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",True,True,pca,None,15,1024,384,distilbert-base-uncased,0.6016949152542372,0.7847457627118644,0.5984325805631119,0.6112498600724968,0.6014267269906368
Spv,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",True,False,None,None,75,1024,5760,gaunernst/bert-tiny-uncased,0.6796610169491526,0.8525423728813559,0.6772077311916991,0.6948765919042872,0.679138728856774
Spv,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",True,False,None,None,75,1024,2304,gaunernst/bert-mini-uncased,0.6983050847457627,0.8593220338983051,0.698694248098601,0.7040559020570992,0.6997849059879134
Spv,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",True,False,None,None,75,1024,768,gaunernst/bert-small-uncased,0.6271186440677966,0.7898305084745763,0.6243513822591046,0.6445955548108909,0.6289632360121081
Spv,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",True,False,None,None,75,1024,576,gaunernst/bert-medium-uncased,0.5508474576271186,0.7305084745762712,0.5482483461999701,0.555938713181901,0.5530293536872484
Spv,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",True,False,None,None,75,1024,384,distilbert-base-uncased,0.6338983050847458,0.8050847457627118,0.6288249637863357,0.6512375440191465,0.6349866820731483
Spv,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",False,True,pca,None,15,1024,5760,gaunernst/bert-tiny-uncased,0.8169491525423729,0.9338983050847458,0.8140939257405047,0.8169097385851228,0.8165560003905867
Spv,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",False,True,pca,None,15,1024,2304,gaunernst/bert-mini-uncased,0.8525423728813559,0.9288135593220339,0.8515604560236861,0.8556815845960944,0.8512525903503346
Spv,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",False,True,pca,None,15,1024,768,gaunernst/bert-small-uncased,0.8254237288135593,0.9305084745762712,0.8246508139519985,0.8331952321244527,0.8242957230739185
Spv,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",False,True,pca,None,15,1024,576,gaunernst/bert-medium-uncased,0.752542372881356,0.8813559322033898,0.7522199197686993,0.7592709673255509,0.7524612396792847
Spv,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",False,True,pca,None,15,1024,384,distilbert-base-uncased,0.8203389830508474,0.9440677966101695,0.8168385530837365,0.8372002828298758,0.8180430784754092
Spv,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",False,False,None,None,72,1024,5760,gaunernst/bert-tiny-uncased,0.8661016949152542,0.9491525423728814,0.8635545116907101,0.8685520424865149,0.8654428278488427
Spv,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",False,False,None,None,72,1024,2304,gaunernst/bert-mini-uncased,0.8830508474576271,0.9576271186440678,0.8794130199398908,0.882888019826658,0.8807905857717887
Spv,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",False,False,None,None,72,1024,768,gaunernst/bert-small-uncased,0.8389830508474576,0.9389830508474576,0.8365177643183836,0.8448036177326914,0.8380196975121786
Spv,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",False,False,None,None,72,1024,576,gaunernst/bert-medium-uncased,0.8254237288135593,0.9220338983050848,0.8236269970963511,0.8288880368014022,0.824488982195749
Spv,alpha-classes,unspecified,29,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'll', 'm', 'n', 'ñ', 'o', 'p', 'q', 'r', 'rr', 's', 't', 'u', 'v', 'w', 'x', 'y', 'z']",False,False,None,None,72,1024,384,distilbert-base-uncased,0.8610169491525423,0.9491525423728814,0.8567550174882674,0.8659205356410326,0.8598551302498672
