0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,active_hand
0.40652895926677823,-0.22651023528311465,0.16914452219416587,0.1900997083435781,0.07860209200441297,0.04635503334744758,0.04150499974727759,0.1405756140073311,-0.0030733854364394303,0.01418983453830086,-0.004271460707389161,-0.0848314529275466,-0.01772897327792027,-0.04645895165297946,-0.003433420730714194,0.04255475665390348,0.0034902310416960623,0.022156852775937583,0.001524322107707556,-0.010102006831866345,0.0069410929050431275,-0.0015685732715844621,-0.0059365872455668595,0.026964569448478696,0.005844130620548658,0.013162933096033438,-0.007198068096449758,-0.00038626097162429917,-0.0001077161546451564,-0.0020998207650352557,1
-0.5976854737201247,0.23718271718058803,0.21620638367060338,0.23030233665024963,0.09807529427532576,-0.08990127253272988,-0.020966577129087727,0.031894530682512766,-0.00760259656837755,0.007867241851769187,-0.012763770534359087,-0.10364403723080819,-0.034664215507026,-0.09586357585639518,0.0002111001218650525,-0.0029392817502948707,-0.09791655644091721,0.03705136728002582,-0.024054240737761447,-0.02974945544028743,0.053625946887464325,-0.02794351991850148,0.019087324064165204,0.04430887036714334,-0.050594154667662365,0.017571983918936405,0.045709244747958615,-0.012549392760749047,0.007341214370030313,0.008128787146290404,0
0.4381550000370903,-0.22024903043504052,0.19652694867289203,0.26056423536824147,-0.0031200738292166377,0.045585205971072594,0.03643501450254896,0.13256614892372023,-0.017014637225450078,0.00812232008041278,0.020939204901201106,-0.09104872740549216,-0.007947614824320777,-0.07303164094084215,0.009635486419194275,0.07772585645181732,0.014649379171704346,0.023854069179099553,0.0004336451649115825,-0.000749075097012352,0.02150898568564511,0.006228614516289481,-0.006573295724711693,0.050397170238493764,-0.007348059694489767,0.03193766870984646,-0.010001046965071326,0.00936749301536657,0.007938867459303237,0.023123139122353736,1
-0.6175680508385291,0.2344880129410961,0.22226608812751178,0.299483677522393,0.013782289381961273,-0.09118458589940931,-0.03943569227985914,0.06273095553561502,-0.004354356395760582,-0.015452784224100574,-0.0154526898098288,-0.11480833373827481,-0.027938705702153104,-0.11862848265545997,0.010865005505539855,0.021400093231727958,-0.1030067173834439,0.041201389841898084,-0.03372333637241077,-0.033624781304444885,0.05847240054476704,-0.02472103876098973,0.0207531211256366,0.07297544449281522,-0.05427201306802003,0.022163815473180522,0.07204075448121165,-0.018578126618819805,0.023568175469895113,0.014927124549229042,0
0.4330748624151292,-0.20669471442916268,0.16601257454022714,0.2343989531617316,0.08056327060588067,0.02979256779268768,0.044779808092296126,0.13034462241659253,-0.013743344347168856,0.016721301945598493,0.00022461134291583873,-0.08496974905876259,-0.016466284342748837,-0.05944656269756763,-0.007667930166013345,0.048236399500484375,0.0042168499597641145,0.02032838495740807,-0.001716691024401117,-0.007410711792455233,0.01684699031553317,0.002325309384166449,0.003630856272738995,0.0321520596760821,0.0008291391107212583,0.022387365275767967,-0.01401028657601521,0.011427332190907915,0.00048052318301007585,0.004215352256613882,1
-0.6061874132218404,0.21150000315330367,0.22692750882284662,0.2638868682297558,0.10270733258853196,-0.08574310052673866,-0.02475845793640419,0.033320872254483415,-0.010507642758088133,0.004705176507957472,-0.013142665078909203,-0.11334338578811681,-0.025553051477730643,-0.10374408077717807,0.008334753765594956,0.009598966185909939,-0.09508198742686884,0.04131308518137796,-0.02805616909486952,-0.030244810519889698,0.047380095483988895,-0.028087358066317535,0.02143580756597333,0.04847451681993713,-0.046066816771221625,0.020688970503131884,0.05189261347095144,-0.00950470373159526,0.013479989856813014,0.001370659758470083,0
0.44857876996349766,-0.20674550540458816,0.1519460067232243,0.2562973197409071,0.0867842671389124,0.01697634477263469,0.046649105002882496,0.13309896355631998,-0.013336662770187673,0.016962037163515093,-0.0014101264808595159,-0.0890772620712674,-0.015317424940218113,-0.06699179906062447,-0.01273857502347938,0.05398450597449397,0.002611377407952523,0.0221786917264156,-0.00205796093469961,-0.004571621920230321,0.02045859324631095,0.004841273738575177,0.008609413884102161,0.032045344717854606,0.0033299831997523326,0.025716652663461282,-0.01849529807664131,0.01607825585909789,0.0019701541968825775,0.0035204561039675346,1
-0.6028884809934686,0.2111056596127903,0.2127612633206727,0.2821775503998142,0.10963924721018034,-0.07879704232175358,-0.014396004561158747,0.036537071587163086,-0.008935892555667057,0.005694726650472066,-0.0036860509312439337,-0.11413724278637495,-0.030279254766702436,-0.10568656519025615,0.004759382360454386,0.01510334443362851,-0.0908486406121518,0.043002052773998704,-0.03689196572893765,-0.030450305226063068,0.0490391478886091,-0.031294020523829874,0.023507275384619518,0.04833893909067663,-0.04852708100255896,0.020342219484774743,0.052823468471703376,-0.009379704893814733,0.0046870701442530685,0.00274133431539798,0
0.45336558535904675,-0.18185622890091543,0.17874818413803545,0.23263886333928127,0.06809466470844038,0.023677825126161168,0.04406336176973437,0.11130768888674315,-0.024042121197256187,0.025716981833748917,0.008005297507949335,-0.08848012476524689,-0.01597994307943883,-0.06489403702264343,-0.01578376703041899,0.05144514805402754,0.006188537512027379,0.02586493013224881,0.00211505626554663,-0.007477591581004396,0.025099195362303605,0.0017811912911353748,0.009456433860893933,0.030557154005441733,-0.007967058251966832,0.026560929452305725,-0.02047107638758886,0.014690285589889484,-0.0026446906598778922,0.005334934759408039,1
-0.6055370173400156,0.23225307338861223,0.20338248936409695,0.2606678221560843,0.0906834926303193,-0.08347204408847873,-0.0138806962570411,0.0415817644372452,-0.007915552640829111,0.008194903883628212,-0.006318323799336089,-0.11249051987199248,-0.033714073174471976,-0.1004456450502419,-0.003473336999577562,0.007981032898413877,-0.09578186184351564,0.04542122879754783,-0.029045368753968737,-0.03133631812737112,0.05773141515413798,-0.03521026785216677,0.01986279124277313,0.05219384947068512,-0.0524803861007738,0.016410334050471112,0.04992828394240988,-0.010042863527456964,0.0047812863863652,0.006754737176166781,0
