0,active_hand,class_numeric
0.4040392460557412,1,0
-0.5954482054503802,0,0
0.4353275448994373,1,0
-0.6152232990519996,0,0
0.43044650127115236,1,0
-0.6039623829932654,0,0
0.4459132012510251,1,0
-0.6005956589997377,0,0
0.45058176005669476,1,0
-0.6031827168081594,0,0
0.4404527717127582,1,0
-0.5857341328057503,0,0
0.44215576234688253,1,0
-0.584326753515802,0,0
0.435315278256389,1,0
-0.5779784096931319,0,0
0.4243788441258396,1,0
-0.5896731732281767,0,0
0.4214829184488141,1,0
-0.5927238687782657,0,0
0.40256472339518873,1,0
-0.580305392737566,0,0
-0.5763905800000355,0,0
0.3821774989964996,1,0
-0.6106768940360697,0,1
0.39617672885956723,1,1
-0.6106118791423096,0,1
0.4019088766779927,1,1
-0.608388481464387,0,1
0.39707979732441767,1,1
-0.6133631441152809,0,1
0.41201052958798895,1,1
-0.5963927392237854,0,1
0.40156022160803245,1,1
-0.6013065485418129,0,1
0.4210427381138689,1,1
-0.6214407605550866,0,1
0.42437475018877485,1,1
-0.6150756033558393,0,1
0.4003592713119798,1,1
-0.6081076089938915,0,1
0.40097322592334594,1,1
-0.6145038246427201,0,1
0.42747525238527145,1,1
-0.6032615772324582,0,1
0.4178583306345378,1,1
-0.6145177458218896,0,1
0.42744524303334563,1,1
-0.6671152594735622,0,0
-0.13330037689887245,1,0
-0.0014797243160602975,1,0
-0.1667827848940592,0,0
0.009931417282706927,1,0
-0.17982843556827324,0,0
0.025881038452555485,1,0
-0.16863158160722888,0,0
0.15423121980511914,1,0
-0.197521750778713,0,0
0.1556074324451764,1,0
-0.17372114619357484,0,0
0.17588631491958462,1,0
-0.19170023543880754,0,0
0.23344923576172757,1,0
-0.2074836141036207,0,0
0.23491704619917558,1,0
-0.19231923517178906,0,0
0.26357199175650026,1,0
-0.18598062790688497,0,0
0.26148994698639194,1,0
-0.19346605769335287,0,0
0.25012930715613285,1,0
-0.1812762673213685,0,0
0.09166516647588058,1,1
-0.19940194878860026,0,1
0.07411763062875144,1,1
-0.21265588115731268,0,1
0.0814378841493166,1,1
-0.21272901710417036,0,1
0.07935352985085324,1,1
-0.20331076364222747,0,1
0.04670486291701706,1,1
-0.19771785051852747,0,1
0.046160845792569086,1,1
-0.19724194815183277,0,1
0.059125543845826835,1,1
-0.19903359591543796,0,1
0.04360073700201872,1,1
-0.19440193035559672,0,1
0.02469542316031256,1,1
-0.19400978128651675,0,1
0.013967989716057594,1,1
-0.20753367204722045,0,1
0.018353337215779544,1,1
-0.19132234848632682,0,1
0.012405939115685119,1,1
-0.19803727694500461,0,1
-0.6444924485022303,0,0
0.41397885487433,1,0
0.42336005670823534,1,0
-0.6315300264235811,0,0
0.4222086725313343,1,0
-0.6291751212706466,0,0
0.4259098040210516,1,0
-0.6286634677332669,0,0
0.41840272231789055,1,0
-0.6273721956661499,0,0
0.4136153685337907,1,0
-0.6182031783788529,0,0
0.40044882313796387,1,0
-0.6310901725896398,0,0
0.3954886087846761,1,0
-0.6251779733314943,0,0
0.39593241749048697,1,0
-0.6430300203218324,0,0
0.42458589323219037,1,0
-0.6261635540310188,0,0
0.4001777993102222,1,0
-0.6370940631380698,0,0
0.4083038305411505,1,0
-0.6507001601726868,0,0
0.39885569831353124,1,1
-0.620190117971188,0,1
0.39502820404935557,1,1
-0.6083721262251004,0,1
0.4227110392215494,1,1
-0.6126438930988294,0,1
0.4258814836345534,1,1
-0.6201055293933837,0,1
0.4137802857076828,1,1
-0.6172743575031694,0,1
0.4140709405366865,1,1
-0.6249892396707597,0,1
-0.6262021835644763,0,1
0.42564839574678764,1,1
-0.6266555900778712,0,1
0.41908533951526455,1,1
-0.618902419964868,0,1
0.43326395295426856,1,1
-0.624160614127543,0,1
0.421112323388208,1,1
0.41178234570645667,1,1
-0.6308141339247444,0,1
0.40920904710427214,1,1
-0.621554556877007,0,1
-0.05626936134009543,1,0
-0.1377264602903458,0,0
0.028417242081793602,1,0
-0.16344386876382042,0,0
0.09971123564217285,1,0
-0.13858550293147526,0,0
0.055783820025533,1,0
-0.14921369832084386,0,0
0.07111578598358771,1,0
-0.12699166421130015,0,0
0.04906936099439054,1,0
-0.14154801850447662,0,0
0.044216717811216895,1,0
-0.16601028551364974,0,0
0.11039548217844253,1,0
-0.15568083720975953,0,0
0.14549839296827247,1,0
-0.14455978140110567,0,0
0.13090244628904157,1,0
-0.1737984266051067,0,0
0.10121490056056354,1,0
-0.17436920811262824,0,0
0.09842105171890089,1,0
-0.17083884787741388,0,0
0.003127299617341728,1,1
-0.17186028613464743,0,1
-0.022457380012914134,1,1
-0.15582699127925534,0,1
0.012053933989825365,1,1
-0.16217814075744413,0,1
0.04306839583903526,1,1
-0.16098737440230096,0,1
-0.005203353337457094,1,1
-0.16031462340532823,0,1
0.015982869726795617,1,1
-0.1616768966483261,0,1
0.0032498156052170528,1,1
-0.1592163805585377,0,1
0.01579685432568505,1,1
-0.15008107635618323,0,1
0.0021111720642007607,1,1
-0.16890124555430683,0,1
0.010199425424855697,1,1
-0.15472333213105893,0,1
0.022321471862293274,1,1
-0.16508329189137555,0,1
0.005769842891442778,1,1
-0.18421240773102143,0,1
0.49608346831567224,1,0
-0.6834781189628338,0,0
-0.6800518851818244,0,0
0.5020475723765783,1,0
-0.6826209343079149,0,0
0.5035522568380152,1,0
-0.6707872434000044,0,0
0.48268007308268623,1,0
-0.6789197827985896,0,0
0.4549363383465841,1,0
-0.6763136843313879,0,0
0.43754407481518387,1,0
-0.6731322320739186,0,0
0.4392272359467837,1,0
-0.6671747964379147,0,0
0.45000359924594807,1,0
-0.6696194154232957,0,0
0.46096720071370284,1,0
-0.6841424777502476,0,0
0.44276554916898453,1,0
-0.6763499710588681,0,0
0.4899996131576886,1,0
-0.6766617386172888,0,0
0.48048185637182605,1,0
0.418341997305229,1,1
-0.6817287021408727,0,1
0.4258211258557721,1,1
-0.681280922063353,0,1
0.4287249463560076,1,1
-0.6889039103918808,0,1
0.4157554251206038,1,1
-0.6821647402081092,0,1
0.40089635994508194,1,1
-0.6725535528160017,0,1
0.4165555989513866,1,1
-0.6649406586816717,0,1
0.3866031889746424,1,1
-0.6693207877873242,0,1
0.39915225519628317,1,1
-0.6669288175669478,0,1
0.41307297781207875,1,1
-0.6890666019309957,0,1
0.4108781048226876,1,1
-0.6826903856523028,0,1
0.4253474388349821,1,1
-0.6733882551274498,0,1
0.42731261373874085,1,1
-0.6481148462545391,0,1
0.10996451993489036,1,0
0.15415280575055856,1,0
0.15452873712151283,1,0
0.16005743857503796,1,0
0.1562883724382728,1,0
0.1795412697163142,1,0
0.17639238035287105,1,0
0.21460615314623474,1,0
0.20932753239814672,1,0
0.19022618531908644,1,0
0.1440876863805462,1,0
0.11595317443131108,1,0
