0,1,2,3,4,5,6,7,active_hand,class_numeric
0.40403924605574254,-0.22629258365053248,0.1686743884749395,0.1896084547530455,0.07824222765810972,0.04709059272772821,0.04098428505018828,0.13835214781486627,1,0
-0.5954482054503821,0.2357248394897202,0.21172223586633251,0.23029564710352746,0.09910791795942644,-0.09002968517731504,-0.020290813099327714,0.03196507131938735,0,0
0.43532754489943853,-0.2201625527804275,0.19599614107276975,0.25989144305518036,-0.0030371821453987593,0.04612145663959133,0.03574592016644634,0.13078043499910277,1,0
-0.6152232990520015,0.23300219173983996,0.21763608520946406,0.29925824782392024,0.01533437360284095,-0.09147457709009707,-0.038806313229988156,0.06264506326574354,0,0
0.43044650127115336,-0.2065364389433862,0.16575383844512462,0.23366519501597532,0.08017955727329985,0.030855130050290915,0.04453601485745534,0.1285509291729339,1,0
-0.6039623829932665,0.2101240519849858,0.222175685954752,0.2637693946773015,0.10370612068036861,-0.08596723361609412,-0.02399977095239525,0.03347891599740186,0,0
0.4459132012510265,-0.2065210640681778,0.15188186515621574,0.2553981902923691,0.0863331074880555,0.018373839316533205,0.04661452938399406,0.13135719601760834,1,0
-0.6005956589997385,0.20978487857216546,0.20809692654248496,0.2819377306691797,0.11055000866076299,-0.07888804994961693,-0.013895257108880107,0.03654866973922351,0,0
0.450581760056696,-0.18185911878113264,0.17858488123745958,0.23192061585900678,0.06783248215688395,0.02460304650743401,0.043936071021445214,0.10991215335887955,1,0
-0.603182716808161,0.23086194176497982,0.19890349490033035,0.26049997273264397,0.09172895037702894,-0.08353635883066285,-0.013424001048789212,0.04155809234847341,0,0
0.4404527717127593,-0.16981951259085973,0.17932286774673498,0.16470780941377478,0.11833521150978613,0.025838975867847884,0.05235586584105976,0.09038282080067579,1,0
-0.5857341328057518,0.21617879351036187,0.20968297786093068,0.18797285204463474,0.15218714955824925,-0.08771609739813462,-0.011012994981116943,0.015037995219877967,0,0
0.4421557623468839,-0.16630392497561916,0.19028749993114039,0.18322554459116888,0.04593334954028103,0.030493362452288824,0.04452765743053229,0.09013731847628141,1,0
-0.5843267535158035,0.20757561969618155,0.19858133305383793,0.20856866138467847,0.0747739065009405,-0.0891314647232212,-0.023260417941135664,0.03120118998642784,0,0
0.43531527825638977,-0.16190441037161465,0.14940741225271797,0.16266547685864924,0.07600388565032147,0.018325543653553378,0.046921280810668466,0.09855556668585479,1,0
-0.5779784096931334,0.2141072396584008,0.20246730760785075,0.18239622345798237,0.10031059492164038,-0.09164001246841669,-0.01990667054143171,0.021168932298853953,0,0
0.42437884412584037,-0.14933839438727708,0.16902742007556168,0.18275373931451652,0.09400757277739089,0.02552170097455951,0.04546436189219887,0.10016081823056121,1,0
-0.589673173228178,0.22020385434139464,0.183930918663446,0.20786534081992608,0.11158753522428214,-0.08388186339152601,-0.006704379566815492,0.027226960098917702,0,0
0.42148291844881497,-0.18542020091375797,0.14858228922758515,0.16979693085429803,0.0841830847701987,0.02715823784004296,0.04903516633991615,0.11742834635515839,1,0
