0,1,2,3,4,5,6,class_numeric
-0.6612752904859733,-0.1698998632170052,0.6092329648612012,-0.3268017073990422,0.005007458237349082,0.009421524141784123,-0.21540597523060612,0
-0.6261272474876821,-0.2763806520674717,0.5955016150576481,-0.26405692053586005,-0.20600663087735607,-0.007064170771227862,-0.18110764170189675,0
-0.6782523981855796,-0.278892764216079,0.5958459334718008,-0.1915369316193777,-0.048946000252348125,-0.03061068658736403,-0.20796283053550513,0
-0.6798426981047019,-0.2952798902744637,0.5971377691897202,-0.12363076458202148,-0.06405924989569359,-0.04926307560864259,-0.20935049467916378,0
-0.704532251119916,-0.3713345571213955,0.5052936812026112,-0.10082096065582591,-0.08331565018011503,-0.05461403136711779,-0.17097446197978713,0
-0.7598687515332354,-0.3572256227480922,0.4250449446783638,-0.1130003337944386,0.08314858063016498,-0.0861218607797189,-0.168245000879573,0
-0.7382745958175009,-0.3628634658042718,0.43268485604773954,-0.15997458836139186,-0.07706461636965882,-0.07386913170905207,-0.16337928048998832,0
-0.7654178535787209,-0.29080055500797336,0.4518718025417229,-0.1354002814588212,-0.006760402579127937,-0.08661558255199624,-0.2026228200272341,0
-0.7175133880415077,-0.35971473800695614,0.4632407992230501,-0.12242654515297521,0.008972787471209864,-0.07975702938589074,-0.1970566432321567,0
-0.7229274470293828,-0.21931242832630618,0.5259737542753199,-0.22619737371460508,0.013903249040892528,-0.06955119393738714,-0.23392571893509903,0
-0.6980668404048896,-0.24056542366161554,0.5410152950058127,-0.23492048126352283,0.16973578870366765,-0.07228581882925778,-0.2295331540257752,0
-0.67543750217907,-0.2601964123234323,0.5086941143659027,-0.3110529378427767,0.21728112589795917,-0.06339187903316934,-0.21146307013946758,0
-0.6437615094334223,-0.3385094621800217,0.44945526636418515,-0.44989809702463135,0.005038683479134054,-0.01444369993912854,-0.11310992616172086,1
-0.6231813597930127,-0.35449715832082396,0.47403395133338316,-0.433020036167195,-0.047376273543128705,-0.011840763739245261,-0.1162156122583633,1
-0.6387241437035028,-0.35707481283155834,0.4575755774355312,-0.4312538259069752,0.018023519830813756,-0.01250701722890585,-0.11418744404309783,1
-0.6621868417362867,-0.3760160983269456,0.43803690391672356,-0.39878481679381794,-0.0025111864351074686,-0.006324262282236251,-0.10131130613904878,1
-0.6751951538890577,-0.3281700182697273,0.4284489792226747,-0.42185106837383196,0.12033886941477608,-0.007921237984360481,-0.10675516352693927,1
-0.7056268020995055,-0.3695111014075449,0.3991540442528363,-0.3719488508658522,0.10686998754385901,-0.008335868163193897,-0.08219524868646112,1
