0,1,2,3,4,5,6,7,active_hand,class_numeric
-0.6356528699541595,0.5831383301639423,0.23118270287170706,0.3347209828493883,0.13056250525106108,0.0582787865063872,0.039005994560786246,-0.14492041098428013,1,0
0.626813812917091,-0.4780510105134459,0.5951898508445476,0.1471084770293471,0.1503782785565096,0.010855786667550667,0.006586627529114406,0.02687786495802734,0,0
-0.6303418734250149,0.5320961167163407,0.2561196278973713,0.42338230483480493,-0.016438372147682227,0.08475513732100082,0.05194442953222773,-0.11604056021182148,1,0
0.6167913955123294,-0.4641584949020519,0.5996100730574843,0.22873121656719173,0.028515072054702398,0.05010554145930372,0.0343232358873829,0.019804684766061037,0,0
-0.6513975447584857,0.5317044685205626,0.22463262452471572,0.39646863854034287,0.12417663352686996,0.048877367065980316,0.022908082185513753,-0.11911492444968412,1,0
0.6310587692037631,-0.4430291439101577,0.6097752296844204,0.18897119427884912,0.14030493242587894,0.021068338369925565,0.008739135290962477,0.023876846235153792,0,0
-0.6490381260936858,0.5181843905466927,0.20703912702487257,0.42200095931356024,0.12962408332993955,0.04847934228408844,0.016651314591714123,-0.10871258290179561,1,0
0.6308958715820054,-0.44282794286707605,0.593327232101071,0.2189819283227436,0.14890838305068993,0.022332051439110226,0.010455274581410821,0.01949953673672291,0,0
-0.6863730863393868,0.49315570605000464,0.22563961583982545,0.3831857655464687,0.11153609612672999,0.036271902921008466,0.008401955049499164,-0.09824133541315895,1,0
0.6318770117146221,-0.4699047756563684,0.579911781026763,0.18904570785383762,0.13851975608090553,0.01873447244879812,0.011032485689417722,0.01937307149465095,0,0
-0.7114061798600942,0.5013609057949993,0.21722452548519486,0.28020145949656866,0.21228444842932373,-0.0019485500394614197,-0.030054005103203784,-0.09766083128276543,1,0
0.637367437514199,-0.45540030951964205,0.5891631566080682,0.09579551566783284,0.22584175452649488,-0.00805765331927271,-0.015326048535622425,0.027101700365595366,0,0
-0.7236598612021944,0.4921722251515187,0.22801687937691884,0.31130189207246517,0.08865868188319832,0.028332977060708045,-0.00556654393552276,-0.10024461944316174,1,0
0.6539836888843424,-0.4602729525294921,0.5871189832179549,0.12962110482560887,0.12466795352708979,0.0249757905500393,0.001675421466413359,0.026662608142690006,0,0
-0.7332754273972124,0.494009366253523,0.1751257458020305,0.2910304618750834,0.14517584750528081,0.020764445873575774,-0.01570759372410229,-0.11464487938535059,1,0
0.6486939740926343,-0.46739224826276543,0.5888903673799991,0.09293910488676156,0.16385680899632993,0.010071339023525779,-0.008430178815485896,0.030295818291308205,0,0
-0.7153455614236723,0.46565018823653886,0.21106193484837146,0.32305065408504247,0.16564317696111033,0.009399979809744876,-0.01103158859633689,-0.12023290025769211,1,0
0.6520812399910138,-0.468830539707514,0.562675755446107,0.12895426365410445,0.18063109281545384,0.00597507296889981,-0.006916997308383794,0.024008226615193556,0,0
-0.6947732323148877,0.5277828172771851,0.1864751221498522,0.30370746013307603,0.1524785634066419,0.03257230574669143,-0.0035199091395287873,-0.1358730696220798,1,0
0.6687703064140251,-0.47365279494661783,0.5475300163009938,0.11903775560399875,0.17283788364679414,0.007437876974223987,-0.004767990765096816,0.02104731199356379,0,0
-0.6611864582651507,0.5320951272935025,0.2182871447537508,0.29021163676242434,0.26895864752503357,-0.0009174138221430828,-0.025488997277012523,-0.14022404328221805,1,0
0.6631742245744678,-0.4376985995701069,0.5547715871480798,0.1123610104277468,0.2706258262417895,-0.014096153863739146,-0.02996251611367959,0.02351218028490509,0,0
0.6543818542193627,-0.4425517170465372,0.55957553894714,0.0827161614376205,0.2865222775472206,-0.020500376257738765,-0.03065658526366747,0.02526605922447396,0,0
-0.655073915995934,0.5314148377202971,0.2645142946664479,0.2463289367691393,0.2839563364653692,-0.015829592690446665,-0.030156280956970698,-0.14809251676827268,1,0
0.6923927350803754,-0.44895017871008946,0.5435129591429558,0.14123900790847116,0.14816360787585806,0.019002677746593498,-0.004577836145425676,0.009745205603637296,0,1
-0.6348910616652347,0.5642062046737151,0.3798955277249133,0.24462836902651278,0.07941265407783255,0.03107377832925465,-0.008246135955178252,-0.11640968922581177,1,1
