0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,active_hand
-0.6202079411478124,0.5998001483864017,0.23673461661411932,0.3282472965889628,0.13043061162789021,0.054407286530513965,0.047735861229344,-0.15126578835711313,0.03968292677250308,-0.17984853254473637,0.07724966590808174,0.02405470432253188,0.027344804376562355,0.01876992219370217,-0.03399818039219697,0.004928648211780951,-0.010990798297806017,-0.007742256853011549,-0.006934781703553558,0.0014806296348230572,-0.019974739320126247,0.01807122748633071,-0.009170528438015343,0.0009600929414605438,-0.00192251407816598,-0.005965869353266092,-0.0026599591096609296,-0.008189617579398782,0.002397238442233557,0.006898676348523941,-0.006069640738641699,1
0.6077646175442606,-0.4962699098600397,0.598026422735955,0.13430318489830573,0.1504852922352731,0.013709952964122226,0.00825854780756276,0.02133121230486042,0.009851185713832703,-0.15826142062029033,0.10663942107677704,-0.04220983235122465,0.037636392656927954,0.012736773453673148,-0.024964945394534397,-0.008282971871867079,-0.022031957609070868,0.006153367474000607,-0.0020490666571175774,-0.01890354536331364,-0.0015874817921041743,-0.006692185679802249,0.005250062473681919,-0.0016000131069570701,0.007051321927156608,-0.0027890453098221146,0.005900172485342431,0.0002452585673653129,-0.0021954340980714867,0.005062446048429121,0.0010641442100363808,0
-0.6163943084980462,0.5487141769405468,0.26166154409815845,0.4174332120952339,-0.0153442377043188,0.0826621762630877,0.05976108005432911,-0.12204010539982664,0.03346130475093215,-0.17957834964858665,0.09409004850947524,0.018211034403443405,0.016996478758119216,0.02948713926154172,-0.05228127251409946,-0.005955610305043844,-0.022486001541878603,-0.006788888390969471,-0.003941636653171276,0.0030980890214725464,-0.02626233816000534,0.012310347587581549,-0.004544144569462196,-0.001371366276801575,0.0005618053697301549,-0.0026999278483044384,-0.006833288846284332,-0.008459566721902428,0.005728825858256255,0.006850911802025593,-0.006744787062250876,1
0.5984056509989192,-0.48213173241620993,0.6030647455651181,0.21701348239261503,0.029375037499228176,0.05355851209623859,0.03693692533299229,0.014642279308351838,0.015559729213394656,-0.16776420649083337,0.11685392949966737,-0.04308696220341589,0.056517019229922145,-0.014717068811787595,-0.029592203167612116,-0.006906908124180147,-0.027467329000925075,0.008732933826355439,0.00959584429295257,-0.022950485410110383,-0.007465109178106496,-0.014057726077560458,0.008727333044786045,0.0006636446024757924,0.008834182753171287,0.00029345262342512476,0.004675208935231562,-0.0017973596691854394,-0.0021006451579724706,0.004696612160953941,0.0007371063197979132,0
-0.6374536386514722,0.5487767291868656,0.2314814021184448,0.390011935286257,0.12440149430852811,0.04581739303043871,0.030188049070490258,-0.12627539255112216,0.04422152916125891,-0.17532324002620195,0.09414167272719952,0.016397821789378902,0.01917880059558009,0.02807149516870516,-0.04551744553082155,0.0005240865131582961,-0.012797267780346054,-0.006232209075955496,-0.0013536419653598728,0.004312087470661979,-0.0256725833658013,0.014390622077695198,-0.008344469841713456,0.0027929514382501876,-0.002143601341939064,-0.0033640102899301955,-0.004036214799985564,-0.007598614186611671,0.0027488084579358582,0.004454455315295602,-0.006161010360124511,1
0.6131512305503538,-0.4614046819152835,0.6129994637384757,0.17626963326790365,0.14079874870614562,0.02392293710515333,0.010518150769432546,0.018094649587916106,0.016214673610034636,-0.163490950890813,0.10519647974007156,-0.03700113872599368,0.0428249217805838,0.012420083108324213,-0.02681096701045977,-0.009476525283094155,-0.020288968504562962,0.00926340117294727,0.006135303089608653,-0.021191598319952987,-0.005974552575509657,-0.011058171860204214,0.007166618795997251,-0.00106419377559803,0.007621406381224392,-0.0013055577268325758,0.005584271512302946,-0.0007416614111986436,-0.0028864205173056456,0.004134666316285637,0.000719615633114583,0
-0.6354900501551154,0.535181091520259,0.2147209576773674,0.4158095628743457,0.13005316469792028,0.04568700860504521,0.023235525130281046,-0.11640708673439214,0.046393046543727334,-0.18077257263188015,0.10425375940786552,0.014899794830301785,0.015526734060861365,0.031251934329196616,-0.04623613111871941,9.03870141750649e-05,-0.012763917264901812,-0.0050721851561332625,0.0012161928496618388,0.006182669412124121,-0.026605948957599955,0.013548231055910728,-0.008356290259607286,0.004233509043103874,-0.0029563010168082147,-0.00315599466247124,-0.0029746932841974213,-0.007041523346431508,0.0022031430178684184,0.0029498807617324065,-0.005040094635979798,1
0.6129593326511681,-0.46116894535193426,0.5973870813099063,0.20628948659841942,0.14953597139157562,0.024955390732128494,0.012570822685293033,0.013779172618072613,0.014239121951631769,-0.1712814218679892,0.11501481325393853,-0.035843954251673055,0.03932603019905175,0.013588948944817282,-0.027715342284855622,-0.009757458817967968,-0.019355159338203,0.010587643050787968,0.007425117559759581,-0.022582726817364143,-0.007489296280454284,-0.012206685241712575,0.008680225383483882,-0.0013735993361335204,0.006657799423992216,-0.0014712972997846232,0.005915660663650731,-0.0007432670307839741,-0.00371570778217074,0.003330664577605313,0.0011380028744342736,0
-0.6734773624648517,0.5112500740341817,0.23188132878228107,0.37684992781805726,0.11158338032489758,0.033904928159158375,0.014326758682779535,-0.10629847296301898,0.0611978694251923,-0.17887163509565254,0.11342270956390928,0.016873476395195947,0.01862863840450683,0.01851561555235378,-0.05152511242029699,0.005946889150749649,-0.017307648405422715,-0.008061927492684423,-0.0028347429586759437,0.006063840000627911,-0.024888414905169076,0.012552770629948723,-0.007627791643687721,0.003980727793393307,-0.00022248375460146762,-0.0037059216845054515,-0.005032491013682341,-0.006112968402076103,0.0044411156121984385,0.004306221680653,-0.005849968663093292,1
0.6131513935651174,-0.4882388797558137,0.5836184422913352,0.17650399491727908,0.13889550156427669,0.02139380376182849,0.013101768269605026,0.013664603549740315,0.017064584721918144,-0.17342374215030565,0.11739739021344836,-0.038817377782325885,0.04476445470208768,0.0023155238598953896,-0.02838099778737777,-0.004757135168318764,-0.023831583158835275,0.008884628026560676,0.005984443456495954,-0.022921640406733557,-0.004657321046486493,-0.014205263310984859,0.009297121726612791,-0.0012677110713544936,0.009646925430586317,-0.0021360181185921534,0.004445869328580842,-0.0012194257020141951,-0.002707583773686123,0.004663779911189033,0.0012105568669548777,0
