0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,active_hand,class_numeric
-0.6356528699541578,0.5831383301639388,0.2311827028717061,0.3347209828493856,0.13056250525105992,0.058278786506386335,0.039005994560785136,-0.1449204109842781,0.04617083143279618,0.18173897390812707,0.10194880246052754,0.0022980162426449267,0.011713187847305783,0.01730435251255129,0.028279078255997275,-0.04290813882158755,0.007099004755615199,-0.010265164642099906,-0.009341359852165373,0.0015929411361762314,0.012302885787633071,-0.010280753309377002,0.018699445517123908,-0.005177546441337012,-0.0023813418854237234,-0.002599146419657939,-0.004686511943778976,-0.0032759063428680923,-0.007229603525586034,0.0048323404953106094,1,0
0.6268138129172359,-0.47805101051353643,0.59518985084453,0.14710847702933294,0.15037827855651198,0.010855786667548465,0.006586627529119217,0.026877864958032627,0.01627725086818042,0.15911261831827964,0.10763298805861614,0.03947207670915313,-0.04772260984248814,0.016607784370965814,0.020255765019601753,-0.03461289177892223,-0.005128194319367884,-0.021276884227871776,0.007075722596782498,0.000686054295068046,-0.014032562847176704,-0.005319922534802153,-0.0065527530030511805,0.005991069903553722,0.004431382598771296,0.004393947743653843,-0.0020831534312268276,0.006288948281641117,-0.0007027240587779208,-0.0007278986134108149,0,0
-0.6303418734249777,0.5320961167164201,0.25611962789740217,0.423382304834844,-0.0164383721476742,0.08475513732099862,0.05194442953222857,-0.1160405602118195,0.039085013258316224,0.18274096444033489,0.11004091670497264,0.017281210820281997,0.009728656639016644,0.001765280468959043,0.03396560679962965,-0.060735463373011674,-0.0027472341247805543,-0.021876788775154237,-0.008337349086243655,0.005399020270500863,0.016705271317216445,-0.014665678573718931,0.012399497262409943,-0.0017663431670206142,0.0011766700854895949,-0.0006921344811120961,-0.0018034176029802546,-0.007989152556930376,-0.006000285577690851,0.007571432454326898,1,0
0.6167913955123204,-0.46415849490209476,0.5996100730575055,0.22873121656722925,0.02851507205471684,0.05010554145931198,0.03432323588738536,0.019804684766054622,0.022164154809376793,0.16804804511272484,0.11761534838454117,0.04658599068990839,-0.050520952074842335,0.04402755659628454,0.0024858734964906715,-0.04036765704809377,-0.0028893621846049302,-0.026268054812573608,0.013138695718309137,0.012150098244542613,-0.013702418154257153,-0.009605006713238348,-0.01435617683654573,0.009061652652547821,0.0032731340635319293,0.0061335037876300855,0.000836375696436535,0.004609807160126416,-0.002191908187918133,-0.0004409394484560745,0,0
-0.6513975447584897,0.5317044685205644,0.22463262452469965,0.3964686385403515,0.1241766335268776,0.048877367065982114,0.02290808218551512,-0.1191149244496905,0.049550613920811615,0.1768745982547875,0.11093825811662769,0.01784622974202281,0.007510535193419868,0.004218996242647695,0.03324676920202629,-0.0533899562387796,0.003039148467654962,-0.012074124374188921,-0.007201585843353253,0.007261258680716858,0.017780392798930917,-0.012918321915872406,0.01461298331835618,-0.004547551588119042,-0.0040544665672028945,-0.0023640778225068595,-0.0022741848061178065,-0.004924635839256113,-0.006090897643347143,0.004306068232801074,1,0
0.6310587692037655,-0.4430291439101557,0.6097752296844189,0.18897119427885473,0.14030493242587916,0.021068338369923906,0.008739135290959207,0.02387684623516222,0.02342801177025434,0.16341991714414586,0.1075496859859933,0.03800453682362494,-0.04394744233457732,0.022473464641333145,0.022704748778569223,-0.03625292730671342,-0.006481909456455294,-0.01958936575172306,0.012292789560437094,0.008567770751171128,-0.013186585144225927,-0.008542975813636736,-0.01114281009530789,0.00741856924655231,0.00435846438022983,0.00493668318059252,-0.0006268019704491609,0.0057612984159928285,-0.0015586462087518722,-0.001470462705574428,0,0
-0.6490381260936897,0.5181843905466947,0.20703912702487423,0.4220009593135657,0.12962408332993586,0.04847934228408805,0.016651314591713998,-0.10871258290179528,0.05215618926771441,0.18227484605126815,0.11658334267134714,0.026221261171907047,0.007353180112025018,-0.0010655366534962263,0.03443700932326175,-0.053439366773604155,0.002544135900304564,-0.012009006873723919,-0.005754238389686292,0.009230329236838334,0.020049936625548784,-0.012575128610853149,0.01356567788311907,-0.004413175253287438,-0.00557079456629694,-0.0029878140500454856,-0.001975713381890719,-0.0038542163320383466,-0.005678577016058524,0.00344216883865142,1,0
0.6308958715820087,-0.4428279428670742,0.5933272321010727,0.21898192832274505,0.148908383050692,0.022332051439107145,0.010455274581409083,0.01949953673672983,0.022126422672448597,0.1718713385177527,0.11350215965113448,0.045369685259324034,-0.04161650978320962,0.018664893939210978,0.0223504862525334,-0.036728180545511385,-0.006792364438941633,-0.01856678053832883,0.014054577397325576,0.009762855839248828,-0.013599709660308297,-0.01059935933395187,-0.012475382515308518,0.008366693860119186,0.004656013211211287,0.0038698115384735235,-0.00073110977867725,0.006089470858764083,-0.0017545909510857647,-0.002403919873627353,0,0
-0.6863730863393903,0.49315570605000636,0.22563961583982695,0.38318576554647155,0.11153609612673039,0.036271902921019804,0.008401955049499088,-0.09824133541315025,0.06585850914623716,0.17853673715950286,0.1263864006866499,0.030868617278449566,0.01018155443985848,0.006687070603459665,0.02523688229152086,-0.05908509524870913,0.009050583419798685,-0.016356966219724465,-0.009683453946311538,0.006032640486230748,0.018552402451158037,-0.011655265503486188,0.01268634527031804,-0.0034792849459736727,-0.004624163094006417,-0.000428857655934648,-0.0029008884407859346,-0.005725323030706283,-0.004241509561483586,0.005606413180587355,1,0
0.6318770117146251,-0.4699047756563668,0.5799117810267652,0.18904570785383923,0.13851975608090655,0.018734472448794743,0.011032485689419802,0.01937307149464775,0.025007437747990868,0.1735960040537091,0.11617622213446421,0.04708108084890326,-0.044859876930231,0.027314378273839743,0.01389235118318827,-0.037861338078236904,-0.00131807505187685,-0.022780604198770073,0.012255881369707747,0.008390251445966253,-0.015437855945820991,-0.008356798867128245,-0.014450991959901608,0.009301578467041952,0.0053609622445803095,0.00658894142141619,-0.0016393405671017924,0.00475630608491274,-0.0020492413167067414,-0.0010087369140622286,0,0
