0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,active_hand
-0.6202079411478124,0.5998001483864017,0.2367346166141192,0.3282472965889626,0.1304306116278902,0.05440728653051391,0.04773586122934421,-0.15126578835711327,0.039682926772503076,-0.1798485325447365,0.07724966590808204,0.024054704322532115,0.027344804376562077,0.018769922193702333,-0.033998180392197534,0.004928648211781106,-0.010990798297806255,-0.007742256853011154,-0.006934781703553973,0.0014806296348231793,-0.019974739320125327,0.01807122748633213,1
0.6077646175442606,-0.4962699098600397,0.5980264227359547,0.13430318489830512,0.15048529223527304,0.013709952964122155,0.00825854780756279,0.021331212304860542,0.009851185713832566,-0.15826142062029058,0.10663942107677743,-0.04220983235122514,0.037636392656927635,0.012736773453673226,-0.024964945394534817,-0.008282971871867276,-0.0220319576090713,0.006153367474000344,-0.00204906665711771,-0.01890354536331528,-0.0015874817921041192,-0.006692185679802777,0
-0.6163943084980462,0.5487141769405468,0.26166154409815984,0.41743321209523376,-0.015344237704318805,0.08266217626308739,0.05976108005432942,-0.12204010539982693,0.0334613047509321,-0.1795783496485869,0.0940900485094756,0.01821103440344361,0.01699647875811903,0.029487139261541867,-0.05228127251410038,-0.005955610305043976,-0.02248600154187905,-0.006788888390969153,-0.003941636653171521,0.0030980890214728106,-0.02626233816000418,0.012310347587582532,1
0.5984056509989192,-0.48213173241620993,0.603064745565118,0.21701348239261495,0.02937503749922858,0.053558512096238436,0.0369369253329923,0.014642279308351408,0.015559729213394498,-0.16776420649083362,0.11685392949966808,-0.04308696220341636,0.05651701922992166,-0.01471706881178763,-0.029592203167612633,-0.006906908124180321,-0.027467329000925605,0.008732933826355085,0.009595844292953168,-0.02295048541011239,-0.007465109178106188,-0.01405772607756157,0
-0.6374536386514722,0.5487767291868656,0.23148140211844476,0.39001193528625683,0.12440149430852813,0.04581739303043843,0.030188049070490264,-0.12627539255112225,0.04422152916125895,-0.1753232400262022,0.09414167272720009,0.016397821789379027,0.019178800595579974,0.028071495168705284,-0.04551744553082229,0.0005240865131583072,-0.012797267780346318,-0.006232209075955218,-0.001353641965359936,0.004312087470662347,-0.025672583365800184,0.01439062207769634,1
0.6131512305503538,-0.4614046819152835,0.6129994637384755,0.1762696332679036,0.14079874870614562,0.023922937105153315,0.010518150769432317,0.018094649587916557,0.0162146736100346,-0.16349095089081325,0.10519647974007204,-0.037001138725994025,0.04282492178058341,0.012420083108324315,-0.026810967010460176,-0.009476525283094383,-0.020288968504563354,0.009263401172946875,0.00613530308960905,-0.02119159831995484,-0.005974552575509412,-0.011058171860205083,0
-0.6354900501551154,0.535181091520259,0.21472095767736696,0.41580956287434556,0.1300531646979203,0.04568700860504506,0.02323552513028121,-0.11640708673439212,0.04639304654372754,-0.1807725726318804,0.10425375940786588,0.01489979483030197,0.015526734060861233,0.031251934329196734,-0.0462361311187202,9.038701417507126e-05,-0.012763917264902079,-0.005072185156133026,0.001216192849661922,0.006182669412124659,-0.026605948957598772,0.013548231055911809,1
0.6129593326511681,-0.46116894535193426,0.5973870813099058,0.20628948659841934,0.14953597139157565,0.02495539073212848,0.01257082268529373,0.013779172618073498,0.014239121951631567,-0.17128142186798945,0.11501481325393892,-0.03584395425167339,0.03932603019905141,0.013588948944817289,-0.027715342284856097,-0.009757458817968204,-0.019355159338203348,0.010587643050787509,0.007425117559760063,-0.022582726817366117,-0.0074892962804539815,-0.01220668524171355,0
-0.6734773624648517,0.5112500740341817,0.23188132878228102,0.3768499278180571,0.11158338032489751,0.03390492815915836,0.014326758682779769,-0.10629847296301838,0.06119786942519231,-0.17887163509565265,0.11342270956390992,0.016873476395196128,0.018628638404506674,0.01851561555235385,-0.05152511242029788,0.005946889150749847,-0.017307648405423048,-0.008061927492684055,-0.0028347429586761484,0.006063840000628433,-0.024888414905168035,0.012552770629949712,1
0.6131513935651174,-0.4882388797558137,0.583618442291335,0.17650399491727903,0.13889550156427666,0.021393803761828475,0.013101768269605086,0.013664603549740324,0.01706458472191803,-0.1734237421503059,0.11739739021344889,-0.0388173777823263,0.04476445470208731,0.0023155238598954876,-0.028380997787378254,-0.004757135168318834,-0.023831583158835764,0.008884628026560338,0.005984443456496349,-0.02292164040673556,-0.004657321046486325,-0.014205263310986002,0
