0,1,2,3,4,5,6,7,8,9,class_numeric
-0.6509724558567195,-0.20267412975566865,0.6191310439460068,-0.31738002320620984,-0.006102228810103769,-0.021837605023273064,-0.21049909116481536,0.15924767886985952,0.1348092175666278,0.03222108089937387,0
-0.6164154238366016,-0.3067017419332074,0.6007900879950548,-0.24473815798463772,-0.21744321388706145,-0.03296816671406699,-0.1721591369629464,0.1896161246986273,0.1280551303869952,0.012421652444759968,0
-0.6688934916958719,-0.30690449732131736,0.601163028546375,-0.17545590273338998,-0.05647089688731221,-0.05975083952586621,-0.19716949695079608,0.1861621113014053,0.1304943014837046,0.029242116276878446,0
-0.6710107073410858,-0.32023485627997306,0.6010932527673463,-0.10432366070865846,-0.06936561583723043,-0.07784112103611875,-0.19545041915037992,0.20315042976251596,0.12811857811835323,0.03117925064006527,0
-0.696357375631027,-0.3958533234159273,0.5058785803573068,-0.08278376652372334,-0.08920263759512996,-0.07820759973414186,-0.15670607142126863,0.22208665296067368,0.14101225515708685,0.031188943189241557,0
-0.7525299594807209,-0.381844636078458,0.4258390501933299,-0.10354730470112353,0.07849651577482566,-0.10911876380574989,-0.14968471270973957,0.20468768733364168,0.12667151029890952,0.011913710755491337,0
-0.7307767346388042,-0.3875015174080719,0.4348614395632904,-0.14502915130390773,-0.0852438744145135,-0.09674754659414246,-0.14591486656947167,0.21592707353209867,0.1326989976890024,0.0015650884065501421,0
-0.75837910149699,-0.31115472164061925,0.4579163306922066,-0.12036933825540713,-0.012114723609722901,-0.1152229384873379,-0.18480078248467238,0.2068107115694201,0.1400766913773399,0.013695324217509087,0
-0.709073859458713,-0.38306850277737553,0.4656438328297036,-0.1080976844303135,0.00334548312243683,-0.1075287444122446,-0.17928572226475736,0.2416543526170324,0.16098001637589981,0.035670812990834515,0
-0.7143521668326797,-0.2438475578607531,0.5353355340346138,-0.21333056435564798,0.00606135814063531,-0.10233751473883623,-0.21676873504053457,0.20591961665266248,0.1357062622618259,0.012076047395871852,0
-0.6883488495682073,-0.26972605630241864,0.5478101033777848,-0.22920588169454098,0.16243760780953276,-0.10434087973964501,-0.21173061781202415,0.17472949438767962,0.12449147168935726,0.007504981454358226,0
-0.6644769458992782,-0.294128776437998,0.5143082814721128,-0.3110287101204222,0.20674509819227377,-0.09331228344956807,-0.19402082816170801,0.16854476827374082,0.12550284232066763,-0.003184801231624637,0
-0.6303967257216785,-0.37941981169406963,0.4496402309833179,-0.44817256146339574,-0.013666583137578054,-0.032080409940331164,-0.10103701352481946,0.17314674029017968,-0.016181313235146013,0.020313426687376873,1
-0.6099591633205287,-0.3950894137204006,0.47332842781398454,-0.4282260660714577,-0.06567477222316645,-0.02971658999306417,-0.10383839720692917,0.19327807542666853,-0.0064471455776577485,0.02622180707864585,1
-0.6251754587667468,-0.3982309058457475,0.456426885696881,-0.42959415525765965,-0.0002122337810072925,-0.030091161740677337,-0.10219843743836188,0.18472119195023146,-0.0075240732858750355,0.02940097225465706,1
-0.6490624006545804,-0.4160147471744033,0.43583740351034556,-0.3966476891289995,-0.019745131594187622,-0.022079222210599526,-0.0910202307070752,0.1809919955999824,-0.007177617334258892,0.03275790058759887,1
-0.6620111908685076,-0.3699953905025886,0.4275175345623718,-0.4256341919978579,0.10262869896039559,-0.024217232310890482,-0.09641960265161484,0.16734012467854495,-0.008376919035882571,0.03413438882377298,1
-0.6928583560958291,-0.40974007301973603,0.39594795050256204,-0.37547901701966646,0.09065955229281135,-0.021213797282197203,-0.0729518819759064,0.14744415265734945,-0.016477353337025963,0.02662148016936171,1
-0.6677939812573398,-0.4429095397456085,0.3968427805461557,-0.3771076059717432,0.03636134271135136,-0.004994991676439297,-0.06815809824705955,0.17522801138036376,0.0020433815036153473,0.04068999144967562,1
-0.6275068970787315,-0.44318002461805955,0.39919392101320844,-0.44298339446950963,0.046552258866511854,0.003328410870676313,-0.06506801710401584,0.16563270914895445,0.004474395070952979,0.034489661432133785,1
-0.6229609784749368,-0.4340098486864981,0.40320826245977237,-0.4579123328562583,0.022045396053129943,0.008840986729374894,-0.06266807277631901,0.16311416451550012,0.005477741659271913,0.03248898662636136,1
-0.6618234247156434,-0.433486060051695,0.41063342029151645,-0.38206586667238535,-0.013325778997371997,-0.005386744823802887,-0.07277387761211866,0.18206744587074644,0.002511745261500996,0.03897528758583345,1
-0.682186709573587,-0.37339574350729415,0.4047524170853987,-0.4008837536438419,0.0635453627762647,-0.011205188153390751,-0.09343658852955095,0.1930961684803358,0.007369960120378143,0.05255477526373087,1
-0.6920116267839103,-0.3765895354720888,0.41573858736585884,-0.37637842908734964,0.022126536794067928,-0.007533956754790947,-0.09648926343900036,0.18462912251627062,0.002040986708792333,0.05343125220066657,1
-0.02702124289161015,0.26492547891288537,0.8148180704724431,-0.5959906593493525,-0.06884028565153184,0.07368912310903507,0.07406752545819666,0.024224919518202846,0.0313382768693595,-0.048388198346673066,0
0.5878379531313948,-0.5426998810622936,0.4309644701448637,0.01640675327915907,-0.42765163872541345,0.043586807667786505,0.1542820325534938,0.04880182196996671,0.10600742841103745,0.03210112242518128,0
0.5931688246308795,-0.5618027005434384,0.4470106989367281,0.03764650090633365,-0.3777768608315652,0.03509660461905127,0.1711588335037152,0.02833419945986487,0.09715572864416315,0.035537217635817506,0
0.5876810472518649,-0.5898843318716529,0.2799387329592381,-0.017338363718966958,-0.4462456849229172,0.08523891747202642,0.17643120500463474,0.027542814435175936,0.11411610916552722,0.025678229236677053,0
0.4127109982199586,-0.6926114233144125,0.19151071912586817,0.13679205113709375,-0.5132909585263004,0.11380663372181134,0.0905439766601396,-0.011227714498591418,0.10390929429309993,-0.043409529920963155,0
0.4084276316636266,-0.7283127835789233,0.21647651865578418,0.14010272715014588,-0.4618629495966959,0.10939589444365336,0.06363698103280592,-0.027147219582472702,0.09436020334707382,-0.05472124495319835,0
0.4406963877041674,-0.6793177095116254,0.2427320463058899,0.26860161696564483,-0.4570653344296933,0.0800998645212741,0.01450556460790089,-0.027612788557134053,0.0838057681433193,-0.05398534173047637,0
0.3439147764663401,-0.7077408446418647,0.21961408711029604,0.36168020877011225,-0.4270121354563676,0.0854639508016818,-0.04259542405318588,-0.01105727587262018,0.09604795850747692,-0.052316099646142755,0
0.3382153189538108,-0.702840993512495,0.24093815133910929,0.36382568081534,-0.42980172739076045,0.08462649620922966,-0.0554892739743269,0.014608180963689455,0.09940905187541962,-0.045800114826528585,0
0.3167840367273949,-0.6432493060583276,0.23449808050452817,0.4332885064683933,-0.468147269883958,0.08361900702816212,-0.08198234925017477,-0.0033731868889717567,0.09619948976034784,-0.05233087938317639,0
0.30757439020287974,-0.6676724646809922,0.26398213727389114,0.4438952962729899,-0.4201368659903583,0.07707095433651197,-0.08249476626737431,-0.009607469747585844,0.09014928619622994,-0.04935405864354144,0
0.334538261777197,-0.652151726025636,0.20038370673405334,0.3688973472297262,-0.5084036353827269,0.1005983421669694,-0.04895048437381107,-0.020166976701878957,0.09496974655602662,-0.061173063153813934,0
0.5054271018983122,-0.7032984942709428,0.33750507854876044,-0.0896090364565898,-0.35813713967192456,0.0900879701762426,0.0051956390340877545,-9.40350816221348e-05,0.005186651456555829,-0.002344563981491186,1
0.47610553586477855,-0.7322907151973547,0.33796717149930355,-0.14132556330992127,-0.3135914625880876,0.11023225007038663,-0.015359876903518692,-0.00798208376558784,0.009771889361119468,-0.01896109931247292,1
0.4846601568117272,-0.6850510436995095,0.4293245021421586,-0.09656076174545866,-0.3452692959122371,0.07070905316236183,-0.0016932701519023986,0.003360946479013572,0.000428751051544933,-0.00448720964086608,1
0.46690929345569004,-0.7232609371501707,0.35771889938039353,-0.21542768945028754,-0.2780516528045269,0.10359886429392724,-0.04937137141761991,0.013706866403745905,0.010098917635399149,-0.019298755136868195,1
0.5096081183855415,-0.7171086161291964,0.36810057587094475,-0.18597657491631228,-0.23516155015801665,0.09630116707028921,-0.06035294910813161,0.01074660402717599,0.00875610406978727,-0.02925990594957097,1
0.475654654451053,-0.6820486945572931,0.38545611785236367,-0.2786493862043518,-0.2802777407687784,0.10755008723434462,-0.060122022573269325,0.017275682332134643,0.016077929493298296,-0.03324238860207575,1
0.5014384535102103,-0.6675684389498399,0.3911389633815802,-0.2668012612921399,-0.273441497649887,0.09184000395995662,-0.06393194376265594,-0.01753911042026972,-0.005872195544777801,-0.05017437744094695,1
0.44587641637208825,-0.6694123129520767,0.42859340395841944,-0.3369017662858445,-0.23518232809318204,0.10529498197869785,-0.05788122652554719,-0.028953344459550747,-0.0029232706766532004,-0.048547020219370324,1
0.3936410402431386,-0.607482978513136,0.4447992256668026,-0.47813311882407683,-0.21964703391815965,0.11720667466667997,-0.054768658105314734,-0.0004570310661036233,0.015692144945915393,-0.03983650441262087,1
0.3602771301336008,-0.6164126361947242,0.4466989494527979,-0.48931901039751446,-0.22359730622634047,0.13020245739633715,-0.02170915517815692,-0.030128213464672277,0.014497445521296974,-0.04287529815218304,1
0.39614781910956776,-0.584842469862106,0.4607657940395018,-0.5070614820043157,-0.18662571217609067,0.10634018041392988,-0.04477185118315369,-0.02162114554838225,0.003611991181688749,-0.04556148692118926,1
0.44602112909559605,-0.5911412482266203,0.39996138375105644,-0.4856192226970585,-0.23007202904396476,0.11380059539694995,-0.021309845513776734,-0.013144948713633586,0.012166749377470953,-0.03745162068741526,1
-0.7072950968765795,-0.16412780234328397,0.5749524352400885,-0.2882528763738504,-0.016178536326853662,-0.04475826777002102,-0.21136526845935533,0.159819638089216,0.1289676759434488,0.023090184892849707,0
-0.7876601090652661,-0.20107160419075942,0.4720687912630889,-0.1616816931316172,0.08405280373106021,-0.08872054074301117,-0.20169856713631967,0.1729891697666461,0.1400484371583444,0.033290330304455724,0
-0.7413369148699237,-0.2959262656954903,0.5112557536272742,-0.13243546998534178,0.011262448407098172,-0.09979756978500143,-0.19173375738686274,0.18645309993518577,0.13747128497620856,0.02517087258244231,0
-0.8111156134729424,-0.28179066139038245,0.3982218533882436,-0.09863478141154587,0.12183771212139785,-0.11178086092161926,-0.16622699684364173,0.155371949026414,0.13143191166427381,0.017904373014944405,0
-0.7806893038128707,-0.4045114919855337,0.3548681092055839,-0.061584863597843216,0.0949386551816138,-0.09704559831020437,-0.14049128455686122,0.16457401986447448,0.14694176049996313,0.03468542792315145,0
-0.7841991057228015,-0.42260966184704385,0.21034819570508745,-0.07148404177031582,0.25928543301294177,-0.11543257905146656,-0.09223419808317841,0.15091736124443275,0.13195091120506153,0.012262418657104496,0
-0.7299426903807616,-0.4829466898524897,0.25435809261261283,-0.12751382343944778,0.2885249566390636,-0.08253590085205657,-0.08387963738284535,0.13919017563765754,0.12885708700449736,0.012487555553342931,0
-0.6990496587764483,-0.47484850134104956,0.3334105434950367,-0.1206080555658666,0.27165946557808607,-0.12343324180163705,-0.11856491714326574,0.17766299933507584,0.13106893526454227,0.007663634842351826,0
-0.6618385765818324,-0.569427596076483,0.3188774680137123,-0.10778389031656098,0.19753855676116078,-0.08921598765072088,-0.0871128863800898,0.18485462004554587,0.14229291993459414,0.019189829207748497,0
-0.6864824240978383,-0.58745619530782,0.2850899026477344,0.018386331854364994,0.11596014189885065,-0.10938217714385723,-0.06639379616487015,0.181040176298674,0.13516420776202495,0.014205606943124312,0
-0.6608294569056663,-0.5760416754156945,0.34893999632292366,-0.10686500137267785,0.16520888218892557,-0.08084765290075445,-0.08960412579667074,0.16488104500233605,0.13219548530083394,0.013867345367108676,0
-0.7310304601055018,-0.4977484094801456,0.25920585122664147,-0.13922412746514842,0.2502377051919535,-0.07409975723577522,-0.07582988389232903,0.14367266381456323,0.12752721658071145,0.007688807034439903,0
-0.6720915588863774,-0.4249533773902499,0.348038736302652,-0.34851383128818436,0.04875311006124431,-0.12077633710106815,-0.09205843158259389,0.2510152547912584,-0.042182832031489134,0.017069100170724886,1
-0.6880268421517143,-0.4087402563164062,0.3246663323228406,-0.34941663799350225,0.13864173026940105,-0.12023745001885439,-0.08836780458288657,0.2314288415850113,-0.043679508456065816,0.016605832455949186,1
-0.7099427120687107,-0.48485478862000075,0.2664964971917262,-0.2710236049421443,0.020890911979791264,-0.08879897648971774,-0.05358258438041287,0.2388154216982878,-0.031109114710148558,0.0325710954188801,1
-0.7468291330552136,-0.4368458537130097,0.24459563338534163,-0.2628993558618798,0.15545208525525578,-0.08330334868089326,-0.058954999790299334,0.20801617958589783,-0.03379767019449088,0.034313056872710676,1
-0.731621054156344,-0.4012592948894872,0.26764890791681306,-0.358382297009411,0.16161976375047837,-0.05070438186925459,-0.05829125353206181,0.17910483241364245,-0.025019969244497037,0.030623130056248487,1
-0.7122464830546142,-0.4330133391545389,0.2786931012883776,-0.37690218187186886,0.0906726824832347,-0.01674677496605986,-0.05074793659820754,0.18269615073263273,-0.0037194676185720796,0.046768040200871705,1
-0.7336124552615985,-0.4159648075508552,0.3048101057894141,-0.34264349175021447,0.09365947494417169,0.0025488753608498473,-0.059004568412684796,0.16770707087781878,0.0020471268936872516,0.06298871547705595,1
-0.7178209146047736,-0.41997743400726895,0.28099216974237906,-0.38218343158336693,0.12200960540402102,0.0044203555522128925,-0.04644677023970276,0.1654336685876442,0.0034016986447484585,0.052041308815896685,1
-0.6953176570396646,-0.42294167634782637,0.3747272604621983,-0.36036589581794537,-0.03024304045602903,0.01364581601248147,-0.06630585544917568,0.17714225428006822,0.007504659198592523,0.05909962319116373,1
-0.720178948211353,-0.413115815910055,0.2965712594150177,-0.3904592574525724,0.07788189727397492,0.00638694757270262,-0.047950320861476575,0.15390637344746488,-0.002834248254995226,0.04564413977591526,1
-0.6903685489011263,-0.43737181570712763,0.31916912278550635,-0.4080333385440782,0.08902838782936051,0.005660649207420783,-0.04438023210110197,0.14355358900971182,-0.007018293510205065,0.036744374605050104,1
-0.7052685253331287,-0.4100476357360395,0.2972938665491897,-0.39962238453917515,0.17946743157498266,-0.009160784785577877,-0.04559972277968279,0.14103466737764703,-0.01255834505105061,0.033805310982001506,1
0.5260287985720847,-0.45004629283184666,0.5930242565583463,-0.2104883529543258,-0.32778975415359807,-0.001671097415349273,0.2773223635809794,0.04786175739402214,0.08436669403849612,0.04849711621449384,0
0.4653902407459834,-0.5958112098724381,0.41358827533170195,-0.14431411660950438,-0.4393157827627547,0.059091538328524595,0.26089002602910044,-0.01893375472940811,0.08203772597090893,-0.006056325501383069,0
