0,1,2,3,4,5,active_hand,class_numeric
-0.6356528699541591,0.583138330163943,0.23118270287170734,0.334720982849388,0.13056250525106106,0.05827878650638718,1,0
0.6268138129170906,-0.4780510105134459,0.5951898508445477,0.14710847702934704,0.15037827855650956,0.010855786667550769,0,0
-0.6303418734250146,0.5320961167163413,0.2561196278973715,0.42338230483480466,-0.01643837214768228,0.08475513732100082,1,0
0.6167913955123291,-0.46415849490205263,0.5996100730574841,0.22873121656719167,0.028515072054702394,0.05010554145930383,0,0
-0.6513975447584852,0.5317044685205626,0.2246326245247158,0.3964686385403431,0.12417663352686997,0.048877367065980275,1,0
0.6310587692037629,-0.4430291439101578,0.6097752296844207,0.18897119427884898,0.14030493242587896,0.021068338369925582,0,0
-0.6490381260936853,0.5181843905466932,0.20703912702487284,0.42200095931356013,0.12962408332993958,0.04847934228408845,1,0
0.6308958715820059,-0.4428279428670764,0.5933272321010707,0.21898192832274382,0.14890838305068996,0.022332051439110295,0,0
-0.6863730863393865,0.4931557060500049,0.22563961583982556,0.3831857655464688,0.11153609612672993,0.03627190292100848,1,0
0.6318770117146221,-0.4699047756563688,0.5799117810267629,0.18904570785383776,0.13851975608090547,0.018734472448798216,0,0
-0.7114061798600941,0.5013609057949995,0.2172245254851948,0.2802014594965688,0.21228444842932373,-0.0019485500394614275,1,0
0.6373674375141992,-0.4554003095196424,0.5891631566080678,0.09579551566783297,0.22584175452649488,-0.00805765331927265,0,0
-0.7236598612021933,0.49217222515151904,0.22801687937691875,0.31130189207246506,0.0886586818831983,0.028332977060708066,1,0
0.6539836888843428,-0.4602729525294925,0.587118983217955,0.12962110482560885,0.12466795352708969,0.024975790550039352,0,0
-0.7332754273972123,0.49400936625352276,0.1751257458020305,0.2910304618750834,0.1451758475052808,0.02076444587357574,1,0
0.6486939740926335,-0.46739224826276543,0.5888903673799982,0.0929391048867616,0.16385680899632993,0.010071339023525841,0,0
-0.7153455614236727,0.4656501882365399,0.21106193484837163,0.3230506540850424,0.16564317696111036,0.009399979809744831,1,0
0.6520812399910138,-0.4688305397075144,0.5626757554461074,0.1289542636541045,0.18063109281545384,0.005975072968899837,0,0
-0.6947732323148877,0.5277828172771856,0.18647512214985243,0.30370746013307603,0.1524785634066419,0.032572305746691385,1,0
0.668770306414025,-0.4736527949466178,0.5475300163009935,0.11903775560399885,0.1728378836467942,0.007437876974224055,0,0
-0.6611864582651508,0.5320951272935034,0.21828714475375116,0.29021163676242434,0.26895864752503373,-0.0009174138221430773,1,0
0.6631742245744677,-0.43769859957010704,0.5547715871480797,0.1123610104277468,0.27062582624178966,-0.014096153863739077,0,0
0.6543818542193628,-0.4425517170465377,0.5595755389471403,0.08271616143762044,0.28652227754722065,-0.020500376257738824,0,0
-0.6550739159959328,0.5314148377202973,0.26451429466644777,0.2463289367691393,0.28395633646536916,-0.015829592690446665,1,0
0.6923927350803756,-0.44895017871008935,0.5435129591429558,0.14123900790847102,0.14816360787585806,0.019002677746593505,0,1
-0.6348910616652342,0.5642062046737155,0.3798955277249135,0.24462836902651275,0.07941265407783255,0.031073778329254644,1,1
0.6883081328068006,-0.42987039405810384,0.5536777312581507,0.18375882887265613,0.11623150575268557,0.03414966669663615,0,1
-0.6208857747782419,0.5551079653430632,0.38481354770093845,0.28844969185110775,0.04728982582186439,0.0431068510358742,1,1
0.6878385089657466,-0.4169358915394136,0.5686913558901013,0.1489249577162454,0.16144705305930937,0.021823673848383143,0,1
-0.6243158340441514,0.5605323250104507,0.3870515643975887,0.2582403879439222,0.09799194889963789,0.028372810768750718,1,1
0.6733880197186479,-0.4159336104747246,0.5956969447827246,0.13851630957914823,0.14451393651138755,0.023619083957597015,0,1
-0.6330015555003593,0.5631487976673067,0.3802990738834471,0.25708977915436265,0.08659662870714817,0.03195826076134986,1,1
0.6640294829132911,-0.43672985838161177,0.5656302771247425,0.09790378124882818,0.23886003139527315,-0.004967450180016602,0,1
-0.6148833264985147,0.591011358591492,0.3757623377473601,0.19573097861463695,0.17541291418853178,0.011186110818748716,1,1
0.6700960507425662,-0.46957162351150167,0.5273858737340682,0.11568822985063619,0.24286310047769602,-0.01369322665635803,0,1
-0.6294961035224655,0.589172384745887,0.3728649920982866,0.19834271652384067,0.17178679843286626,0.008250826873109749,1,1
0.6525713199498965,-0.4406139799864769,0.5867854625272738,0.12175558593999355,0.19243502231007348,0.003306773250813983,0,1
-0.6172624012811662,0.5805301893543753,0.3996396222521293,0.2229655554971845,0.1314822602320338,0.019817787829453874,1,1
0.6526636650863018,-0.43898416445292787,0.5915885630948768,0.11543687303046161,0.18851430880929812,0.005118203529847564,0,1
-0.6033227305798972,0.5751012529268981,0.43715991530122245,0.20817696247641607,0.12348493332828699,0.01708702052471305,1,1
0.655898491565572,-0.44252960657494,0.587728253212339,0.12401782703174578,0.17021602438499675,0.0123894307584442,0,1
-0.6007227522400496,0.5806512772551748,0.44017466182207515,0.20941212807634538,0.09884140770828603,0.024701581415399177,1,1
0.6339533477077475,-0.4478048201171375,0.6094754706935386,0.13052353984897316,0.15233048267175286,0.013905889600722067,0,1
