0,1,2,3,4,5,6,active_hand
-3.8775879495325727,-4.969352606256914,1.9094960189710382,2.6397835299948014,-1.4541683544499013,-1.1421550078771698,-0.865898391590157,1
7.59880223726217,3.7772946323059187,3.1283614585269133,2.9393745551489254,-2.2771699804445786,0.43314775927886257,0.17763740197429667,0
-4.0966092312294125,-5.023498284829028,2.2394264521760507,3.742843431471383,-0.39657793351104836,-0.9612767409441837,-0.7566164241318678,1
7.769096610991871,3.7313972243451805,3.1927051101377173,4.081095930482611,-1.110654420591009,0.45436809287170254,0.18882475450312836,0
-4.227347114258865,-4.777540761107764,2.0443374915167003,3.2242497353973976,-1.4804687311543434,-1.0013597226640567,-0.8121672585678729,1
7.765455546942128,3.478646758991311,3.078072972198427,3.4541000096654106,-2.266685633770628,0.4485498785450657,0.1595766894159143,0
-4.421600427859986,-4.7583900235473235,1.9739930632534177,3.48832974110612,-1.5638193033529555,-0.9395981243132567,-0.7996527091747401,1
7.653555220706348,3.5283278334742034,2.8892112791039297,3.718155347439675,-2.363253528103717,0.414097289654784,0.14484043370847632,0
-4.509409072983616,-4.590350444911686,2.3216570115996342,3.1571517605719865,-1.3618884657114827,-0.8846278007567262,-0.7694731067033911,1
7.6167645170016565,3.7913589427086904,2.917961149709551,3.3865017609847143,-2.1857262591666036,0.40441227922924544,0.1372068603017044,0
-4.51037955962948,-4.503480142525018,2.3705296867895496,2.13664404417373,-2.061719674474929,-0.8446790228722082,-0.8549029321675702,1
7.576909548700791,3.5599088493322837,2.9659434774404168,2.2667588233614167,-2.977787880053711,0.4428816346749297,0.10233123355575974,0
-4.456205059287215,-4.436464186338326,2.4749926972966634,2.466798365729812,-1.0873025142271517,-0.8094655393279475,-0.8127785467572369,1
7.495459551380828,3.4631431677635676,2.811307764421171,2.6453169797440976,-1.9072741856291107,0.5219808389584103,0.103458594432462,0
-4.5052941201634376,-4.195320771868634,2.1422181967844582,2.103380626272583,-1.4214862130480561,-0.8580846051665254,-0.8969116119786585,1
7.453767755130663,3.513930949306773,2.90239720180625,2.236742509368683,-2.262878328578049,0.5199631982357313,0.10339715598918528,0
-4.385166742431686,-4.098206361302706,2.3210901373816832,2.4323855089611883,-1.635676773999992,-0.9663677820270014,-0.8928775531337974,1
7.484338595226194,3.6926470616415887,2.676766163735484,2.569684876618756,-2.4643389428896145,0.460476553513286,0.08807305561641812,0
-4.277360504596906,-4.441679448781664,1.9832613919323836,2.243420455774025,-1.5223494508757336,-0.9681430793490587,-0.9615961402915952,1
7.475510611494201,3.7240019368821504,2.4986341651424286,2.4096908093247746,-2.328262810299802,0.44634134323262753,0.0735026395237084,0
-4.080388634612329,-4.548063574320981,2.0330423351750415,2.140328277984769,-2.4855845179999547,-1.0566016269130833,-1.0215816104253692,1
7.44658032046789,3.4384994106433173,2.4302977190863935,2.2435794391961843,-3.3330147967736323,0.4628386107084213,0.019106341720317187,0
7.435021381740374,3.47675795422982,2.5657575228462677,1.9535646179808117,-3.48838253739039,0.4399354991669623,0.04057754806965676,0
-3.817584650054877,-4.572294832347425,2.2935727875227103,1.8476278781483997,-2.585720501495994,-1.1157314451303098,-1.0473627616436656,1
7.7307699961336205,3.572669876812807,2.2676362470756275,2.6824380626661672,-2.1461722592587895,0.5016112168642848,0.07484661072267607,0
-3.5788425342756573,-5.4642374106655955,3.0631154691020495,2.3627151185126465,-1.225367883412554,-0.8093582809984001,-0.8403963898639991,1
7.752041274605006,3.3890013509525354,2.2549528683938505,3.181138192831958,-1.8846142259381342,0.5226336269646217,0.0709495698855016,0
-3.5906175914912275,-5.5321462202662754,3.0873790980507527,2.839347797174018,-1.0120030171445573,-0.8238649612587331,-0.8202114947283661,1
7.830035849146965,3.2537028004706428,2.3635668398639313,2.811887519999321,-2.344009340266872,0.5168249462700687,0.07166726067529353,0
-3.5733849413618666,-5.529958217441477,3.0997870974434463,2.521383050442454,-1.4165817109415881,-0.8456365290874946,-0.834180289138007,1
7.9705163882488925,3.21696282649469,2.6945149516886566,2.83792752315551,-2.233399811214508,0.5350869213962798,0.11001432764240887,0
-3.718134936379503,-5.632797986739581,3.1405116742797157,2.541757870843425,-1.3294771213824843,-0.8057985069707685,-0.7731679796683959,1
7.705394128848569,3.4846545725538376,2.5746669029903564,2.235222626535217,-3.1165303952468313,0.40953317364091474,0.07527331021273048,0
-3.6208593835760903,-5.851388078891396,3.0392871531510997,1.9493302847545853,-2.0790417118448126,-0.8703392471068367,-0.8476273462456507,1
7.579812978098341,3.884869806225639,2.3373441729611617,2.3253331011546794,-3.1079338839172768,0.418216688053081,0.09340178996930533,0
-3.82053076039646,-5.956695754576584,3.141519907943403,1.991169972285731,-2.0784996119951082,-0.7797990616370186,-0.7796699727024035,1
8.014164813023681,3.604544843245016,2.8896922280593342,2.6913080843424835,-2.784293163976487,0.40180694883524654,0.12788996875331468,0
-3.7515391990132834,-6.096483183091499,3.349360358763022,2.3644823815027105,-1.803708597753084,-0.8271209628310876,-0.7245158981716957,1
7.9634865009627305,3.532377889267029,2.9086257585008632,2.6126421489380425,-2.719811866572903,0.4226488104685722,0.13051030055626667,0
-3.432209805320687,-6.034394420512524,3.524579042721357,2.283714341043421,-1.736455458121099,-0.8726375756336447,-0.7591769970844147,1
7.8534021450725575,3.508892873348288,2.8298101389648034,2.6758326895503433,-2.4898649831467203,0.4500749014863699,0.11524076904696338,0
-3.399083303455997,-6.101700390773562,3.534045202913263,2.328351333051678,-1.5244060885424549,-0.8662610069659379,-0.7534796648623294,1
7.9732454234452455,3.586969755830826,3.196338321722719,2.898226415612623,-2.396375198688608,0.4336956082397231,0.162573990448746,0
-3.768518857320324,-6.0697612080272965,3.3042564676396142,2.5529641521157513,-1.443591982519146,-0.8119469697644175,-0.7198283741935976,1
7.765827311016159,3.760279557442296,2.923114932259649,2.246414744574613,-2.879242639241096,0.31252009189184976,0.10234045688346652,0
-3.7715427012626637,-5.973153784709786,3.057912985003636,1.9353400236553675,-1.841449614599135,-0.8879039172245403,-0.7910634165402683,1
8.065050461066766,3.481294864396481,3.3123508672701525,2.446004601886541,-2.5852425786041344,0.38187669526954443,0.17022328227861483,0
-3.873881847547248,-5.952309333795551,2.997366198260329,2.1482122624046704,-1.5987813028808995,-0.8570220663225792,-0.7359279265592886,1
7.789197821923404,3.3187056123143384,2.325400147948082,2.667001008647465,-2.5195113255954182,0.45167844920542294,0.049160097737536185,0
-11.430548993047598,-2.76776603741167,-8.332026741090305,2.7942458807672512,-1.823214830913974,0.08056363063485647,-0.234804918385014,1
7.657061506228688,3.4438846185751664,2.1295848788916225,3.6206410153970054,-1.8035278640734775,0.4516401435601346,0.061489583170746404,0
-11.267824383672007,-3.3035432968512586,-8.031255646099467,3.6175320256593824,-1.1731513430240734,0.10877811809987388,-0.18823645697303665,1
7.788178307418043,3.2862249109787283,2.2940302967567274,3.144405958841568,-2.2377470599144837,0.45647878968608163,0.05745866797986575,0
-11.674394224472277,-3.3543356110429348,-8.457153491842805,3.203783737682101,-1.575673879950049,0.06895019146883215,-0.22760760199895075,1
7.632969700278255,3.4095032452483256,2.292536431205932,2.3590612077824344,-2.704317301584103,0.44732652393871525,0.038688724803135545,0
-11.346256208969354,-3.14933556852099,-8.453054345684684,2.4624340374270033,-1.9626739185077444,0.0757557562942773,-0.2624999258976207,1
7.626560683223607,3.3094243596580912,2.269819439543782,2.2675839348693487,-3.223435684888438,0.43649669957718956,0.03580172671206002,0
-11.239517363686764,-3.0658161683970953,-8.474070152290176,2.400458450859209,-2.431645903842713,0.0777102678881121,-0.27990569760454453,1
7.659139416327245,3.2439750456858385,2.340952625021168,3.1410431452423557,-2.6988081751807673,0.48977855595905745,0.0633228939155354,0
-11.06230914626885,-3.170746191674207,-8.526367921460464,3.2203596401393844,-2.0000837156899043,0.07410638139667196,-0.2384972738080906,1
7.696804867018064,3.2680582528093014,2.609515096011762,2.9179146408481604,-2.0683946327374065,0.5261773619768871,0.08688176802946396,0
-11.544332110240497,-1.6264933966716615,-9.679008779724974,3.1377171716121213,-1.4586769243688877,0.08306989975406837,-0.13839435709790365,1
7.677990116176632,3.313275321366141,2.4632401410140803,3.0230339520370326,-1.9084109654467898,0.4963666877457611,0.07206360558964833,0
-11.551683582013117,-1.7518048194532563,-10.117213347725617,3.220913495209197,-1.2864779760449707,0.04000528116174903,-0.16179239177125093,1
-10.818837433757757,-2.336425137910197,-9.078804286975203,3.728045648452986,-0.8863418922810516,0.09854108630219358,-0.1326614527524141,1
7.483940173797195,3.290998231402642,2.192209636741496,3.6525837386073845,-1.4791659389975893,0.5190869628650869,0.05410005072799409,0
7.481236134842477,3.282636430048974,2.1986676673954872,3.7411777356661755,-1.6490747884110162,0.48487719391194567,0.04617976384555342,0
-11.052887782396802,-2.06118724280829,-9.537890639259635,3.853082366938061,-1.0484375429671733,0.05682916304284993,-0.1351531749329894,1
7.549451302655511,3.3483923052769327,2.1693028223105775,2.5778183665754453,-2.432308062347722,0.45512328187454976,0.02020328600628401,0
-11.125961930438773,-1.521473337939019,-10.065256137074018,2.8059659583220986,-1.7301534514775279,0.019975075647022972,-0.20063723245615478,1
-11.17051471077795,-1.6566831675361664,-10.017094721875388,2.1001441681833617,-1.9457612364619414,0.038336652877687526,-0.23567673121852056,1
7.53945280941413,3.501769302889673,2.137291497041312,1.8628760223280638,-2.7186786057696835,0.4421594025321953,0.025655624775766207,0
5.64866073745764,9.189259588101393,2.034762757068555,9.9828249101248,3.0668743691576092,0.44400811104969207,-0.30243330190688805,0
4.76960394960211,-10.496093100437081,-2.777023187733848,9.311489790143668,3.611522894732421,1.1976184647376757,-0.3231269244931874,1
-0.3371609111385406,4.418272386226269,4.89949319743019,9.906737115649705,3.2447331826216774,0.9108402930710446,0.15736589256531042,1
5.162587890574715,-10.428500007774197,-3.3147601921308874,9.561073177365172,4.169511607029952,1.363435261097458,-0.28099293925478663,0
-0.48356799747784707,4.2344749554799685,4.704388803074392,9.4198890519338,2.4481012589141935,0.9483550271597337,0.14507466437728134,1
5.205723492511705,-10.26565538922111,-3.5797816775429614,9.104380129847314,3.250016569890148,1.387419952495481,-0.3150588383390458,0
-0.5113343308133352,4.407109580512984,5.54687261562738,8.104809721618933,3.6487028593069506,0.8304703810337789,0.23410317685369747,1
4.97086211341359,-9.648034992679227,-3.3026715749534734,7.872585495224021,4.620646741863414,1.3535847452649554,-0.3338307958220154,0
-1.7921705610835026,3.38645097886085,6.017626488219597,8.964289435922845,3.6474482028252115,0.503015315192531,0.3009442003884168,1
5.237642580725589,-9.222931424899175,-3.260289261805511,9.035655413684298,5.008253757707112,1.4272865406840454,-0.2729927388628485,0
-1.802314767057736,3.146404928990446,5.880256140865251,8.775605388988101,2.6707011056070717,0.34678655526658275,0.21165475385518556,1
4.951958178820873,-9.44937897723427,-3.2259570454628204,8.831526401811347,3.878103491155853,1.408352564837443,-0.2496645756069425,0
-2.446848117667281,3.355608747303073,4.809262637908746,8.158118580443322,1.9873330115790737,0.13115432360398657,0.09035206065887885,1
5.1224908608228334,-9.432581754597937,-3.3034801640709732,8.098997819527458,3.1680758499429587,1.3547330920837966,-0.293113729235355,0
-3.105887485838625,2.6733530798226117,4.535273782892971,7.74763079619763,1.144606503659023,-0.07360227790748146,-0.03979453174616765,1
5.299540950086031,-9.566279696154748,-3.5853080007382636,7.677110892908292,2.3551682383495414,1.2750639561151775,-0.3269887162819162,0
-3.1158978078062245,2.711734647387792,4.563867282455371,8.292260903551385,1.1477243876565273,-0.18093848821987316,0.022228769788259606,1
5.1607668941047695,-9.7134250060269,-3.425277732271198,8.254776703519871,2.33626703353271,1.2494268858836597,-0.2916155843747789,0
-3.558508968006839,2.6056374649776544,4.043745640881099,7.940491957903336,1.340300825850765,-0.23304998889051293,-0.05145960266222764,1
5.03568545153146,-9.521255298970766,-3.4868528171501856,7.917032761983932,2.600071127381733,1.2957111858547428,-0.3085940030851262,0
