0,1,2,3,4,5,6,7,8,9,10,11,12,13,class_numeric
-13.929756924936779,7.388126977118087,9.66698473729399,11.76174295369413,-4.536334547152474,-1.6908786161086922,0.37122430624720804,3.981817133782022,-3.4611284678371224,-3.184261318967684,-0.6468978366694523,-1.104540603432077,-4.5629612333259075,0.8345859061271095,0
-16.56721216019514,12.204383959281188,14.265439844873466,10.517023456566976,-5.028657608727617,-2.235902514605539,1.955353814036241,3.95825260464486,-2.435414944146223,-3.34082320081432,-1.3442713998524503,-0.4762482759776175,-4.135382813119859,2.064996028113732,1
-11.50513601093127,-50.757672639920884,1.0731267324883702,19.692835544919113,-12.716699135132599,-6.458411472829896,-4.422385616715983,-1.9718253960564864,-3.294834830663794,-1.75990245498494,1.5772213236713588,-4.9390879716676945,-6.193435970025271,3.392721622539883,2
10.94691083272458,21.664562103759497,-4.110665379952629,27.571082636405514,6.850578998304292,20.102591875931004,-3.442897958591715,-6.780246278871609,-3.133032373465908,6.145849521578432,-5.061924933892912,2.9849453194218967,-3.6623341956425697,2.72820322920253,0
14.609625867796662,24.978069625489272,9.850091440461789,19.409828546640863,-7.356696135760592,-4.187815282084993,-3.7198624554032995,-3.0919795146798306,-0.4498716570883009,-2.9332290399204637,-1.7218593970919074,2.2847149667303723,0.10277289058181217,0.6862754611152329,1
23.23435130347394,17.27177853416807,-4.471748215871538,16.70457950607895,-3.8930514597314603,2.552337127151996,2.059545682423424,-3.0346533310589896,0.927307455047681,-2.1227028937338397,-2.20666849533467,1.042608684271139,-0.30557009989681494,2.5905459674387417,2
-14.34575698619755,8.479152891587647,6.1059799308536835,7.987124272976314,0.6073407618798621,-2.3444894825208604,1.786026543959278,5.147326408409767,-2.4236404475872377,-1.7205206800595187,-0.13184453719882536,-1.3743640625778741,-4.449058041046779,1.2735520004212795,0
-16.75235654517909,11.450255707653383,10.828677125994792,7.062058066168287,-3.5785459394156947,-3.5042945126767235,1.2020057007406932,4.9285993515907975,-2.203320765835621,-1.8573392207128963,-1.0748958508373831,-0.25881271649990273,-2.9804851297659103,1.7853704560723758,1
-22.391062375822553,-19.66024064261487,-3.934105929042277,13.427427100161657,-7.780260979444656,-3.8798700232207035,-1.118824563756741,-0.6301817551996376,-1.138006258939276,-1.901562382395216,-0.20381249727774595,-2.008507970267039,-3.0254695710045403,3.673034979720975,2
14.643798085714755,29.25846609592197,0.2493917924650702,24.065281159913308,-1.2264714284856146,5.64477066401588,-0.9267601439321229,-9.328167996867938,0.8337843353129502,0.3583449200032421,-0.6198519905067291,2.996670009641315,0.9860963371555316,0.277355153071022,0
