0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,class_numeric
-13.929756924936754,7.388126977118135,9.666984737293877,11.761742953692535,-4.536334547414483,-1.6908786158702271,0.37122430574812504,3.981817176000254,-3.461128537923087,-3.1842583460630265,-0.646897348306238,-1.104562221335362,-4.56297798538559,0.8345353688546374,-0.3360167558626454,-0.8119794795212353,3.045632761882176,0.5390216995485725,2.4863346217740867,-1.6523222918454123,-2.9984105273095607,-1.7749428847884106,0
-16.56721216019507,12.204383959281246,14.265439844873338,10.51702345656395,-5.028657609278706,-2.2359025168867808,1.9553538124460346,3.9582526865427776,-2.4354147877535026,-3.3408198564401745,-1.344273298195165,-0.47629661499322423,-4.135405863924167,2.0649106373672237,-1.8887540022248712,0.03800710833344958,2.9389684310549393,1.7595747670181459,3.1212306979675257,-1.3527694737190084,-1.326384223922093,-0.5672720276260576,1
-11.505136010931414,-50.757672639920706,1.0731267324882388,19.692835544917227,-12.716699135206099,-6.458411479386234,-4.422385626897073,-1.9718253788529045,-3.294833976296652,-1.759904763078347,1.577221570413722,-4.9391195481234895,-6.193422942312362,3.392815724227825,1.5997390105430636,1.699633602747409,0.5635962142784371,-1.9341571919395826,4.761075679832617,2.224769841974422,-0.7065480678705156,-0.9230662250438658,2
10.946910832724635,21.664562103759348,-4.110665379953306,27.57108263639584,6.850578997451221,20.10259184177846,-3.442898016626184,-6.780246028057801,-3.133028089734434,6.14585136725008,-5.061928461937881,2.9847172067024896,-3.662328650410798,2.7284936355574643,2.830788250963843,-1.6188608217950695,-8.82489866423537,-2.5304656366562477,4.018706851553563,-7.82940518286724,-8.355957015119232,-1.103383378387732,0
14.60962586779672,24.978069625489155,9.850091440461462,19.40982854663556,-7.356696136363203,-4.187815294952242,-3.7198624716477524,-3.0919793875045434,-0.4498703951581431,-2.9332277086951217,-1.7218615727822317,2.284619853484549,0.10276334153594882,0.6863005440212141,0.16154566022465616,-1.3432347528890574,0.6779871425085429,1.6740580176990016,-1.071281258088167,2.032917870975265,1.518403435357628,-1.346693104251887,1
23.234351303473964,17.271778534167964,-4.471748215871339,16.704579506083157,-3.893051459523409,2.552337138629003,2.0595456955940845,-3.034653394336054,0.9273064681493799,-2.1227016689424087,-2.206669023936893,1.0426695014078031,-0.30557610582191325,2.590463636123641,0.13685682724247966,-1.6592847740710395,-1.0568928347221522,0.4844429001864435,-1.4223742372659907,-0.2732227032851888,1.8202239318848006,-2.7895717537020657,2
-14.345756986197493,8.479152891587697,6.105979930853885,7.987124272981534,0.6073407624570745,-2.344489471956744,1.7860265594872502,5.1473262874687915,-2.4236415191801735,-1.7205228438982347,-0.13184441118060053,-1.3742781161451123,-4.449045765968217,1.2735282898310303,-1.2900495392494504,0.13688818714249698,1.8077912675197947,0.5503342296373724,1.703978728992961,-2.023770461196792,-2.741854648008643,-0.5626977236705037,0
-16.752356545179023,11.45025570765342,10.828677125994748,7.062058066167591,-3.5785459396501644,-3.5042945111997446,1.2020057049042852,4.928599371866818,-2.203320973108362,-1.8573382483661924,-1.0748975206232299,-0.25882250805757867,-2.9804968866482344,1.78529909793625,-1.8201705419483791,0.09165570525007578,3.493677618829655,1.3014238576703288,3.1938748607322065,-0.8669248556835627,-1.4255434622071146,-0.3252414483811126,1
-22.391062375822557,-19.660240642614756,-3.9341059290424507,13.427427100158253,-7.7802609797497215,-3.8798700332969607,-1.1188245783336415,-0.6301816770581423,-1.1380051951054404,-1.9015623835571467,-0.20381262030807007,-2.0085707511290765,-3.025467664240552,3.6731008758945496,-0.5998481797148978,1.198187364207641,0.3415067117655234,1.3582205979867643,3.753305668422683,0.9342433457004143,0.3833791590438441,-0.6836377584095602,2
14.643798085714845,29.25846609592187,0.2493917924649026,24.065281159913006,-1.2264714282427105,5.644770656245564,-0.9267601552829987,-9.328168020576802,0.8337853653762445,0.3583391983072465,-0.6198519051891465,2.9966523964427174,0.9861266231273532,0.2775092635695129,-0.7393195339462674,-1.9804585568731357,0.9786096386527486,0.9978321210282126,1.8485233939563577,-0.7515263666547345,0.7498334261303696,-0.5029045916458366,0
