0,1,2,active_hand
-0.5800902253312055,-0.6161340314268532,0.32104101165546395,1
0.6177991267873782,0.27916215224922053,0.6556578271701199,0
-0.5881125734914469,-0.6091554129544875,0.34071732865906784,1
0.6215719828916711,0.27932518737014783,0.6550645613737481,0
-0.5772172215323459,-0.6202366329656419,0.324025026436572,1
0.6368976361226251,0.2807658707849707,0.6383093052094767,0
-0.576506932462718,-0.6290195174326828,0.30736202390003714,1
0.638614398801963,0.2814393931214445,0.6386532658309421,0
-0.5765536523132153,-0.62703295779067,0.3072488518436844,1
0.6356946740494882,0.27870977562945665,0.6330404246260568,0
-0.5896380236373703,-0.602526835651501,0.34696156835581415,1
0.6426277379771042,0.281503553595539,0.6267236035434134,0
-0.5956818679417926,-0.5917646411143043,0.3678162153535661,1
0.6612580458000729,0.28236495899978015,0.607870539012242,0
-0.5886451623318986,-0.6059517643107944,0.34017420630823336,1
0.6462164848786282,0.2812493524367845,0.620780045197112,0
-0.5798088971533666,-0.6254481647545884,0.3303601662621829,1
0.6615186568746849,0.2793327456682981,0.6043982960431443,0
-0.5784249695294371,-0.6256426296213129,0.33906026856700594,1
0.6732744211709776,0.2783850272054589,0.5935023471540464,0
-0.5633373695693455,-0.6396457686359279,0.34192431521999683,1
0.6699746472980909,0.279215397718903,0.593337264696465,0
0.6462870846126014,0.2794914161383907,0.6173915511521295,0
-0.5598442876858594,-0.6407903270104597,0.33160733814602894,1
0.7091781958195847,0.2763140363197278,0.5520594468441231,0
-0.6521513715685672,-0.5326582316982111,0.39339127068869434,1
0.7091413167547076,0.27439248958658896,0.5510298521372217,0
-0.650546851120642,-0.5346917454606493,0.39409641821088814,1
0.7012912513392056,0.27428341026099623,0.5653992961544038,0
-0.6454411657880056,-0.5468685384216351,0.3877094933281514,1
0.6977964191066999,0.27796653792441206,0.5669346316930353,0
-0.637347154799533,-0.5756681028748409,0.3548898191144102,1
0.648993109217868,0.27862948059298825,0.6239151687737826,0
-0.6293635243935423,-0.5814407448404917,0.35789851173714265,1
0.6881820912609387,0.2779531906823354,0.5797010875034686,0
-0.6192352822304832,-0.6078774598940592,0.32537722940103825,1
0.6792617127532807,0.28108017428379456,0.5880587588669184,0
-0.6150051677289563,-0.6145511311943636,0.3218900487995233,1
0.6738345251304838,0.28237023492382507,0.593609902184777,0
-0.6197624881712214,-0.5911980906181761,0.35064972738513955,1
0.6737249875963874,0.2828695384625432,0.59319083973142,0
-0.6204532584883234,-0.5931718905025686,0.34601799228148544,1
0.6626204213517262,0.28269949263240607,0.6024056441480704,0
-0.6151695029111229,-0.6111717862015007,0.32445341260838134,1
0.63816752845204,0.28226334810861603,0.6245503998309626,0
-0.611357141174999,-0.6204250638842257,0.29914192803176043,1
0.6504434912417877,0.28429112106462645,0.6124443813932863,0
-0.6067592313905521,-0.6314176093538725,0.28798100096663426,1
0.6761558237451551,0.27300992119749057,0.5863155759310548,0
-0.5879630556930707,-0.5676153091037585,0.28655488347534686,1
0.673309862166449,0.27173998944798067,0.6021794237574779,0
-0.5866637574106484,-0.5671081327086387,0.2961812359041347,1
0.677229537527623,0.2749442798910402,0.5927586456184382,0
-0.5911044869716786,-0.5634524131004978,0.3115921198466759,1
0.672965634106064,0.2761570844336251,0.6002661463387361,0
-0.5807871993822529,-0.5844854617542992,0.28372006490974927,1
0.6592841316625443,0.27370864421778174,0.6088777592237048,0
-0.5701004865732348,-0.5859793246594039,0.2811241280179442,1
0.6763961739209975,0.27809153124542213,0.5930302991470917,0
-0.5576499736708709,-0.6151203725111146,0.2244507798204015,1
0.6715066288555352,0.27891030380877035,0.5961541138514544,0
-0.5520179765269873,-0.6344190798342213,0.19676042210106598,1
0.6674683978172608,0.2756601463341664,0.6031915993121924,0
-0.5383228597708859,-0.6538690584081507,0.15137667107032135,1
-0.5244847454331051,-0.6486872679222206,0.15000587379642333,1
0.6751970012283504,0.2754441983375292,0.595010911704952,0
0.6660424011843281,0.27538228902937156,0.6086342673236687,0
-0.5288062239200635,-0.6530300268411642,0.14756641083360916,1
0.6719497597714285,0.2741888567199872,0.5973938650588007,0
