0,1,2,3,4,5,6,7,8,9,active_hand
-0.5800902253312086,-0.6161340314268504,0.3210410116554641,-0.20687577829409712,-0.1333704917564956,-0.19229844313672986,0.1246941230658504,0.1290627337961427,0.08975545202595785,-0.043527920517327734,1
0.6177991267874161,0.279162152249243,0.6556578271701141,-0.07621302172040073,-0.03457021976308902,-0.23631983724179098,0.018366332380760256,-0.07986357667155194,0.10295213822699151,0.004522807528737367,0
-0.5881125734914443,-0.6091554129544716,0.34071732865906523,-0.20730247831034904,-0.12859559078685884,-0.18202024896484043,0.1014019807401695,0.10882268574795892,0.08625278351027428,-0.03727509541774981,1
0.6215719828916645,0.2793251873701698,0.6550645613737882,-0.0822246204972941,-0.03630097111199148,-0.22382274162753127,0.010820463861978739,-0.07580342564666892,0.0960511956863897,0.002761980842891725,0
-0.5772172215323547,-0.6202366329656346,0.32402502643659564,-0.23502814901038685,-0.134816316016533,-0.1597787843688615,0.11326254682509129,0.11787107460383217,0.08731373529028946,-0.038964553973570584,1
0.6368976361226264,0.2807658707849689,0.6383093052094778,-0.09243003542183706,-0.06596052119979365,-0.21723890565796858,0.014342441652726664,-0.08190533092886321,0.09886669319749326,0.004495177070916666,0
-0.5765069324627233,-0.6290195174326809,0.30736202390003836,-0.24394590724171492,-0.1361379183042063,-0.15051794363561494,0.11653787998571132,0.11256027351854395,0.08522907064474128,-0.0340642310972103,1
0.6386143988019645,0.28143939312144384,0.6386532658309432,-0.09902474325816284,-0.06471501587600224,-0.20582961109330344,0.01499776185228174,-0.07929972824750249,0.09968581306954587,0.015496964498339786,0
-0.576553652313221,-0.627032957790668,0.3072488518436859,-0.22881023207181847,-0.10850601140785449,-0.1921836595079178,0.12435903650077684,0.11213875543921459,0.075645479927769,-0.04632187460603431,1
0.6356946740494895,0.2787097756294554,0.633040424626059,-0.09122684447081737,-0.025860250479651882,-0.24522554616587086,0.027415686978860914,-0.07539543673394442,0.10151046983061131,0.013291863319419476,0
-0.5896380236373756,-0.6025268356514989,0.34696156835581604,-0.21238972159504171,-0.11112981376106278,-0.18640948553166814,0.10410037720352946,0.12100568659536554,0.07836578463094174,-0.03717001109562581,1
