data_unit,class_list,difficulty,num_classes,class_name_list,PH2,PH3,reducer,kernel,num_components,batch_size,num_epochs,loadable,accuracy,top2accuracy,macro_f1,macro_precision,macro_recall
Spf,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",False,True,pca,None,9,1024,192,gaunernst/bert-small-uncased,0.880697582243361,0.9567974633372969,0.8804091836022995,0.88064543288596,0.8806651236486539
Spf,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",False,True,pca,None,9,1024,144,gaunernst/bert-medium-uncased,0.8557273087594134,0.9425287356321839,0.8542645172023381,0.8551204524742003,0.85606473624938
Spf,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",False,True,pca,None,9,1024,96,distilbert-base-uncased,0.8418549346016647,0.9389615537059056,0.8413130621629602,0.8433190666355681,0.8425717570274893
Spf,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",False,False,None,None,72,1024,1440,gaunernst/bert-tiny-uncased,0.9365834324217202,0.979389615537059,0.9370984801978166,0.9379993703632892,0.9365976532490231
Spf,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",False,False,None,None,72,1024,576,gaunernst/bert-mini-uncased,0.9342053111375347,0.9714625445897741,0.9349154606615928,0.9361611520475656,0.9343148052643183
Spf,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",False,False,None,None,72,1024,192,gaunernst/bert-small-uncased,0.929845422116528,0.9718588981371383,0.9301296832824901,0.9310564983308481,0.9299463289270651
Spf,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",False,False,None,None,72,1024,144,gaunernst/bert-medium-uncased,0.9100277447483155,0.9635354736424891,0.9101483557827648,0.9124469043898042,0.9098219978245158
Spf,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",False,False,None,None,72,1024,96,distilbert-base-uncased,0.9258818866428854,0.9722552516845026,0.926309331204035,0.9268039478847436,0.9260321108454235
Spv,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",True,True,pca,None,9,1024,5760,gaunernst/bert-tiny-uncased,0.7298578199052133,0.8909952606635071,0.7293201516191602,0.7367739573234929,0.7313419913419914
Spv,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",True,True,pca,None,9,1024,2304,gaunernst/bert-mini-uncased,0.6777251184834123,0.8530805687203792,0.6744129015495413,0.6927918477735922,0.6788311688311688
Spv,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",True,True,pca,None,9,1024,768,gaunernst/bert-small-uncased,0.6255924170616114,0.8151658767772512,0.6190267618196496,0.6299351089376665,0.6264069264069263
Spv,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",True,True,pca,None,9,1024,576,gaunernst/bert-medium-uncased,0.6682464454976303,0.8530805687203792,0.6601136468132907,0.6934342313035012,0.6725108225108226
Spv,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",True,True,pca,None,9,1024,384,distilbert-base-uncased,0.7109004739336493,0.8530805687203792,0.7116004751216647,0.7212984481405534,0.7095670995670995
Spv,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",True,False,None,None,75,1024,5760,gaunernst/bert-tiny-uncased,0.8009478672985783,0.9241706161137441,0.7987378732926335,0.8202723682850724,0.8015151515151515
Spv,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",True,False,None,None,75,1024,2304,gaunernst/bert-mini-uncased,0.7582938388625592,0.8909952606635071,0.7532204026055938,0.7633263030270447,0.7580735930735931
Spv,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",True,False,None,None,75,1024,768,gaunernst/bert-small-uncased,0.6966824644549763,0.8767772511848341,0.6921831234400702,0.7056318623926726,0.7008441558441558
Spv,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",True,False,None,None,75,1024,576,gaunernst/bert-medium-uncased,0.6303317535545023,0.8530805687203792,0.6291337816299404,0.6539927849927849,0.6318181818181818
Spv,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",True,False,None,None,75,1024,384,distilbert-base-uncased,0.7203791469194313,0.8957345971563981,0.7187751544289469,0.7312580249683388,0.722922077922078
Spv,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",False,True,pca,None,9,1024,5760,gaunernst/bert-tiny-uncased,0.7772511848341233,0.9004739336492891,0.7765757417347746,0.7845813828987203,0.7781818181818181
Spv,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",False,True,pca,None,9,1024,2304,gaunernst/bert-mini-uncased,0.7914691943127962,0.9052132701421801,0.7893588207480041,0.7975882162586967,0.7901731601731602
Spv,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",False,True,pca,None,9,1024,768,gaunernst/bert-small-uncased,0.8199052132701422,0.8957345971563981,0.8162063259550211,0.8299050278926439,0.8185497835497835
Spv,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",False,True,pca,None,9,1024,576,gaunernst/bert-medium-uncased,0.7677725118483413,0.8957345971563981,0.7674208579597122,0.7705966992580264,0.7681818181818183
Spv,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",False,True,pca,None,9,1024,384,distilbert-base-uncased,0.8293838862559242,0.9052132701421801,0.8283198244869441,0.830311285460027,0.8283333333333334
Spv,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",False,False,None,None,72,1024,5760,gaunernst/bert-tiny-uncased,0.981042654028436,0.981042654028436,0.9805301409473424,0.9821946169772258,0.9804761904761904
Spv,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",False,False,None,None,72,1024,2304,gaunernst/bert-mini-uncased,0.95260663507109,0.976303317535545,0.9529458138760465,0.9543675889328063,0.9531818181818179
Spv,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",False,False,None,None,72,1024,768,gaunernst/bert-small-uncased,0.909952606635071,0.981042654028436,0.9100817611812756,0.9148239538239537,0.9101082251082252
Spv,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",False,False,None,None,72,1024,576,gaunernst/bert-medium-uncased,0.919431279620853,0.957345971563981,0.9203722446250897,0.9258446465814887,0.9200432900432899
Spv,ten-classes,unspecified,10,"['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'l']",False,False,None,None,72,1024,384,distilbert-base-uncased,0.9715639810426541,0.995260663507109,0.971490973260684,0.9717993600602297,0.9716017316017316
