0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,active_hand
0.2711161703743627,-0.3315664123744924,0.16214327260376843,0.20067349278314248,0.08098795412841515,0.10006723856380612,0.005196698824922316,-0.12321670251210476,-0.008825298167360395,0.09381387382631683,-0.020030477551321944,-0.05840520418570315,-0.0256232909335904,-0.003996986069572434,-0.01705670205817208,-0.004115225825173371,-0.03188206736826034,-0.027177127513641115,0.01748565068381695,0.030451844117981654,0.005989408607950946,0.019628222914743608,1
-0.5791861873110522,0.2819581301081306,0.1954263513493131,0.22937896080063883,0.108393171633207,-0.07772759419137085,0.02331121069895643,-0.04054224750297666,0.011116459530422049,0.06827025868154722,-0.043013212297233,-0.08743291999072249,-0.057842080302371736,-0.02775194839022336,-0.008430342928544124,0.05039514601232783,-0.029793157664389072,-0.06092298743881344,0.003645892223737499,-0.014596279080387976,-0.009405319977474885,0.07025386146167058,0
0.2967490986219562,-0.33917365462032545,0.19248597985884175,0.2750065955163257,-0.003756229424542635,0.08714646874370174,-0.00795486712008868,-0.12017585931935344,0.0049215328596741315,0.08860936697262682,-0.0432706210853118,-0.05752800977301774,-0.024280613212157333,-0.03223966108051898,-0.020796065481290846,-0.005428215584709558,-0.05151959225942073,-0.03095489791506274,0.02328299799355934,0.051784248417928815,-8.516614184454821e-05,0.0256503528410888,1
-0.5995994602283976,0.2848420250165238,0.19698131350446751,0.29703502966307366,0.029609857153440264,-0.08624134801517283,0.003035802267340062,-0.06986876636274353,-0.008356543645539588,0.06570640664428415,-0.06600124152611365,-0.09500498135561834,-0.053586781893063,-0.046916619170802254,0.0022227500782613617,0.056446801128942424,-0.0360087901569399,-0.07399593891964848,0.0014104674372500223,0.007257547663776613,0.000931587387911507,0.08025560620589206,0
0.2989515407423958,-0.3183079536514831,0.1738760805432658,0.24484195689255128,0.07986697066636979,0.08989565421556285,0.016416777801974373,-0.11581693208044691,0.006075316049560682,0.09185317405122458,-0.0260414015084631,-0.0599238079513895,-0.03187954490563194,-0.009824956023632833,-0.015406547118887245,-0.0032700437391056715,-0.040123183266851076,-0.026753477546936744,0.01707728840108019,0.03520410583064359,0.0038777532985972978,0.02725101701077833,1
-0.5928480032877173,0.26024724824615497,0.19453755508437592,0.2637393472536296,0.11282954645705894,-0.07633394673955307,0.016564433279445154,-0.04343291872855573,0.010068659497933787,0.0689862232867413,-0.051168808712924736,-0.09474420120721297,-0.04447250790677475,-0.03594162542798239,-0.0007696451942282319,0.051147720388053236,-0.03607494503407181,-0.06984203436254995,0.005219400415259037,-0.002150020813823808,-0.008418430804257115,0.06914179885689191,0
0.3140475738392388,-0.3170246170208636,0.16783302490421104,0.2655392922604032,0.08431555087615678,0.08483410701361215,0.024283776328176614,-0.11711800623260195,0.00673372930206046,0.09489895076742058,-0.029346525485020678,-0.06313508601766604,-0.03498929320990784,-0.01242925769429646,-0.013916626162214075,-0.007591766592343601,-0.046158177201422915,-0.028559194909711084,0.017417362598990408,0.03482863135959017,0.0014341876512371657,0.03175039830704661,1
-0.586010581851387,0.2635692420831238,0.18200295049228032,0.28241892404585767,0.11931623069995648,-0.06379373998920165,0.020436498886871348,-0.04371544596631834,0.009040343504249673,0.06799840040265298,-0.05498269825189127,-0.09150633974294496,-0.05373237429346153,-0.03372263337092448,0.0021512353060753617,0.049044753542454925,-0.04630850269559533,-0.06824687382212911,0.0010576123120641123,0.0010794186784201139,-0.014427659799530907,0.0702486189921751,0
0.32004120401780334,-0.3050105445928301,0.19652948814798005,0.24373837462176906,0.0676354381097049,0.07995268369177286,0.017944741527098726,-0.10042607412913014,0.02215540225664324,0.09386319184934444,-0.03140023236752521,-0.06205261084986178,-0.03965217707171233,-0.01212136575377604,-0.015522725565037216,-0.008019868617572387,-0.05056900635136648,-0.022707843931917545,0.024142709392244215,0.03396353813294158,0.0025967756879390794,0.03056179066781866,1
-0.583819592936232,0.2841400946408228,0.1811698905087379,0.2597052277463533,0.10171430390150919,-0.06636155484375103,0.022292771877641136,-0.04632597625983067,0.008456389957457332,0.07215011346387913,-0.052547243521139264,-0.09031286491833024,-0.0609907000756105,-0.027964797884963914,-0.0025900549738403496,0.04552427319256828,-0.04106492758739654,-0.06282679079736833,0.007336019667083461,-0.008407730617570318,-0.011924640899292542,0.07272281438682512,0
0.3128933506855138,-0.2942449521459603,0.198365610715345,0.17491937321242,0.12152776600135218,0.08395879132282667,0.03014763542896852,-0.08055781021054431,0.02863815740623698,0.09572798759513168,-0.009248141221034914,-0.06317730195032145,-0.042427287873302785,0.003949539066069618,-0.01199051793301794,-0.007568835676230695,-0.03161906104785317,-0.017191030357117883,0.017786609924704908,0.02138271002862922,0.006304761966440084,0.023214853910785472,1
-0.5720295441311651,0.26232622283597135,0.1883138006262342,0.18890281860385455,0.15766560357047532,-0.07119053414398795,0.030787227991414957,-0.02325021131116352,0.022574251590035805,0.07493400271107602,-0.032986256580916674,-0.09274732001665505,-0.05249397366093261,-0.0189073184402916,-0.012872543866919018,0.03734684966819335,-0.032109052172441095,-0.05726412942272259,0.01367327109187035,-0.024844350574325776,-0.011297943356401857,0.056288294309578484,0
0.3146876652584278,-0.29370910408034107,0.20776460057075863,0.1949141526819357,0.04824550848268161,0.07696927946705472,0.013136792540918681,-0.08176714660948724,0.02865417789051514,0.09179744939949307,-0.018457427201815372,-0.06011999193512037,-0.04304117906417243,-0.011077514109211347,-0.014978196495782303,-0.01000269968504325,-0.0386268550089979,-0.01926462714083838,0.018232744618659858,0.03039285498623364,0.009016927904080633,0.026712297463494274,1
-0.5697912923513214,0.25895040264475827,0.17660140885862732,0.20814690148537277,0.08324134429320416,-0.08019138795295896,0.016869464897125205,-0.0363962570887105,0.002181376953158521,0.07329903783254467,-0.04276257403980749,-0.08836191172710582,-0.05345432096452071,-0.02697262412606222,-0.009792099551152213,0.03505047426756103,-0.03316142936101254,-0.06381762604978035,0.0025859114504342166,-0.02028408816648063,0.0015481995707309175,0.05618962592148833,0
0.3151604869857227,-0.2765640296669758,0.17775372549502969,0.17085367037874183,0.07752895349846764,0.07871052602778941,0.02450993163154461,-0.08647598107958576,0.01622047422514342,0.08757374022667265,-0.008396253687541915,-0.05895470781438425,-0.044882148631421766,-0.0031922997643993047,-0.01322902169264171,-0.010669215832186099,-0.03144972399390277,-0.01914239435994118,0.012180779825065543,0.017880487671398927,0.016748757072546302,0.029080830221843882,1
-0.5637920135975676,0.2608930941018644,0.1830102952763893,0.18228154179871395,0.10744829028356967,-0.08100358241120048,0.02350892075507451,-0.02823311479789083,0.009424020917474284,0.07080535902152485,-0.03378964779771877,-0.08668028121982907,-0.05316042624726462,-0.022572790445338695,-0.014881082815762923,0.03528326877518277,-0.027265602509586657,-0.05971950699688978,0.005656022027243954,-0.025988886584909058,-0.001259732057530921,0.052829270959156766,0
0.3066321009740528,-0.26965044912197117,0.1939483853797633,0.19318355758653533,0.09501520419656719,0.08281686674110604,0.022275703066300553,-0.09091583917114175,0.027428625691456043,0.09673777427565607,-0.01544766114666674,-0.06707409219583234,-0.05492864783683315,0.002510305197536802,-0.009996820440809219,-0.009515190808931671,-0.03792361987566626,-0.01616833095610923,0.018153063742406116,0.02000148377972321,0.01839150180335134,0.03235448669392561,1
-0.5693952764432709,0.27469140664669195,0.16691332539020978,0.20781469035010738,0.11888997524401182,-0.06485540363380271,0.02829777343976056,-0.02997095513316399,0.013180357718448556,0.07879960570268259,-0.04380957939900104,-0.08868693745814758,-0.061178472257874865,-0.01631634493506899,-0.007946244541896987,0.03086977570383841,-0.04113140429595869,-0.05600751790093995,0.011453844663868392,-0.02184747473354904,-0.008660385308049587,0.05986927920493019,0
0.29836906181643075,-0.2936820551138366,0.16560092599116302,0.17843948158771222,0.08581178832638087,0.08908780186717286,0.021602142447000167,-0.10145668493143399,0.005560820973446951,0.09535652086778282,-0.006868066322380009,-0.06434109325185713,-0.043208709321236945,-0.003501970040999193,-0.012846050644463975,-0.013064708220528175,-0.028811451722533524,-0.02295268196090978,0.011250378522769775,0.021237994245982564,0.015603081932510608,0.02542352350487125,1
-0.5695471084153625,0.2781110202538842,0.15459725244124362,0.197564858297917,0.10714196564080974,-0.06380062256378607,0.026611176728228048,-0.03295793837299062,0.007926463925726613,0.07569741346283601,-0.041316490393769556,-0.08007875453527623,-0.056879634761899805,-0.017248195347259996,-0.006771281880809012,0.029361388622891508,-0.03409501625339026,-0.05309040774440912,0.006052631748374609,-0.023603721741349427,-0.006438918973975131,0.05636411252373621,0
