0,1,2,3,4,active_hand
-0.8675696973465938,1.5953058435822396,-0.5057180177379265,0.2540432792791296,0.37005741455710794,1
-0.01793498574546513,-1.0318702710439722,-1.395978835131712,-0.5040600639904541,0.9905086775083584,0
-0.904316723115639,1.652243554502874,-0.5149486037186238,0.29777016609486684,0.42361441891057755,1
-0.01533153862592146,-1.0327243347647022,-1.3970825317792657,-0.5014279133501224,0.9855118126249036,0
-0.8809817987692813,1.6372512778262478,-0.5182724040977985,0.2790680402324491,0.3854641891436311,1
0.0016479675206443087,-1.0396538088277711,-1.391409372509069,-0.4830855700677464,0.9506112447714168,0
-0.8658984162112021,1.6262402273776093,-0.5133472371806737,0.2715464765106379,0.3471138103649084,1
0.0023739960986058715,-1.0389109567223411,-1.3898320605633054,-0.4820795455546081,0.950271898045702,0
-0.8698894096109248,1.6294086669951842,-0.5136975325381024,0.2825465001394942,0.36149405517612915,1
0.005052349560750789,-1.0387449815580718,-1.3996104129211027,-0.4641425224738372,0.9476340313050093,0
-0.9215753250567587,1.6747374623195337,-0.5168985608519974,0.32362239956350997,0.45490381590350787,1
0.009745828107141244,-1.0394234238808204,-1.3918703533334391,-0.4524834931103121,0.9156267873121617,0
-0.9545559491642183,1.718126353982168,-0.5226277436977357,0.35666227969938424,0.5032964236193397,1
0.029029510350149647,-1.0397321868538647,-1.3880489690037154,-0.4154890314197713,0.857076849953354,0
-0.9300527514354374,1.7092352184057078,-0.5236142469410651,0.33808947290029007,0.4370577129367197,1
0.01429312207050172,-1.0389689042554282,-1.3922945344145221,-0.4383473298376646,0.8965205400976349,0
-0.9297608329548906,1.7615331940956818,-0.5460715538396386,0.353875843270422,0.40897852133341,1
0.033851796806784705,-1.0410196595410124,-1.3969914090162103,-0.4073560619504946,0.8661424630576267,0
-0.9631719978804199,1.8504599387499248,-0.5704006783664342,0.3834083679374695,0.43137702496314256,1
0.04870659815533709,-1.043590666967197,-1.3956308118061047,-0.3960579625008535,0.8512165434360691,0
-0.9692663916380173,1.913529925820643,-0.6052890873442959,0.3917390971029849,0.4366797794255137,1
0.04625147411706565,-1.0493866912580334,-1.3969872636554435,-0.3999913847847727,0.8582743645941473,0
0.018350045044150214,-1.0467073931397988,-1.403760335073205,-0.43306938282641233,0.9110972823719719,0
-0.9683547188619067,1.9378623219127675,-0.6150677320013428,0.3697290993108813,0.39161864089832654,1
0.09767808153385765,-1.052635028437159,-1.3948652583035424,-0.3312199872820581,0.7769953228582455,0
-1.227627731811915,2.1894071347316473,-0.5298454552013486,0.7371719255587479,0.816545474534282,1
0.09927810045364041,-1.0502744543723526,-1.3942705881151558,-0.3344778319000208,0.775395452380797,0
-1.2260221351152802,2.1910332878789696,-0.5330954669020999,0.736516542638009,0.8172842218477756,1
0.08517351354849036,-1.0480289116256296,-1.3953370617291558,-0.35986161266118,0.7936936195469417,0
-1.205260805422786,2.1752290364779943,-0.5413774406182351,0.7184069320973684,0.7793614525821683,1
0.0782910167639784,-1.0514274271505808,-1.3942163541724935,-0.3572228082091438,0.7853319935275015,0
-1.153789368481375,2.1364021984652055,-0.5488773881161227,0.6791471248735488,0.6523226987558012,1
