0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,class_numeric
-0.4860198702373832,-0.999538841796712,-0.4633436115154505,-0.31819441673278936,1.4267076201691418,-0.41974401056683064,-0.1677508204524017,0.22992722199935675,-0.3003740458082109,0.027380110397118348,0.34438433268383606,-0.6698954592378711,0.029183343359778048,-0.13473734543980906,0.5057812994806207,-0.5617374917021966,-0.2831657690258141,-0.07603825024944985,0.6082743618368744,0.27374771282897287,-0.42869179165803106,0.073385721949963,0.033184952192868065,0.16419426018905375,-0.28089157306403995,0.06875669475626825,0.16465973386880167,-0.14883914879321058,-0.032225687882022694,-0.13653123511621434,0.24236833991776738,0
-0.619185305436603,-1.2418168125893587,-0.3310097476070318,-0.054790517192877836,2.0156958459637386,-0.036669358785546245,-0.5029299361145276,0.2761845613002322,-0.42258854751068503,0.10445691862267786,0.3859553738241474,-0.7441348255341451,0.014774461826120376,0.0019664056354102904,0.6777126038319353,-0.40728716242122676,-0.04802362176924419,-0.009277890971915923,0.8642816215144129,0.01408828232077781,-0.36970365043263104,0.07936462464411966,0.11337973157023064,0.17543065593723728,-0.257270241749222,0.15688655461083437,-0.014075156674076168,-0.23969728368071405,-0.1462137387227744,0.1293982431100562,-0.2248210617067608,1
-0.5388427992193816,-1.0530191957750419,-0.44894952531439775,0.01787525413832844,0.9124429501492335,-0.4877594322052597,-0.551167513226225,0.5055354082727608,-0.25893185965614973,-0.021635641913507152,0.011649537785030892,0.31352482824607414,-0.17300448757445125,-0.08943064598824753,0.35759996935463373,-0.06257572696663397,-0.26804067224557654,-0.6035822706984728,0.48127825797760687,0.06257275313322073,-0.29072627896622366,0.1865871779855739,-0.08490872751787729,-0.025619269451949783,-0.1525493290382836,-0.06795133485759158,0.35079903387594225,0.18401528907763035,0.0072173534529546375,-0.1418742814879681,-0.23140821383375124,2
0.6712594779978098,2.1296038017391092,0.10344130508373062,0.16952675976974935,0.403919825462505,0.2390261933764894,0.4361454231324454,1.093133236322624,-0.7637458351868016,0.9140346065912791,-0.43068168472890594,-0.2519764980697779,0.2428763906366919,-0.34735688254207575,-0.1896451182663858,-0.2390698423853013,0.19411696321026503,-0.6838962031563547,-0.8260620630956729,0.6644425254459042,-0.5577688569572637,-0.5787729459288239,-0.46394106364551835,-0.48042758365788707,0.1380067413932508,0.1595193099438747,-0.31563754170250374,-0.7590137616605885,-0.4475204427164895,0.2057924030937475,-0.06070192830566123,0
-0.47513733278742987,1.8007415239020557,1.5633728364800672,-1.3155634150718851,0.8005707148893904,1.3440548769759761,0.8989949541875881,2.215206433806716,1.5328485516707895,-0.897921652975993,0.4906377603722316,0.039710494119558945,0.3094805205905092,-0.46422625098208614,-0.15625348868607755,0.4633197503646876,0.026232039155965226,-0.20408602674162646,0.5331302118207009,-0.08007197870508723,0.11197886206042955,0.10903850595199288,0.45550416264734245,0.2214070736949031,-0.01690932076764747,-0.16415093208049195,-0.22057605067751,0.008983023321028145,-0.011426229187370485,-0.11179871936994168,0.10029542657644934,1
-0.3882408348111821,1.2805240839905576,1.0288409166627868,-0.7189775036961567,0.1767234796876676,0.4370914401453963,0.14656427957214033,0.843035668883267,0.3086968652658885,0.008284492993700928,0.0737626621987736,0.09033014911821026,-0.10126335587207337,0.11791609269544195,0.09001874580087535,-0.039668351311339,-0.09189932229149278,0.08487243492049075,-0.12724377154737987,-0.007882279163616938,0.24810678184763307,0.19065687318004257,-0.4982238174622269,-0.18886590496075714,-0.2993448916462183,0.5135668666555246,0.06727033224274351,-0.10145370830519951,-0.1309866964657666,-0.15254846663491559,-0.11354549690750781,2
-0.5037623306707237,-0.9012972942668505,-0.41884920343668575,-0.23305913949185583,1.0848312942634335,-0.48331894267589004,-0.11953838935639971,0.2651322473098521,-0.3367968315712725,-0.05722493088303919,0.46072617761119233,-0.6828451280673773,0.11300068683614592,-0.20696361859386067,0.449738734361325,-0.4813724868205601,-0.2549428199821037,0.07367066750778252,0.4963347488225235,0.22464328072547377,-0.3635928732618895,-0.00582178643788356,-0.0785300809728268,0.08564595128658668,-0.11406350900222392,0.09301692455772716,0.0527491395718795,-0.1025495610582669,0.11809220389398159,-0.16434657128505706,0.15490838542332142,0
-0.62424163595773,-1.1568253114868543,-0.310464143230798,0.08742288457165116,1.4982449790332888,-0.14345715463890282,-0.4755183317305072,0.3390090148647735,-0.416087793885716,0.04889590083620194,0.4806907953419293,-0.6189459899947979,0.03472334126392057,-0.10818317733640392,0.626677058312409,-0.3141019084449095,-0.004986380315975654,0.06878259702639267,0.6561937336808684,-0.024354260957667677,-0.2641150992680018,-0.0008367999925143128,-0.04880682369038359,0.1262856018147647,-0.049906903850874776,0.1043526037172696,-0.045312777284770435,-0.22978410601001562,-0.028754341178823372,0.032290302487553345,-0.2673219646330184,1
-0.6942600290842676,-1.3780777554860875,-0.16978962770164727,0.17176345417083913,2.4222527532555818,0.5513875105285537,-1.2933781904645394,0.2086223629477676,0.0028122510490447084,0.29800256621095816,-0.6159029199400962,0.26101844961175547,-0.40927929501748456,0.41235168796785243,0.23381657821206772,-0.05166093803455924,0.215915326089779,-0.5488340785831136,0.5136829760345266,-0.38935303236931157,-0.4364816339374869,0.15590072362566004,0.5048625881307559,-0.08375375305309898,-0.7808166899465602,0.25647449258004534,0.4578682431193769,0.09583240741104805,-0.5503089594606448,0.6108736650136796,-0.08476352985250546,2
0.5371691034605969,2.7824134477843265,1.3340383652783505,-0.0911244800986711,0.7686991997125757,0.6308243314982803,1.094465794732866,2.1405254200384003,-0.1649644796670685,0.8623191915972227,-0.14772635631506464,-0.3863872946621851,-0.08227933988625116,-0.42725715042885937,-0.07545735744808023,0.18164359007987066,0.13532284540098377,-0.8942638410497123,-0.60987269939042,0.304827761705086,-0.7429074071107697,-0.5782093383036768,-0.05624368172558226,-0.4277058531167956,0.6221165905817327,0.14618532020822242,0.26657750592272983,-0.2955882204586665,-0.15050835962180337,0.12164352637175267,-0.3186106987887607,0
