0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,active_hand
-0.8675696973465912,1.5953058435822398,-0.5057180177379226,0.25404327927913034,0.3700574145571111,0.8573853994050448,-0.9474778253739015,0.4573839048441581,0.1331595408596,0.049467950408140164,-0.19903274791933653,0.07837952247309518,-0.024869305379630346,-0.3153079254186827,-0.8514999149765629,1
-0.01793498574538701,-1.031870271044095,-1.3959788351317037,-0.5040600639904638,0.9905086775083524,0.3496809762655353,0.6572722640639921,-0.45944803279359236,-0.4118728461027015,0.4644959548637239,-0.3687033659556523,0.31973287792905747,-0.17800413208359883,-0.05924258424713432,-0.01811234599064298,0
-0.9043167231155143,1.652243554502944,-0.5149486037186776,0.29777016609490636,0.4236144189106171,0.9186712635856504,-0.9531106285626826,0.4616579047606946,0.19805310101913445,0.03172224810374516,-0.19561415573141597,0.0574118871399169,-0.008304627788728685,-0.3525270342400117,-0.8751342479733442,1
-0.015331538625990678,-1.0327243347648187,-1.3970825317792683,-0.5014279133501099,0.9855118126249298,0.34489763729943834,0.6490219168718174,-0.46769946034938165,-0.4114750364072332,0.45451571092001497,-0.3713874857314507,0.3068473585509645,-0.1714171276632294,-0.055997964517663826,-0.015932989260396088,0
-0.8809817987692818,1.6372512778262098,-0.5182724040978486,0.2790680402324891,0.3854641891436611,0.9015480971923863,-0.9862358287375723,0.4080895787475939,0.14702984755188073,0.04014179010306407,-0.20346210145656116,0.016052372987891167,0.025650268169583854,-0.3212341704905374,-0.9210987850812258,1
0.0016479675206409838,-1.039653808827786,-1.3914093725091556,-0.4830855700677595,0.9506112447713754,0.35290600249131965,0.6214759939468156,-0.4860666546027123,-0.4125749609588827,0.40116932767764024,-0.390487324317877,0.2945689262779583,-0.2043723547794414,-0.030398245636513832,0.005183387544408191,0
-0.8658984162112005,1.6262402273776095,-0.5133472371807046,0.2715464765105799,0.34711381036490785,0.8746737543751918,-0.9908716090063406,0.37900903984332757,0.11298529904968076,0.0464295913291376,-0.19992920976550746,0.007051049454891203,0.035683592186792686,-0.2973094654413267,-0.9150885453304911,1
0.0023739960986044585,-1.0389109567223378,-1.3898320605633057,-0.4820795455545926,0.9502718980456613,0.3479575288873687,0.6139570388561739,-0.4955555589128532,-0.4139129841672398,0.3973245724782882,-0.3892809586881422,0.27844348702054367,-0.19995864402284338,-0.027240988539619895,0.008093120836432814,0
-0.8698894096109242,1.6294086669951866,-0.5136975325381087,0.28254650013950267,0.361494055176089,0.8656815174231596,-0.9944680061460602,0.42054193216831287,0.1362905783604343,0.07321265936780628,-0.20272326959496595,0.04944367497302796,-0.030457004527112738,-0.3240032716368138,-0.8355539816399201,1
0.005052349560750045,-1.0387449815580687,-1.3996104129211064,-0.46414252247383453,0.9476340313049889,0.31511269554775323,0.6199245527511288,-0.49076013964956217,-0.39387805034568957,0.46820038224418115,-0.34056716811970994,0.32843468986304125,-0.18849247387137683,-0.08233327246528994,-0.009347619984726519,0
-0.9215753250567569,1.6747374623195341,-0.5168985608520028,0.3236223995635134,0.4549038159035045,0.931716217602227,-0.9682956667908897,0.4617133446404166,0.22677007994589424,0.04442628388682789,-0.20056484021246407,0.04505648444532887,-0.016926948450058484,-0.3669407059256535,-0.8633301109060001,1
0.009745828107140574,-1.0394234238808169,-1.3918703533334424,-0.45248349311030955,0.9156267873121565,0.3163488294028886,0.6114917803885722,-0.4683608310597895,-0.3830690017740542,0.4386428856248574,-0.3431552510734557,0.33343458360565287,-0.19377575888987933,-0.06681405493592693,0.0006215973598163074,0
-0.9545559491642176,1.7181263539821707,-0.5226277436977422,0.3566622796993879,0.5032964236193419,0.9737133795539626,-0.9375498360633111,0.4843836667554862,0.28689892049201743,0.027297608184820594,-0.1938045211543606,0.053290872969303356,-0.00976408145838562,-0.4038975699009009,-0.8439457874870456,1
0.029029510350149307,-1.039732186853863,-1.3880489690037183,-0.41548903141976984,0.8570768499533512,0.28156609729166077,0.5831877342958354,-0.4590214100579948,-0.35078486633382056,0.42680190924553724,-0.31519225494144976,0.34517189017523253,-0.189419342088676,-0.07944356525099515,0.004294458048968437,0
-0.9300527514354362,1.7092352184057098,-0.523614246941073,0.33808947290029395,0.4370577129367211,0.9496285985141635,-0.9663945885772232,0.47724609383305777,0.21797223221099438,0.04826706030594452,-0.20201546658247693,0.082220573601213,-0.026379865728597608,-0.3875627932844088,-0.8603613193681504,1
0.014293122070501216,-1.0389689042554258,-1.3922945344145266,-0.43834732983766295,0.8965205400976324,0.2999295283849311,0.606962418291567,-0.45703160418508265,-0.36801310090272965,0.4512986569371649,-0.32421385388119117,0.35312041968943053,-0.18715030988010564,-0.0828008930700216,-0.0027195286243473725,0
-0.9297608329548892,1.7615331940956847,-0.5460715538396456,0.35387584327042726,0.40897852133341245,0.9902993585904925,-0.9862715067808057,0.47063007585863664,0.21595569850244664,0.04811503823812734,-0.19515479861513665,0.08840758980052268,-0.030986639584285935,-0.42653725979923757,-0.8601821018577791,1
0.033851796806785024,-1.0410196595410102,-1.396991409016215,-0.4073560619504937,0.8661424630576242,0.26143410285948476,0.5780717469516632,-0.4843773247010597,-0.347951764551804,0.46341153552839404,-0.2935280835845036,0.35397382166126706,-0.18397115434177727,-0.10987477338812612,-0.004584946426089532,0
-0.9631719978804173,1.8504599387499254,-0.5704006783664414,0.38340836793747407,0.4313770249631446,1.0991011973409803,-1.0152455350876495,0.5206939420646882,0.2492560746071328,0.026804662728532814,-0.20261895836434862,0.12080776244325644,-0.030976136731596226,-0.4916267204861204,-0.9769116391716264,1
0.04870659815533709,-1.0435906669671944,-1.3956308118061058,-0.3960579625008521,0.8512165434360669,0.2563917722924592,0.5583634900717741,-0.5053791575982925,-0.34982806408677797,0.439138262439324,-0.2936598553984898,0.33419871812146024,-0.2053657065560216,-0.09980790001878767,0.008840035612917302,0
-0.9692663916380153,1.9135299258206453,-0.605289087344304,0.3917390971029908,0.4366797794255174,1.1879538094110795,-1.0722636842254591,0.5315457424304938,0.26671439556622045,0.010155952875762195,-0.209652050233996,0.11615540305686799,-0.011289419289140876,-0.5485275364806653,-1.0558538403603686,1
0.046251474117066184,-1.0493866912580305,-1.396987263655448,-0.3999913847847713,0.8582743645941445,0.27725914415460495,0.558293090911488,-0.5164403738547643,-0.3616991222756289,0.42154364167557273,-0.3226389095004938,0.3408586188543864,-0.20933131872285296,-0.08926392356297091,0.016198991212479828,0
0.018350045044149887,-1.046707393139797,-1.4037603350732082,-0.43306938282641083,0.91109728237197,0.29696216768569944,0.5961085982588681,-0.503341591782419,-0.3765577160905609,0.46459401475389256,-0.3366679088834193,0.3607870019462091,-0.17641936764890354,-0.10216160323456698,-0.0030795571551065384,0
-0.9683547188619043,1.9378623219127693,-0.6150677320013513,0.36972909931088715,0.39161864089833026,1.2305641910962581,-1.0655016588580255,0.6330587442520708,0.23011923510186788,-0.01351017366114837,-0.21998988407761827,0.2700465620495379,-0.035200268162628175,-0.5766055457584086,-1.1034053762281006,1
0.09767808153385733,-1.0526350284371575,-1.3948652583035448,-0.3312199872820564,0.7769953228582431,0.21512375726643593,0.5037125041847635,-0.5349268138006968,-0.31727384698321087,0.4024162547377066,-0.2567664491598601,0.3316629792229049,-0.24277965856678707,-0.10385682228373985,0.02715479149463124,0
-1.2276277318119135,2.1894071347316544,-0.5298454552013487,0.7371719255587523,0.8165454745342939,1.4020587021484743,-1.0720386911276736,0.6443013656958143,0.7768360615687318,-0.00014226700329397383,-0.16916975805145154,0.14602173060135942,-0.22240758675917432,-0.7049689181257214,-0.9650302038185041,1
0.0992781004536406,-1.0502744543723512,-1.39427058811516,-0.33447783190002,0.7753954523807945,0.2164933974854405,0.512184490587584,-0.5192940116636191,-0.3157427305718952,0.40529108553189835,-0.25105245728486464,0.334907916797609,-0.25466670878607606,-0.10310617268171164,0.02459151786316057,0
-1.2260221351152785,2.1910332878789753,-0.5330954669021006,0.7365165426380129,0.8172842218477862,1.4033006561735677,-1.0593879546399794,0.6499813015153343,0.7854710258933162,-0.0006284086879216443,-0.15974208575193574,0.1389260667473515,-0.2420351372443747,-0.719917235188523,-0.949682545111663,1
0.08517351354848939,-1.0480289116256278,-1.39533706172916,-0.35986161266117883,0.7936936195469394,0.2395553650669474,0.5317721160129907,-0.4971840172844415,-0.32931759598337634,0.39089128053229955,-0.27510953123507886,0.332512402371645,-0.2514154470581231,-0.08561112564612722,0.027760709057372494,0
-1.2052608054227834,2.175229036478001,-0.5413774406182356,0.718406932097372,0.7793614525821789,1.3847532774605618,-1.0599280260411867,0.6253301179419369,0.7403199659617121,-0.0033657296248336566,-0.15255512765202553,0.11423287158238611,-0.2150519552129065,-0.7059939899646299,-0.9521342965673781,1
0.07829101676397779,-1.0514274271505786,-1.3942163541724975,-0.3572228082091418,0.7853319935274994,0.249623216243302,0.5355090978910191,-0.4875218633020293,-0.3229052139592523,0.3826865098411067,-0.292855092186178,0.3509123176054387,-0.23534826635427708,-0.08223217520114548,0.024238127772314863,0
-1.1537893684813723,2.1364021984652135,-0.5488773881161245,0.6791471248735539,0.6523226987558108,1.3130983019728977,-1.0724543481375304,0.5573799071968679,0.5918292595500085,0.01337974677381092,-0.16205764574110212,0.11907109141457801,-0.16081803784293305,-0.6556143989789995,-0.9284810665910558,1
0.01802896317131935,-1.0404648114046704,-1.3986409265160864,-0.4503924412651889,0.919516616884899,0.3084373761652068,0.6082371649199406,-0.48457856251756043,-0.385541927108788,0.4418073142132507,-0.3355366283823568,0.32216604849887054,-0.20706492092354337,-0.07209831639255117,-0.001122668766089862,0
-1.151441399111338,2.153690159525808,-0.5656593517336794,0.665540661659062,0.6529719370495025,1.3614141369378865,-1.0821190508762384,0.5933784971933124,0.5943541787117,-0.00019802194882076552,-0.15591747331177963,0.12488515664823609,-0.1759452731678161,-0.6914030029193987,-1.0048498392755867,1
0.06741873141588921,-1.046495193157333,-1.3962215220816452,-0.37069833745338154,0.8262624714253577,0.23579197263900742,0.5362575080221906,-0.5205401306144165,-0.338025751349413,0.4292046625308164,-0.2701220121028887,0.32187865499440077,-0.22240414912948686,-0.09960865215739094,0.016502040550911146,0
-1.0964058477036749,2.1011676716283225,-0.568247224922539,0.6151094219298292,0.5354549340386242,1.28157753117364,-1.0903158016751633,0.555882842119978,0.46478483965869777,0.022861667424205107,-0.16031375090335434,0.1468621279724269,-0.16404642413927314,-0.6415084057560004,-0.9609173378808965,1
0.0536096942450098,-1.0486797182277563,-1.3934354521481889,-0.3885025759328314,0.828756426400569,0.27160953804097887,0.5627909963585616,-0.4813969434400923,-0.3432160771561163,0.40585136006984107,-0.3070873085947793,0.34172147463787,-0.22373333181118005,-0.07714552993715883,0.015520350462171047,0
-1.0752732330174883,2.0699287185464734,-0.5683764348031525,0.5866150186743024,0.5046288715971715,1.253899469830562,-1.070499548831381,0.5398634218428833,0.42829168547532526,0.01607277122262506,-0.15777655796475953,0.1443488424504787,-0.14009165755642886,-0.6197741682308495,-0.9502932996839789,1
0.04595893006251063,-1.0480945637958523,-1.3913727160046305,-0.3976684232781765,0.8376153792618777,0.28293227439314117,0.5694932009139689,-0.4770480086072033,-0.34863292360162,0.4030084883050731,-0.3202274288326867,0.34323458185814054,-0.218150468948963,-0.07156358626208337,0.013928457128890903,0
-1.1191773769527738,2.1131268694105296,-0.5729201897172534,0.6147486097101351,0.5981084817367367,1.3363066169004851,-1.0585232819815122,0.6235818773003894,0.5313311817931985,-0.020928441681245254,-0.15368170428528521,0.18838169528257132,-0.15930908001161478,-0.6754393575418881,-0.9849447446695379,1
0.04539988107544276,-1.0467898668635083,-1.3905262556801306,-0.39353039348377566,0.8321215288721463,0.2750544651190749,0.5708250979987646,-0.46727734192218634,-0.34211816787890076,0.4141255570920574,-0.30712024795124726,0.3483273621197703,-0.21395388955641467,-0.07784365140041806,0.010544081702919017,0
-1.1168836847574446,2.114408392131004,-0.5722035329432369,0.6124149663856803,0.5809644625649939,1.3300251752601944,-1.0452942234258373,0.637212097600804,0.5198217014661956,-0.021425580619851777,-0.14847619815554783,0.21481074664707714,-0.17287161537526036,-0.6789349295816508,-0.9671224031699746,1
0.033918551784866455,-1.0475123362362195,-1.3933682464009556,-0.40915557968245175,0.8571568878396236,0.2925049664580948,0.5856720658095397,-0.4678044337860127,-0.3532921093368442,0.42116218367980457,-0.32277848476894555,0.3563186732937274,-0.2077214925959378,-0.07520425082998543,0.007284187688676654,0
-1.0852056079979366,2.0880638635252877,-0.5716984256587543,0.5953808391373696,0.5158125691949267,1.2768481879966505,-1.0756940897737075,0.5603294434468495,0.44381667373316874,0.010795934529089182,-0.16142547704160956,0.16791932646005037,-0.14444214422667115,-0.6368444444863387,-0.9587991183428254,1
0.007085735019123622,-1.0419957569787988,-1.3938087441292248,-0.4448718752937969,0.9139868863111191,0.3128202698797733,0.608152975924886,-0.4768229967727186,-0.3758839642790178,0.454514535445274,-0.3470086801249237,0.3633284546571439,-0.17288670406402987,-0.08695341478879907,-0.005080291462916759,0
-1.0572966168974942,2.056487968794209,-0.5646529386069485,0.5730930181087418,0.4553248371731582,1.2269618790179813,-1.115723751931318,0.5279745739718892,0.3704546867336801,0.03642655812151176,-0.18740042432711357,0.1908802357997029,-0.12954594410532064,-0.5897068365325643,-0.9494307362476203,1
0.019569739703535535,-1.0482406366493542,-1.3865327300885335,-0.43720975678274926,0.8834530521708115,0.33712299892314473,0.5982252424319272,-0.4675153004588516,-0.37951196614139665,0.3866975510784787,-0.3748487627483092,0.348379210972454,-0.21324283720078452,-0.042660894829923954,0.01664924986238777,0
-1.0315318661345687,2.0272856704256763,-0.5631915872151148,0.5458016423723033,0.4124761219497457,1.1995841584809424,-1.118242139375765,0.47669663193421646,0.3159640180797755,0.03635530402723753,-0.18453143001677222,0.14391561021659063,-0.09398676094660458,-0.550726097426599,-0.9960528584451246,1
0.058293203102684495,-1.0438601824144758,-1.402373644703886,-0.39130374862531586,0.8510001208411956,0.25074924837787227,0.5641330348062134,-0.5028350903815689,-0.34669751300129603,0.4534111510700701,-0.27698906702362297,0.35040956900794923,-0.22844454161984845,-0.11283041878321094,0.003338048506827791,0
-1.0671563704791989,1.9779334398855564,-0.5134234804279538,0.7083649692383394,0.6580154923905043,1.0031687848327417,-1.1799864687061958,0.08611791221401792,0.6441674269800692,0.20323222643794392,-0.14330440253627405,-0.5045685605973942,-0.04853451175862205,-0.4643824469669345,-0.41669391469370987,1
0.049304878569306036,-1.0367308317635624,-1.4004464566091224,-0.4211399735619102,0.8810343324414314,0.26395794984217036,0.5691619123507022,-0.5147174687508835,-0.36718540660712917,0.43194111052698636,-0.29880806559588097,0.3003544439322916,-0.22659421410026612,-0.08914540295905063,0.004881809807459391,0
-1.06824320081887,1.9764742401395405,-0.5156986809169667,0.705021669860769,0.6699599447009146,1.0131485017378268,-1.1577163000507225,0.05192665429926762,0.6564601169020184,0.18371965759901948,-0.1271342337407596,-0.5710718803103498,-0.007003618968405408,-0.4562093487698885,-0.45534912229796715,1
0.05420496340836317,-1.0419541836070851,-1.3981534898909904,-0.402077815776404,0.855537055595766,0.2609623185485334,0.5639785204398399,-0.5031653519850853,-0.3544703118507048,0.42950350229132755,-0.29416585358183195,0.3225776058511691,-0.22735852687165148,-0.09178807616793833,0.007046513466803979,0
-1.0833831264003206,1.9923061778333966,-0.5193056206587039,0.7140216872718129,0.7018320419210595,1.0408370145234576,-1.1540438342994281,0.07987035418292046,0.6950926863018851,0.17827232434760848,-0.13540877195652887,-0.5502146599130563,-0.012451251998760605,-0.48164021269924734,-0.4568463863075136,1
0.04597029523358125,-1.037290605640997,-1.3969098237693396,-0.40560396354587985,0.8569486707918149,0.2516594782476974,0.5725699468002237,-0.48317074506277297,-0.3462245308089829,0.4479588481628171,-0.2787517628981371,0.32589796997852644,-0.20906034398978288,-0.09898559001572786,-0.0011247168950995685,0
