0,1,2,3,4,5,6,class_numeric
-0.3291371630913694,0.34781139702519975,0.381812923274467,0.08387913372987586,0.01577100822508048,0.03573711106152205,0.1218332833359441,0
-0.45485257461726525,0.21187998206506056,0.47171043103772026,0.027614223569076855,-0.14541642853376183,0.08078865046391256,0.10143106146340772,1
-0.4141341240498185,0.37256739697281743,0.22613256548027616,-0.18205735366391992,-0.08281387026201112,0.008952344032737144,-0.12500505815099783,2
0.7084319870640771,0.10424452018769531,0.08019524767310568,0.20680070626231006,-0.07254989252379104,-0.17251671692667192,0.13410603526085785,0
0.4762062573126733,-0.3755108038039238,0.5607736437551043,0.18040854646217797,0.007001227050734785,-0.06074025593878273,0.13816538494669967,1
0.43821066550075377,-0.24298514534948903,0.3128183641362063,-0.04713039494453871,-0.11102861794186351,-0.1320989790744484,-0.07004300481821811,2
-0.3118013425275377,0.3172225873193162,0.28630791023269947,0.12730724038636754,-0.09161302222279356,0.05810092431202747,0.11034905115595937,0
-0.46528045132275825,0.18952125649862758,0.34442567030175647,0.03439834849346967,-0.22096210646708317,0.09414636385155012,0.04302389381329909,1
-0.5063574766822879,0.061655141419257195,0.5775879980908449,-0.20636108932415206,0.010273502297027531,-0.005672431998733457,-0.02128233359157458,2
0.8473437361964841,-0.08604202456590913,0.23922695707147312,0.2627620319932355,-0.0003074356577380203,-0.030493441331241062,0.10910454896935097,0
0.5891621853760921,-0.38802958024801587,0.6449613175340763,0.1787719821736614,-0.15137591348095714,0.01540156071302339,0.012597256514678778,1
0.5740832334914088,-0.18345368551504335,0.1706102237859311,-0.1244989115932796,-0.11955992202701493,-0.1193517232301281,-0.14043573957055752,2
-0.2459731188273498,0.3108016023694097,0.31185059854296215,0.07780132368501626,-0.056300819165405545,0.03378686477317325,0.10068972279924171,0
-0.4407337702423783,0.08565346152470739,0.39112665033047833,0.028261098449127,-0.1366144984014849,0.026861497115779374,0.14661365388262804,1
-0.33461578604481385,0.23037401387684645,0.16799256941683713,-0.17518298835686133,-0.023493142730716385,-0.030024786648568,-0.053319784139668175,2
0.7018660888398572,-0.04839272110526326,0.1522648158091048,0.12495227154251447,-0.21722736637991683,-0.16230319011237135,0.09749498507077198,0
0.5178574066967901,-0.4585313396286618,0.7300446596555482,0.2525020342082637,0.08182252121693222,-0.004089560403758768,0.20100536233516916,1
0.529342741774655,-0.2406639478644551,0.254000326194963,-0.1790226704981321,-0.026863041526721504,-0.19011857441403024,-0.12607380802836038,2
-0.29813945438072265,0.2747000514031905,0.3364554536168358,0.07075932737187213,-0.01966799364790083,0.005749680402380686,0.12150353215614758,0
-0.4624969988783684,0.015126459569761087,0.40535759876960864,0.03570144768090347,-0.1565192701854467,-0.003066902139479178,0.19308705426659553,1
-0.4130499628464196,0.15664573451681293,0.3167444423443245,-0.118698300306337,-0.06631190858966861,-0.034435956051455704,0.002401292354087269,2
0.7893872300385645,-0.05354209860439699,0.12729076528917238,0.15808137920011725,-0.2242429111176657,-0.08698216022998129,0.0916153168314454,0
0.5999598195019269,-0.3481656734560605,0.5321153489352484,0.17774204996599235,-0.11243174114422234,0.0024282832753623057,0.07445217481881951,1
0.5677244522638145,-0.2403611213560082,0.23909435665508572,-0.08977183729123873,-0.08560586012198103,-0.10270878187517284,-0.08542022907699974,2
-0.31687226031809973,0.20902905888002055,0.3312491229893436,0.08213400010418173,0.03170843939762925,-0.008262405240920754,0.1489663226866637,0
-0.5082870001434382,-0.022641548834968234,0.37833149191162824,0.061314366412978064,-0.19881140865099947,0.02546298931199644,0.19220317395294795,1
-0.4766809991199829,0.11744616684355268,0.30167074009839784,-0.16728766375341872,-0.03798010360065477,-0.027948112623397157,0.0028351394084805462,2
0.7993737878768485,0.07052223680311831,0.0283636880010732,0.20944012132867276,-0.030053478559783645,-0.008646831309202367,0.05591213951828017,0
0.563084699366315,-0.22552062691653513,0.2856905082937072,0.06660174016608543,-0.04148651353421782,0.0017098440955062469,0.003459820489181197,1
0.539447177969744,-0.14954756055759683,0.12551085128932432,-0.12611379679275217,-0.043849693579911045,-0.08238228123609476,-0.14529461607387092,2
