0,1,2,3,4,5,6,7,8,9,class_numeric
-0.32913716309136937,0.3478113970252001,0.3818129232744666,0.08387913372987583,0.015771008225080166,0.035737111061521956,0.12183328333594419,-0.08643716448368274,-0.05745675232063901,-0.0565542276284863,0
-0.4548525746172699,0.21187998206506306,0.471710431037723,0.027614223569077754,-0.1454164285337624,0.08078865046391132,0.10143106146340834,0.0221406118170878,-0.004417581223918882,-0.027554313180403214,1
-0.41413412404982053,0.37256739697281743,0.2261325654802731,-0.18205735366392037,-0.08281387026201055,0.008952344032736705,-0.12500505815099813,0.016679450204832906,-0.02474889370661148,0.02379020990776771,2
0.7084319870640786,0.10424452018769735,0.08019524767310592,0.2068007062623102,-0.07254989252379045,-0.1725167169266716,0.13410603526085818,-0.004884129654104778,-0.06798496821450305,0.01674444366548291,0
0.47620625731267435,-0.37551080380391966,0.5607736437551024,0.18040854646217722,0.007001227050734686,-0.06074025593878293,0.13816538494669903,0.19645394214898176,0.04085141136111344,-0.03514171832075995,1
0.43821066550075394,-0.24298514534948937,0.312818364136207,-0.047130394944538155,-0.11102861794186257,-0.1320989790744484,-0.07004300481821787,0.08831072077373928,-0.026529253740158003,0.054957040923288084,2
-0.31180134252753794,0.31722258731931713,0.28630791023269936,0.12730724038636762,-0.09161302222279394,0.058100924312027284,0.11034905115595901,-0.07605253721257094,-0.06176095712930351,-0.05721627289521492,0
-0.4652804513227593,0.18952125649862783,0.34442567030175625,0.03439834849346914,-0.22096210646708314,0.09414636385154942,0.043023893813299456,0.051315416093441486,-0.011590270363664213,-0.029620050177295673,1
-0.5063574766822881,0.06165514141925805,0.5775879980908448,-0.2063610893241528,0.010273502297027406,-0.0056724319987331105,-0.021282333591575008,0.0039277944429961745,-0.0710588276954653,-0.010546793808493238,2
0.8473437361964842,-0.08604202456590834,0.23922695707147423,0.2627620319932356,-0.00030743565773789675,-0.030493441331241888,0.10910454896935044,0.06475584970040105,-0.1548856606915069,0.000321166895649939,0
0.5891621853760928,-0.3880295802480149,0.6449613175340775,0.1787719821736615,-0.15137591348095747,0.015401560713022563,0.012597256514678575,0.09690943426785102,0.07035339390353351,0.09463486995752199,1
0.5740832334914087,-0.18345368551504285,0.17061022378593219,-0.12449891159327922,-0.11955992202701463,-0.11935172323012869,-0.14043573957055752,0.0910822859348577,-0.09373017694669863,0.07128899544284663,2
-0.24597311882735012,0.3108016023694106,0.3118505985429615,0.07780132368501623,-0.05630081916540602,0.03378686477317306,0.10068972279924196,-0.08463907592148202,-0.0352321415859347,-0.06074043096108492,0
-0.44073377024237836,0.08565346152470799,0.39112665033047855,0.0282610984491271,-0.13661449840148485,0.026861497115778402,0.14661365388262762,0.05504232282841329,-0.07657406515479935,-0.023602021860583182,1
