0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,class_numeric
0.4152473630754804,0.14199774715011448,-0.17404531271597323,-0.4000652110013757,-0.08648482314663167,-0.17179896398780528,-0.3280011580529738,-0.050999063163105054,-0.020589004594997216,0.041282378249686835,0.04336320546150865,-0.09308399560921794,-0.0413338149394239,-0.07028560697448936,0.10004233698358642,0.13505963048477668,-0.10393315416342012,-0.10134920011910598,-0.026512156799456375,-0.03651734387186997,0
0.39235274227528577,0.1933259184525556,-0.200965831729559,-0.3909377473855977,-0.061855113183120675,-0.08456844029555605,-0.3047312125691768,-0.15444334914552796,0.047477050052386664,0.020687583486013558,0.05102537391251938,-0.11732597713176805,-0.08664659581338277,-0.14930482163363495,0.046197512863882836,0.13249174081254816,-0.06619838116958962,-0.07553540157613312,-0.024953001111628494,-0.011721596115023106,0
0.4323997836605979,0.1609515773919085,-0.23525146025575372,-0.39574084128266224,-0.11293881595710313,-0.08010580797341853,-0.2962217498420165,-0.09071999248496622,-0.004016441140329783,0.020445015944525007,0.01223818211600888,-0.06832016255403883,-0.04397010637228008,-0.09686247695445228,0.06991714057450607,0.14551426447072008,-0.06407498901430954,-0.0827616697249424,-0.023973434582372784,-0.015819586003176074,0
0.43270769829422845,0.17677236974162006,-0.24297456805807108,-0.3903267542573475,-0.12642413069344324,-0.034958573589420464,-0.28756119333452784,-0.1007262174309201,-0.008176646732408227,0.012309737668418008,0.0006513547708699701,-0.05973898989353097,-0.0415426247497309,-0.1009592330083288,0.06011770864451048,0.14802416248116207,-0.053032242254449656,-0.0834356544934483,-0.027009908622859655,-0.0110997731460927,0
0.4559974547722742,0.15664861536166147,-0.2779136042548161,-0.3496011684778189,-0.12449472997363031,-0.01866776978326808,-0.2290044548393624,-0.12197885807988501,0.023166259847071314,0.005866395510632462,-0.005587102835292052,-0.044396442220061276,-0.046004231940615696,-0.11499668109900112,0.037314902443667995,0.14947332267154897,-0.03716180947844454,-0.05760772900348815,-0.015623683434804355,-0.0009177042996229174,0
0.49701744763816985,0.1091724111126388,-0.28645578749848877,-0.31262271447627304,-0.15458917513826975,-0.08174567366712446,-0.1766163891063734,-0.055834407008717474,-0.018015558275006265,0.020412553662671095,-0.02423475537419055,-0.0019196329521155128,-0.006156067832365451,-0.060260984515177966,0.06974020110998824,0.14860983623611515,-0.04198676074192792,-0.05473502926384358,-0.014402935651859738,-0.015539193119720136,0
0.47883947236445884,0.09842697518382496,-0.274275362301427,-0.31976675446925784,-0.10036145929507657,-0.053930741659928456,-0.19891220451487912,-0.10406991103327112,0.045267745008483816,0.008500051111549124,0.002589594124219283,-0.04401870476338179,-0.04540731009902441,-0.11036955293783757,0.03986438662254431,0.1437869463913033,-0.036537135184445964,-0.048272799111819226,-0.007669844825449587,-0.0027019357093332123,0
0.48473730740326415,0.05389079883669593,-0.25012195434329226,-0.31822752238664315,-0.09924268837906168,-0.044020888837521935,-0.21597899336748355,-0.04022237577318066,0.005685802076203603,0.003949966832398536,-0.018956054233185277,-0.02828351408018675,-0.02007953090923778,-0.07095241306645972,0.06205517652984647,0.14505713557249242,-0.036290925831937326,-0.06328815377029173,-0.005881872092928964,-0.0014543198957479332,0
0.45830944894460524,0.09063456029270936,-0.2772588902852072,-0.3234229746936085,-0.11573815678346651,-0.049131488855815045,-0.2101818040415001,-0.05737640302896801,0.002198084103741131,0.0044705929497102295,-0.02536536389279346,-0.0230876102517239,-0.02271006802082815,-0.09041195225571551,0.06481338036366044,0.18216146622894527,-0.04180422493455015,-0.050935456182813595,0.0004355106690800278,-0.001484355509535759,0
0.45807785447384625,0.07866501190381119,-0.2142526089157412,-0.36296978624850945,-0.09293230407077875,-0.10678106380570448,-0.2751380591448688,-0.031130283966669274,-0.01234405623696272,0.02125580855277937,0.003447986671432293,-0.05517677083888477,-0.024317889043992638,-0.06950546329901269,0.08694858543506487,0.155436870930461,-0.06990319256465752,-0.08631843383093453,-0.018162113553664084,-0.019118431310105172,0
0.447311092019285,0.11586111564103384,-0.228974922293014,-0.37043310550833697,-0.14114314172972312,-0.16963239837803254,-0.262998466459082,0.0003490795259150403,-0.06795970746083478,0.04061494932501425,-0.010573672768829806,-0.025795228479801396,0.006036209917656181,-0.033434185858283665,0.11565090623736375,0.17217504931908906,-0.08689022999967803,-0.08676122821477408,-0.023255627447642806,-0.03431137727453608,0
0.43628957190314827,0.11868474312213131,-0.22952640400681273,-0.3604015390262093,-0.14013933491585998,-0.2371036876461529,-0.24446676953870783,0.0027014072155899208,-0.06887328727757402,0.054118713054959106,0.0007550517234501524,-0.028103891819789315,0.007330499952763138,-0.0315566135564355,0.12378894452786988,0.1836368031891438,-0.1066236974356253,-0.0734050456213965,-0.02063203913512156,-0.045272798575479105,0
0.4231943758663801,0.19270473696553223,-0.22984519684554375,-0.35491156372623,-0.10191463260839184,-0.30320678076101415,-0.21915343632773493,-0.1477663998847808,0.04675595302973091,0.07226199445266321,0.09177828610103872,-0.10431448829088517,-0.07509423151908198,-0.12736722163866862,0.08091602577387141,0.1346143533155684,-0.12291970776991999,-0.022765178434147274,-0.04240320817116347,-0.04943840306370593,1
0.40438601024048004,0.21973071863608284,-0.22761165241433548,-0.36314176846667207,-0.09657412328137505,-0.2778218300826726,-0.23189426322664053,-0.17501568305595894,0.05363798445638283,0.06644165770824946,0.09333417655363375,-0.11688916812210298,-0.09014994166316506,-0.15419446695549913,0.07770313116156588,0.14409962366177728,-0.11874710396501165,-0.025571221834572236,-0.045519252475830975,-0.04791715251073266,1
0.4183500187346736,0.21196420997491403,-0.23678553386005,-0.3583129234865999,-0.11551473022856061,-0.30148070022617973,-0.2195724755174292,-0.15446255104571133,0.03824636985693082,0.0753697297888426,0.08846358160701082,-0.1000506431466047,-0.073929431929501,-0.13164553558812994,0.08598818370671743,0.1446039743461289,-0.125237327033762,-0.022572246161247308,-0.04480498526210517,-0.05434124655878439,1
0.43604383777141476,0.21406712398093675,-0.24929814114000387,-0.35126724667820175,-0.12335446770677931,-0.2832529184743846,-0.20573077493254607,-0.1692810623233397,0.051333022027432354,0.0762338621617794,0.08952407264961589,-0.09351848210462767,-0.07674875397201462,-0.13474946249294775,0.06905526268564847,0.12499136740319429,-0.11189910285457093,-0.016101200928122072,-0.044824381421508776,-0.04968064512663527,1
0.43987657167566496,0.21538523837308451,-0.22804622469702307,-0.3424993986952527,-0.15045738240469073,-0.3420416594283,-0.199300818440347,-0.12248092114020742,0.00735795040301523,0.10353043574219314,0.09165665561884258,-0.07547629719313259,-0.04479971801375052,-0.08526290453371915,0.10075810272007572,0.12711185715980486,-0.14083829832684314,-0.026685731983824644,-0.0536303759395359,-0.07178276212228683,1
0.46561834473249275,0.21995296432254044,-0.2544500951594114,-0.33185481514268556,-0.1680729398408603,-0.3188344924357981,-0.1671982582462043,-0.14157490883796303,0.021216415471887174,0.10310388054025005,0.08777723544250304,-0.05690706441098911,-0.04289829835108388,-0.08202069200113851,0.0771181672818515,0.09460544482843604,-0.11511782588616458,-0.011289932180224818,-0.050706195973798635,-0.0641192070396284,1
0.441765908657584,0.2515150289656091,-0.25055957549967367,-0.33194424789414245,-0.1619530074160563,-0.3092321921139834,-0.1722069078067899,-0.17963022874070808,0.037777904680705535,0.10060657772577365,0.09937912053427662,-0.07644489917356435,-0.065077105301401,-0.11896888321145715,0.07116545014621858,0.10880027522986355,-0.11879952042943927,-0.0014669022888488888,-0.04831971977037943,-0.06747125278267296,1
0.4121424549172436,0.257336708143461,-0.23229166356649417,-0.3282994563687597,-0.143902033563339,-0.3462314209560609,-0.1770015573259232,-0.1740640653274047,0.03266695505704999,0.10199048880560878,0.10836731294387003,-0.09109890785360718,-0.06937975534330942,-0.12132841165078587,0.08547062469309656,0.12381548454214612,-0.13634088264272168,0.008872384467311902,-0.0403098089313803,-0.07422056542001197,1
0.4061232480314558,0.2595021018735745,-0.22241137639814723,-0.3282532590275801,-0.13380398864242596,-0.3461641695725039,-0.18237026818752788,-0.18058556365523565,0.03962013263374848,0.10131159812340972,0.11533586121476572,-0.10168579462335889,-0.07687371732083534,-0.12832902770103033,0.08352414597334257,0.11962890756048492,-0.13778794726702753,0.007774765035467138,-0.041372851899951234,-0.07280284223665301,1
0.4365290941431187,0.2488237134016665,-0.24435936791191892,-0.33813727959593237,-0.14524560691846974,-0.2930638979527239,-0.18677481952951872,-0.1912973026415149,0.051690023695627536,0.09288329383362522,0.10336567621280032,-0.0916651961116182,-0.07860877708884915,-0.13689802294396688,0.06454838504291033,0.10952299900802213,-0.11568439696235032,-0.0073081247227393805,-0.0503679344984226,-0.06104037283109641,1
0.45209058585112605,0.21606104390166017,-0.22917142341258526,-0.33339512995580006,-0.14880559805918644,-0.3243618750162066,-0.19246135290634053,-0.14001837985832435,0.025982692431788672,0.10391384765996685,0.09876259923462125,-0.08037915431090754,-0.05504621810687482,-0.10020126659644024,0.09000784960798598,0.1207715896546333,-0.13573102009467333,-0.026107016705222013,-0.055348346955262695,-0.06833878138614648,1
