0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,active_hand,class_numeric
-0.4180452018092625,-0.3998437106601756,0.1624910170577023,0.04190886046986659,-0.007881718559406815,0.3204225000566602,0.1846696429882244,-0.14922721948693243,-0.07289224126124662,-0.056033065829882336,0.10778928610271457,-0.010982729852228017,-0.003287111763938467,0.014834186205542367,-0.04354821399550085,-0.14124852544383382,0.08995393737503567,-0.0677841379105604,1,0
0.3375668699709478,0.17858929678714433,0.5797461183044705,-0.07260973254123806,0.0889233392468892,0.03922953024484699,-0.3108565961558126,0.031417550456865284,-0.14109131085181337,0.10221495770948894,-0.13514558671613175,-0.027320802515129812,0.03906294082716779,0.1598244411830568,-0.02272989585953579,-0.12540264892513167,0.03191829232354939,-0.1000447890787125,0,0
-0.387498723511208,-0.36438248762637604,0.1760831596737927,0.08480729446739,0.030675106413325524,0.33719980491379303,0.16393898979264207,-0.14501565231192567,-0.05321808381393187,-0.12069347021137065,0.11800413701481198,0.027133918854199378,-0.024970199110415606,-0.023461517937615327,-0.06894258390143125,-0.21143149488894739,0.06956913721267438,-0.029611272852756713,1,0
0.3138759016558863,0.15570866034904904,0.5366020024919455,-0.01734296163398558,0.10275602163443595,0.06249776568492943,-0.3318402997973907,0.06715843461925927,-0.09283692942247418,0.041805589864490955,-0.12649487338163729,-0.009760960192298966,0.055853894425269224,0.1517045219187292,-0.004099049704860158,-0.1210940671912916,0.0893080699989333,-0.10513644221012457,0,0
-0.4157053982939398,-0.3746150915438761,0.168884149260035,0.05098505450304518,0.03588094572207654,0.3537926962582676,0.18667379903956258,-0.16218892777678354,-0.07418182185733481,-0.06945823910196626,0.12410661066000392,-0.020868741038406947,-0.01983412689049988,-0.009224747035314052,-0.028147053005487886,-0.1685760714072517,0.08669519126042508,-0.05462188223198048,1,0
0.3325164274369438,0.1568386092483034,0.564161165394926,-0.04987578192306248,0.09561076273626282,0.05577258596400619,-0.32195766481786714,0.07220675388122295,-0.1299237098708381,0.09375391269070317,-0.1328094249473041,-0.03177071573668543,0.05177406755490866,0.16174755882461533,-0.012722466549252992,-0.13673120761536892,0.05227033474046998,-0.1074757859743701,0,0
-0.4069570709404605,-0.3675067197285615,0.17125988404246353,0.056557202994216425,0.05969481133384916,0.36112526251022725,0.1903736646710968,-0.16735334162954324,-0.08035467521263392,-0.07366781401624314,0.12950988655432177,-0.026605745857149178,-0.032481801295814274,-0.017583564407424014,-0.019925731035447324,-0.17803388701611092,0.08801556241806205,-0.04990640881059087,1,0
0.3316754961409585,0.15595197156456964,0.5529194152114421,-0.04609891635808021,0.10023219377578857,0.0714046289542911,-0.3156338829289682,0.09349983999719984,-0.13036330825249767,0.09605041088004664,-0.13517903205554696,-0.02819351575285868,0.054442757591667994,0.15827876359474194,-0.01938047245232055,-0.12994267748521232,0.053884784897507455,-0.10723705821934965,0,0
-0.43513862264169084,-0.3612517123249651,0.1674331055729367,0.03305757260074762,0.049876657841526686,0.35693654805500136,0.17381120569259734,-0.16409527136770108,-0.058830632732822,-0.06411529220127922,0.12675639979548164,-0.025917578769364246,-0.014665019596319129,-0.0232349514041177,-0.017983752316451645,-0.1689992185728961,0.07961056007215918,-0.0459208920019083,1,0
0.33527108619123863,0.16942459348657618,0.562310677263353,-0.06148861510153479,0.09697009502225616,0.057975406625335825,-0.3095016193277232,0.06431059652028868,-0.13547075683330637,0.09564127876449337,-0.13476002090035472,-0.022832145563047104,0.045814932413000796,0.15560317466952162,-0.026056794177600998,-0.12297206454348308,0.04570629284075636,-0.10109227759443129,0,0
-0.46872374066063105,-0.37899976908674154,0.16041422506507455,-0.015121658394115568,0.027060290551986763,0.32927353986090085,0.17446293117181244,-0.16231286313205937,-0.05527722799947189,-0.0017205579031665302,0.12241166886979367,-0.04613705901397932,0.01887696078447025,-0.004126342527571818,0.014966625550685408,-0.09489923608685202,0.09344334944374225,-0.06982397345260431,1,0
