0,active_hand
-0.4188252286237666,1
0.3370036242937469,0
-0.3876566143352044,1
0.31312532455009817,0
-0.4162134663717744,1
0.3318656065730056,0
-0.40726340069485517,1
0.33101586589236043,0
-0.4356664216319001,1
0.33464305240789843,0
-0.46969414737769316,1
0.3497742358861874,0
-0.4734881668559549,1
0.3592806908448546,0
-0.48822286939945064,1
0.3606847272318845,0
-0.4675823165030445,1
0.3581657122817483,0
-0.4620131916417424,1
0.3710363503268961,0
-0.43975673022104433,1
0.3694318467723689,0
0.36585716858329803,0
-0.43799906111362624,1
0.3828122154474835,0
-0.41449730494867437,1
0.3743414761879378,0
-0.3942415176573614,1
0.3766120098507854,0
-0.4024454123325318,1
0.36369327522963196,0
-0.4058199091491524,1
0.3674776593198414,0
-0.4005801186275508,1
0.373278838394385,0
-0.4073145346546825,1
0.34837013805728856,0
-0.386051678926061,1
0.35086452552506403,0
-0.3783880911527494,1
0.3554214542609281,0
-0.37575680138689244,1
0.33567918008651143,0
-0.38581789845049497,1
0.34913904577705845,0
-0.40074999154155394,1
0.3372700105770821,0
-0.40508620257707145,1
0.11564607723561236,0
0.12218679157463344,1
0.013529341308084747,1
0.123576029360168,0
-0.001240254527620769,1
0.13284040674863454,0
-0.01698764958045615,1
0.142335475932819,0
-0.030989642507088917,1
0.1370415095730028,0
-0.04802301125247067,1
0.14050296023116196,0
-0.08897107051475203,1
0.15253682079581596,0
-0.1332037071495965,1
0.1608803791485717,0
-0.11186574653260362,1
0.150955811212623,0
-0.13287650582041405,1
0.15586618036879524,0
-0.12681256405217145,1
0.15481891103129874,0
-0.13294711215911625,1
0.1533828155484613,0
-0.08962985610627754,1
0.16875667279692216,0
-0.06084028691972042,1
0.16365652063733122,0
-0.060369228462347845,1
0.15571809541631046,0
-0.09030413113852877,1
0.17489404859312385,0
-0.05460880116653126,1
0.16834946949331392,0
-0.05311897361561743,1
0.16636613354463403,0
-0.08437137862247418,1
0.17538830216166007,0
-0.05738684788481251,1
0.17228820327677943,0
-0.04522638516368728,1
0.1736295833738079,0
-0.0193557294076985,1
0.16509771645739588,0
-0.05008120604243057,1
0.17656421978575326,0
