0,1,2,3,4,5,6,7,8,9,active_hand
-0.41392576978119894,-0.4124871632410422,0.1632844890421917,0.03382792573347227,-0.07792919378896151,0.30798034248588,0.1847189664633173,-0.13868897397549573,-0.0848049299118281,-0.06832720481919252,1
0.3303063217947776,0.18488511708210442,0.5855205540170413,-0.08084076202151028,0.06436575335888994,0.04897205072014515,-0.3130200016526869,0.03544878503008466,-0.14602902233449444,0.08115842581584672,0
-0.38359690994891593,-0.37569968786401264,0.1776653995258253,0.07642932224939523,-0.04438858047476284,0.33452826065678465,0.16501043047834232,-0.13244440688301848,-0.05997538264045626,-0.12867728086293237,1
0.3071757653962685,0.1617826367269106,0.5414830792024873,-0.02518309470472452,0.07367654899494094,0.0774637490983875,-0.3303911302347841,0.07443970312431099,-0.08964487763707164,0.027334321597280786,0
-0.4119638827791416,-0.387103547426612,0.17087534968204932,0.042309386057546354,-0.04298542425652162,0.3506996387311738,0.18643252925765544,-0.15116202863488937,-0.08554455318023198,-0.0805921944671651,1
0.32615899785051233,0.1634071874403481,0.5703289544830833,-0.05874422565159889,0.0676869779373998,0.06709604302880381,-0.32190803909978744,0.07723732589685443,-0.13072134117356513,0.07569867296650726,0
-0.4031882474780272,-0.37971264540922073,0.17390644598559993,0.048068270723921315,-0.021809597383006737,0.36314391009152946,0.1897001774461847,-0.15601220524822462,-0.09115542875298792,-0.08439489504669412,1
0.3251737015381984,0.16233118305525895,0.5595330204998705,-0.05494840919136489,0.0697169780396961,0.0828190571618391,-0.31449036317571605,0.09878336367746503,-0.1297835979416201,0.07914688694190028,0
-0.43162536887012254,-0.3742632969131001,0.16934603238696094,0.024027017972261748,-0.030003778483964284,0.35715680634927294,0.17343484254122726,-0.15456354329985067,-0.07078953258916021,-0.07375928141715016,1
0.32818662321136155,0.17553257010575968,0.568467186265149,-0.06974312179254578,0.06921970782393339,0.06886325063457538,-0.30982377835766334,0.06932731131161983,-0.1372221422726914,0.07708370542112744,0
-0.4651895080323394,-0.39325311599371215,0.1613418320729154,-0.023921757684821576,-0.04568738237632069,0.32398720758369776,0.17295331823763918,-0.1565457189246523,-0.07226040324647791,-0.013068725597185828,1
0.3433497915049382,0.18106864455079053,0.5940974406946206,-0.10839569103261676,0.05938666643043573,0.03185889741078747,-0.2908083124561655,0.030256007703462436,-0.1676395015802507,0.11206234763699234,0
-0.4690666263171812,-0.3789161873287661,0.15011256733113584,-0.01480835139852769,-0.054775617209069684,0.32357576848107156,0.1458944725360181,-0.14007509896451048,-0.05365103178612927,-0.0613672259416165,1
0.3525646077570881,0.1912214793366903,0.5765661776878322,-0.10559280184432956,0.03335674016877925,0.053047177830062416,-0.30500824186149317,0.04442809082249558,-0.13887842922401047,0.05625094912558562,0
-0.483560986636607,-0.3776165731148921,0.12706668522380413,-0.04103628496480645,-0.05140405855046439,0.31326808812613616,0.1391318444820451,-0.1336538372506139,-0.06907947900404537,-0.04325842078691101,1
